time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2025-09-29 17:48:58,1.0000,17.1200,207091.0272,299238.6540,299238.6540
2025-09-29 17:49:58,2.0000,10.0000,92147.6268,391386.2808,391386.2808
2025-09-29 17:50:58,3.0000,14.5500,165601.6254,556987.9062,556987.9062
2025-09-29 17:51:58,4.0000,24.7500,330267.7326,887255.6388,887255.6388
2025-09-29 17:52:58,5.0000,35.5700,504942.9558,1392198.5946,1392198.5946
2025-09-29 17:53:58,6.0000,11.6400,118623.3540,1510821.9486,1510821.9486
2025-09-29 17:54:58,7.0000,10.0000,92147.6268,1602969.5754,1602969.5754
2025-09-29 17:55:58,8.0000,14.5700,165924.5004,1768894.0758,1768894.0758
2025-09-29 17:56:58,9.0000,10.0000,92147.6268,1861041.7026,1861041.7026
2025-09-29 17:57:58,10.0000,10.0000,92147.6268,1953189.3294,1953189.3294
2025-09-29 17:58:58,11.0000,21.7100,281190.7752,2234380.1046,2234380.1046
2025-09-29 17:59:58,12.0000,10.0000,92147.6268,2326527.7314,2326527.7314
2025-09-29 18:00:58,13.0000,40.6300,586630.2600,2913157.9914,2913157.9914
2025-09-29 18:01:58,14.0000,10.0000,92147.6268,3005305.6182,3005305.6182
2025-09-29 18:02:58,15.0000,10.0000,92147.6268,3097453.2450,3097453.2450
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,3189600.8718,3189600.8718
2025-09-29 18:04:58,17.0000,17.7000,216454.3938,3406055.2656,3406055.2656
2025-09-29 18:05:58,18.0000,35.4800,503490.0198,3909545.2854,3909545.2854
2025-09-29 18:06:58,19.0000,10.0000,92147.6268,4001692.9122,4001692.9122
2025-09-29 18:07:58,20.0000,10.0000,92147.6268,4093840.5390,4093840.5390
2025-09-29 18:08:58,21.0000,10.8100,105224.0532,4199064.5922,4199064.5922
2025-09-29 18:09:58,22.0000,17.8000,218068.7676,4417133.3598,4417133.3598
2025-09-29 18:10:58,23.0000,16.6800,199987.7832,4617121.1430,4617121.1430
2025-09-29 18:11:58,24.0000,25.7800,346895.7804,4964016.9234,4964016.9234
2025-09-29 18:12:58,25.0000,10.2000,95376.3738,5059393.2972,5059393.2972
2025-09-29 18:13:58,26.0000,12.0200,124757.9736,5184151.2708,5184151.2708
2025-09-29 18:14:58,27.0000,10.0000,92147.6268,5276298.8976,5276298.8976
2025-09-29 18:15:58,28.0000,10.6500,102641.0550,5378939.9526,5378939.9526
2025-09-29 18:16:58,29.0000,10.0000,92147.6268,5471087.5794,5471087.5794
2025-09-29 18:17:58,30.0000,10.0000,92147.6268,5563235.2062,5563235.2062
2025-09-29 18:18:58,31.0000,10.0000,92147.6268,5655382.8330,5655382.8330
2025-09-29 18:19:58,32.0000,10.0000,92147.6268,5747530.4598,5747530.4598
2025-09-29 18:20:58,33.0000,10.0000,92147.6268,5839678.0866,5839678.0866
2025-09-29 18:21:58,34.0000,10.0000,92147.6268,5931825.7134,5931825.7134
2025-09-29 18:22:58,35.0000,10.0000,92147.6268,6023973.3402,6023973.3402
2025-09-29 18:23:58,36.0000,10.0000,92147.6268,6116120.9670,6116120.9670
2025-09-29 18:24:58,37.0000,45.3700,663151.5684,6779272.5354,6779272.5354
2025-09-29 18:25:58,38.0000,38.2400,548046.7308,7327319.2662,7327319.2662
2025-09-29 18:26:58,39.0000,10.0000,92147.6268,7419466.8930,7419466.8930
2025-09-29 18:27:58,40.0000,10.0000,92147.6268,7511614.5198,7511614.5198
2025-09-29 18:28:58,41.0000,31.3000,436009.2030,7947623.7228,7947623.7228
2025-09-29 18:29:58,42.0000,30.9400,430197.4584,8377821.1812,8377821.1812
2025-09-29 18:30:58,43.0000,10.0000,92147.6268,8469968.8080,8469968.8080
2025-09-29 18:31:58,44.0000,10.0000,92147.6268,8562116.4348,8562116.4348
2025-09-29 18:32:58,45.0000,55.0900,820068.6822,9382185.1170,9382185.1170
2025-09-29 18:33:58,46.0000,10.0000,92147.6268,9474332.7438,9474332.7438
2025-09-29 18:34:58,47.0000,10.0000,92147.6268,9566480.3706,9566480.3706
2025-09-29 18:35:58,48.0000,10.0000,92147.6268,9658627.9974,9658627.9974
2025-09-29 18:36:58,49.0000,32.3000,452152.9392,10110780.9366,10110780.9366
2025-09-29 18:37:58,50.0000,10.0000,92147.6268,10202928.5634,10202928.5634
2025-09-29 18:38:58,51.0000,51.8500,767762.9772,10970691.5406,10970691.5406
2025-09-29 18:39:58,52.0000,10.0000,92147.6268,11062839.1674,11062839.1674
2025-09-29 18:40:58,53.0000,10.3100,97152.1848,11159991.3522,11159991.3522
2025-09-29 18:41:58,54.0000,10.0000,92147.6268,11252138.9790,11252138.9790
2025-09-29 18:42:58,55.0000,27.3900,372887.1954,11625026.1744,11625026.1744
2025-09-29 18:43:58,56.0000,10.0000,92147.6268,11717173.8012,11717173.8012
