time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2025-09-29 17:48:58,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2025-09-29 17:49:58,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2025-09-29 17:50:58,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2025-09-29 17:51:58,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2025-09-29 17:52:58,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2025-09-29 17:53:58,6.0000,10.5400,100865.2446,653751.0054,653751.0054
2025-09-29 17:54:58,7.0000,10.0000,92147.6268,745898.6322,745898.6322
2025-09-29 17:55:58,8.0000,10.0000,92147.6268,838046.2590,838046.2590
2025-09-29 17:56:58,9.0000,10.0000,92147.6268,930193.8858,930193.8858
2025-09-29 17:57:58,10.0000,10.0000,92147.6268,1022341.5126,1022341.5126
2025-09-29 17:58:58,11.0000,15.8500,186588.4824,1208929.9950,1208929.9950
2025-09-29 17:59:58,12.0000,10.3100,97152.1848,1306082.1798,1306082.1798
2025-09-29 18:00:58,13.0000,10.0000,92147.6268,1398229.8066,1398229.8066
2025-09-29 18:01:58,14.0000,14.2900,161404.2540,1559634.0606,1559634.0606
2025-09-29 18:02:58,15.0000,10.0000,92147.6268,1651781.6874,1651781.6874
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,1743929.3142,1743929.3142
2025-09-29 18:04:58,17.0000,45.2800,661698.6318,2405627.9460,2405627.9460
2025-09-29 18:05:58,18.0000,10.0000,92147.6268,2497775.5728,2497775.5728
2025-09-29 18:06:58,19.0000,10.0000,92147.6268,2589923.1996,2589923.1996
2025-09-29 18:07:58,20.0000,24.7000,329460.5460,2919383.7456,2919383.7456
2025-09-29 18:08:58,21.0000,21.6900,280867.9002,3200251.6458,3200251.6458
2025-09-29 18:09:58,22.0000,10.0000,92147.6268,3292399.2726,3292399.2726
2025-09-29 18:10:58,23.0000,12.1600,127018.0968,3419417.3694,3419417.3694
2025-09-29 18:11:58,24.0000,10.0000,92147.6268,3511564.9962,3511564.9962
2025-09-29 18:12:58,25.0000,10.0000,92147.6268,3603712.6230,3603712.6230
2025-09-29 18:13:58,26.0000,10.0000,92147.6268,3695860.2498,3695860.2498
2025-09-29 18:14:58,27.0000,10.0000,92147.6268,3788007.8766,3788007.8766
2025-09-29 18:15:58,28.0000,10.0000,92147.6268,3880155.5034,3880155.5034
2025-09-29 18:16:58,29.0000,10.3700,98120.8092,3978276.3126,3978276.3126
2025-09-29 18:17:58,30.0000,19.3500,243091.5582,4221367.8708,4221367.8708
2025-09-29 18:18:58,31.0000,10.0000,92147.6268,4313515.4976,4313515.4976
2025-09-29 18:19:58,32.0000,10.0000,92147.6268,4405663.1244,4405663.1244
2025-09-29 18:20:58,33.0000,10.0000,92147.6268,4497810.7512,4497810.7512
2025-09-29 18:21:58,34.0000,56.4200,841539.8508,5339350.6020,5339350.6020
2025-09-29 18:22:58,35.0000,10.0000,92147.6268,5431498.2288,5431498.2288
2025-09-29 18:23:58,36.0000,10.0000,92147.6268,5523645.8556,5523645.8556
2025-09-29 18:24:58,37.0000,14.6300,166893.1242,5690538.9798,5690538.9798
2025-09-29 18:25:58,38.0000,12.6400,134767.0896,5825306.0694,5825306.0694
2025-09-29 18:26:58,39.0000,18.5300,229853.6946,6055159.7640,6055159.7640
2025-09-29 18:27:58,40.0000,39.1300,562414.6560,6617574.4200,6617574.4200
2025-09-29 18:28:58,41.0000,16.4200,195790.4118,6813364.8318,6813364.8318
2025-09-29 18:29:58,42.0000,10.0000,92147.6268,6905512.4586,6905512.4586
2025-09-29 18:30:58,43.0000,10.0000,92147.6268,6997660.0854,6997660.0854
2025-09-29 18:31:58,44.0000,34.9800,495418.1514,7493078.2368,7493078.2368
2025-09-29 18:32:58,45.0000,10.0000,92147.6268,7585225.8636,7585225.8636
2025-09-29 18:33:58,46.0000,10.0000,92147.6268,7677373.4904,7677373.4904
2025-09-29 18:34:58,47.0000,10.0000,92147.6268,7769521.1172,7769521.1172
2025-09-29 18:35:58,48.0000,29.9300,413892.2850,8183413.4022,8183413.4022
2025-09-29 18:36:58,49.0000,16.7700,201440.7192,8384854.1214,8384854.1214
