time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2025-09-29 17:48:58,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2025-09-29 17:49:58,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2025-09-29 17:50:58,3.0000,11.9500,123627.9120,400070.7924,400070.7924
2025-09-29 17:51:58,4.0000,10.0000,92147.6268,492218.4192,492218.4192
2025-09-29 17:52:58,5.0000,10.0000,92147.6268,584366.0460,584366.0460
2025-09-29 17:53:58,6.0000,10.0000,92147.6268,676513.6728,676513.6728
2025-09-29 17:54:58,7.0000,23.8200,315254.0580,991767.7308,991767.7308
2025-09-29 17:55:58,8.0000,10.0000,92147.6268,1083915.3576,1083915.3576
2025-09-29 17:56:58,9.0000,10.0000,92147.6268,1176062.9844,1176062.9844
2025-09-29 17:57:58,10.0000,10.0000,92147.6268,1268210.6112,1268210.6112
2025-09-29 17:58:58,11.0000,13.9300,155592.5094,1423803.1206,1423803.1206
2025-09-29 17:59:58,12.0000,13.6800,151556.5752,1575359.6958,1575359.6958
2025-09-29 18:00:58,13.0000,19.2000,240669.9978,1816029.6936,1816029.6936
2025-09-29 18:01:58,14.0000,22.4900,293782.8894,2109812.5830,2109812.5830
2025-09-29 18:02:58,15.0000,27.4600,374017.2570,2483829.8400,2483829.8400
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,2575977.4668,2575977.4668
2025-09-29 18:04:58,17.0000,10.0000,92147.6268,2668125.0936,2668125.0936
2025-09-29 18:05:58,18.0000,10.0000,92147.6268,2760272.7204,2760272.7204
2025-09-29 18:06:58,19.0000,10.0000,92147.6268,2852420.3472,2852420.3472
2025-09-29 18:07:58,20.0000,10.0000,92147.6268,2944567.9740,2944567.9740
2025-09-29 18:08:58,21.0000,10.0000,92147.6268,3036715.6008,3036715.6008
2025-09-29 18:09:58,22.0000,10.0000,92147.6268,3128863.2276,3128863.2276
2025-09-29 18:10:58,23.0000,10.0000,92147.6268,3221010.8544,3221010.8544
2025-09-29 18:11:58,24.0000,10.0000,92147.6268,3313158.4812,3313158.4812
2025-09-29 18:12:58,25.0000,11.9200,123143.5998,3436302.0810,3436302.0810
2025-09-29 18:13:58,26.0000,16.8000,201925.0314,3638227.1124,3638227.1124
2025-09-29 18:14:58,27.0000,10.0000,92147.6268,3730374.7392,3730374.7392
2025-09-29 18:15:58,28.0000,10.0000,92147.6268,3822522.3660,3822522.3660
2025-09-29 18:16:58,29.0000,10.0000,92147.6268,3914669.9928,3914669.9928
2025-09-29 18:17:58,30.0000,12.5900,133959.9030,4048629.8958,4048629.8958
2025-09-29 18:18:58,31.0000,18.3600,227109.2598,4275739.1556,4275739.1556
2025-09-29 18:19:58,32.0000,10.0000,92147.6268,4367886.7824,4367886.7824
2025-09-29 18:20:58,33.0000,30.9500,430358.8956,4798245.6780,4798245.6780
2025-09-29 18:21:58,34.0000,10.0000,92147.6268,4890393.3048,4890393.3048
2025-09-29 18:22:58,35.0000,15.2900,177547.9902,5067941.2950,5067941.2950
2025-09-29 18:23:58,36.0000,11.6000,117977.6046,5185918.8996,5185918.8996
2025-09-29 18:24:58,37.0000,10.0000,92147.6268,5278066.5264,5278066.5264
2025-09-29 18:25:58,38.0000,24.3100,323164.4886,5601231.0150,5601231.0150
2025-09-29 18:26:58,39.0000,10.0000,92147.6268,5693378.6418,5693378.6418
2025-09-29 18:27:58,40.0000,29.3000,403721.7312,6097100.3730,6097100.3730
2025-09-29 18:28:58,41.0000,10.0000,92147.6268,6189247.9998,6189247.9998
2025-09-29 18:29:58,42.0000,28.4900,390645.3048,6579893.3046,6579893.3046
2025-09-29 18:30:58,43.0000,10.0000,92147.6268,6672040.9314,6672040.9314
2025-09-29 18:31:58,44.0000,10.0000,92147.6268,6764188.5582,6764188.5582
2025-09-29 18:32:58,45.0000,10.0000,92147.6268,6856336.1850,6856336.1850
2025-09-29 18:33:58,46.0000,10.4200,98927.9958,6955264.1808,6955264.1808
2025-09-29 18:34:58,47.0000,13.9900,156561.1332,7111825.3140,7111825.3140
2025-09-29 18:35:58,48.0000,10.0000,92147.6268,7203972.9408,7203972.9408
2025-09-29 18:36:58,49.0000,24.5800,327523.2972,7531496.2380,7531496.2380
