time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2025-09-29 17:48:58,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2025-09-29 17:49:58,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2025-09-29 17:50:58,3.0000,10.2400,96022.1238,372465.0042,372465.0042
2025-09-29 17:51:58,4.0000,10.0000,92147.6268,464612.6310,464612.6310
2025-09-29 17:52:58,5.0000,10.0000,92147.6268,556760.2578,556760.2578
2025-09-29 17:53:58,6.0000,10.0000,92147.6268,648907.8846,648907.8846
2025-09-29 17:54:58,7.0000,10.0000,92147.6268,741055.5114,741055.5114
2025-09-29 17:55:58,8.0000,10.0000,92147.6268,833203.1382,833203.1382
2025-09-29 17:56:58,9.0000,10.0000,92147.6268,925350.7650,925350.7650
2025-09-29 17:57:58,10.0000,10.0000,92147.6268,1017498.3918,1017498.3918
2025-09-29 17:58:58,11.0000,10.0000,92147.6268,1109646.0186,1109646.0186
2025-09-29 17:59:58,12.0000,10.0000,92147.6268,1201793.6454,1201793.6454
2025-09-29 18:00:58,13.0000,10.0000,92147.6268,1293941.2722,1293941.2722
2025-09-29 18:01:58,14.0000,10.0000,92147.6268,1386088.8990,1386088.8990
2025-09-29 18:02:58,15.0000,13.3400,146067.7050,1532156.6040,1532156.6040
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,1624304.2308,1624304.2308
2025-09-29 18:04:58,17.0000,10.0000,92147.6268,1716451.8576,1716451.8576
2025-09-29 18:05:58,18.0000,10.0000,92147.6268,1808599.4844,1808599.4844
2025-09-29 18:06:58,19.0000,10.0000,92147.6268,1900747.1112,1900747.1112
2025-09-29 18:07:58,20.0000,10.0000,92147.6268,1992894.7380,1992894.7380
2025-09-29 18:08:58,21.0000,10.0000,92147.6268,2085042.3648,2085042.3648
2025-09-29 18:09:58,22.0000,11.7500,120399.1650,2205441.5298,2205441.5298
2025-09-29 18:10:58,23.0000,10.0000,92147.6268,2297589.1566,2297589.1566
2025-09-29 18:11:58,24.0000,15.1500,175287.8670,2472877.0236,2472877.0236
2025-09-29 18:12:58,25.0000,11.1200,110228.6112,2583105.6348,2583105.6348
2025-09-29 18:13:58,26.0000,14.3400,162211.4412,2745317.0760,2745317.0760
2025-09-29 18:14:58,27.0000,10.0000,92147.6268,2837464.7028,2837464.7028
2025-09-29 18:15:58,28.0000,10.0000,92147.6268,2929612.3296,2929612.3296
2025-09-29 18:16:58,29.0000,15.3000,177709.4274,3107321.7570,3107321.7570
2025-09-29 18:17:58,30.0000,10.0000,92147.6268,3199469.3838,3199469.3838
2025-09-29 18:18:58,31.0000,12.3000,129278.2194,3328747.6032,3328747.6032
2025-09-29 18:19:58,32.0000,10.0000,92147.6268,3420895.2300,3420895.2300
2025-09-29 18:20:58,33.0000,21.1800,272634.5952,3693529.8252,3693529.8252
2025-09-29 18:21:58,34.0000,10.0000,92147.6268,3785677.4520,3785677.4520
2025-09-29 18:22:58,35.0000,23.4900,309926.6250,4095604.0770,4095604.0770
2025-09-29 18:23:58,36.0000,10.0000,92147.6268,4187751.7038,4187751.7038
2025-09-29 18:24:58,37.0000,10.0000,92147.6268,4279899.3306,4279899.3306
2025-09-29 18:25:58,38.0000,10.0000,92147.6268,4372046.9574,4372046.9574
2025-09-29 18:26:58,39.0000,10.0000,92147.6268,4464194.5842,4464194.5842
2025-09-29 18:27:58,40.0000,16.4000,195467.5374,4659662.1216,4659662.1216
2025-09-29 18:28:58,41.0000,15.9700,188525.7306,4848187.8522,4848187.8522
2025-09-29 18:29:58,42.0000,10.0000,92147.6268,4940335.4790,4940335.4790
2025-09-29 18:30:58,43.0000,24.4500,325424.6118,5265760.0908,5265760.0908
2025-09-29 18:31:58,44.0000,23.2500,306052.1286,5571812.2194,5571812.2194
2025-09-29 18:32:58,45.0000,19.0000,237441.2508,5809253.4702,5809253.4702
2025-09-29 18:33:58,46.0000,20.2600,257782.3578,6067035.8280,6067035.8280
2025-09-29 18:34:58,47.0000,21.2500,273764.6568,6340800.4848,6340800.4848
2025-09-29 18:35:58,48.0000,23.7600,314285.4342,6655085.9190,6655085.9190
2025-09-29 18:36:58,49.0000,16.5100,197243.3478,6852329.2668,6852329.2668
