time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2025-09-29 17:48:58,1.0000,14.1600,159305.5686,251453.1954,251453.1954
2025-09-29 17:49:58,2.0000,36.7900,524638.3134,776091.5088,776091.5088
2025-09-29 17:50:58,3.0000,10.0000,92147.6268,868239.1356,868239.1356
2025-09-29 17:51:58,4.0000,10.0000,92147.6268,960386.7624,960386.7624
2025-09-29 17:52:58,5.0000,10.0000,92147.6268,1052534.3892,1052534.3892
2025-09-29 17:53:58,6.0000,10.0000,92147.6268,1144682.0160,1144682.0160
2025-09-29 17:54:58,7.0000,13.0200,140901.7098,1285583.7258,1285583.7258
2025-09-29 17:55:58,8.0000,10.0000,92147.6268,1377731.3526,1377731.3526
2025-09-29 17:56:58,9.0000,23.8000,314931.1836,1692662.5362,1692662.5362
2025-09-29 17:57:58,10.0000,16.2600,193207.4142,1885869.9504,1885869.9504
2025-09-29 17:58:58,11.0000,10.0000,92147.6268,1978017.5772,1978017.5772
2025-09-29 17:59:58,12.0000,10.0000,92147.6268,2070165.2040,2070165.2040
2025-09-29 18:00:58,13.0000,10.0000,92147.6268,2162312.8308,2162312.8308
2025-09-29 18:01:58,14.0000,10.0000,92147.6268,2254460.4576,2254460.4576
2025-09-29 18:02:58,15.0000,10.4900,100058.0574,2354518.5150,2354518.5150
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,2446666.1418,2446666.1418
2025-09-29 18:04:58,17.0000,10.0000,92147.6268,2538813.7686,2538813.7686
2025-09-29 18:05:58,18.0000,10.0000,92147.6268,2630961.3954,2630961.3954
2025-09-29 18:06:58,19.0000,23.3100,307020.7530,2937982.1484,2937982.1484
2025-09-29 18:07:58,20.0000,10.0000,92147.6268,3030129.7752,3030129.7752
2025-09-29 18:08:58,21.0000,10.0000,92147.6268,3122277.4020,3122277.4020
2025-09-29 18:09:58,22.0000,15.0600,173834.9310,3296112.3330,3296112.3330
2025-09-29 18:10:58,23.0000,41.0700,593733.5034,3889845.8364,3889845.8364
2025-09-29 18:11:58,24.0000,10.0000,92147.6268,3981993.4632,3981993.4632
2025-09-29 18:12:58,25.0000,10.0000,92147.6268,4074141.0900,4074141.0900
2025-09-29 18:13:58,26.0000,10.0000,92147.6268,4166288.7168,4166288.7168
2025-09-29 18:14:58,27.0000,10.0000,92147.6268,4258436.3436,4258436.3436
2025-09-29 18:15:58,28.0000,10.0000,92147.6268,4350583.9704,4350583.9704
2025-09-29 18:16:58,29.0000,17.7400,217100.1432,4567684.1136,4567684.1136
2025-09-29 18:17:58,30.0000,10.0000,92147.6268,4659831.7404,4659831.7404
2025-09-29 18:18:58,31.0000,23.6400,312348.1854,4972179.9258,4972179.9258
2025-09-29 18:19:58,32.0000,10.0000,92147.6268,5064327.5526,5064327.5526
2025-09-29 18:20:58,33.0000,10.0000,92147.6268,5156475.1794,5156475.1794
2025-09-29 18:21:58,34.0000,10.0000,92147.6268,5248622.8062,5248622.8062
2025-09-29 18:22:58,35.0000,10.0000,92147.6268,5340770.4330,5340770.4330
2025-09-29 18:23:58,36.0000,17.5200,213548.5212,5554318.9542,5554318.9542
2025-09-29 18:24:58,37.0000,10.0000,92147.6268,5646466.5810,5646466.5810
