time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,35.5700,504942.9558,504942.9558,504942.9558
2025-09-29 17:48:58,1.0000,10.0000,92147.6268,597090.5826,597090.5826
2025-09-29 17:49:58,2.0000,10.0000,92147.6268,689238.2094,689238.2094
2025-09-29 17:50:58,3.0000,10.0000,92147.6268,781385.8362,781385.8362
2025-09-29 17:51:58,4.0000,10.0000,92147.6268,873533.4630,873533.4630
2025-09-29 17:52:58,5.0000,10.0000,92147.6268,965681.0898,965681.0898
2025-09-29 17:53:58,6.0000,10.0000,92147.6268,1057828.7166,1057828.7166
2025-09-29 17:54:58,7.0000,10.0000,92147.6268,1149976.3434,1149976.3434
2025-09-29 17:55:58,8.0000,32.3700,453283.0008,1603259.3442,1603259.3442
2025-09-29 17:56:58,9.0000,11.5400,117008.9802,1720268.3244,1720268.3244
2025-09-29 17:57:58,10.0000,11.8600,122174.9760,1842443.3004,1842443.3004
2025-09-29 17:58:58,11.0000,10.0000,92147.6268,1934590.9272,1934590.9272
2025-09-29 17:59:58,12.0000,10.0000,92147.6268,2026738.5540,2026738.5540
2025-09-29 18:00:58,13.0000,15.8700,186911.3568,2213649.9108,2213649.9108
2025-09-29 18:01:58,14.0000,10.0000,92147.6268,2305797.5376,2305797.5376
2025-09-29 18:02:58,15.0000,10.0000,92147.6268,2397945.1644,2397945.1644
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,2490092.7912,2490092.7912
2025-09-29 18:04:58,17.0000,10.0000,92147.6268,2582240.4180,2582240.4180
2025-09-29 18:05:58,18.0000,10.0000,92147.6268,2674388.0448,2674388.0448
2025-09-29 18:06:58,19.0000,10.0000,92147.6268,2766535.6716,2766535.6716
2025-09-29 18:07:58,20.0000,10.0000,92147.6268,2858683.2984,2858683.2984
2025-09-29 18:08:58,21.0000,10.0000,92147.6268,2950830.9252,2950830.9252
2025-09-29 18:09:58,22.0000,10.0000,92147.6268,3042978.5520,3042978.5520
2025-09-29 18:10:58,23.0000,10.0000,92147.6268,3135126.1788,3135126.1788
2025-09-29 18:11:58,24.0000,10.0000,92147.6268,3227273.8056,3227273.8056
2025-09-29 18:12:58,25.0000,10.0000,92147.6268,3319421.4324,3319421.4324
2025-09-29 18:13:58,26.0000,18.9500,236634.0636,3556055.4960,3556055.4960
2025-09-29 18:14:58,27.0000,11.3700,114264.5454,3670320.0414,3670320.0414
2025-09-29 18:15:58,28.0000,10.0000,92147.6268,3762467.6682,3762467.6682
