time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2025-09-29 17:47:58,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2025-09-29 17:48:58,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2025-09-29 17:49:58,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2025-09-29 17:50:58,3.0000,10.5700,101349.5562,377792.4366,377792.4366
2025-09-29 17:51:58,4.0000,26.0200,350770.2774,728562.7140,728562.7140
2025-09-29 17:52:58,5.0000,10.0000,92147.6268,820710.3408,820710.3408
2025-09-29 17:53:58,6.0000,23.8400,315576.9330,1136287.2738,1136287.2738
2025-09-29 17:54:58,7.0000,10.0000,92147.6268,1228434.9006,1228434.9006
2025-09-29 17:55:58,8.0000,10.0000,92147.6268,1320582.5274,1320582.5274
2025-09-29 17:56:58,9.0000,10.0000,92147.6268,1412730.1542,1412730.1542
2025-09-29 17:57:58,10.0000,10.0000,92147.6268,1504877.7810,1504877.7810
2025-09-29 17:58:58,11.0000,17.0800,206445.2778,1711323.0588,1711323.0588
2025-09-29 17:59:58,12.0000,10.0000,92147.6268,1803470.6856,1803470.6856
2025-09-29 18:00:58,13.0000,31.3000,436009.2030,2239479.8886,2239479.8886
2025-09-29 18:01:58,14.0000,10.0000,92147.6268,2331627.5154,2331627.5154
2025-09-29 18:02:58,15.0000,10.0000,92147.6268,2423775.1422,2423775.1422
2025-09-29 18:03:58,16.0000,10.0000,92147.6268,2515922.7690,2515922.7690
2025-09-29 18:04:58,17.0000,10.0000,92147.6268,2608070.3958,2608070.3958
2025-09-29 18:05:58,18.0000,26.3700,356420.5848,2964490.9806,2964490.9806
2025-09-29 18:06:58,19.0000,10.0000,92147.6268,3056638.6074,3056638.6074
2025-09-29 18:07:58,20.0000,17.5400,213871.3962,3270510.0036,3270510.0036
2025-09-29 18:08:58,21.0000,10.0000,92147.6268,3362657.6304,3362657.6304
2025-09-29 18:09:58,22.0000,26.1200,352384.6506,3715042.2810,3715042.2810
2025-09-29 18:10:58,23.0000,10.0000,92147.6268,3807189.9078,3807189.9078
2025-09-29 18:11:58,24.0000,10.0000,92147.6268,3899337.5346,3899337.5346
2025-09-29 18:12:58,25.0000,10.0000,92147.6268,3991485.1614,3991485.1614
2025-09-29 18:13:58,26.0000,10.0000,92147.6268,4083632.7882,4083632.7882
2025-09-29 18:14:58,27.0000,10.0000,92147.6268,4175780.4150,4175780.4150
2025-09-29 18:15:58,28.0000,10.0000,92147.6268,4267928.0418,4267928.0418
2025-09-29 18:16:58,29.0000,10.0000,92147.6268,4360075.6686,4360075.6686
2025-09-29 18:17:58,30.0000,10.0000,92147.6268,4452223.2954,4452223.2954
2025-09-29 18:18:58,31.0000,32.2600,451507.1898,4903730.4852,4903730.4852
2025-09-29 18:19:58,32.0000,10.0000,92147.6268,4995878.1120,4995878.1120
2025-09-29 18:20:58,33.0000,10.0000,92147.6268,5088025.7388,5088025.7388
2025-09-29 18:21:58,34.0000,10.0000,92147.6268,5180173.3656,5180173.3656
2025-09-29 18:22:58,35.0000,10.0000,92147.6268,5272320.9924,5272320.9924
2025-09-29 18:23:58,36.0000,10.0000,92147.6268,5364468.6192,5364468.6192
2025-09-29 18:24:58,37.0000,43.8700,638935.9644,6003404.5836,6003404.5836
2025-09-29 18:25:58,38.0000,20.2400,257459.4834,6260864.0670,6260864.0670
2025-09-29 18:26:58,39.0000,34.2500,483633.2244,6744497.2914,6744497.2914
2025-09-29 18:27:58,40.0000,11.3000,113134.4838,6857631.7752,6857631.7752
2025-09-29 18:28:58,41.0000,10.0000,92147.6268,6949779.4020,6949779.4020
2025-09-29 18:29:58,42.0000,23.9900,317998.4934,7267777.8954,7267777.8954
2025-09-29 18:30:58,43.0000,23.7500,314123.9964,7581901.8918,7581901.8918
2025-09-29 18:31:58,44.0000,10.0000,92147.6268,7674049.5186,7674049.5186
2025-09-29 18:32:58,45.0000,17.0300,205638.0906,7879687.6092,7879687.6092
2025-09-29 18:33:58,46.0000,10.0000,92147.6268,7971835.2360,7971835.2360
2025-09-29 18:34:58,47.0000,16.1900,192077.3526,8163912.5886,8163912.5886
2025-09-29 18:35:58,48.0000,31.0500,431973.2694,8595885.8580,8595885.8580
2025-09-29 18:36:58,49.0000,10.0000,92147.6268,8688033.4848,8688033.4848
