time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,12.8800,138641.5866,507232.0938,507232.0938
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,599379.7206,599379.7206
2020-01-01 00:06:00,6.0000,15.0200,173189.1816,772568.9022,772568.9022
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,864716.5290,864716.5290
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,956864.1558,956864.1558
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1049011.7826,1049011.7826
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1141159.4094,1141159.4094
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1233307.0362,1233307.0362
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1325454.6630,1325454.6630
2020-01-01 00:13:00,13.0000,25.9900,350285.9652,1675740.6282,1675740.6282
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1767888.2550,1767888.2550
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1860035.8818,1860035.8818
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1952183.5086,1952183.5086
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2044331.1354,2044331.1354
2020-01-01 00:18:00,18.0000,11.6100,118139.0418,2162470.1772,2162470.1772
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,2254617.8040,2254617.8040
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2346765.4308,2346765.4308
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2438913.0576,2438913.0576
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,2531060.6844,2531060.6844
2020-01-01 00:23:00,23.0000,22.2700,290231.2674,2821291.9518,2821291.9518
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,2913439.5786,2913439.5786
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3005587.2054,3005587.2054
2020-01-01 00:26:00,26.0000,17.2900,209835.4620,3215422.6674,3215422.6674
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,3307570.2942,3307570.2942
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,3399717.9210,3399717.9210
2020-01-01 00:29:00,29.0000,14.9100,171413.3706,3571131.2916,3571131.2916
2020-01-01 00:30:00,30.0000,21.2200,273280.3446,3844411.6362,3844411.6362
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,3936559.2630,3936559.2630
2020-01-01 00:32:00,32.0000,21.7100,281190.7752,4217750.0382,4217750.0382
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,4309897.6650,4309897.6650
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,4402045.2918,4402045.2918
2020-01-01 00:35:00,35.0000,10.0000,92147.6268,4494192.9186,4494192.9186
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,4586340.5454,4586340.5454
2020-01-01 00:37:00,37.0000,26.0100,350608.8396,4936949.3850,4936949.3850
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,5029097.0118,5029097.0118
2020-01-01 00:39:00,39.0000,34.0400,480243.0396,5509340.0514,5509340.0514
2020-01-01 00:40:00,40.0000,14.2800,161242.8168,5670582.8682,5670582.8682
2020-01-01 00:41:00,41.0000,14.8500,170444.7462,5841027.6144,5841027.6144
2020-01-01 00:42:00,42.0000,10.0000,92147.6268,5933175.2412,5933175.2412
