time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2020-01-01 00:00:00,0.0000,12.3800,130569.7188,130569.7188,130569.7188
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,222717.3456,222717.3456
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,314864.9724,314864.9724
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,407012.5992,407012.5992
2020-01-01 00:04:00,4.0000,16.9400,204185.1546,611197.7538,611197.7538
2020-01-01 00:05:00,5.0000,27.2200,370142.7606,981340.5144,981340.5144
2020-01-01 00:06:00,6.0000,17.6700,215970.0816,1197310.5960,1197310.5960
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,1289458.2228,1289458.2228
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,1381605.8496,1381605.8496
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1473753.4764,1473753.4764
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1565901.1032,1565901.1032
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1658048.7300,1658048.7300
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1750196.3568,1750196.3568
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1842343.9836,1842343.9836
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1934491.6104,1934491.6104
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,2026639.2372,2026639.2372
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,2118786.8640,2118786.8640
2020-01-01 00:17:00,17.0000,11.6200,118300.4790,2237087.3430,2237087.3430
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2329234.9698,2329234.9698
2020-01-01 00:19:00,19.0000,18.5700,230499.4440,2559734.4138,2559734.4138
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2651882.0406,2651882.0406
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2744029.6674,2744029.6674
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,2836177.2942,2836177.2942
2020-01-01 00:23:00,23.0000,13.6400,150910.8258,2987088.1200,2987088.1200
2020-01-01 00:24:00,24.0000,16.6400,199342.0338,3186430.1538,3186430.1538
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3278577.7806,3278577.7806
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,3370725.4074,3370725.4074
2020-01-01 00:27:00,27.0000,22.2600,290069.8302,3660795.2376,3660795.2376
2020-01-01 00:28:00,28.0000,26.4800,358196.3958,4018991.6334,4018991.6334
2020-01-01 00:29:00,29.0000,14.5800,166085.9376,4185077.5710,4185077.5710
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,4277225.1978,4277225.1978
2020-01-01 00:31:00,31.0000,29.8900,413246.5356,4690471.7334,4690471.7334
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,4782619.3602,4782619.3602
2020-01-01 00:33:00,33.0000,20.9100,268275.7866,5050895.1468,5050895.1468
2020-01-01 00:34:00,34.0000,20.7900,266338.5378,5317233.6846,5317233.6846
2020-01-01 00:35:00,35.0000,10.0000,92147.6268,5409381.3114,5409381.3114
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,5501528.9382,5501528.9382
2020-01-01 00:37:00,37.0000,34.7200,491220.7800,5992749.7182,5992749.7182
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,6084897.3450,6084897.3450
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,6177044.9718,6177044.9718
2020-01-01 00:40:00,40.0000,15.5900,182391.1110,6359436.0828,6359436.0828
2020-01-01 00:41:00,41.0000,10.0000,92147.6268,6451583.7096,6451583.7096
2020-01-01 00:42:00,42.0000,27.2700,370949.9472,6822533.6568,6822533.6568
2020-01-01 00:43:00,43.0000,11.5300,116847.5430,6939381.1998,6939381.1998
