time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2020-01-01 00:00:00,0.0000,18.5500,230176.5696,230176.5696,230176.5696
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,322324.1964,322324.1964
2020-01-01 00:02:00,2.0000,59.1600,885773.6874,1208097.8838,1208097.8838
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,1300245.5106,1300245.5106
2020-01-01 00:04:00,4.0000,21.7400,281675.0874,1581920.5980,1581920.5980
2020-01-01 00:05:00,5.0000,52.9500,785521.0872,2367441.6852,2367441.6852
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,2459589.3120,2459589.3120
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,2551736.9388,2551736.9388
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,2643884.5656,2643884.5656
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,2736032.1924,2736032.1924
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,2828179.8192,2828179.8192
2020-01-01 00:11:00,11.0000,15.1000,174480.6804,3002660.4996,3002660.4996
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,3094808.1264,3094808.1264
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,3186955.7532,3186955.7532
2020-01-01 00:14:00,14.0000,14.9500,172059.1200,3359014.8732,3359014.8732
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,3451162.5000,3451162.5000
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,3543310.1268,3543310.1268
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,3635457.7536,3635457.7536
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,3727605.3804,3727605.3804
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,3819753.0072,3819753.0072
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,3911900.6340,3911900.6340
2020-01-01 00:21:00,21.0000,18.9500,236634.0636,4148534.6976,4148534.6976
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,4240682.3244,4240682.3244
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,4332829.9512,4332829.9512
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,4424977.5780,4424977.5780
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,4517125.2048,4517125.2048
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,4609272.8316,4609272.8316
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,4701420.4584,4701420.4584
2020-01-01 00:28:00,28.0000,21.5900,279253.5270,4980673.9854,4980673.9854
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,5072821.6122,5072821.6122
2020-01-01 00:30:00,30.0000,50.2100,741287.2506,5814108.8628,5814108.8628
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,5906256.4896,5906256.4896
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,5998404.1164,5998404.1164
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,6090551.7432,6090551.7432
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,6182699.3700,6182699.3700
2020-01-01 00:35:00,35.0000,27.3000,371434.2594,6554133.6294,6554133.6294
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,6646281.2562,6646281.2562
2020-01-01 00:37:00,37.0000,12.8200,137672.9622,6783954.2184,6783954.2184
2020-01-01 00:38:00,38.0000,41.5700,601805.3718,7385759.5902,7385759.5902
