time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2020-01-01 00:00:00,0.0000,40.8500,590181.8820,590181.8820,590181.8820
2020-01-01 00:01:00,1.0000,27.3100,371595.6966,961777.5786,961777.5786
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,1053925.2054,1053925.2054
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,1146072.8322,1146072.8322
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,1238220.4590,1238220.4590
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,1330368.0858,1330368.0858
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,1422515.7126,1422515.7126
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,1514663.3394,1514663.3394
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,1606810.9662,1606810.9662
2020-01-01 00:09:00,9.0000,36.7800,524476.8762,2131287.8424,2131287.8424
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,2223435.4692,2223435.4692
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,2315583.0960,2315583.0960
2020-01-01 00:12:00,12.0000,45.2100,660568.5708,2976151.6668,2976151.6668
2020-01-01 00:13:00,13.0000,42.7700,621177.8550,3597329.5218,3597329.5218
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,3689477.1486,3689477.1486
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,3781624.7754,3781624.7754
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,3873772.4022,3873772.4022
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,3965920.0290,3965920.0290
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,4058067.6558,4058067.6558
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,4150215.2826,4150215.2826
2020-01-01 00:20:00,20.0000,37.9700,543687.9222,4693903.2048,4693903.2048
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,4786050.8316,4786050.8316
2020-01-01 00:22:00,22.0000,25.5200,342698.4090,5128749.2406,5128749.2406
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,5220896.8674,5220896.8674
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,5313044.4942,5313044.4942
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,5405192.1210,5405192.1210
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,5497339.7478,5497339.7478
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,5589487.3746,5589487.3746
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,5681635.0014,5681635.0014
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,5773782.6282,5773782.6282
2020-01-01 00:30:00,30.0000,14.6300,166893.1242,5940675.7524,5940675.7524
2020-01-01 00:31:00,31.0000,20.2300,257298.0462,6197973.7986,6197973.7986
2020-01-01 00:32:00,32.0000,34.3400,485086.1604,6683059.9590,6683059.9590
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,6775207.5858,6775207.5858
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,6867355.2126,6867355.2126
2020-01-01 00:35:00,35.0000,20.6500,264078.4152,7131433.6278,7131433.6278
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,7223581.2546,7223581.2546
2020-01-01 00:37:00,37.0000,28.6700,393551.1774,7617132.4320,7617132.4320
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,7709280.0588,7709280.0588
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,7801427.6856,7801427.6856
2020-01-01 00:40:00,40.0000,10.0000,92147.6268,7893575.3124,7893575.3124
2020-01-01 00:41:00,41.0000,41.2900,597285.1254,8490860.4378,8490860.4378
2020-01-01 00:42:00,42.0000,30.1600,417605.3442,8908465.7820,8908465.7820
2020-01-01 00:43:00,43.0000,10.0000,92147.6268,9000613.4088,9000613.4088
2020-01-01 00:44:00,44.0000,10.0000,92147.6268,9092761.0356,9092761.0356
2020-01-01 00:45:00,45.0000,24.5100,326393.2356,9419154.2712,9419154.2712
2020-01-01 00:46:00,46.0000,20.4700,261172.5426,9680326.8138,9680326.8138
2020-01-01 00:47:00,47.0000,10.2300,95860.6860,9776187.4998,9776187.4998
2020-01-01 00:48:00,48.0000,13.0300,141063.1470,9917250.6468,9917250.6468
2020-01-01 00:49:00,49.0000,49.0700,722883.3912,10640134.0380,10640134.0380
2020-01-01 00:50:00,50.0000,10.0000,92147.6268,10732281.6648,10732281.6648
2020-01-01 00:51:00,51.0000,33.8100,476529.9804,11208811.6452,11208811.6452
2020-01-01 00:52:00,52.0000,13.9800,156399.6960,11365211.3412,11365211.3412
2020-01-01 00:53:00,53.0000,35.7100,507203.0790,11872414.4202,11872414.4202
2020-01-01 00:54:00,54.0000,35.7600,508010.2656,12380424.6858,12380424.6858
2020-01-01 00:55:00,55.0000,15.6600,183521.1726,12563945.8584,12563945.8584
2020-01-01 00:56:00,56.0000,18.5300,229853.6946,12793799.5530,12793799.5530
2020-01-01 00:57:00,57.0000,10.0000,92147.6268,12885947.1798,12885947.1798
2020-01-01 00:58:00,58.0000,17.6900,216292.9566,13102240.1364,13102240.1364
2020-01-01 00:59:00,59.0000,10.0000,92147.6268,13194387.7632,13194387.7632
2020-01-01 01:00:00,60.0000,16.9200,203862.2796,13398250.0428,13398250.0428
2020-01-01 01:01:00,61.0000,10.0000,92147.6268,13490397.6696,13490397.6696
2020-01-01 01:02:00,62.0000,10.0000,92147.6268,13582545.2964,13582545.2964
2020-01-01 01:03:00,63.0000,10.0000,92147.6268,13674692.9232,13674692.9232
2020-01-01 01:04:00,64.0000,10.0000,92147.6268,13766840.5500,13766840.5500
2020-01-01 01:05:00,65.0000,25.9700,349963.0902,14116803.6402,14116803.6402
2020-01-01 01:06:00,66.0000,16.4200,195790.4118,14312594.0520,14312594.0520
2020-01-01 01:07:00,67.0000,13.7200,152202.3246,14464796.3766,14464796.3766
2020-01-01 01:08:00,68.0000,10.0000,92147.6268,14556944.0034,14556944.0034
2020-01-01 01:09:00,69.0000,10.0000,92147.6268,14649091.6302,14649091.6302
2020-01-01 01:10:00,70.0000,10.0000,92147.6268,14741239.2570,14741239.2570
2020-01-01 01:11:00,71.0000,10.0000,92147.6268,14833386.8838,14833386.8838
2020-01-01 01:12:00,72.0000,10.0000,92147.6268,14925534.5106,14925534.5106
2020-01-01 01:13:00,73.0000,10.0000,92147.6268,15017682.1374,15017682.1374
2020-01-01 01:14:00,74.0000,10.0000,92147.6268,15109829.7642,15109829.7642
2020-01-01 01:15:00,75.0000,10.0000,92147.6268,15201977.3910,15201977.3910
2020-01-01 01:16:00,76.0000,19.3100,242445.8088,15444423.1998,15444423.1998
2020-01-01 01:17:00,77.0000,10.6000,101833.8684,15546257.0682,15546257.0682
2020-01-01 01:18:00,78.0000,35.2800,500261.2722,16046518.3404,16046518.3404
2020-01-01 01:19:00,79.0000,34.7100,491059.3428,16537577.6832,16537577.6832
2020-01-01 01:20:00,80.0000,30.8200,428260.2096,16965837.8928,16965837.8928
2020-01-01 01:21:00,81.0000,10.0000,92147.6268,17057985.5196,17057985.5196
2020-01-01 01:22:00,82.0000,36.8900,526252.6872,17584238.2068,17584238.2068
2020-01-01 01:23:00,83.0000,12.9900,140417.3976,17724655.6044,17724655.6044
2020-01-01 01:24:00,84.0000,31.5200,439560.8250,18164216.4294,18164216.4294
2020-01-01 01:25:00,85.0000,29.3300,404206.0434,18568422.4728,18568422.4728
2020-01-01 01:26:00,86.0000,41.7500,604711.2438,19173133.7166,19173133.7166
2020-01-01 01:27:00,87.0000,10.0000,92147.6268,19265281.3434,19265281.3434
2020-01-01 01:28:00,88.0000,38.2500,548208.1680,19813489.5114,19813489.5114
2020-01-01 01:29:00,89.0000,10.0000,92147.6268,19905637.1382,19905637.1382
2020-01-01 01:30:00,90.0000,10.0000,92147.6268,19997784.7650,19997784.7650
2020-01-01 01:31:00,91.0000,10.0000,92147.6268,20089932.3918,20089932.3918
2020-01-01 01:32:00,92.0000,10.0000,92147.6268,20182080.0186,20182080.0186
2020-01-01 01:33:00,93.0000,10.0000,92147.6268,20274227.6454,20274227.6454
2020-01-01 01:34:00,94.0000,10.0000,92147.6268,20366375.2722,20366375.2722
2020-01-01 01:35:00,95.0000,30.7500,427130.1486,20793505.4208,20793505.4208
2020-01-01 01:36:00,96.0000,50.4500,745161.7470,21538667.1678,21538667.1678
2020-01-01 01:37:00,97.0000,37.6500,538521.9264,22077189.0942,22077189.0942
2020-01-01 01:38:00,98.0000,10.0000,92147.6268,22169336.7210,22169336.7210
2020-01-01 01:39:00,99.0000,10.0000,92147.6268,22261484.3478,22261484.3478
2020-01-01 01:40:00,100.0000,10.0000,92147.6268,22353631.9746,22353631.9746
2020-01-01 01:41:00,101.0000,10.0000,92147.6268,22445779.6014,22445779.6014
2020-01-01 01:42:00,102.0000,10.0000,92147.6268,22537927.2282,22537927.2282
2020-01-01 01:43:00,103.0000,19.9200,252293.4876,22790220.7158,22790220.7158
2020-01-01 01:44:00,104.0000,16.0000,189010.0428,22979230.7586,22979230.7586
2020-01-01 01:45:00,105.0000,12.0400,125080.8480,23104311.6066,23104311.6066
2020-01-01 01:46:00,106.0000,10.0000,92147.6268,23196459.2334,23196459.2334
2020-01-01 01:47:00,107.0000,10.0000,92147.6268,23288606.8602,23288606.8602
2020-01-01 01:48:00,108.0000,28.6900,393874.0524,23682480.9126,23682480.9126
2020-01-01 01:49:00,109.0000,25.4600,341729.7852,24024210.6978,24024210.6978
