Time,target_send_rate,total_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,14.1600,251453.1954,343600.8222
2.0000,36.7900,776091.5088,1119692.3310
3.0000,10.0000,868239.1356,1987931.4666
4.0000,10.0000,960386.7624,2948318.2290
5.0000,10.0000,1052534.3892,4000852.6182
6.0000,10.0000,1144682.0160,5145534.6342
7.0000,13.0200,1285583.7258,6431118.3600
8.0000,10.0000,1377731.3526,7808849.7126
9.0000,23.8000,1692662.5362,9501512.2488
10.0000,16.2600,1885869.9504,11387382.1992
11.0000,10.0000,1978017.5772,13365399.7764
12.0000,10.0000,2070165.2040,15435564.9804
13.0000,10.0000,2162312.8308,17597877.8112
14.0000,10.0000,2254460.4576,19852338.2688
15.0000,10.4900,2354518.5150,22206856.7838
16.0000,10.0000,2446666.1418,24653522.9256
17.0000,10.0000,2538813.7686,27192336.6942
18.0000,10.0000,2630961.3954,29823298.0896
19.0000,23.3100,2937982.1484,32761280.2380
20.0000,10.0000,3030129.7752,35791410.0132
21.0000,10.0000,3122277.4020,38913687.4152
22.0000,15.0600,3296112.3330,42209799.7482
23.0000,41.0700,3889845.8364,46099645.5846
24.0000,10.0000,3981993.4632,50081639.0478
25.0000,10.0000,4074141.0900,54155780.1378
26.0000,10.0000,4166288.7168,58322068.8546
27.0000,10.0000,4258436.3436,62580505.1982
28.0000,10.0000,4350583.9704,66931089.1686
29.0000,17.7400,4567684.1136,71498773.2822
30.0000,10.0000,4659831.7404,76158605.0226
31.0000,23.6400,4972179.9258,81130784.9484
32.0000,10.0000,5064327.5526,86195112.5010
33.0000,10.0000,5156475.1794,91351587.6804
34.0000,10.0000,5248622.8062,96600210.4866
35.0000,10.0000,5340770.4330,101940980.9196
36.0000,17.5200,5554318.9542,107495299.8738
37.0000,10.0000,5646466.5810,113141766.4548
38.0000,27.4900,6020968.1502,119162734.6050
39.0000,10.0000,6113115.7770,125275850.3820
40.0000,10.0000,6205263.4038,131481113.7858
41.0000,10.0000,6297411.0306,137778524.8164
42.0000,10.0000,6389558.6574,144168083.4738
43.0000,10.0000,6481706.2842,150649789.7580
44.0000,10.0000,6573853.9110,157223643.6690
45.0000,10.0000,6666001.5378,163889645.2068
46.0000,10.0000,6758149.1646,170647794.3714
47.0000,21.3800,7034012.5068,177681806.8782
48.0000,10.0000,7126160.1336,184807967.0118
49.0000,30.9600,7556680.4664,192364647.4782
50.0000,10.0000,7648828.0932,200013475.5714
51.0000,24.7200,7978611.5136,207992087.0850
52.0000,10.0000,8070759.1404,216062846.2254
53.0000,10.0000,8162906.7672,224225752.9926
54.0000,17.7600,8380329.7854,232606082.7780
55.0000,10.0000,8472477.4122,241078560.1902
56.0000,10.0000,8564625.0390,249643185.2292
57.0000,16.1300,8755733.7672,258398918.9964
58.0000,10.0000,8847881.3940,267246800.3904
59.0000,10.0000,8940029.0208,276186829.4112
60.0000,26.8800,9304682.9112,285491512.3224
61.0000,10.0000,9396830.5380,294888342.8604
62.0000,15.8900,9584064.7698,304472407.6302
63.0000,30.1300,10001185.8018,314473593.4320
64.0000,16.7700,10202626.5210,324676219.9530
65.0000,10.0000,10294774.1478,334970994.1008
66.0000,10.0000,10386921.7746,345357915.8754
67.0000,10.0000,10479069.4014,355836985.2768
68.0000,27.3800,10851795.1596,366688780.4364
69.0000,16.9800,11056626.0636,377745406.5000
70.0000,17.7300,11273564.7696,389018971.2696
71.0000,10.0000,11365712.3964,400384683.6660
72.0000,10.0000,11457860.0232,411842543.6892
73.0000,15.2900,11635408.0134,423477951.7026
74.0000,10.0000,11727555.6402,435205507.3428
75.0000,30.3400,12148066.8570,447353574.1998
76.0000,25.0900,12483823.4598,459837397.6596
77.0000,37.0600,13012820.5824,472850218.2420
78.0000,10.0000,13104968.2092,485955186.4512
79.0000,14.5400,13270408.3974,499225594.8486
80.0000,29.8100,13682363.4342,512907958.2828
81.0000,12.7700,13819229.2098,526727187.4926
82.0000,21.2900,14093639.6160,540820827.1086
83.0000,10.7700,14198217.9198,555019045.0284
84.0000,10.0000,14290365.5466,569309410.5750
85.0000,22.6200,14586247.1214,583895657.6964
86.0000,10.0000,14678394.7482,598574052.4446
87.0000,15.7700,14863691.7318,613437744.1764
88.0000,13.6400,15014602.5576,628452346.7340
89.0000,10.0000,15106750.1844,643559096.9184
90.0000,10.0000,15198897.8112,658757994.7296
91.0000,10.0000,15291045.4380,674049040.1676
92.0000,38.5300,15843773.8524,689892814.0200
93.0000,25.8400,16191638.2572,706084452.2772
94.0000,36.9300,16718536.6938,722802988.9710
95.0000,22.8500,17018131.3278,739821120.2988
96.0000,15.2300,17194710.6936,757015830.9924
97.0000,10.0000,17286858.3204,774302689.3128
98.0000,14.2500,17447616.8250,791750306.1378
99.0000,10.0000,17539764.4518,809290070.5896
100.0000,10.0000,17631912.0786,826921982.6682
101.0000,26.2700,17986718.2896,844908700.9578
102.0000,48.5500,18701206.9386,863609907.8964
103.0000,10.0000,18793354.5654,882403262.4618
104.0000,10.0000,18885502.1922,901288764.6540
105.0000,11.3700,18999766.7376,920288531.3916
106.0000,10.0000,19091914.3644,939380445.7560
107.0000,38.4500,19643351.2800,959023797.0360
108.0000,10.0000,19735498.9068,978759295.9428
109.0000,27.1900,20105157.3552,998864453.2980
110.0000,10.0000,20197304.9820,1019061758.2800
