Time,target_send_rate,total_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,276442.8804
2.0000,10.0000,276442.8804,552885.7608
3.0000,10.0000,368590.5072,921476.2680
4.0000,10.0000,460738.1340,1382214.4020
5.0000,10.0000,552885.7608,1935100.1628
6.0000,10.0000,645033.3876,2580133.5504
7.0000,10.0000,737181.0144,3317314.5648
8.0000,10.0000,829328.6412,4146643.2060
9.0000,10.0000,921476.2680,5068119.4740
10.0000,10.0000,1013623.8948,6081743.3688
11.0000,10.0000,1105771.5216,7187514.8904
12.0000,10.0000,1197919.1484,8385434.0388
13.0000,10.0000,1290066.7752,9675500.8140
14.0000,10.0000,1382214.4020,11057715.2160
15.0000,10.0000,1474362.0288,12532077.2448
16.0000,10.0000,1566509.6556,14098586.9004
17.0000,10.2700,1663016.0910,15761602.9914
18.0000,10.0000,1755163.7178,17516766.7092
19.0000,10.0000,1847311.3446,19364078.0538
20.0000,10.0000,1939458.9714,21303537.0252
21.0000,10.0000,2031606.5982,23335143.6234
22.0000,16.0300,2221100.9532,25556244.5766
23.0000,10.0000,2313248.5800,27869493.1566
24.0000,11.1400,2423800.0656,30293293.2222
25.0000,11.4800,2539840.4220,32833133.6442
26.0000,10.0000,2631988.0488,35465121.6930
27.0000,10.6600,2734790.5416,38199912.2346
28.0000,10.5500,2835817.2234,41035729.4580
29.0000,12.3200,2965418.3178,44001147.7758
30.0000,12.1500,3092274.9768,47093422.7526
31.0000,12.5600,3225750.5676,50319173.3202
32.0000,17.9300,3445918.0206,53765091.3408
33.0000,14.3800,3608775.2112,57373866.5520
34.0000,17.0500,3814736.1768,61188602.7288
35.0000,14.7500,3983566.5498,65172169.2786
36.0000,11.6400,4102189.9038,69274359.1824
37.0000,17.4100,4313962.6140,73588321.7964
38.0000,21.7400,4595637.7014,78183959.4978
39.0000,14.9400,4767535.3842,82951494.8820
40.0000,25.1600,5104422.0486,88055916.9306
41.0000,18.5600,5334760.0554,93390676.9860
42.0000,14.5400,5500200.2436,98890877.2296
43.0000,16.2900,5693891.9700,104584769.1996
44.0000,17.2600,5903243.1198,110488012.3194
45.0000,22.1200,6191052.8268,116679065.1462
46.0000,18.8000,6425265.3300,123104330.4762
47.0000,25.0500,6760376.1834,129864706.6596
48.0000,19.3200,7002983.4294,136867690.0890
49.0000,16.1400,7194253.5954,144061943.6844
50.0000,19.0300,7432179.1584,151494122.8428
51.0000,17.1000,7638947.3106,159133070.1534
52.0000,26.1000,7991009.0868,167124079.2402
53.0000,21.0300,8261222.1216,175385301.3618
54.0000,25.8100,8608602.2142,183993903.5760
55.0000,20.7000,8873487.8160,192867391.3920
56.0000,27.9000,9254608.3170,202121999.7090
57.0000,25.4000,9595369.4778,211717369.1868
58.0000,21.6300,9875268.7542,221592637.9410
59.0000,28.3500,10263653.9364,231856291.8774
60.0000,26.5200,10622496.0816,242478787.9590
61.0000,24.4300,10947597.8184,253426385.7774
62.0000,32.6300,11405078.1906,264831463.9680
63.0000,22.9000,11705480.0118,276536943.9798
64.0000,32.0600,12153758.4540,288690702.4338
65.0000,24.2000,12475147.1316,301165849.5654
66.0000,18.8100,12709521.0726,313875370.6380
67.0000,21.3500,12984900.1026,326860270.7406
68.0000,25.1500,13321625.3298,340181896.0704
69.0000,33.3800,13791213.5040,353973109.5744
70.0000,27.0800,14159096.1414,368132205.7158
71.0000,25.5000,14501471.6760,382633677.3918
72.0000,29.9800,14916171.1476,397549848.5394
73.0000,30.1200,15333130.7424,412882979.2818
74.0000,29.4800,15739758.3462,428622737.6280
75.0000,30.9800,16170601.5540,444793339.1820
76.0000,36.2800,16687006.5624,461480345.7444
77.0000,30.1400,17104289.0316,478584634.7760
78.0000,31.4800,17543204.1072,496127838.8832
79.0000,34.1100,18024577.2084,514152416.0916
80.0000,31.4600,18463169.4096,532615585.5012
81.0000,28.8400,18859465.0224,551475050.5236
82.0000,29.4100,19264962.5646,570740013.0882
83.0000,35.4200,19767483.9600,590507497.0482
84.0000,33.6100,20240785.1934,610748282.2416
85.0000,37.2700,20773172.5002,631521454.7418
86.0000,36.2200,21288608.8842,652810063.6260
87.0000,37.2400,21820511.8788,674630575.5048
88.0000,35.7200,22327876.3950,696958451.8998
89.0000,40.6300,22914506.6550,719872958.5548
90.0000,34.5000,23402175.8130,743275134.3678
91.0000,39.1000,23964106.1568,767239240.5246
92.0000,35.4100,24466466.1150,791705706.6396
93.0000,33.4300,24936861.4758,816642568.1154
94.0000,38.6300,25491204.2634,842133772.3788
95.0000,31.5800,25931733.7128,868065506.0916
96.0000,38.4400,26483009.1906,894548515.2822
97.0000,39.1700,27046069.5960,921594584.8782
98.0000,38.3400,27595730.7006,949190315.5788
99.0000,42.6300,28214648.4324,977404964.0112
100.0000,42.3700,28829368.7928,1006234332.8040
101.0000,38.2300,29377254.0864,1035611586.8904
102.0000,42.9400,30001176.3762,1065612763.2666
103.0000,37.2000,30532433.6214,1096145196.8880
104.0000,44.5200,31181863.0140,1127327059.9020
105.0000,40.2900,31763004.4038,1159090064.3058
106.0000,37.6700,32301849.2052,1191391913.5110
107.0000,42.0400,32911242.1326,1224303155.6436
108.0000,42.6600,33530644.1766,1257833799.8202
109.0000,48.2600,34240451.1420,1292074250.9622
110.0000,44.9700,34897145.2158,1326971396.1780
111.0000,41.9900,35505730.9566,1362477127.1346
112.0000,43.7100,36142083.9234,1398619211.0580
113.0000,48.2000,36850922.2644,1435470133.3224
