Time,target_send_rate,total_size_bytes,total_dir_size_bytes
0.0000,12.4200,131215.4682,131215.4682
1.0000,10.0000,223363.0950,354578.5632
2.0000,10.0000,315510.7218,670089.2850
3.0000,10.0000,407658.3486,1077747.6336
4.0000,10.0000,499805.9754,1577553.6090
5.0000,10.0000,591953.6022,2169507.2112
6.0000,10.0000,684101.2290,2853608.4402
7.0000,20.2400,941560.7124,3795169.1526
8.0000,12.2100,1069385.9958,4864555.1484
9.0000,10.0000,1161533.6226,6026088.7710
10.0000,14.0200,1318579.0680,7344667.8390
11.0000,10.0000,1410726.6948,8755394.5338
12.0000,10.0000,1502874.3216,10258268.8554
13.0000,10.0000,1595021.9484,11853290.8038
14.0000,10.0000,1687169.5752,13540460.3790
15.0000,10.0000,1779317.2020,15319777.5810
16.0000,10.0000,1871464.8288,17191242.4098
17.0000,10.0000,1963612.4556,19154854.8654
18.0000,10.0000,2055760.0824,21210614.9478
19.0000,15.6900,2239765.5672,23450380.5150
20.0000,10.0000,2331913.1940,25782293.7090
21.0000,10.0000,2424060.8208,28206354.5298
22.0000,10.0000,2516208.4476,30722562.9774
23.0000,20.2200,2773345.0560,33495908.0334
24.0000,10.0000,2865492.6828,36361400.7162
25.0000,10.0000,2957640.3096,39319041.0258
26.0000,10.0700,3050917.9980,42369959.0238
27.0000,10.0000,3143065.6248,45513024.6486
28.0000,10.0000,3235213.2516,48748237.9002
29.0000,10.0000,3327360.8784,52075598.7786
30.0000,10.0000,3419508.5052,55495107.2838
31.0000,14.0700,3577361.1378,59072468.4216
32.0000,10.0000,3669508.7646,62741977.1862
33.0000,16.0200,3858841.6818,66600818.8680
34.0000,10.0000,3950989.3086,70551808.1766
35.0000,19.8600,4202314.1724,74754122.3490
36.0000,18.7100,4435073.7396,79189196.0886
37.0000,10.0000,4527221.3664,83716417.4550
38.0000,10.6900,4630508.1714,88346925.6264
39.0000,15.6500,4813867.9068,93160793.5332
40.0000,10.8700,4920060.5838,98080854.1170
41.0000,19.2700,5161860.6432,103242714.7602
42.0000,10.3100,5259012.8280,108501727.5882
43.0000,15.0200,5432202.0096,113933929.5978
44.0000,10.0000,5524349.6364,119458279.2342
45.0000,13.0400,5665574.2206,125123853.4548
46.0000,21.2400,5939177.4396,131063030.8944
47.0000,22.8400,6238610.6364,137301641.5308
48.0000,10.0000,6330758.2632,143632399.7940
49.0000,10.0000,6422905.8900,150055305.6840
50.0000,11.3000,6536040.3738,156591346.0578
51.0000,10.4300,6635129.8074,163226475.8652
52.0000,11.4200,6750201.5394,169976677.4046
53.0000,31.9900,7197349.9206,177174027.3252
54.0000,27.3200,7569107.0544,184743134.3796
55.0000,10.0000,7661254.6812,192404389.0608
56.0000,10.0000,7753402.3080,200157791.3688
57.0000,14.5500,7919003.9334,208076795.3022
58.0000,19.9900,8172427.4826,216249222.7848
59.0000,20.2300,8429725.5288,224678948.3136
60.0000,28.4700,8820047.9592,233498996.2728
61.0000,29.1200,9220863.8178,242719860.0906
62.0000,26.0800,9572602.7190,252292462.8096
63.0000,36.2600,10088684.8524,262381147.6620
64.0000,17.7900,10306592.1828,272687739.8448
65.0000,21.6200,10586330.0220,283274069.8668
66.0000,27.2400,10956795.6570,294230865.5238
67.0000,16.1400,11148065.8230,305378931.3468
68.0000,12.9400,11287676.0334,316666607.3802
69.0000,16.2000,11479914.8232,328146522.2034
70.0000,37.7900,12020696.8728,340167219.0762
71.0000,28.1700,12406176.1824,352573395.2586
72.0000,31.0400,12837988.0140,365411383.2726
73.0000,29.7600,13249135.8636,378660519.1362
74.0000,20.3500,13508371.1580,392168890.2942
75.0000,13.8900,13663317.9180,405832208.2122
76.0000,34.4100,14149534.1400,419981742.3522
77.0000,20.1600,14405702.1246,434387444.4768
78.0000,26.3500,14761799.8344,449149244.3112
79.0000,24.3900,15086255.8218,464235500.1330
80.0000,15.1200,15261059.3766,479496559.5096
81.0000,13.0600,15402606.8358,494899166.3454
82.0000,34.8500,15895926.3018,510795092.6472
83.0000,24.9200,16228938.4692,527024031.1164
84.0000,27.8800,16609736.0952,543633767.2116
85.0000,18.6000,16840719.8514,560474487.0630
86.0000,26.3400,17196656.1240,577671143.1870
87.0000,32.1000,17645580.3162,595316723.5032
