Time,target_send_rate,total_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,276442.8804
2.0000,10.0000,276442.8804,552885.7608
3.0000,10.0000,368590.5072,921476.2680
4.0000,10.0000,460738.1340,1382214.4020
5.0000,10.0000,552885.7608,1935100.1628
6.0000,10.0000,645033.3876,2580133.5504
7.0000,10.0000,737181.0144,3317314.5648
8.0000,10.0000,829328.6412,4146643.2060
9.0000,10.0000,921476.2680,5068119.4740
10.0000,10.0000,1013623.8948,6081743.3688
11.0000,10.0000,1105771.5216,7187514.8904
12.0000,10.0000,1197919.1484,8385434.0388
13.0000,10.0000,1290066.7752,9675500.8140
14.0000,10.0000,1382214.4020,11057715.2160
15.0000,10.0000,1474362.0288,12532077.2448
16.0000,10.5500,1575388.7106,14107465.9554
17.0000,10.0800,1668827.8362,15776293.7916
18.0000,10.0000,1760975.4630,17537269.2546
19.0000,10.0000,1853123.0898,19390392.3444
20.0000,10.5000,1953342.5844,21343734.9288
21.0000,11.6300,2071804.5012,23415539.4300
22.0000,10.0000,2163952.1280,25579491.5580
23.0000,11.5200,2280638.2338,27860129.7918
24.0000,10.0000,2372785.8606,30232915.6524
25.0000,10.0000,2464933.4874,32697849.1398
26.0000,16.5700,2663145.4596,35360994.5994
27.0000,11.8300,2784836.1234,38145830.7228
28.0000,16.9700,2989505.5902,41135336.3130
29.0000,13.6500,3140577.8532,44275914.1662
30.0000,10.0600,3233694.1044,47509608.2706
31.0000,14.0800,3391708.1742,50901316.4448
32.0000,15.0000,3564574.4808,54465890.9256
33.0000,13.8700,3719198.3658,58185089.2914
34.0000,14.7500,3888028.7388,62073118.0302
35.0000,13.2500,4032643.5078,66105761.5380
36.0000,14.2800,4193886.3246,70299647.8626
37.0000,18.4900,4423094.2698,74722742.1324
38.0000,17.9300,4643261.7228,79366003.8552
39.0000,10.0000,4735409.3496,84101413.2048
40.0000,15.7400,4920222.0210,89021635.2258
41.0000,16.5100,5117465.3688,94139100.5946
42.0000,10.9400,5224788.1074,99363888.7020
43.0000,16.6600,5424453.0156,104788341.7176
44.0000,12.2100,5552278.2990,110340620.0166
45.0000,18.5400,5782293.4314,116122913.4480
46.0000,11.9700,5906244.2184,122029157.6664
47.0000,19.6800,6154663.2096,128183820.8760
48.0000,19.8500,6405826.6356,134589647.5116
49.0000,21.0000,6675555.3582,141265202.8698
50.0000,19.0600,6913965.2328,148179168.1026
51.0000,22.5800,7209201.0582,155388369.1608
52.0000,19.1900,7449709.6188,162838078.7796
53.0000,21.4000,7725895.8360,170563974.6156
54.0000,23.8800,8042118.5184,178606093.1340
55.0000,29.6800,8451974.8692,187058068.0032
56.0000,20.3900,8711855.9130,195769923.9162
57.0000,23.0800,9015163.6062,204785087.5224
58.0000,25.8200,9362705.1360,214147792.6584
59.0000,21.9100,9647124.6582,223794917.3166
60.0000,27.9800,10029536.6580,233824453.9746
61.0000,26.9400,10395159.1722,244219613.1468
62.0000,23.0600,10698143.9910,254917757.1378
63.0000,29.5200,11105417.3442,266023174.4820
64.0000,28.0100,11488313.6562,277511488.1382
65.0000,29.4100,11893811.1984,289405299.3366
66.0000,20.6000,12157082.4264,301562381.7630
67.0000,28.2600,12544014.6720,314106396.4350
68.0000,22.0700,12831017.1924,326937413.6274
69.0000,25.0100,13165482.2964,340102895.9238
70.0000,24.7600,13495911.4662,353598807.3900
71.0000,26.4500,13853623.5498,367452430.9398
72.0000,30.2000,14271874.6434,381724305.5832
73.0000,29.0200,14671076.1288,396395381.7120
74.0000,26.2500,15025559.4654,411420941.1774
75.0000,28.8900,15422662.2648,426843603.4422
76.0000,29.3900,15827836.9320,442671440.3742
77.0000,34.1600,16310017.2198,458981457.5940
78.0000,31.2000,16744412.0496,475725869.6436
79.0000,31.1300,17177676.8178,492903546.4614
80.0000,35.5000,17681489.7120,510585036.1734
81.0000,29.1100,18082144.1334,528667180.3068
82.0000,32.2100,18532844.1360,547200024.4428
83.0000,35.6700,19039401.4656,566239425.9084
84.0000,32.7100,19498173.3366,585737599.2450
85.0000,32.4000,19951940.6496,605689539.8946
86.0000,32.5300,20407806.6480,626097346.5426
87.0000,33.0000,20871260.2026,646968606.7452
88.0000,33.9400,21349888.8690,668318495.6142
89.0000,33.9700,21829001.8470,690147497.4612
90.0000,34.1800,22311505.0098,712459002.4710
91.0000,34.2700,22795461.1086,735254463.5796
92.0000,35.1300,23293300.8204,758547764.4000
93.0000,43.6500,23928685.1628,782476449.5628
94.0000,36.7400,24452516.2896,806928965.8524
95.0000,38.9200,25011540.7608,831940506.6132
96.0000,37.4700,25547156.8152,857487663.4284
97.0000,38.8800,26105535.5370,883593198.9654
98.0000,38.0100,26649869.2086,910243068.1740
99.0000,40.3300,27231656.3478,937474724.5218
100.0000,37.5200,27768079.5888,965242804.1106
101.0000,43.5900,28402495.3068,993645299.4174
102.0000,44.3600,29049341.7018,1022694641.1192
103.0000,39.1800,29612563.5444,1052307204.6636
104.0000,43.2200,30241006.0806,1082548210.7442
105.0000,46.8400,30927888.9408,1113476099.6850
106.0000,37.6600,31466572.3050,1144942671.9900
107.0000,42.2600,32079516.8544,1177022188.8444
108.0000,41.3400,32677609.1670,1209699798.0114
109.0000,43.2400,33306374.5776,1243006172.5890
110.0000,40.2400,33886708.7802,1276892881.3692
111.0000,42.1600,34498038.9558,1311390920.3250
112.0000,39.1300,35060453.6118,1346451373.9368
113.0000,38.1500,35607047.4066,1382058421.3434
