Time,target_send_rate,total_size_bytes,total_dir_size_bytes
0.0000,24.2100,321550.1148,321550.1148
1.0000,20.6800,586112.8416,907662.9564
2.0000,10.0000,678260.4684,1585923.4248
3.0000,18.0600,900526.6074,2486450.0322
4.0000,17.9500,1121016.9354,3607466.9676
5.0000,10.0000,1213164.5622,4820631.5298
6.0000,24.2500,1535360.4270,6355991.9568
7.0000,22.4200,1828013.2548,8184005.2116
8.0000,17.1300,2035265.7192,10219270.9308
9.0000,10.0000,2127413.3460,12346684.2768
10.0000,10.0000,2219560.9728,14566245.2496
11.0000,48.3900,2931466.6236,17497711.8732
12.0000,23.6700,3244299.1212,20742010.9944
13.0000,10.0000,3336446.7480,24078457.7424
14.0000,59.4300,4226579.2440,28305036.9864
15.0000,10.0000,4318726.8708,32623763.8572
16.0000,10.0000,4410874.4976,37034638.3548
17.0000,10.0000,4503022.1244,41537660.4792
18.0000,28.9500,4901093.5482,46438754.0274
19.0000,10.0000,4993241.1750,51431995.2024
20.0000,34.4800,5480587.4586,56912582.6610
21.0000,10.0000,5572735.0854,62485317.7464
22.0000,10.0000,5664882.7122,68150200.4586
23.0000,10.0000,5757030.3390,73907230.7976
24.0000,10.0000,5849177.9658,79756408.7634
25.0000,10.0000,5941325.5926,85697734.3560
26.0000,10.0000,6033473.2194,91731207.5754
27.0000,10.0000,6125620.8462,97856828.4216
28.0000,10.0000,6217768.4730,104074596.8946
29.0000,10.0000,6309916.0998,110384512.9944
30.0000,23.1200,6613869.5424,116998382.5368
31.0000,10.0000,6706017.1692,123704399.7060
32.0000,10.0000,6798164.7960,130502564.5020
33.0000,10.0000,6890312.4228,137392876.9248
34.0000,10.0000,6982460.0496,144375336.9744
35.0000,10.0000,7074607.6764,151449944.6508
36.0000,37.6200,7612645.2912,159062589.9420
37.0000,10.0000,7704792.9180,166767382.8600
38.0000,22.1500,7993086.9372,174760469.7972
39.0000,10.0000,8085234.5640,182845704.3612
40.0000,10.0000,8177382.1908,191023086.5520
41.0000,25.4900,8519596.2882,199542682.8402
42.0000,10.0000,8611743.9150,208154426.7552
43.0000,10.0000,8703891.5418,216858318.2970
44.0000,32.9100,9165892.1598,226024210.4568
45.0000,10.0000,9258039.7866,235282250.2434
46.0000,10.0000,9350187.4134,244632437.6568
47.0000,10.0000,9442335.0402,254074772.6970
48.0000,35.6500,9948569.4948,264023342.1918
