@relation Dynamic_Log_Rate_s2_alpha0.7
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,13.26
1.00,24.70
2.00,21.12
3.00,17.55
4.00,30.55
5.00,36.57
6.00,30.46
7.00,12.57
8.00,23.86
9.00,14.46
10.00,21.51
11.00,43.45
12.00,24.50
13.00,33.62
14.00,18.43
15.00,27.91
16.00,23.83
17.00,29.93
18.00,13.82
19.00,28.19
20.00,42.73
21.00,18.61
22.00,24.62
23.00,20.76
24.00,6.62
25.00,21.17
26.00,46.06
27.00,38.11
28.00,19.54
29.00,35.77
30.00,23.93
31.00,33.86
32.00,33.60
33.00,25.45
34.00,31.31
35.00,9.26
36.00,25.80
37.00,34.31
38.00,47.75
39.00,45.22
40.00,15.83
41.00,22.74
42.00,36.24
43.00,41.70
44.00,52.02
45.00,40.34
46.00,36.17
47.00,39.53
48.00,44.45
49.00,40.73
50.00,45.76
51.00,36.44
52.00,37.89
53.00,45.72
54.00,34.20
55.00,23.31
56.00,31.78
57.00,39.82
58.00,23.43
59.00,45.43
60.00,35.75
61.00,31.49
62.00,34.74
63.00,49.03
64.00,42.04
65.00,42.79
66.00,47.13
67.00,41.13
68.00,14.76
69.00,40.18
70.00,56.61
71.00,43.56
72.00,41.87
73.00,27.33
74.00,53.12
75.00,45.55
76.00,30.57
77.00,28.28
78.00,49.45
79.00,33.47
80.00,43.19
81.00,41.96
82.00,52.51
83.00,54.25
84.00,52.70
85.00,51.90
86.00,46.31
87.00,33.15
88.00,48.90
89.00,33.92
90.00,52.03
91.00,53.84
92.00,51.76
93.00,42.42
94.00,42.32
95.00,53.63
96.00,47.73
97.00,53.11
98.00,40.43
99.00,49.94
100.00,61.32
101.00,57.43
102.00,52.48
103.00,56.14
104.00,43.50
105.00,65.43
106.00,53.69
107.00,52.25
108.00,63.47
109.00,55.72
110.00,54.67
111.00,37.93
112.00,52.63
113.00,65.17
114.00,53.22
115.00,68.12
116.00,63.93
117.00,39.21
118.00,60.10
119.00,66.76
120.00,53.22
121.00,56.35
122.00,54.05
123.00,69.72
124.00,82.23
125.00,76.00
126.00,65.03
127.00,53.36
128.00,57.39
129.00,62.75
130.00,54.22
131.00,56.86
132.00,56.85
133.00,71.04
134.00,69.27
135.00,49.93
136.00,61.68
137.00,69.72
138.00,63.41
139.00,81.92
140.00,66.16
141.00,61.52
142.00,55.36
143.00,51.90
144.00,68.26
145.00,53.03
146.00,60.29
147.00,54.40
148.00,66.14
149.00,66.05
150.00,55.98
151.00,52.01
152.00,66.45
153.00,50.19
154.00,43.06
155.00,61.36
156.00,70.40
157.00,72.25
158.00,44.75
159.00,69.60
160.00,77.34
161.00,62.20
162.00,57.50
163.00,66.74
164.00,75.92
165.00,82.14
166.00,63.57
167.00,68.63
168.00,65.35
169.00,59.38
170.00,66.94
171.00,59.78
172.00,63.17
173.00,69.78
174.00,74.27
175.00,81.72
176.00,82.92
177.00,78.89
178.00,71.45
179.00,62.62
180.00,61.00
181.00,73.69
182.00,70.67
183.00,74.59
184.00,73.77
185.00,89.47
186.00,75.66
187.00,89.33
188.00,60.78
189.00,75.85
190.00,76.24
191.00,94.40
192.00,62.41
193.00,64.07
194.00,75.65
195.00,93.30
196.00,78.91
197.00,76.20
198.00,79.37
199.00,62.54
200.00,75.74
201.00,64.00
202.00,61.54
203.00,62.15
204.00,74.18
205.00,76.04
206.00,86.01
207.00,69.30
208.00,74.76
209.00,77.93
210.00,84.74
211.00,78.70
212.00,65.89
213.00,78.36
214.00,68.25
215.00,86.75
216.00,76.28
217.00,76.42
218.00,70.79
219.00,70.16
220.00,75.09
221.00,85.29
222.00,84.37
223.00,77.59
224.00,82.56
225.00,72.58
226.00,89.45
227.00,89.22
228.00,70.38
229.00,61.74
230.00,80.22
231.00,82.01
232.00,85.66
233.00,91.87
234.00,65.24
235.00,88.04
236.00,62.31
237.00,76.79
238.00,68.22
239.00,84.18
240.00,97.76
241.00,82.23
242.00,81.83
243.00,73.17
244.00,67.94
245.00,60.42
246.00,92.35
247.00,85.74
248.00,81.95
249.00,79.58
250.00,80.92
251.00,86.51
252.00,89.63
253.00,68.90
254.00,77.95
255.00,89.88
256.00,96.95
257.00,89.17
258.00,62.80
259.00,78.10
260.00,93.76
261.00,73.26
262.00,69.36
263.00,77.56
264.00,75.36
265.00,84.72
266.00,72.45
267.00,85.97
268.00,82.56
269.00,78.83
270.00,90.85
271.00,91.12
272.00,83.12
273.00,80.86
274.00,71.00
275.00,87.75
276.00,94.28
277.00,90.83
278.00,83.50
279.00,93.66
280.00,85.84
281.00,84.99
282.00,85.58
283.00,94.35
284.00,90.97
285.00,79.73
286.00,81.70
287.00,79.89
288.00,99.17
289.00,84.24
290.00,107.12
291.00,106.11
292.00,87.03
293.00,97.46
294.00,84.60
295.00,85.09
296.00,108.68
297.00,86.85
298.00,80.75
299.00,80.70
300.00,96.02
301.00,97.98
302.00,82.34
303.00,86.80
304.00,79.63
305.00,92.72
306.00,82.07
307.00,96.02
308.00,83.78
309.00,83.20
310.00,80.34
311.00,91.52
312.00,108.16
313.00,93.53
314.00,97.69
315.00,81.51
316.00,88.18
317.00,110.06
318.00,81.58
319.00,90.48
320.00,87.00
321.00,97.18
322.00,98.31
323.00,72.99
324.00,92.06
325.00,90.59
326.00,83.97
327.00,94.54
328.00,73.44
329.00,101.14
330.00,91.10
331.00,88.45
332.00,83.17
333.00,107.13
334.00,81.42
335.00,85.85
336.00,99.94
337.00,88.76
338.00,100.51
339.00,84.39
340.00,79.59
341.00,76.21
342.00,89.00
343.00,87.59
344.00,84.39
345.00,93.77
346.00,80.92
347.00,101.74
348.00,86.47
349.00,95.87
350.00,90.48
351.00,100.40
352.00,114.09
353.00,91.36
354.00,83.96
355.00,70.86
356.00,86.57
357.00,83.18
358.00,91.84
359.00,90.82
360.00,90.84
361.00,84.52
362.00,79.27
363.00,88.22
364.00,85.11
365.00,91.09
366.00,89.60
367.00,101.03
368.00,91.18
369.00,105.11
370.00,93.30
371.00,89.64
372.00,93.32
373.00,103.26
374.00,89.22
375.00,99.37
376.00,74.22
377.00,75.03
378.00,80.78
379.00,79.38
380.00,97.60
381.00,115.57
382.00,100.19
383.00,94.92
384.00,94.09
385.00,86.66
386.00,100.10
387.00,90.04
388.00,98.62
389.00,99.26
390.00,88.90
391.00,85.36
392.00,94.38
393.00,78.83
394.00,84.72
395.00,91.74
396.00,86.31
397.00,98.37
398.00,77.69
399.00,87.66
400.00,95.22
401.00,82.20
402.00,86.90
403.00,102.85
404.00,93.13
405.00,61.72
406.00,80.19
407.00,85.42
408.00,97.81
409.00,90.38
410.00,89.76
411.00,79.39
412.00,96.69
413.00,81.73
414.00,91.17
415.00,85.75
416.00,92.34
417.00,90.20
418.00,81.14
419.00,87.98
420.00,95.99
421.00,86.88
422.00,74.04
423.00,75.89
424.00,73.90
425.00,88.63
426.00,85.86
427.00,80.37
428.00,98.83
429.00,103.31
430.00,78.36
431.00,82.15
432.00,82.87
433.00,80.49
434.00,77.04
435.00,99.58
436.00,82.78
437.00,82.29
438.00,81.45
439.00,91.76
440.00,81.32
441.00,87.77
442.00,111.70
443.00,80.56
444.00,96.55
445.00,81.43
446.00,64.81
447.00,90.47
448.00,100.81
449.00,98.06
450.00,84.82
451.00,83.44
452.00,85.51
453.00,75.26
454.00,97.40
455.00,85.29
456.00,80.50
457.00,86.31
458.00,87.11
459.00,96.22
460.00,79.85
461.00,64.89
462.00,85.02
463.00,97.85
464.00,71.13
465.00,79.91
466.00,92.12
467.00,78.36
468.00,79.86
469.00,81.90
470.00,84.88
471.00,99.15
472.00,79.25
473.00,78.86
474.00,88.66
475.00,79.63
476.00,67.45
477.00,73.94
478.00,75.76
479.00,69.12
480.00,84.91
481.00,76.18
482.00,71.34
483.00,79.20
484.00,77.66
485.00,77.00
486.00,75.42
487.00,66.37
488.00,92.67
489.00,78.99
490.00,75.66
491.00,92.01
492.00,75.64
493.00,96.23
494.00,93.53
495.00,64.37
496.00,73.06
497.00,85.09
498.00,78.74
499.00,83.52
500.00,60.00
501.00,71.72
502.00,73.52
503.00,70.43
504.00,95.46
505.00,95.70
506.00,76.93
507.00,67.67
508.00,76.19
