Time,log_rate_msg_per_sec
0.0,20.431343682610358
1.0,35.06119792040883
2.0,5.182670596862106
3.0,59.324396606100265
4.0,1.0
5.0,43.37118036708114
6.0,1.0
7.0,15.297984962280285
8.0,1.0
9.0,27.172582851732482
10.0,1.0
11.0,24.19396070731434
12.0,27.550790587842258
13.0,14.199260799559461
14.0,28.586099604633418
15.0,51.578448741675345
16.0,49.785325850526235
17.0,38.2802330122558
18.0,28.739053276371877
19.0,16.171355722413885
20.0,51.418073384989626
21.0,17.790906149547205
22.0,37.459479762258646
23.0,1.0
24.0,22.00138853652181
25.0,24.41686691677279
26.0,8.00811692813516
27.0,1.0
28.0,1.0
29.0,50.36662012658235
30.0,27.831661727275936
31.0,1.0
32.0,19.019938350639283
33.0,37.299721676193826
34.0,5.740938386837321
35.0,23.786376825051143
36.0,34.58464716977366
37.0,52.23799743500582
38.0,37.19894038013152
39.0,34.880642958437555
40.0,18.328507658392645
41.0,25.706331322593126
42.0,1.0
43.0,1.0
44.0,21.019281310778194
45.0,26.25859254213668
46.0,22.582252647165834
47.0,64.72670057984632
48.0,63.98533727895506
49.0,45.968097138818976
50.0,22.352420609991608
51.0,31.116079203934103
52.0,21.52925547408878
53.0,44.12530672507136
54.0,19.49314562362264
55.0,30.216350758471666
56.0,45.02933605220598
57.0,57.02908436059969
58.0,25.452253780164977
59.0,56.88727771322985
60.0,41.24545634604536
61.0,46.34031163067938
62.0,46.43717448310021
63.0,35.83479651750368
64.0,23.715627256728833
65.0,42.550771065637676
66.0,49.330876711775375
67.0,1.0
68.0,30.948754868175698
69.0,52.86490497692167
70.0,28.134467282420935
71.0,40.04717659979082
72.0,77.46669504051209
73.0,41.953791138981295
74.0,4.684263566231188
75.0,28.767806803319104
76.0,14.468964156167779
77.0,21.63980268501886
78.0,40.78348686591383
79.0,67.99473271107237
80.0,40.767914187732714
81.0,26.91986067381684
82.0,64.75392517194607
83.0,37.42047204045171
84.0,39.23571066466465
85.0,54.0053728789844
86.0,33.86476362337925
87.0,27.514595361849185
88.0,81.2280063504103
89.0,54.270609835721004
90.0,20.746328241800377
91.0,30.75613967067858
92.0,45.14485507312822
93.0,14.44810440222535
94.0,24.421823292687797
95.0,25.382705443311785
96.0,50.82912954603174
97.0,25.363086086387067
98.0,25.770183763384253
99.0,6.503580896428971
100.0,36.69456056706812
101.0,24.281095897936883
102.0,18.895842970534318
103.0,11.142627842769873
104.0,55.910682717066834
105.0,42.06325316470783
106.0,49.31810253806849
107.0,52.53113614775906
108.0,45.48159269128975
109.0,27.932945497095986
110.0,65.49282131526026
111.0,25.433291461184027
112.0,15.84831924902053
113.0,46.886031668251995
114.0,45.96579118541219
115.0,32.595495632764624
116.0,45.75690476968661
117.0,28.1747929152543
118.0,77.22874566627252
119.0,35.96709228977948
120.0,20.867122083618955
121.0,57.07368530010454
122.0,25.180428474172665
123.0,69.59902814061073
124.0,55.54953526279792
125.0,33.355883332186025
126.0,29.727573873879685
127.0,36.2560634775363
128.0,42.606204415075844
129.0,25.709404473333024
130.0,35.50438293305558
131.0,36.034134315482945
132.0,33.9623391190124
133.0,31.51210855225055
134.0,1.0
135.0,30.323778335717442
136.0,31.950811884364335
137.0,38.779631800504376
138.0,36.2288797690827
139.0,55.805898669713386
140.0,20.918347621177237
141.0,60.61550636871044
142.0,30.10410397501402
143.0,46.36860922700768
144.0,36.9392909488961
145.0,36.08320092873841
146.0,48.33596267052492
147.0,37.69367997184485
148.0,33.99303792493785
149.0,56.59587792794157
150.0,34.50377078558928
151.0,71.94612797476142
152.0,55.59884455360874
153.0,81.41092013626101
154.0,28.937520956905992
155.0,36.91571196058257
156.0,53.29894859764977
157.0,45.3054785802294
158.0,82.29084592077197
159.0,63.17071495456993
160.0,26.521624985658864
161.0,56.05194357551279
162.0,49.5167935703373
163.0,23.405056616141817
164.0,51.825622343460296
165.0,1.0
166.0,36.25859850737369
167.0,68.82511610634678
168.0,28.863409346016454
169.0,28.746722647552208
170.0,56.25743589710629
171.0,22.45063543641316
172.0,44.04741885422025
173.0,37.01331058594805
174.0,57.014873069059504
175.0,46.63202164842484
176.0,45.172086573040026
177.0,32.78608561503928
178.0,70.5919883064902
179.0,41.529112357992375
180.0,48.74476421625966
181.0,63.76425294018408
182.0,58.87782926977505
183.0,33.27782111815293
184.0,78.34383622163307
185.0,15.952880710493972
186.0,54.94362484901956
187.0,69.85984998460184
188.0,11.160809001697444
189.0,19.011253661959465
190.0,60.41421391155464
191.0,67.78576238702696
192.0,63.296905398867075
193.0,39.013173211301115
194.0,46.60926691684747
195.0,41.45524240846871
196.0,70.8834359569433
197.0,24.12534730630394
198.0,53.89404120573129
199.0,54.92050288247244
200.0,64.32653595180547
201.0,53.04421437067796
202.0,36.72335187561916
203.0,33.78057826607046
204.0,30.139316462568612
205.0,25.796982710253676
206.0,61.337028695142685
207.0,40.646386096577224
208.0,38.77566208871681
209.0,55.11526358932917
210.0,52.124496367062235
211.0,61.55098958030207
212.0,15.49236282352016
213.0,54.96145305715079
214.0,41.69988147198839
215.0,62.92491244219877
216.0,40.18501412095833
217.0,106.93523637090269
218.0,48.58364719913263
219.0,79.65446797694939
220.0,73.85867843014688
221.0,59.03883020097715
222.0,56.05400419335955
223.0,58.9467822696963
224.0,29.071724267838167
225.0,60.11414121871276
226.0,63.65619732636223
227.0,53.43102122780233
228.0,47.94186438563321
229.0,47.54393982751921
230.0,23.24362728984283
231.0,57.10537797787312
232.0,40.560535826279754
233.0,8.12703876135157
234.0,59.51221645700183
235.0,47.78114349180366
236.0,40.33947681694286
237.0,77.7296105980225
238.0,68.2266929487428
239.0,51.28264698865519
240.0,50.18332607883298
241.0,35.76427457233678
242.0,64.08022914997011
243.0,23.535098168482648
244.0,46.21652269412122
245.0,58.69371552573627
246.0,62.297777731873985
247.0,51.00832574525386
248.0,39.994217963440924
249.0,65.85509030116044
250.0,57.58657890189577
251.0,63.10422997214985
252.0,33.411448759721935
253.0,62.14054558916587
254.0,48.86505883366607
255.0,14.014389022694523
256.0,72.2923557254766
257.0,14.105125327080906
258.0,66.678920865533
259.0,81.95642620901252
