@relation Dynamic_Log_Rate_s3_alpha0.5
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,18.30
1.00,15.17
2.00,31.70
3.00,10.72
4.00,10.01
5.00,45.30
6.00,41.56
7.00,17.53
8.00,29.81
9.00,1.00
10.00,10.97
11.00,30.02
12.00,40.77
13.00,36.63
14.00,26.79
15.00,41.35
16.00,24.12
17.00,26.06
18.00,17.86
19.00,45.32
20.00,28.04
21.00,12.65
22.00,15.76
23.00,17.46
24.00,15.45
25.00,51.53
26.00,55.25
27.00,28.28
28.00,18.60
29.00,45.26
30.00,1.00
31.00,9.62
32.00,29.52
33.00,33.05
34.00,31.98
35.00,26.17
36.00,2.51
37.00,21.88
38.00,34.29
39.00,33.83
40.00,28.35
41.00,47.01
42.00,36.22
43.00,25.11
44.00,28.92
45.00,5.03
46.00,29.71
47.00,20.25
48.00,24.18
49.00,39.92
50.00,39.14
51.00,50.12
52.00,68.31
53.00,28.23
54.00,30.67
55.00,39.15
56.00,16.72
57.00,31.35
58.00,27.05
59.00,33.63
60.00,29.67
61.00,43.45
62.00,32.00
63.00,18.69
64.00,38.65
65.00,55.63
66.00,26.74
67.00,48.14
68.00,36.52
69.00,33.66
70.00,39.46
71.00,36.90
72.00,42.92
73.00,49.17
74.00,51.05
75.00,56.49
76.00,29.20
77.00,54.59
78.00,54.58
79.00,12.00
80.00,75.08
81.00,16.19
82.00,35.42
83.00,31.18
84.00,30.86
85.00,32.72
86.00,47.72
87.00,58.37
88.00,50.00
89.00,14.84
90.00,29.42
91.00,28.90
92.00,39.76
93.00,30.23
94.00,29.23
95.00,60.10
96.00,47.92
97.00,53.51
98.00,40.06
99.00,41.30
100.00,41.81
101.00,18.26
102.00,62.90
103.00,43.78
104.00,54.66
105.00,57.29
106.00,57.61
107.00,53.88
108.00,71.99
109.00,46.97
110.00,56.44
111.00,22.78
112.00,43.92
113.00,47.16
114.00,33.54
115.00,49.78
116.00,48.34
117.00,30.58
118.00,24.49
119.00,48.43
120.00,6.19
121.00,54.80
122.00,20.31
123.00,45.22
124.00,31.62
125.00,49.59
126.00,48.85
127.00,25.59
128.00,37.98
129.00,74.82
130.00,48.18
131.00,45.06
132.00,25.72
133.00,68.55
134.00,36.07
135.00,18.08
136.00,32.02
137.00,43.47
138.00,57.34
139.00,59.02
140.00,31.84
141.00,31.46
142.00,45.27
143.00,56.01
144.00,68.53
145.00,69.12
146.00,36.65
147.00,53.81
148.00,56.36
149.00,13.51
150.00,76.25
151.00,42.19
152.00,50.76
153.00,31.89
154.00,47.51
155.00,54.89
156.00,52.22
157.00,35.28
158.00,68.98
159.00,71.54
160.00,58.29
161.00,45.95
162.00,62.88
163.00,56.14
164.00,42.03
165.00,53.09
166.00,54.19
167.00,40.14
168.00,74.23
169.00,33.12
170.00,44.39
171.00,47.15
172.00,48.58
173.00,38.12
174.00,76.78
175.00,51.31
176.00,62.20
177.00,53.60
178.00,36.47
179.00,66.52
180.00,75.36
181.00,66.62
182.00,83.10
183.00,74.18
184.00,46.86
185.00,61.70
186.00,71.47
187.00,26.52
188.00,41.47
189.00,84.96
190.00,33.92
191.00,55.39
192.00,53.10
193.00,68.22
194.00,64.07
195.00,55.46
196.00,54.83
197.00,58.52
198.00,57.26
199.00,40.09
200.00,42.04
201.00,56.31
202.00,68.19
203.00,82.62
204.00,60.89
205.00,59.60
206.00,49.15
207.00,70.12
208.00,55.27
209.00,14.54
210.00,52.32
211.00,85.20
212.00,49.35
213.00,47.54
214.00,61.13
215.00,66.36
216.00,68.69
217.00,37.93
218.00,66.52
219.00,76.52
220.00,42.40
221.00,52.53
222.00,73.66
223.00,56.19
224.00,54.43
225.00,75.50
226.00,62.43
227.00,75.20
228.00,62.19
229.00,67.27
230.00,59.79
231.00,82.31
232.00,57.69
233.00,55.27
234.00,69.26
235.00,37.57
236.00,56.79
237.00,33.94
238.00,69.18
239.00,63.02
240.00,24.48
241.00,67.15
242.00,53.58
243.00,60.78
244.00,69.28
245.00,78.14
246.00,45.40
247.00,53.64
248.00,54.72
249.00,50.11
250.00,82.22
251.00,55.03
252.00,54.10
253.00,61.01
254.00,67.69
255.00,77.39
256.00,70.32
257.00,75.93
258.00,69.41
259.00,71.20
260.00,64.94
261.00,68.87
262.00,56.21
263.00,63.31
264.00,50.68
265.00,83.80
266.00,66.17
267.00,76.93
268.00,62.60
269.00,48.15
270.00,51.28
271.00,74.11
272.00,74.62
273.00,58.15
274.00,68.73
275.00,69.24
276.00,63.24
277.00,87.89
278.00,78.17
279.00,63.18
280.00,81.16
281.00,63.59
282.00,69.89
283.00,47.73
284.00,87.36
285.00,58.45
286.00,28.70
287.00,48.49
288.00,101.44
289.00,68.01
290.00,70.06
291.00,89.18
292.00,75.82
293.00,50.02
