@relation Dynamic_Log_Rate_s5_alpha0.4
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,36.29
1.00,13.34
2.00,4.86
3.00,25.13
4.00,37.52
5.00,1.19
6.00,22.14
7.00,16.51
8.00,34.64
9.00,30.70
10.00,19.00
11.00,1.00
12.00,15.58
13.00,3.67
14.00,13.05
15.00,32.37
16.00,35.40
17.00,7.11
18.00,52.11
19.00,31.49
20.00,21.83
21.00,42.59
22.00,1.00
23.00,23.56
24.00,12.45
25.00,22.00
26.00,37.63
27.00,2.71
28.00,13.86
29.00,34.86
30.00,40.16
31.00,4.45
32.00,22.08
33.00,53.87
34.00,3.23
35.00,1.00
36.00,30.43
37.00,1.00
38.00,46.17
39.00,15.22
40.00,39.06
41.00,27.13
42.00,24.27
43.00,24.73
44.00,53.62
45.00,50.59
46.00,49.46
47.00,8.23
48.00,35.24
49.00,12.20
50.00,42.86
51.00,16.02
52.00,22.15
53.00,43.19
54.00,51.35
55.00,24.43
56.00,33.32
57.00,56.53
58.00,35.35
59.00,56.15
60.00,12.94
61.00,37.26
62.00,63.46
63.00,30.08
64.00,50.43
65.00,1.00
66.00,20.19
67.00,10.75
68.00,33.36
69.00,25.35
70.00,41.91
71.00,16.43
72.00,50.15
73.00,13.09
74.00,21.01
75.00,47.57
76.00,35.79
77.00,28.48
78.00,48.41
79.00,51.72
80.00,24.87
81.00,31.29
82.00,3.45
83.00,14.13
84.00,3.18
85.00,28.64
86.00,46.93
87.00,27.20
88.00,25.67
89.00,46.79
90.00,27.42
91.00,32.43
92.00,31.76
93.00,62.92
94.00,34.64
95.00,19.34
96.00,12.46
97.00,59.43
98.00,39.41
99.00,42.20
100.00,22.93
101.00,23.27
102.00,45.10
103.00,49.51
104.00,62.95
105.00,36.96
106.00,48.97
107.00,27.22
108.00,28.24
109.00,42.07
110.00,40.71
111.00,9.76
112.00,67.07
113.00,31.37
114.00,1.00
115.00,23.29
116.00,25.83
117.00,58.07
118.00,54.64
119.00,30.69
120.00,67.34
121.00,42.59
122.00,25.96
123.00,53.37
124.00,19.12
125.00,53.79
126.00,54.96
127.00,35.87
128.00,48.56
129.00,24.27
130.00,40.96
131.00,56.81
132.00,23.79
133.00,44.24
134.00,31.03
135.00,34.74
136.00,32.55
137.00,33.36
138.00,29.01
139.00,47.00
140.00,52.23
141.00,63.03
142.00,37.14
143.00,62.30
144.00,34.06
145.00,41.83
146.00,8.53
147.00,63.81
148.00,34.93
149.00,34.31
150.00,38.69
151.00,43.49
152.00,10.28
153.00,45.75
154.00,47.79
155.00,61.37
156.00,46.48
157.00,68.84
158.00,49.14
159.00,31.96
160.00,60.64
161.00,42.96
162.00,48.34
163.00,33.59
164.00,33.47
165.00,46.89
166.00,28.77
167.00,47.91
168.00,37.07
169.00,57.10
170.00,41.52
171.00,57.89
172.00,21.85
173.00,44.70
174.00,85.79
175.00,61.68
176.00,71.43
177.00,26.28
178.00,72.75
179.00,56.24
180.00,59.17
181.00,68.14
182.00,60.30
183.00,15.91
184.00,25.74
185.00,41.94
186.00,13.36
187.00,45.16
188.00,35.85
189.00,56.65
190.00,36.36
191.00,54.33
192.00,23.98
193.00,74.86
194.00,64.90
195.00,29.98
196.00,28.81
197.00,59.70
198.00,60.39
199.00,74.12
200.00,60.97
201.00,82.67
202.00,51.77
203.00,32.62
204.00,73.01
205.00,67.60
206.00,26.63
207.00,32.92
208.00,103.82
209.00,53.36
210.00,31.95
211.00,60.08
212.00,11.95
213.00,16.63
214.00,26.02
215.00,40.12
216.00,39.26
217.00,44.20
218.00,76.53
219.00,36.97
220.00,37.60
221.00,72.92
222.00,42.90
223.00,54.35
224.00,51.31
225.00,53.45
226.00,56.82
227.00,59.63
228.00,43.20
229.00,103.61
230.00,58.09
231.00,31.26
232.00,48.51
233.00,65.84
234.00,53.99
235.00,60.78
236.00,63.79
237.00,47.36
238.00,48.78
239.00,65.96
240.00,79.76
241.00,51.62
242.00,22.17
243.00,41.39
244.00,64.79
245.00,31.03
246.00,72.74
247.00,58.59
248.00,51.02
249.00,64.50
250.00,33.82
251.00,65.71
252.00,29.17
253.00,93.87
254.00,44.61
255.00,34.30
256.00,39.06
257.00,43.46
258.00,63.77
259.00,53.45
260.00,61.65
261.00,46.61
262.00,31.07
263.00,54.95
264.00,53.47
265.00,72.24
266.00,17.34
267.00,82.11
268.00,72.16
269.00,22.59
