@relation Dynamic_Log_Rate_s4_alpha0.1
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,32.45
1.00,1.00
2.00,2.00
3.00,20.86
4.00,1.00
5.00,87.43
6.00,1.00
7.00,2.00
8.00,54.53
9.00,1.00
10.00,1.00
11.00,19.55
12.00,44.54
13.00,21.84
14.00,2.43
15.00,49.59
16.00,1.00
17.00,52.27
18.00,23.83
19.00,1.00
20.00,41.18
21.00,1.00
22.00,11.64
23.00,30.16
24.00,1.00
25.00,1.00
26.00,37.44
27.00,14.32
28.00,38.09
29.00,1.00
30.00,51.99
31.00,40.76
32.00,51.18
33.00,1.00
34.00,3.34
35.00,54.91
36.00,1.00
37.00,1.00
38.00,20.31
39.00,1.00
40.00,33.25
41.00,27.97
42.00,69.88
43.00,33.16
44.00,4.75
45.00,40.57
46.00,1.00
47.00,48.60
48.00,44.52
49.00,1.00
50.00,38.55
51.00,1.29
52.00,1.00
53.00,48.59
54.00,52.95
55.00,27.43
56.00,16.66
57.00,50.64
58.00,37.17
59.00,14.85
60.00,34.07
61.00,1.00
62.00,61.91
63.00,22.51
64.00,24.00
65.00,6.20
66.00,18.76
67.00,66.44
68.00,1.00
69.00,30.22
70.00,1.00
71.00,26.54
72.00,18.33
73.00,25.51
74.00,25.19
75.00,34.92
76.00,1.00
77.00,50.53
78.00,53.37
79.00,28.03
80.00,21.10
81.00,48.85
82.00,47.99
83.00,5.00
84.00,14.51
85.00,1.00
86.00,49.91
87.00,48.59
88.00,25.32
89.00,14.49
90.00,24.76
91.00,1.00
92.00,27.60
93.00,35.02
94.00,1.00
95.00,5.96
96.00,56.17
97.00,1.00
98.00,16.27
99.00,21.71
100.00,1.00
101.00,55.32
102.00,53.94
103.00,26.91
104.00,48.19
105.00,41.24
106.00,15.46
107.00,1.00
108.00,59.03
109.00,1.00
110.00,8.88
111.00,20.40
112.00,47.04
113.00,43.87
114.00,21.07
115.00,35.37
116.00,1.00
117.00,54.15
118.00,58.46
119.00,25.46
120.00,44.54
121.00,36.79
122.00,14.23
123.00,1.00
124.00,54.47
125.00,28.85
126.00,18.08
127.00,21.25
128.00,42.84
129.00,9.07
130.00,52.61
131.00,32.57
132.00,82.70
133.00,26.36
134.00,1.00
135.00,1.00
136.00,16.03
137.00,56.81
138.00,12.35
139.00,38.74
140.00,27.31
141.00,28.90
142.00,23.08
143.00,39.88
144.00,2.52
145.00,16.89
146.00,71.77
147.00,1.00
148.00,1.00
149.00,24.24
150.00,51.16
151.00,19.92
152.00,49.26
153.00,91.80
154.00,31.10
155.00,1.00
156.00,69.12
157.00,5.61
158.00,29.58
159.00,43.24
160.00,1.00
161.00,8.57
162.00,8.11
163.00,28.99
164.00,39.34
165.00,41.13
166.00,49.18
167.00,42.02
168.00,21.36
169.00,65.90
170.00,47.06
171.00,29.58
172.00,20.95
173.00,14.85
174.00,3.66
175.00,15.24
176.00,36.21
177.00,1.00
178.00,39.05
179.00,27.68
180.00,1.00
181.00,34.26
182.00,82.53
183.00,7.00
184.00,33.84
185.00,1.00
186.00,27.57
187.00,42.61
188.00,1.00
189.00,74.01
190.00,19.43
191.00,36.94
192.00,48.54
193.00,30.70
194.00,29.01
195.00,68.92
196.00,55.43
197.00,2.44
198.00,9.32
199.00,37.71
200.00,1.59
201.00,25.60
202.00,68.35
203.00,71.92
204.00,78.44
205.00,21.65
206.00,1.00
207.00,43.41
208.00,42.35
209.00,62.06
210.00,16.40
211.00,68.11
212.00,13.91
213.00,31.34
214.00,1.00
215.00,9.95
216.00,38.27
217.00,18.85
218.00,16.54
219.00,32.19
220.00,6.29
221.00,34.75
222.00,38.42
223.00,82.10
224.00,37.64
225.00,28.32
226.00,1.00
227.00,17.73
228.00,14.28
229.00,63.99
230.00,7.25
231.00,52.70
232.00,35.08
233.00,14.93
234.00,1.00
235.00,15.00
236.00,23.85
237.00,17.79
238.00,10.60
239.00,30.42
240.00,25.81
241.00,12.66
242.00,61.96
243.00,61.32
244.00,17.28
245.00,48.28
246.00,28.69
247.00,28.92
248.00,36.99
249.00,58.99
250.00,19.59
251.00,23.17
252.00,34.99
253.00,13.21
254.00,70.21
255.00,48.90
256.00,93.40
257.00,23.82
258.00,1.00
259.00,8.22
260.00,1.00
261.00,1.00
262.00,4.06
263.00,36.06
264.00,77.26
265.00,1.00
266.00,60.29
267.00,34.35
268.00,1.00
269.00,43.76
270.00,55.71
271.00,21.42
272.00,27.73
273.00,76.64
274.00,33.01
275.00,40.94
276.00,36.58
277.00,88.35
278.00,26.89
279.00,65.15
280.00,57.38
281.00,52.06
282.00,13.15
283.00,53.00
284.00,18.23
285.00,1.00
286.00,57.81
287.00,35.45
288.00,92.67
289.00,1.00
290.00,61.31
291.00,13.98
292.00,20.76
293.00,30.12
294.00,3.57
295.00,17.42
296.00,4.30
297.00,22.29
298.00,8.68
299.00,55.47
300.00,33.64
301.00,27.10
302.00,25.79
303.00,41.12
304.00,38.41
305.00,34.67
306.00,60.97
307.00,57.91
308.00,25.59
309.00,73.36
310.00,68.00
311.00,37.73
312.00,9.67
313.00,35.44
314.00,52.78
315.00,29.88
316.00,54.34
317.00,39.48
318.00,52.03
319.00,25.23
320.00,4.64
321.00,36.58
322.00,23.45
323.00,69.93
324.00,1.00
325.00,1.00
326.00,35.14
327.00,31.23
328.00,15.14
329.00,60.59
330.00,29.28
331.00,39.62
332.00,18.13
333.00,50.81
334.00,41.00
335.00,3.10
336.00,17.32
337.00,75.35
338.00,60.22
339.00,23.33
340.00,37.56
341.00,67.62
342.00,64.27
343.00,33.57
344.00,12.42
345.00,47.92
346.00,42.79
347.00,10.18
348.00,39.42
349.00,23.85
350.00,1.00
351.00,5.43
352.00,40.50
353.00,48.66
354.00,28.89
355.00,61.00
356.00,1.00
357.00,29.23
358.00,31.32
359.00,31.92
360.00,4.08
361.00,30.86
362.00,8.15
363.00,26.42
364.00,69.90
365.00,49.43
366.00,54.42
367.00,40.88
368.00,5.12
369.00,61.68
370.00,38.53
371.00,58.47
372.00,69.15
373.00,15.25
374.00,57.64
375.00,20.91
376.00,1.00
377.00,45.55
378.00,1.00
379.00,1.00
380.00,15.11
381.00,28.80
382.00,25.70
383.00,80.36
384.00,1.00
385.00,1.00
386.00,52.47
387.00,33.00
388.00,12.26
389.00,22.22
390.00,1.00
391.00,50.33
392.00,57.80
393.00,75.40
394.00,37.04
395.00,27.63
396.00,41.77
397.00,1.00
398.00,25.26
399.00,60.13
400.00,14.12
401.00,24.07
402.00,17.70
403.00,31.28
404.00,37.43
405.00,33.34
406.00,30.83
407.00,68.45
408.00,48.77
409.00,61.52
410.00,1.00
411.00,52.98
412.00,19.81
413.00,83.16
414.00,1.00
415.00,69.57
416.00,39.93
417.00,51.90
418.00,49.16
419.00,10.49
420.00,34.52
421.00,23.01
422.00,30.08
423.00,65.66
424.00,1.00
425.00,26.45
426.00,29.20
427.00,24.72
428.00,11.45
429.00,21.37
430.00,23.00
431.00,45.31
432.00,29.14
433.00,63.35
434.00,42.71
435.00,32.52
436.00,32.67
437.00,7.74
438.00,15.36
439.00,57.74
440.00,70.48
441.00,10.92
442.00,14.22
443.00,1.00
444.00,86.17
445.00,1.00
446.00,38.97
447.00,11.23
448.00,11.58
449.00,76.11
450.00,32.43
451.00,50.27
452.00,10.95
453.00,27.69
454.00,10.02
455.00,30.93
456.00,24.71
457.00,39.94
458.00,14.33
459.00,53.57
460.00,30.18
461.00,43.48
462.00,20.97
463.00,38.47
464.00,46.53
465.00,96.08
466.00,119.74
467.00,92.70
468.00,86.35
469.00,78.46
470.00,1.00
471.00,29.53
472.00,1.00
473.00,8.40
474.00,48.82
475.00,31.08
476.00,29.38
477.00,31.75
478.00,57.63
479.00,11.33
480.00,45.92
481.00,50.68
482.00,1.00
483.00,24.94
484.00,1.00
485.00,54.28
486.00,69.39
487.00,47.50
488.00,1.00
489.00,54.05
490.00,76.92
491.00,32.17
492.00,43.83
493.00,1.00
494.00,18.68
495.00,63.06
496.00,42.71
497.00,45.31
498.00,1.00
499.00,1.00
500.00,1.00
501.00,26.70
502.00,63.27
503.00,45.15
504.00,12.77
505.00,13.57
506.00,31.71
507.00,78.63
508.00,47.72
509.00,21.52
510.00,42.80
511.00,54.52
512.00,1.00
513.00,9.35
514.00,1.00
515.00,58.80
516.00,6.56
517.00,33.74
518.00,28.82
519.00,16.44
520.00,37.70
521.00,34.93
522.00,1.00
523.00,23.43
524.00,33.92
525.00,5.42
526.00,4.09
527.00,22.91
528.00,44.06
529.00,56.67
530.00,72.42
531.00,1.00
532.00,1.58
533.00,3.64
534.00,1.00
535.00,22.42
536.00,30.52
537.00,27.06
538.00,14.77
539.00,8.96
540.00,1.00
541.00,34.78
542.00,18.50
543.00,23.95
544.00,20.92
545.00,24.20
546.00,46.11
547.00,72.27
548.00,43.91
549.00,72.35
550.00,38.38
551.00,1.00
552.00,28.57
553.00,34.36
554.00,49.69
555.00,27.00
556.00,2.64
557.00,13.93
558.00,10.71
559.00,61.82
560.00,50.88
561.00,28.56
562.00,1.00
563.00,1.00
564.00,32.57
565.00,7.44
566.00,2.66
567.00,14.79
568.00,58.88
569.00,28.07
570.00,9.84
571.00,1.00
572.00,50.57
573.00,33.10
574.00,10.77
575.00,39.36
576.00,5.12
577.00,59.55
578.00,1.00
579.00,53.18
580.00,23.98
581.00,40.40
582.00,39.52
583.00,35.80
584.00,1.00
585.00,45.18
586.00,56.52
587.00,61.09
588.00,5.04
589.00,49.87
590.00,9.35
591.00,16.88
592.00,16.73
593.00,1.00
594.00,57.70
595.00,19.13
596.00,35.35
597.00,99.62
598.00,7.42
599.00,2.81
600.00,50.84
601.00,81.36
602.00,2.39
603.00,34.65
604.00,66.43
605.00,22.17
606.00,70.52
607.00,28.27
608.00,39.25
609.00,26.01
610.00,1.00
611.00,8.15
612.00,1.00
613.00,21.66
614.00,41.88
615.00,86.01
616.00,38.32
617.00,32.86
618.00,16.53
