@relation Dynamic_Log_Rate_s1_alpha0.6
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,29.33
1.00,23.24
2.00,10.20
3.00,30.57
4.00,1.00
5.00,12.58
6.00,14.56
7.00,23.55
8.00,9.02
9.00,14.77
10.00,17.23
11.00,25.36
12.00,37.05
13.00,26.55
14.00,31.79
15.00,22.59
16.00,38.48
17.00,22.92
18.00,31.05
19.00,23.88
20.00,18.08
21.00,26.31
22.00,45.08
23.00,30.28
24.00,27.21
25.00,7.99
26.00,19.08
27.00,10.41
28.00,14.18
29.00,24.30
30.00,32.41
31.00,23.93
32.00,23.77
33.00,31.50
34.00,12.71
35.00,16.08
36.00,40.25
37.00,18.24
38.00,23.23
39.00,30.50
40.00,31.15
41.00,25.43
42.00,18.22
43.00,25.03
44.00,33.65
45.00,35.32
46.00,29.06
47.00,65.20
48.00,37.32
49.00,48.64
50.00,38.22
51.00,19.71
52.00,30.56
53.00,49.90
54.00,34.81
55.00,35.46
56.00,34.30
57.00,48.81
58.00,36.76
59.00,48.74
60.00,46.82
61.00,55.20
62.00,35.10
63.00,42.88
64.00,51.87
65.00,28.16
66.00,38.29
67.00,23.82
68.00,27.49
69.00,34.26
70.00,26.07
71.00,41.64
72.00,33.33
73.00,39.86
74.00,27.91
75.00,31.29
76.00,21.97
77.00,69.40
78.00,28.14
79.00,15.81
80.00,43.34
81.00,47.64
82.00,46.44
83.00,41.78
84.00,32.43
85.00,56.16
86.00,36.38
87.00,51.01
88.00,55.26
89.00,56.24
90.00,47.67
91.00,63.49
92.00,28.45
93.00,40.78
94.00,51.00
95.00,46.67
96.00,62.16
97.00,52.21
98.00,56.50
99.00,52.32
100.00,60.13
101.00,50.74
102.00,52.16
103.00,24.16
104.00,55.10
105.00,43.80
106.00,52.66
107.00,52.54
108.00,59.74
109.00,41.14
110.00,54.99
111.00,50.70
112.00,50.65
113.00,36.93
114.00,65.37
115.00,47.57
116.00,27.17
117.00,55.63
118.00,46.21
119.00,45.34
120.00,44.91
121.00,52.98
122.00,44.56
123.00,43.68
124.00,53.45
125.00,48.08
126.00,68.44
127.00,58.13
128.00,29.36
129.00,44.82
130.00,50.99
131.00,62.04
132.00,42.25
133.00,60.89
134.00,50.79
135.00,61.49
136.00,38.12
137.00,48.64
138.00,51.68
139.00,66.47
140.00,42.53
141.00,60.18
142.00,32.99
143.00,70.71
144.00,70.34
145.00,51.31
146.00,56.89
147.00,55.37
148.00,70.17
149.00,50.92
150.00,43.61
151.00,60.95
152.00,56.69
153.00,69.01
154.00,38.31
155.00,72.56
156.00,58.86
157.00,66.21
158.00,43.20
159.00,64.92
160.00,45.50
161.00,43.48
162.00,62.21
163.00,57.50
164.00,52.60
165.00,67.75
166.00,65.62
167.00,47.62
168.00,54.30
169.00,70.45
170.00,64.64
171.00,79.12
172.00,51.30
173.00,63.40
174.00,86.10
175.00,67.46
176.00,80.07
177.00,68.09
