@relation Dynamic_Log_Rate_s1_alpha0.3
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,53.83
1.00,23.78
2.00,12.60
3.00,1.00
4.00,33.77
5.00,54.63
6.00,51.98
7.00,28.77
8.00,34.75
9.00,9.78
10.00,38.09
11.00,27.98
12.00,2.75
13.00,23.81
14.00,25.39
15.00,43.35
16.00,1.00
17.00,15.11
18.00,45.37
19.00,31.67
20.00,1.00
21.00,38.19
22.00,1.00
23.00,24.57
24.00,29.83
25.00,30.40
26.00,22.67
27.00,9.48
28.00,1.00
29.00,30.92
30.00,21.18
31.00,3.44
32.00,3.96
33.00,1.00
34.00,49.04
35.00,18.72
36.00,1.92
37.00,27.04
38.00,1.00
39.00,1.00
40.00,56.81
41.00,10.56
42.00,15.41
43.00,20.47
44.00,50.15
45.00,46.17
46.00,26.13
47.00,39.74
48.00,32.68
49.00,13.31
50.00,1.00
51.00,1.00
52.00,28.37
53.00,4.01
54.00,1.18
55.00,17.89
56.00,45.09
57.00,66.03
58.00,35.31
59.00,1.00
60.00,45.98
61.00,35.98
62.00,4.04
63.00,14.94
64.00,32.31
65.00,31.65
66.00,21.89
67.00,53.87
68.00,24.50
69.00,21.68
70.00,45.38
71.00,25.86
72.00,22.29
73.00,69.15
74.00,51.81
75.00,21.75
76.00,10.09
77.00,63.44
78.00,27.48
79.00,61.03
80.00,13.98
81.00,32.40
82.00,18.89
83.00,1.00
84.00,33.65
85.00,67.93
86.00,31.73
87.00,29.95
88.00,31.48
89.00,32.21
90.00,69.90
91.00,1.00
92.00,69.35
93.00,16.08
94.00,29.93
95.00,6.68
96.00,59.89
97.00,60.81
98.00,19.58
99.00,11.98
100.00,20.55
101.00,62.02
102.00,25.32
103.00,22.31
104.00,23.68
105.00,76.90
106.00,59.06
107.00,49.81
108.00,40.11
109.00,34.68
110.00,35.80
111.00,32.35
112.00,19.38
113.00,41.08
114.00,46.58
115.00,38.51
116.00,41.52
117.00,26.15
118.00,55.07
119.00,31.04
120.00,79.76
121.00,30.73
122.00,35.59
123.00,25.10
124.00,8.68
125.00,59.45
126.00,31.95
127.00,58.59
128.00,44.63
129.00,37.66
130.00,39.45
131.00,7.30
132.00,41.21
133.00,23.68
134.00,48.99
135.00,8.79
136.00,15.43
137.00,38.58
138.00,33.04
139.00,41.49
140.00,39.55
141.00,36.31
142.00,43.31
143.00,52.47
144.00,84.90
145.00,1.00
146.00,18.18
147.00,19.62
148.00,45.32
149.00,21.54
150.00,58.77
151.00,22.50
152.00,32.15
153.00,18.44
154.00,42.79
155.00,14.07
156.00,28.18
157.00,84.39
158.00,47.99
159.00,26.09
160.00,51.14
161.00,61.31
162.00,71.99
163.00,12.17
164.00,62.34
165.00,92.65
166.00,42.19
167.00,51.05
168.00,59.26
169.00,66.06
170.00,49.89
171.00,53.95
172.00,83.55
173.00,29.94
174.00,64.47
175.00,23.87
176.00,15.37
177.00,52.42
178.00,7.94
179.00,8.74
180.00,29.74
181.00,73.53
182.00,37.07
183.00,78.87
184.00,73.47
185.00,19.68
186.00,58.11
187.00,12.73
188.00,23.69
189.00,36.89
190.00,40.75
191.00,56.08
192.00,34.24
193.00,44.09
194.00,46.72
195.00,33.60
196.00,53.07
197.00,31.26
198.00,50.94
199.00,11.74
200.00,56.63
201.00,47.28
202.00,35.22
203.00,52.62
204.00,41.87
205.00,70.42
206.00,32.26
207.00,48.25
208.00,40.16
209.00,56.38
210.00,65.79
211.00,22.07
212.00,30.22
213.00,23.86
214.00,56.72
215.00,46.57
216.00,45.42
217.00,87.41
218.00,74.49
219.00,45.43
220.00,72.76
221.00,59.45
222.00,67.11
223.00,33.42
224.00,47.58
225.00,50.84
226.00,59.49
227.00,25.52
228.00,22.52
229.00,9.09
230.00,17.48
231.00,29.22
232.00,29.58
233.00,37.71
234.00,32.32
235.00,36.30
236.00,48.62
237.00,49.39
238.00,41.94
239.00,24.75
240.00,81.52
241.00,41.32
242.00,30.19
243.00,19.35
244.00,35.37
245.00,42.08
246.00,14.25
247.00,66.85
248.00,70.99
249.00,61.08
250.00,49.77
251.00,33.84
252.00,45.25
253.00,40.68
254.00,11.82
255.00,32.51
256.00,59.94
257.00,44.98
258.00,23.16
259.00,50.79
260.00,53.26
261.00,52.37
262.00,60.19
263.00,59.12
264.00,82.03
265.00,50.53
266.00,22.28
267.00,24.32
268.00,57.01
269.00,48.67
270.00,51.54
271.00,55.87
272.00,69.07
273.00,13.47
274.00,57.98
275.00,58.91
276.00,34.40
277.00,85.47
278.00,40.42
279.00,39.07
280.00,38.30
281.00,61.08
282.00,34.14
283.00,37.32
284.00,26.15
285.00,32.38
286.00,49.39
287.00,48.11
288.00,85.00
289.00,77.65
290.00,40.62
291.00,2.83
292.00,33.24
293.00,1.00
294.00,46.47
295.00,44.70
296.00,29.50
297.00,19.33
298.00,49.26
299.00,57.90
300.00,55.48
301.00,75.79
302.00,22.22
303.00,44.90
304.00,59.26
305.00,72.92
306.00,47.26
307.00,73.89
308.00,78.20
309.00,50.03
310.00,87.88
311.00,22.27
312.00,73.36
313.00,42.59
314.00,58.58
315.00,66.72
316.00,46.74
317.00,42.41
318.00,52.26
319.00,75.45
320.00,41.52
321.00,33.64
322.00,45.53
323.00,62.78
324.00,48.22
325.00,24.50
326.00,60.53
327.00,62.56
328.00,64.24
329.00,6.83
330.00,10.01
331.00,67.82
332.00,15.85
333.00,55.65
334.00,86.73
335.00,47.29
336.00,74.97
337.00,42.60
338.00,74.27
339.00,66.65
340.00,72.65
341.00,52.37
342.00,37.40
343.00,21.40
344.00,29.25
345.00,21.42
346.00,66.11
347.00,55.92
348.00,45.12
349.00,44.40
350.00,59.81
351.00,49.91
352.00,51.81
353.00,67.67
354.00,40.10
355.00,37.38
356.00,48.30
357.00,58.84
358.00,46.03
359.00,69.64
360.00,70.80
361.00,79.35
362.00,63.38
363.00,51.71
364.00,92.47
365.00,45.74
366.00,80.93
367.00,14.76
368.00,70.73
369.00,22.04
370.00,54.39
371.00,64.12
372.00,32.84
373.00,45.74
374.00,46.69
375.00,54.53
376.00,40.45
377.00,27.74
378.00,46.06
379.00,31.51
380.00,28.49
381.00,25.32
382.00,89.54
383.00,9.02
384.00,28.30
385.00,36.19
386.00,67.44
387.00,67.91
388.00,18.15
389.00,17.22
390.00,46.79
391.00,20.25
392.00,46.93
393.00,70.07
394.00,62.04
395.00,1.00
396.00,26.02
397.00,20.66
398.00,44.49
399.00,28.72
400.00,95.23
401.00,39.93
