@relation Dynamic_Log_Rate_s3_alpha0.4
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,20.43
1.00,35.06
2.00,5.18
3.00,59.32
4.00,1.00
5.00,43.37
6.00,1.00
7.00,15.30
8.00,1.00
9.00,27.17
10.00,1.00
11.00,24.19
12.00,27.55
13.00,14.20
14.00,28.59
15.00,51.58
16.00,49.79
17.00,38.28
18.00,28.74
19.00,16.17
20.00,51.42
21.00,17.79
22.00,37.46
23.00,1.00
24.00,22.00
25.00,24.42
26.00,8.01
27.00,1.00
28.00,1.00
29.00,50.37
30.00,27.83
31.00,1.00
32.00,19.02
33.00,37.30
34.00,5.74
35.00,23.79
36.00,34.58
37.00,52.24
38.00,37.20
39.00,34.88
40.00,18.33
41.00,25.71
42.00,1.00
43.00,1.00
44.00,21.02
45.00,26.26
46.00,22.58
47.00,64.73
48.00,63.99
49.00,45.97
50.00,22.35
51.00,31.12
52.00,21.53
53.00,44.13
54.00,19.49
55.00,30.22
56.00,45.03
57.00,57.03
58.00,25.45
59.00,56.89
60.00,41.25
61.00,46.34
62.00,46.44
63.00,35.83
64.00,23.72
65.00,42.55
66.00,49.33
67.00,1.00
68.00,30.95
69.00,52.86
70.00,28.13
71.00,40.05
72.00,77.47
73.00,41.95
74.00,4.68
75.00,28.77
76.00,14.47
77.00,21.64
78.00,40.78
79.00,67.99
80.00,40.77
81.00,26.92
82.00,64.75
83.00,37.42
84.00,39.24
85.00,54.01
86.00,33.86
87.00,27.51
88.00,81.23
89.00,54.27
90.00,20.75
91.00,30.76
92.00,45.14
93.00,14.45
94.00,24.42
95.00,25.38
96.00,50.83
97.00,25.36
98.00,25.77
99.00,6.50
100.00,36.69
101.00,24.28
102.00,18.90
103.00,11.14
104.00,55.91
105.00,42.06
106.00,49.32
107.00,52.53
108.00,45.48
109.00,27.93
110.00,65.49
111.00,25.43
112.00,15.85
113.00,46.89
114.00,45.97
115.00,32.60
116.00,45.76
117.00,28.17
118.00,77.23
119.00,35.97
120.00,20.87
121.00,57.07
122.00,25.18
123.00,69.60
124.00,55.55
125.00,33.36
126.00,29.73
127.00,36.26
128.00,42.61
129.00,25.71
130.00,35.50
131.00,36.03
132.00,33.96
133.00,31.51
134.00,1.00
135.00,30.32
136.00,31.95
137.00,38.78
138.00,36.23
139.00,55.81
140.00,20.92
141.00,60.62
142.00,30.10
143.00,46.37
144.00,36.94
145.00,36.08
146.00,48.34
147.00,37.69
148.00,33.99
149.00,56.60
150.00,34.50
151.00,71.95
152.00,55.60
153.00,81.41
154.00,28.94
155.00,36.92
156.00,53.30
157.00,45.31
158.00,82.29
159.00,63.17
160.00,26.52
161.00,56.05
162.00,49.52
163.00,23.41
164.00,51.83
165.00,1.00
166.00,36.26
167.00,68.83
168.00,28.86
169.00,28.75
170.00,56.26
171.00,22.45
172.00,44.05
173.00,37.01
174.00,57.01
175.00,46.63
176.00,45.17
177.00,32.79
178.00,70.59
179.00,41.53
180.00,48.74
181.00,63.76
182.00,58.88
183.00,33.28
184.00,78.34
185.00,15.95
186.00,54.94
187.00,69.86
188.00,11.16
189.00,19.01
190.00,60.41
191.00,67.79
192.00,63.30
193.00,39.01
194.00,46.61
195.00,41.46
196.00,70.88
197.00,24.13
198.00,53.89
199.00,54.92
200.00,64.33
201.00,53.04
202.00,36.72
203.00,33.78
204.00,30.14
205.00,25.80
206.00,61.34
207.00,40.65
208.00,38.78
209.00,55.12
210.00,52.12
211.00,61.55
212.00,15.49
213.00,54.96
214.00,41.70
215.00,62.92
216.00,40.19
217.00,106.94
218.00,48.58
219.00,79.65
220.00,73.86
221.00,59.04
222.00,56.05
223.00,58.95
224.00,29.07
225.00,60.11
226.00,63.66
227.00,53.43
228.00,47.94
229.00,47.54
230.00,23.24
231.00,57.11
232.00,40.56
233.00,8.13
234.00,59.51
235.00,47.78
236.00,40.34
237.00,77.73
238.00,68.23
239.00,51.28
240.00,50.18
241.00,35.76
242.00,64.08
243.00,23.54
244.00,46.22
245.00,58.69
246.00,62.30
247.00,51.01
248.00,39.99
249.00,65.86
250.00,57.59
251.00,63.10
252.00,33.41
253.00,62.14
254.00,48.87
255.00,14.01
256.00,72.29
257.00,14.11
258.00,66.68
259.00,81.96
260.00,9.64
261.00,39.25
262.00,57.12
263.00,68.16
264.00,85.72
265.00,45.07
266.00,36.48
267.00,47.30
268.00,48.32
269.00,36.51
270.00,52.25
271.00,84.42
272.00,49.04
273.00,57.54
274.00,78.92
275.00,82.66
276.00,30.40
277.00,62.60
278.00,39.72
279.00,72.55
280.00,60.13
281.00,83.97
282.00,43.45
283.00,58.64
284.00,65.36
285.00,77.24
286.00,60.26
287.00,36.29
288.00,73.61
289.00,61.23
290.00,70.25
291.00,64.09
292.00,29.06
293.00,70.75
294.00,54.68
295.00,62.38
296.00,71.02
297.00,33.70
298.00,25.21
299.00,52.73
300.00,48.90
301.00,72.28
302.00,68.85
303.00,32.23
304.00,75.26
305.00,67.14
306.00,60.62
307.00,43.24
308.00,67.57
309.00,71.51
310.00,53.80
311.00,74.33
312.00,61.41
313.00,78.02
314.00,89.46
315.00,71.99
316.00,57.32
317.00,53.22
318.00,52.87
319.00,34.76
320.00,40.54
321.00,71.73
322.00,82.17
323.00,58.02
324.00,67.12
325.00,69.89
326.00,74.43
327.00,21.81
328.00,61.34
329.00,60.09
330.00,52.40
331.00,88.80
332.00,15.76
333.00,53.81
334.00,57.46
335.00,61.89
336.00,48.69
337.00,78.51
338.00,38.74
339.00,73.78
340.00,73.77
341.00,66.82
342.00,36.49
343.00,57.77
344.00,19.21
345.00,67.94
346.00,49.04
347.00,57.67
348.00,57.38
349.00,57.26
350.00,68.09
351.00,50.49
352.00,78.02
353.00,85.44
354.00,59.50
355.00,56.90
356.00,39.29
357.00,34.50
358.00,52.57
359.00,51.75
360.00,38.74
361.00,66.55
362.00,60.71
363.00,43.49
364.00,66.19
365.00,67.54
366.00,67.01
367.00,69.13
368.00,48.41
369.00,71.93
370.00,17.03
371.00,23.94
372.00,57.93
373.00,63.06
374.00,78.69
375.00,51.51
376.00,65.33
377.00,61.74
378.00,38.11
379.00,50.49
380.00,55.39
381.00,57.42
382.00,50.18
383.00,79.13
384.00,54.30
385.00,49.08
386.00,74.42
387.00,43.39
388.00,48.65
389.00,64.65
390.00,49.62
391.00,59.86
392.00,42.63
393.00,100.68
394.00,79.60
395.00,77.25
396.00,67.24
397.00,71.45
398.00,50.75
399.00,88.80
400.00,47.18
401.00,70.86
402.00,38.67
403.00,54.71
404.00,73.66
405.00,50.69
406.00,67.27
407.00,66.07
408.00,60.46
409.00,71.68
410.00,60.34
411.00,54.74
412.00,58.38
413.00,59.86
414.00,63.36
415.00,67.52
416.00,62.45
417.00,77.82
418.00,43.33
419.00,63.79
420.00,47.68
421.00,64.22
422.00,82.18
423.00,73.51
424.00,36.90
425.00,82.23
426.00,73.40
427.00,44.05
428.00,60.88
429.00,45.79
430.00,37.69
431.00,24.60
432.00,50.95
433.00,55.02
434.00,96.50
435.00,32.28
436.00,46.76
437.00,36.68
438.00,85.80
439.00,36.66
440.00,81.15
441.00,74.88
442.00,45.60
443.00,76.93
444.00,58.74
445.00,66.50
446.00,70.07
447.00,59.31
448.00,66.69
449.00,83.90
450.00,44.09
451.00,50.91
452.00,45.89
453.00,85.74
454.00,99.64
455.00,50.36
456.00,67.88
457.00,28.85
458.00,33.15
459.00,46.29
460.00,58.11
461.00,43.70
462.00,50.73
463.00,69.59
464.00,52.84
465.00,74.24
466.00,51.62
467.00,65.09
468.00,18.15
469.00,49.62
470.00,59.35
471.00,59.26
472.00,37.85
473.00,39.92
474.00,41.34
475.00,52.87
476.00,73.72
477.00,52.37
478.00,88.71
479.00,56.88
480.00,25.03
481.00,68.33
482.00,73.52
483.00,64.08
484.00,70.20
485.00,38.53
486.00,55.86
487.00,34.81
488.00,82.86
489.00,69.54
490.00,3.06
491.00,52.52
492.00,37.96
493.00,47.68
494.00,56.35
495.00,97.41
496.00,45.32
497.00,57.78
498.00,63.33
499.00,88.49
500.00,53.05
501.00,47.60
502.00,68.39
503.00,45.83
504.00,71.35
505.00,36.68
506.00,61.83
507.00,39.47
508.00,43.91
509.00,66.52
510.00,42.56
511.00,63.60
512.00,37.22
513.00,30.98
514.00,60.81
515.00,32.07
516.00,46.47
517.00,53.81
518.00,39.13
519.00,51.75
520.00,47.37
521.00,40.55
522.00,66.83
523.00,30.55
524.00,50.17
525.00,102.30
526.00,52.17
527.00,30.25
528.00,55.34
529.00,65.37
530.00,14.02
531.00,61.86
532.00,47.33
533.00,10.40
534.00,42.00
535.00,22.65
536.00,73.97
537.00,83.08
538.00,50.16
539.00,40.81
540.00,90.32
541.00,67.29
542.00,54.44
543.00,76.00
544.00,23.77
545.00,45.40
546.00,36.62
547.00,59.65
548.00,31.59
549.00,45.78
550.00,48.65
551.00,56.64
552.00,32.30
553.00,37.31
554.00,36.86
555.00,19.61
556.00,55.76
557.00,67.84
558.00,34.50
559.00,61.98
560.00,55.72
561.00,74.03
562.00,71.77
563.00,31.99
564.00,32.77
565.00,18.80
566.00,62.36
567.00,66.80
568.00,45.31
569.00,41.15
570.00,74.77
571.00,66.56
572.00,39.54
573.00,32.43
574.00,31.09
575.00,55.12
576.00,45.31
577.00,27.07
578.00,30.03
579.00,30.60
580.00,38.33
581.00,34.26
582.00,25.03
583.00,33.35
584.00,55.47
585.00,67.20
586.00,38.97
587.00,42.69
588.00,31.65
589.00,54.69
590.00,6.25
591.00,40.27
592.00,48.13
593.00,20.62
594.00,30.68
595.00,40.00
596.00,38.56
597.00,28.74
598.00,36.78
599.00,41.29
600.00,36.32
601.00,34.13
602.00,65.47
603.00,54.68
604.00,60.21
605.00,5.56
606.00,48.94
607.00,20.37
608.00,31.98
609.00,24.39
610.00,24.33
611.00,33.59
612.00,42.77
613.00,45.67
614.00,6.18
615.00,27.72
616.00,23.57
617.00,15.09
618.00,33.33
619.00,42.33
620.00,71.11
621.00,30.98
622.00,40.38
623.00,44.77
624.00,22.22
625.00,32.35
626.00,6.92
627.00,26.03
628.00,70.93
629.00,29.46
630.00,31.81
631.00,63.38
632.00,16.85
633.00,8.93
634.00,42.77
635.00,5.55
636.00,24.14
637.00,16.55
638.00,30.00
639.00,18.14
640.00,29.18
641.00,32.83
642.00,31.43
643.00,16.77
644.00,38.99
645.00,37.48
646.00,48.63
647.00,22.62
648.00,71.45
649.00,1.00
650.00,64.29
651.00,37.60
652.00,41.59
653.00,32.14
654.00,28.32
655.00,10.58
656.00,3.56
657.00,13.74
658.00,1.00
659.00,34.52
660.00,40.56
661.00,9.63
662.00,22.52
663.00,35.18
664.00,30.57
665.00,10.74
666.00,16.04
667.00,45.50
668.00,3.24
669.00,23.27
670.00,42.28
671.00,29.52
672.00,22.32
673.00,40.28
674.00,24.77
675.00,55.20
676.00,34.23
677.00,26.76
678.00,8.77
679.00,27.65
680.00,56.77
681.00,5.52
682.00,41.66
683.00,30.40
684.00,36.23
685.00,17.77
686.00,59.04
687.00,1.00
688.00,16.84
689.00,29.35
690.00,58.65
691.00,26.80
692.00,14.83
693.00,42.91
694.00,26.74
695.00,13.24
696.00,29.12
697.00,19.24
698.00,12.29
699.00,33.26
700.00,3.56
701.00,34.01
702.00,46.08
703.00,25.24
704.00,2.24
705.00,18.55
706.00,35.99
707.00,34.29
708.00,1.00
709.00,52.80
710.00,36.09
711.00,13.56
712.00,8.36
713.00,28.20
714.00,34.05
715.00,9.71
