@relation Dynamic_Log_Rate_s1_alpha0.1
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,27.75
1.00,1.00
2.00,32.15
3.00,22.75
4.00,4.91
5.00,1.00
6.00,45.49
7.00,52.69
8.00,86.57
9.00,22.76
10.00,15.53
11.00,61.28
12.00,22.35
13.00,21.77
14.00,86.88
15.00,66.99
16.00,1.00
17.00,1.00
18.00,1.00
19.00,7.09
20.00,19.79
21.00,19.10
22.00,56.40
23.00,17.83
24.00,30.92
25.00,56.39
26.00,1.00
27.00,1.00
28.00,1.00
29.00,12.55
30.00,34.37
31.00,20.54
32.00,2.10
33.00,29.73
34.00,3.88
35.00,51.83
36.00,28.31
37.00,12.90
38.00,28.76
39.00,54.95
40.00,1.00
41.00,37.29
42.00,47.84
43.00,38.58
44.00,1.00
45.00,30.74
46.00,1.00
47.00,53.61
48.00,5.23
49.00,1.00
50.00,65.74
51.00,34.90
52.00,65.53
53.00,57.77
54.00,48.23
55.00,1.00
56.00,63.08
57.00,3.38
58.00,48.22
59.00,55.05
60.00,21.59
61.00,15.57
62.00,59.83
63.00,19.76
64.00,57.64
65.00,10.84
66.00,13.45
67.00,27.29
68.00,10.63
69.00,62.98
70.00,29.07
71.00,1.00
72.00,78.94
73.00,10.79
74.00,77.37
75.00,76.22
76.00,55.16
77.00,1.00
78.00,24.85
79.00,1.00
80.00,13.25
81.00,20.65
82.00,11.40
83.00,36.84
84.00,1.00
85.00,33.48
86.00,1.00
87.00,15.07
88.00,19.15
89.00,2.50
90.00,1.00
91.00,1.00
92.00,1.83
93.00,19.24
94.00,1.00
95.00,55.10
96.00,53.75
97.00,1.00
98.00,37.40
99.00,48.02
100.00,43.12
101.00,55.14
102.00,66.88
103.00,21.38
104.00,1.00
105.00,61.18
106.00,35.73
107.00,30.10
108.00,1.00
109.00,1.00
110.00,1.00
111.00,27.93
112.00,49.49
113.00,20.62
114.00,40.30
115.00,39.24
116.00,31.74
117.00,3.07
118.00,27.94
119.00,10.68
120.00,20.05
121.00,36.21
122.00,71.27
123.00,50.64
124.00,6.23
125.00,68.92
126.00,1.00
127.00,35.52
128.00,44.04
129.00,43.04
130.00,43.53
131.00,39.93
132.00,29.04
133.00,46.09
134.00,31.11
135.00,82.65
136.00,19.18
137.00,40.26
138.00,16.16
139.00,1.00
140.00,36.88
141.00,1.00
142.00,30.51
143.00,1.00
144.00,11.48
145.00,24.46
146.00,1.00
147.00,4.37
148.00,28.61
149.00,38.40
150.00,46.42
151.00,16.46
152.00,37.35
153.00,51.73
154.00,1.00
155.00,43.06
156.00,10.75
157.00,6.65
158.00,7.82
159.00,5.60
160.00,11.24
161.00,15.64
162.00,48.27
163.00,34.54
164.00,59.78
165.00,37.19
166.00,32.25
167.00,73.37
168.00,60.79
169.00,40.89
170.00,95.31
171.00,51.96
172.00,7.94
173.00,1.00
174.00,38.97
175.00,1.00
176.00,19.72
177.00,5.90
178.00,16.01
179.00,39.32
180.00,15.58
181.00,41.50
182.00,40.13
183.00,12.27
184.00,32.54
185.00,16.20
186.00,33.26
187.00,4.18
188.00,93.39
189.00,18.63
190.00,51.37
191.00,36.07
192.00,27.32
193.00,1.00
194.00,59.27
195.00,37.54
196.00,1.62
197.00,75.48
198.00,3.79
199.00,11.40
200.00,38.86
201.00,38.94
202.00,38.65
203.00,23.06
204.00,77.19
205.00,24.53
206.00,45.45
207.00,10.62
208.00,39.50
209.00,1.40
210.00,10.03
211.00,32.95
212.00,5.14
213.00,90.74
214.00,36.25
215.00,19.41
216.00,7.40
217.00,27.90
218.00,43.29
219.00,42.17
220.00,59.64
221.00,23.87
222.00,51.53
223.00,10.08
224.00,57.68
225.00,23.54
226.00,48.37
227.00,8.89
228.00,31.94
229.00,6.55
230.00,29.89
231.00,60.22
232.00,21.57
233.00,44.31
234.00,34.90
235.00,73.24
236.00,29.78
237.00,8.21
238.00,44.81
239.00,1.00
240.00,69.05
241.00,35.43
242.00,1.00
243.00,28.91
244.00,52.98
245.00,61.55
246.00,36.67
247.00,10.56
248.00,13.75
249.00,1.00
250.00,47.52
251.00,53.68
252.00,41.19
253.00,61.18
254.00,38.33
255.00,2.47
256.00,26.77
257.00,24.18
258.00,1.00
259.00,45.45
260.00,1.00
261.00,26.66
262.00,49.62
263.00,59.48
264.00,67.15
265.00,13.54
266.00,14.30
267.00,22.93
268.00,20.00
269.00,78.32
270.00,6.18
271.00,53.41
272.00,50.67
273.00,67.46
274.00,38.64
275.00,47.85
276.00,54.08
277.00,32.36
278.00,40.95
279.00,76.28
280.00,94.67
281.00,76.00
282.00,45.27
283.00,17.03
284.00,25.74
285.00,27.82
286.00,2.81
287.00,32.01
288.00,1.00
289.00,33.97
290.00,29.52
291.00,11.43
292.00,34.48
293.00,45.15
294.00,11.96
295.00,57.22
296.00,33.52
297.00,47.82
298.00,38.08
299.00,1.00
300.00,27.83
301.00,19.06
302.00,1.00
303.00,45.03
304.00,1.00
305.00,1.00
306.00,57.66
307.00,5.12
308.00,1.00
309.00,49.01
310.00,79.33
311.00,50.01
312.00,43.91
313.00,56.06
314.00,57.70
315.00,1.00
316.00,52.96
317.00,15.62
318.00,35.90
319.00,23.79
320.00,15.95
321.00,5.97
322.00,4.80
323.00,14.88
324.00,41.13
325.00,47.17
326.00,48.98
327.00,1.00
328.00,1.00
329.00,93.69
330.00,49.75
331.00,52.35
332.00,1.00
333.00,16.79
334.00,26.37
335.00,18.32
336.00,22.95
337.00,1.00
338.00,1.00
339.00,54.37
340.00,84.65
341.00,28.22
342.00,35.05
343.00,14.16
344.00,26.63
345.00,7.12
346.00,8.39
347.00,20.63
348.00,59.00
349.00,19.62
350.00,1.83
351.00,26.93
352.00,46.20
