@relation Dynamic_Log_Rate_s5_alpha0.7
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,19.28
1.00,20.03
2.00,29.49
3.00,21.81
4.00,17.85
5.00,19.45
6.00,11.98
7.00,13.72
8.00,26.62
9.00,22.61
10.00,22.22
11.00,39.46
12.00,49.37
13.00,6.26
14.00,25.16
15.00,23.98
16.00,18.59
17.00,9.04
18.00,28.29
19.00,18.52
20.00,25.44
21.00,26.37
22.00,14.42
23.00,36.53
24.00,25.95
25.00,20.81
26.00,22.73
27.00,40.37
28.00,26.47
29.00,24.65
30.00,30.30
31.00,25.76
32.00,39.22
33.00,24.18
34.00,28.45
35.00,28.89
36.00,28.06
37.00,38.37
38.00,36.11
39.00,41.54
40.00,33.52
41.00,35.75
42.00,22.99
43.00,34.72
44.00,22.72
45.00,48.68
46.00,20.08
47.00,31.94
48.00,31.22
49.00,42.50
50.00,33.93
51.00,42.65
52.00,52.23
53.00,32.73
54.00,57.35
55.00,29.67
56.00,32.09
57.00,22.47
58.00,38.89
59.00,48.68
60.00,40.47
61.00,45.67
62.00,22.87
63.00,43.63
64.00,35.50
65.00,36.83
66.00,44.71
67.00,32.38
68.00,36.41
69.00,42.05
70.00,46.71
71.00,49.94
72.00,48.01
73.00,29.39
74.00,43.19
75.00,39.81
76.00,49.75
77.00,46.69
78.00,48.37
79.00,33.98
80.00,24.65
81.00,57.40
82.00,40.33
83.00,31.74
84.00,44.17
85.00,51.09
86.00,34.98
87.00,42.15
88.00,41.50
89.00,33.14
90.00,51.95
91.00,52.03
92.00,43.31
93.00,56.43
94.00,62.76
95.00,46.65
96.00,51.65
97.00,43.49
98.00,45.01
99.00,53.91
100.00,42.15
101.00,48.47
102.00,41.28
103.00,62.00
104.00,48.50
105.00,54.83
106.00,40.05
107.00,51.92
108.00,51.19
109.00,48.42
110.00,63.21
111.00,42.45
112.00,50.54
113.00,52.04
114.00,45.07
115.00,57.75
116.00,54.62
117.00,44.16
118.00,50.79
119.00,59.16
120.00,48.53
121.00,64.77
122.00,60.35
123.00,66.84
124.00,58.16
125.00,53.43
126.00,29.03
127.00,44.67
128.00,63.72
129.00,69.28
130.00,62.18
131.00,51.93
132.00,45.78
133.00,52.48
134.00,58.10
135.00,57.90
136.00,61.58
137.00,53.08
138.00,51.55
139.00,69.00
140.00,54.69
141.00,50.34
142.00,55.02
143.00,57.88
144.00,52.89
145.00,56.22
146.00,67.00
147.00,67.84
148.00,71.34
149.00,54.37
150.00,50.67
151.00,69.82
152.00,71.41
153.00,59.33
154.00,69.46
155.00,52.94
156.00,60.15
157.00,57.78
158.00,63.12
159.00,71.78
160.00,67.24
161.00,58.03
162.00,75.33
163.00,84.16
164.00,69.46
165.00,67.40
166.00,48.98
167.00,71.99
168.00,74.10
169.00,62.54
170.00,87.69
171.00,70.50
172.00,69.89
173.00,56.75
174.00,70.91
175.00,68.21
176.00,78.10
177.00,72.89
178.00,54.62
179.00,63.88
180.00,72.47
181.00,76.11
182.00,68.76
183.00,67.36
184.00,59.25
185.00,64.26
186.00,67.92
187.00,58.48
188.00,72.21
189.00,62.03
190.00,81.11
191.00,68.85
192.00,74.52
193.00,75.39
194.00,79.67
195.00,68.72
196.00,83.87
197.00,80.92
198.00,72.87
199.00,54.33
200.00,76.29
201.00,86.00
202.00,67.36
203.00,67.16
204.00,73.44
205.00,64.90
206.00,70.42
207.00,86.06
208.00,62.00
209.00,75.26
210.00,85.24
211.00,81.47
212.00,59.25
213.00,72.74
214.00,85.15
215.00,79.46
216.00,82.22
217.00,79.04
218.00,70.55
219.00,76.83
220.00,78.12
221.00,78.14
222.00,81.69
223.00,91.31
224.00,76.10
225.00,82.02
226.00,66.28
227.00,79.56
228.00,68.77
229.00,77.27
230.00,68.63
231.00,82.66
232.00,63.07
233.00,73.95
234.00,71.62
235.00,74.58
236.00,73.34
237.00,74.03
238.00,76.53
239.00,80.69
240.00,73.22
241.00,88.45
242.00,78.98
243.00,74.99
244.00,83.54
245.00,84.62
246.00,79.00
247.00,73.22
248.00,83.68
249.00,100.02
250.00,81.71
251.00,94.75
252.00,80.27
253.00,82.82
254.00,93.34
255.00,90.49
256.00,86.39
257.00,74.16
258.00,91.49
259.00,92.16
260.00,79.03
261.00,87.75
262.00,79.65
263.00,75.30
264.00,88.77
265.00,82.64
266.00,83.23
267.00,81.44
268.00,95.20
269.00,73.52
270.00,73.97
271.00,90.18
272.00,82.93
273.00,66.36
274.00,93.99
275.00,84.10
276.00,85.15
277.00,84.89
278.00,93.88
279.00,89.51
280.00,94.05
281.00,86.90
282.00,83.61
283.00,87.34
284.00,86.91
285.00,95.92
286.00,84.47
287.00,81.81
288.00,85.50
289.00,78.99
290.00,69.95
291.00,102.07
292.00,99.43
293.00,80.04
294.00,89.75
295.00,91.90
296.00,85.51
297.00,102.77
298.00,76.98
299.00,84.53
300.00,97.00
301.00,88.15
302.00,91.71
303.00,83.69
304.00,72.18
305.00,73.02
306.00,80.54
307.00,88.91
308.00,88.79
309.00,87.42
310.00,92.77
311.00,93.10
312.00,80.28
313.00,97.73
314.00,91.83
315.00,79.83
316.00,90.27
317.00,79.20
318.00,76.63
319.00,98.20
320.00,60.29
321.00,91.31
322.00,94.52
323.00,85.81
324.00,83.53
325.00,105.39
326.00,99.30
327.00,74.02
328.00,88.43
329.00,89.21
330.00,85.01
331.00,75.91
332.00,104.65
333.00,78.95
334.00,88.60
335.00,84.30
336.00,96.13
337.00,93.05
338.00,100.18
339.00,77.92
340.00,90.73
341.00,83.74
342.00,79.76
343.00,86.69
344.00,93.90
345.00,92.52
346.00,99.04
347.00,101.45
348.00,95.78
349.00,94.29
350.00,93.89
351.00,92.37
352.00,88.35
353.00,84.39
354.00,101.56
355.00,73.39
356.00,88.06
357.00,84.80
358.00,79.18
359.00,90.91
360.00,91.45
361.00,71.15
362.00,87.40
363.00,83.50
364.00,82.99
365.00,90.92
366.00,109.17
367.00,76.42
368.00,95.08
369.00,84.87
370.00,77.77
371.00,100.06
372.00,74.71
373.00,91.31
374.00,89.87
375.00,95.01
376.00,76.58
377.00,89.80
378.00,83.22
379.00,108.41
380.00,86.83
381.00,94.54
382.00,97.07
383.00,90.63
384.00,82.99
385.00,103.62
386.00,69.34
387.00,90.99
388.00,99.22
389.00,84.59
390.00,87.05
391.00,78.26
392.00,80.12
393.00,88.09
394.00,74.65
395.00,103.07
396.00,104.14
397.00,95.36
398.00,86.23
399.00,82.02
400.00,90.58
401.00,80.15
402.00,92.21
403.00,94.41
404.00,89.83
405.00,84.38
406.00,86.36
407.00,84.76
408.00,67.71
409.00,98.30
410.00,81.13
411.00,85.26
412.00,77.94
413.00,92.84
414.00,88.63
415.00,102.59
416.00,78.95
417.00,98.49
418.00,74.88
419.00,88.87
420.00,85.98
421.00,101.96
422.00,92.17
423.00,88.66
424.00,94.58
425.00,83.35
426.00,80.30
427.00,98.33
428.00,98.34
429.00,86.34
430.00,79.55
431.00,91.32
432.00,91.91
433.00,75.11
434.00,90.05
435.00,86.37
436.00,82.12
437.00,80.59
