Time,log_rate_msg_per_sec
0.0,51.063961975881725
1.0,1.0
2.0,28.714611089369797
3.0,1.0
4.0,45.239735836440005
5.0,1.0
6.0,64.44397545600296
7.0,21.712155758142977
8.0,34.51231830503551
9.0,53.36955722323796
10.0,1.0
11.0,43.924998515654934
12.0,32.225764425351045
13.0,23.819683350140366
14.0,37.193940253850684
15.0,6.958667499381679
16.0,18.848404552099097
17.0,25.415516884126255
18.0,11.397807489967972
19.0,16.366310943578938
20.0,49.23715184635833
21.0,1.0
22.0,73.85717299173218
23.0,28.73331947204207
24.0,65.55868905876147
25.0,1.0
26.0,1.0
27.0,1.0
28.0,38.059541478979234
29.0,1.0
30.0,1.0
31.0,11.310707096497246
32.0,40.703566291875475
33.0,14.215465243757938
34.0,14.401552616574845
35.0,29.755546729827806
36.0,55.96241413188282
37.0,16.04175310669191
38.0,39.2281169748905
39.0,57.1283761535575
40.0,53.84382848107273
41.0,34.86405945588332
42.0,1.0
43.0,11.985702233836546
44.0,27.85336237527075
45.0,6.423872376254391
46.0,26.932735522562453
47.0,38.53070461850345
48.0,12.182277024045096
49.0,1.0
50.0,1.0
51.0,41.03197713277188
52.0,28.118050853942123
53.0,1.0
54.0,36.28940956396891
55.0,18.520347175237276
56.0,1.0
57.0,5.244538030391745
58.0,11.937168202384376
59.0,13.162578666500705
60.0,51.61780481152005
61.0,31.642325282547418
62.0,33.12140516771765
63.0,21.392040920598717
64.0,1.0
65.0,53.30862845986293
66.0,67.42624662916522
67.0,37.439205835280866
68.0,45.638525429047185
69.0,64.73347078587501
70.0,30.421643554921808
71.0,5.833080265985743
72.0,1.0
73.0,54.27889719643282
74.0,60.602392004178704
75.0,1.0
76.0,58.06019131612449
77.0,63.67771480620994
78.0,46.72758842881869
79.0,1.0
80.0,42.99532056959892
81.0,12.964940616062101
82.0,49.53775898689449
83.0,13.686489287769964
84.0,66.96232276736485
85.0,8.359003785196624
86.0,33.5598938585526
87.0,59.39529641477016
88.0,49.520934619395945
89.0,71.04090029213467
90.0,32.7376062753777
91.0,58.18584283385823
92.0,25.00907637267096
93.0,18.54287716931025
94.0,33.20293602413427
