Time,log_rate_msg_per_sec
0.0,16.97463765744474
1.0,15.987281112736284
2.0,23.193289592806636
3.0,21.542950519209203
4.0,19.978030701665944
5.0,22.992803874534623
6.0,27.36582441047471
7.0,24.531262162944508
8.0,16.145914667862307
9.0,25.892336543756482
10.0,55.14239181390897
11.0,30.115024333951805
12.0,29.114579770841427
13.0,12.724857426517588
14.0,5.74516934522752
15.0,8.90766716096375
16.0,13.43328285204708
17.0,36.787120674715375
18.0,30.009457043117393
19.0,12.401429162057108
20.0,19.587851926217883
21.0,36.03669735556361
22.0,19.109755608276238
23.0,32.96864547385783
24.0,28.01406101456862
25.0,20.943217238884188
26.0,48.11503350401293
27.0,22.16499217374146
28.0,37.82893185147302
29.0,33.12477578250545
30.0,18.100289586152996
31.0,30.009279339825905
32.0,36.54139487248583
33.0,33.419306413584394
34.0,27.8688586987598
35.0,34.40238230260632
36.0,22.134752563569734
37.0,25.510729303593088
38.0,39.53301883071363
39.0,45.334297314470554
40.0,28.613961105184966
41.0,38.62100829577922
42.0,37.294513386320325
43.0,49.10250741115859
44.0,21.104179848599713
45.0,10.271936535246347
46.0,21.51488024083504
47.0,30.141485163067493
48.0,29.637611014922555
49.0,35.24061796110878
50.0,46.162158284607294
51.0,41.78907609861702
52.0,39.58485382927701
53.0,30.789744691379838
54.0,40.8834252645524
55.0,32.13466953702249
56.0,17.63792110820101
57.0,41.45147370671631
58.0,33.5657239920414
59.0,41.20687096290157
60.0,29.144205755853232
61.0,40.80098840665217
62.0,47.56869296339224
63.0,24.72073363477735
64.0,33.10036112563536
65.0,47.171846412576734
66.0,29.125058171024705
67.0,17.739011159224916
68.0,49.63562154461313
69.0,27.64930773295947
70.0,27.159653542963838
71.0,66.49292331909594
72.0,32.87933701963043
73.0,40.114940750762166
74.0,48.94140839162195
75.0,50.29056743094035
76.0,55.083752618372166
77.0,43.80806451842766
78.0,52.79532153007236
79.0,59.053947107708545
80.0,51.84527608520309
81.0,47.58660709508563
82.0,47.80879505812515
83.0,36.75914100645191
84.0,50.911787506910215
85.0,49.406413597961134
86.0,58.17817271877631
87.0,39.77599692704989
88.0,52.678558008386766
89.0,41.692536827844094
90.0,46.826825244964205
91.0,40.216251445902586
92.0,52.155450816779584
93.0,59.15877011196412
94.0,44.43279754446083
95.0,43.336006327159474
96.0,70.67131091978918
97.0,63.44247545203464
98.0,43.7335275541762
99.0,65.22597744507581
100.0,39.82841508818025
101.0,47.00816793026118
102.0,40.52138422551671
103.0,44.95150925002327
104.0,49.262370482321174
105.0,52.956223654437444
106.0,61.44370411497725
107.0,48.822618513649545
108.0,56.34528745967672
109.0,55.52501544995753
110.0,53.10289777461558
111.0,43.97908184364276
112.0,48.045473338603244
113.0,50.29886708267225
114.0,65.41472896335985
115.0,45.237710830606225
116.0,53.78577565941897
117.0,61.0340782101694
118.0,50.95915063769403
119.0,74.00273589705237
120.0,48.18476597529237
121.0,41.583850230810334
122.0,55.46071678686528
123.0,49.43615243675021
124.0,40.76966056656131
125.0,50.49179604881691
126.0,52.49485909609002
127.0,57.270517835925894
128.0,69.33408517570051
129.0,75.15857256519182
130.0,60.53460254012306
131.0,44.074806965652286
132.0,57.21917296247007
133.0,58.35665122936487
134.0,56.169453972897976
135.0,50.43647052541499
136.0,50.743654226717815
137.0,67.55175871717628
138.0,68.65241042077889
139.0,54.24736359482358
140.0,45.20129954418536
141.0,65.70311175874524
142.0,50.77441216850713
143.0,41.41804584137377
144.0,52.37695446238554
145.0,60.05161011171394
146.0,64.67058326234962
147.0,59.115517943441226
148.0,74.8146483969273
149.0,71.0128307302585
150.0,61.44459792381392
151.0,63.419202361613735
152.0,58.80525070906383
153.0,69.2989253122989
154.0,54.61350898124306
155.0,65.62174970642113
156.0,73.86598553636111
157.0,68.11064575483356
158.0,59.31394697503457
159.0,64.35171448957642
160.0,85.13793643975265
161.0,79.75545584205872
162.0,63.66771204447253
163.0,55.208588331259755
164.0,71.7008178107572
165.0,49.3351118648424
166.0,59.028989952059575
167.0,62.33394162098538
168.0,67.00656254430312
169.0,80.58633375440252
170.0,81.08480466685677
171.0,59.88899548788959
172.0,83.53325047142248
173.0,69.43065384704744
174.0,75.00747965443395
175.0,55.952746922892395
176.0,82.13747434003642
177.0,77.7053591839684
178.0,74.8074756356461
179.0,59.851648110922966
180.0,57.68631754911383
181.0,67.75415828265459
182.0,88.52004443939339
183.0,69.36606042043047
184.0,84.00212140318314
185.0,76.8715122767163
186.0,63.78556697825571
187.0,55.208298232538525
188.0,80.87612895740114
189.0,68.90284904493164
190.0,78.64404557475882
191.0,85.80693728268677
192.0,69.39470197338996
193.0,74.67704918251323
194.0,60.63976452618827
195.0,84.15600387998339
196.0,82.44842873861566
197.0,72.68552113213278
198.0,60.12369561506232
199.0,87.02914607801667
200.0,63.760174283199554
201.0,83.04664963844158
202.0,72.76608413404166
203.0,67.96939408784098
204.0,72.09889322127393
205.0,71.93887296488276
206.0,66.16401311450836
207.0,64.97754858656326
208.0,71.73266136251048
209.0,67.56518286943812
210.0,77.47790451649074
211.0,108.86704969605591
212.0,70.43789152782173
213.0,78.16638473814561
214.0,75.2320334425275
215.0,82.05708984447755
216.0,74.4560706317025
217.0,77.01181768181209
218.0,73.94131631720552
219.0,86.21681474064593
220.0,74.56709738020773
221.0,86.0634300911891
222.0,84.10512760680092
223.0,85.91031460815985
224.0,58.7204694109413
225.0,86.56608259942797
226.0,85.9390684611457
227.0,88.94304119877869
228.0,76.88737262001736
229.0,74.07143344569235
230.0,62.0883258823154
231.0,60.90095511948807
232.0,76.43754942525021
233.0,76.46105727369039
234.0,80.48717346511906
235.0,76.40980801551052
236.0,80.01010453057819
237.0,72.95036263915618
238.0,72.59137005255093
239.0,76.21071154859354
240.0,81.78681916450209
241.0,89.13079379508477
242.0,77.17539820682305
243.0,93.9481527744066
244.0,94.42657919655228
245.0,70.13761170720305
246.0,62.46785952711202
247.0,84.1775867911282
248.0,83.26083487271438
249.0,94.92753066995685
250.0,83.56549496798037
251.0,91.43442461940909
252.0,86.05049410013851
253.0,91.85848646980175
254.0,100.9217158020213
255.0,76.7411159504199
256.0,85.79007758993605
257.0,64.32202270524782
258.0,71.318368339869
259.0,93.31065784012371
260.0,81.29457339531965
261.0,87.3734013963295
262.0,85.1503273765513
263.0,94.7662050793452
264.0,78.75585037158947
265.0,89.47329485992336
266.0,78.47915652511057
267.0,70.91257810204279
268.0,82.04213574103022
269.0,97.87523607339972
270.0,81.17676913676215
271.0,99.21811648864691
272.0,86.1698621943196
273.0,86.20000490918906
274.0,92.07016085464181
275.0,67.96955652933143
276.0,90.29112708615266
277.0,93.41813799115428
278.0,74.77251074651377
279.0,84.88013075082178
280.0,92.6064726617431
281.0,90.34779239211373
282.0,72.7858613436104
283.0,89.67366204222034
284.0,82.37213845594172
285.0,73.01356595219131
286.0,80.49889838085265
287.0,78.73683893959718
288.0,79.49735554765896
289.0,80.01725635331637
290.0,73.16409885705855
291.0,72.51734985887013
292.0,103.49220462598635
293.0,76.37815021826461
294.0,85.13708588536491
295.0,86.56444830170209
296.0,77.84439085939125
297.0,78.86871549746182
298.0,91.46780745367703
299.0,83.90228509841818
300.0,94.45329360329453
301.0,95.56980387930122
302.0,68.60726018508782
303.0,83.84640493249856
304.0,73.23768453112763
305.0,79.46468081162347
306.0,77.56324427478606
307.0,84.41555312846549
308.0,90.67503355347675
309.0,93.56152666205746
310.0,103.51528749412071
311.0,83.6083939337264
312.0,82.73687162749613
313.0,94.32243088284031
314.0,84.26560589561754
315.0,102.80232496216694
316.0,92.22147267749612
317.0,90.02318034879261
318.0,81.04994740663494
319.0,127.70458574721519
320.0,64.75049594380488
321.0,94.26589501594242
322.0,85.84209529674072
323.0,89.24997827470206
324.0,99.8802173527826
325.0,92.59494725272552
326.0,78.67314978519282
327.0,74.60104170588608
328.0,94.79506861926366
329.0,81.48694242948807
330.0,74.35620452238183
331.0,80.12298886620859
332.0,100.9289240211531
333.0,82.9808271129582
334.0,87.25777794809065
335.0,98.42752724696439
336.0,72.33393312170504
337.0,86.53577399770573
338.0,101.61433813326745
339.0,88.29760684905595
340.0,87.20716593432799
341.0,96.01093573138496
342.0,85.87667623625113
343.0,77.06471092483642
344.0,110.99020943205264
345.0,85.7698520070074
346.0,103.45694587389681
347.0,99.00510462398825
348.0,90.95025315217151
349.0,104.81480368265348
350.0,87.8215282358026
351.0,79.44149812060202
352.0,96.33691973748188
353.0,83.60313203052429
354.0,68.18145421206526
355.0,86.68545615677459
356.0,69.36275045914647
357.0,90.84840219787986
358.0,102.60159659251015
359.0,81.3854105814927
360.0,93.01773219964608
361.0,79.39076307286928
362.0,97.19086297244553
363.0,99.37477944043093
364.0,81.3880045808231
365.0,86.4918046857506
366.0,92.12829780864608
367.0,89.56276391641771
368.0,80.55446364304481
369.0,84.5621048670051
370.0,94.28327844120713
371.0,90.34026787126446
372.0,75.19370495301466
373.0,94.68345599305606
374.0,92.57810872192462
375.0,88.41160993914826
376.0,98.36724423845114
377.0,90.75479142924033
378.0,77.49314796986575
379.0,87.35884082924997
380.0,82.40745314941212
381.0,85.58182004093607
382.0,70.44256012179547
383.0,86.95731644858218
384.0,79.58110776700292
385.0,65.80052031121079
386.0,93.92261901301595
387.0,98.70503620747017
388.0,78.11943081204646
389.0,90.33021021300988
390.0,80.75593351816539
391.0,88.2046071061231
392.0,104.98057116153647
393.0,89.14086071273296
394.0,86.79541840900764
395.0,88.01620130208408
396.0,81.8988786389206
397.0,89.08362019338125
398.0,75.89610326785254
399.0,93.13468708466455
400.0,88.24733094681129
401.0,88.41997381129661
402.0,87.88110441886428
403.0,66.5061240011212
404.0,91.61811896510278
405.0,104.64216170021658
406.0,82.29407073280065
407.0,103.56767989755431
408.0,87.54440494673663
409.0,90.81842787039469
410.0,88.52923761590391
411.0,91.52827654515137
412.0,83.42206819918124
413.0,89.08654806434119
414.0,80.40825333493754
415.0,80.3305607146608
416.0,91.18671583539182
417.0,97.42602831406455
418.0,78.88677152465026
419.0,107.27861206651252
420.0,67.33758870484829
421.0,97.9566620428444
422.0,85.50007054232569
423.0,84.21226558323858
424.0,95.8365650766389
425.0,85.50740588013825
426.0,79.38603289688632
427.0,93.71790960269328
428.0,75.84307167949058
429.0,92.95464671635267
430.0,81.40009479320658
431.0,85.46164106792247
432.0,77.11439236150258
433.0,88.594662883829
434.0,85.0661251831416
435.0,82.27368863865331
436.0,72.20945293274622
437.0,83.37513112090265
438.0,77.21676884191034
439.0,71.89116041647588
440.0,65.05303468379304
441.0,88.67854878081323
442.0,81.14216016406891
443.0,87.83704949632197
444.0,97.81017377975982
445.0,83.38095576788997
446.0,75.22945212128998
447.0,83.77637556302734
448.0,89.32493787117592
449.0,73.80553444765276
450.0,81.31886741279227
451.0,91.50673524815494
452.0,91.59144188967659
453.0,82.5701051777528
454.0,78.10758876699212
455.0,86.55331220063151
456.0,86.64641910994669
457.0,95.99846757132005
458.0,82.54089758346271
459.0,88.8863142692412
460.0,90.95313333758538
461.0,68.66109305673073
462.0,100.51043673076332
463.0,87.70399938204666
464.0,71.97096769911973
465.0,84.31910013318571
466.0,87.60857140511143
467.0,73.4949797148549
468.0,60.93062637903401
469.0,92.72168249707914
470.0,73.13176679767464
471.0,86.60951903375187
472.0,75.9660806523765
473.0,71.58769705286723
474.0,70.43419737952182
475.0,74.4249645115071
476.0,81.88793804717501
477.0,87.87607521576562
478.0,88.08832415905569
479.0,74.52142338268676
480.0,76.78232573252087
481.0,78.80434512040279
482.0,92.48031957893863
483.0,78.51479259294204
484.0,83.03443457043463
485.0,82.30655985427006
486.0,74.50612644612946
487.0,78.44541382626646
488.0,90.80115748827264
489.0,89.7517078630001
490.0,79.66789177150393
491.0,70.07396115778266
492.0,84.33410592659298
493.0,85.40113898515959
494.0,89.12960295786685
495.0,77.65169807657321
496.0,68.6385947147823
497.0,74.55443314422818
498.0,71.6526125076766
499.0,80.69914696604039
500.0,71.54607756410958
501.0,93.56365640505575
502.0,76.94893973202782
503.0,66.46581398219642
504.0,77.65797259599762
505.0,69.61289784596191
506.0,81.17887587301345
507.0,89.86554180727364
508.0,66.4484651569522
509.0,86.71476275192249
510.0,76.93134202918601
511.0,78.59988908622074
512.0,75.54543496882017
513.0,74.6223508534059
514.0,63.52471197895012
515.0,87.89079522276111
516.0,77.94490421512839
517.0,67.89248155648811
518.0,65.18706046842746
519.0,86.86178119183899
520.0,72.83392076913844
521.0,73.54256474725373
522.0,76.13492051549542
523.0,83.59126511861719
524.0,79.42267821281342
525.0,75.09990070573011
526.0,74.13404348223935
527.0,52.696550131950744
528.0,79.80611314391089
529.0,93.7672516132504
530.0,69.37875010618008
531.0,65.30301006913938
532.0,73.18279598021432
533.0,81.96907491496476
534.0,73.4203593373635
535.0,75.46765968290039
536.0,69.99772548503154
537.0,65.7886007463532
538.0,74.21224956603187
539.0,74.86091397352604
540.0,77.22208228224547
541.0,59.67339238593027
542.0,72.06109198311917
543.0,68.00564839833537
544.0,67.63332900021243
545.0,77.48594788854611
546.0,74.874738846694
547.0,55.321973092520246
548.0,72.37651191599932
549.0,69.07194443027319
550.0,79.76423684282125
551.0,64.68744700875685
552.0,70.50504942817408
553.0,56.04719083278515
554.0,57.11740741992321
555.0,84.0937192974786
556.0,65.011205941113
557.0,62.77193783152343
558.0,63.11583693520914
559.0,55.36773022806351
560.0,66.69342946981313
561.0,67.17186712648513
562.0,81.50740126436983
563.0,66.4546876371297
564.0,70.16181943702202
565.0,67.23557167920258
566.0,60.45143271137465
567.0,64.71438286933976
568.0,60.46503927305683
569.0,58.28106386934817
570.0,80.41426235625188
571.0,66.2569683702866
572.0,48.151229194332835
573.0,65.3848614866376
574.0,56.38777679537776
575.0,70.19614610543218
576.0,59.29564846272498
577.0,63.08766903663171
578.0,72.92600589416581
579.0,61.405061956573356
580.0,88.35145269058171
581.0,57.81764312995868
582.0,59.35467474380375
583.0,53.099566813259756
584.0,45.96921154915139
585.0,43.967835253283894
586.0,61.821140342770505
587.0,62.56640585576072
588.0,64.66726399848211
589.0,66.66008585723584
590.0,51.817323139671956
591.0,56.85527732465552
592.0,63.690363936710796
593.0,38.54465093427589
594.0,66.81433301484942
595.0,43.549945726610595
596.0,70.32814427646943
597.0,70.81037002199682
598.0,45.09539968890523
599.0,68.62393209927863
600.0,67.54643527112354
601.0,63.28004594192805
602.0,73.12960529026964
603.0,33.854242369949105
604.0,54.587829407582895
605.0,50.23977642572471
606.0,64.28913269592609
607.0,61.24714259669394
608.0,62.747601478690314
609.0,49.54923800069921
610.0,51.385509702988834
611.0,47.87993870743921
612.0,41.3435880173365
613.0,51.94425689945163
614.0,32.44054750508455
615.0,41.990865634747294
616.0,47.19097936206284
617.0,50.69053330575359
618.0,58.53984522586924
619.0,55.90459201568854
620.0,59.89935294015735
621.0,53.36354142807725
622.0,40.16852549272262
623.0,29.840188321309526
624.0,51.119734534699
625.0,39.59570585861463
626.0,49.74535119761322
627.0,51.27093746876292
628.0,54.868231529981585
629.0,43.5670091835587
630.0,36.05291746672794
631.0,53.607955218461555
632.0,42.25612698987354
633.0,42.242469902081965
634.0,35.16958278633174
635.0,38.240218967487124
636.0,36.54618010539495
637.0,59.22981474244414
638.0,38.35976680997689
639.0,39.472556968659845
640.0,16.11916315114787
641.0,31.292935328706143
642.0,42.116554291529006
643.0,46.63173053838483
644.0,53.91368067000794
645.0,49.09484845211973
646.0,39.67662171625282
647.0,50.8438725318233
648.0,35.85017844798847
649.0,29.69422685121922
650.0,47.30923463010271
651.0,39.16361430131451
652.0,46.256011090079966
653.0,53.46226864494578
654.0,39.90613273740597
655.0,31.680163083566693
656.0,39.6160598606763
657.0,38.00951882570478
658.0,47.158379912684296
659.0,24.991599540448277
660.0,36.484135169182366
661.0,35.80524754648763
662.0,45.84200497330914
663.0,40.91469282699571
664.0,34.82411965480566
665.0,59.293134197338375
666.0,39.791744433886144
667.0,37.06369426222971
668.0,35.953372009207484
669.0,42.28244489029498
670.0,25.173693364048223
671.0,17.334818345523832
672.0,30.94243598077067
673.0,25.41829382929958
674.0,32.031015154935105
675.0,28.325030389008674
676.0,37.377045513626804
677.0,38.14412731692965
678.0,43.768170661548865
679.0,38.65943091155459
680.0,26.047899119949943
681.0,26.56400708996832
682.0,35.486936568121024
683.0,28.076541377581368
684.0,29.811078473602905
685.0,28.85228710641956
686.0,47.807907133539324
687.0,40.57172537304732
688.0,15.908625127327356
689.0,36.161267427564155
690.0,30.976147148233707
691.0,32.72700938049119
692.0,25.77119735409171
693.0,28.44272461389043
694.0,17.983672018177835
695.0,43.22703617019067
696.0,16.538623377488314
697.0,17.452073897843526
698.0,26.64138063605739
699.0,11.571338088447
700.0,23.006053346262128
701.0,30.200315938426662
702.0,36.75782299386192
703.0,31.041256126067356
704.0,35.08146164958691
705.0,25.71582147115261
706.0,16.634208721269957
707.0,31.32182977741123
708.0,35.323881666613914
709.0,39.48280439091067
710.0,16.55732612437938
711.0,13.056555462602642
712.0,27.721192588370037
713.0,21.608238483672952
714.0,18.272641519033463
715.0,12.257799531258229
716.0,18.275734289880397
717.0,24.408917735687716
718.0,17.438178303035407
719.0,1.7726555690487835
720.0,22.87259174078195
721.0,28.905034001469446
722.0,20.12963295521539
723.0,1.0
724.0,22.504440495707154
725.0,19.196651352487635
726.0,19.178744641155866
727.0,1.0
728.0,16.11570458897619
729.0,12.29562203023378
730.0,20.30054647439101
731.0,26.26417400029835
732.0,16.32088554498493
733.0,30.75760724701157
734.0,11.109374031416154
735.0,33.2998698263902
736.0,4.92726084535961
737.0,6.643102750608472
738.0,21.930042033510873
739.0,10.788107844898214
