@relation Dynamic_Log_Rate_s2_alpha0.2
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,51.06
1.00,1.00
2.00,28.71
3.00,1.00
4.00,45.24
5.00,1.00
6.00,64.44
7.00,21.71
8.00,34.51
9.00,53.37
10.00,1.00
11.00,43.92
12.00,32.23
13.00,23.82
14.00,37.19
15.00,6.96
16.00,18.85
17.00,25.42
18.00,11.40
19.00,16.37
20.00,49.24
21.00,1.00
22.00,73.86
23.00,28.73
24.00,65.56
25.00,1.00
26.00,1.00
27.00,1.00
28.00,38.06
29.00,1.00
30.00,1.00
31.00,11.31
32.00,40.70
33.00,14.22
34.00,14.40
35.00,29.76
36.00,55.96
37.00,16.04
38.00,39.23
39.00,57.13
40.00,53.84
41.00,34.86
42.00,1.00
43.00,11.99
44.00,27.85
45.00,6.42
46.00,26.93
47.00,38.53
48.00,12.18
49.00,1.00
50.00,1.00
51.00,41.03
52.00,28.12
53.00,1.00
54.00,36.29
55.00,18.52
56.00,1.00
57.00,5.24
58.00,11.94
59.00,13.16
60.00,51.62
61.00,31.64
62.00,33.12
63.00,21.39
64.00,1.00
65.00,53.31
66.00,67.43
67.00,37.44
68.00,45.64
69.00,64.73
70.00,30.42
71.00,5.83
72.00,1.00
73.00,54.28
74.00,60.60
75.00,1.00
76.00,58.06
77.00,63.68
78.00,46.73
79.00,1.00
80.00,43.00
81.00,12.96
82.00,49.54
83.00,13.69
84.00,66.96
85.00,8.36
86.00,33.56
87.00,59.40
88.00,49.52
89.00,71.04
90.00,32.74
91.00,58.19
92.00,25.01
93.00,18.54
94.00,33.20
95.00,18.87
96.00,18.50
97.00,6.33
98.00,1.00
99.00,34.50
100.00,52.70
101.00,25.92
102.00,49.05
103.00,38.98
104.00,57.70
105.00,1.00
106.00,38.89
107.00,16.72
108.00,5.54
109.00,2.02
110.00,29.09
111.00,21.53
112.00,28.35
113.00,13.01
114.00,23.74
115.00,62.81
116.00,64.30
117.00,97.55
118.00,50.95
119.00,13.05
120.00,14.16
121.00,41.81
122.00,38.75
123.00,26.64
124.00,64.99
125.00,18.18
126.00,28.62
127.00,11.50
128.00,18.50
129.00,32.35
130.00,1.00
131.00,40.07
132.00,23.42
133.00,32.11
134.00,54.01
135.00,3.58
136.00,52.60
137.00,1.00
138.00,57.84
139.00,48.61
140.00,22.71
141.00,25.80
142.00,1.00
143.00,31.18
144.00,32.51
145.00,27.58
146.00,22.54
147.00,1.60
148.00,35.88
149.00,32.09
150.00,26.53
151.00,37.93
152.00,64.79
153.00,50.63
154.00,30.03
155.00,9.53
156.00,12.54
157.00,41.85
158.00,33.67
159.00,1.00
160.00,1.00
161.00,42.02
162.00,35.37
163.00,1.00
164.00,33.67
165.00,27.61
166.00,43.62
167.00,39.21
168.00,37.51
169.00,52.43
170.00,29.42
171.00,42.31
172.00,21.70
173.00,18.69
174.00,17.12
175.00,26.92
176.00,29.97
177.00,61.31
178.00,9.22
179.00,16.58
180.00,5.53
181.00,58.37
182.00,46.36
183.00,47.87
184.00,61.08
185.00,38.24
186.00,1.00
187.00,24.54
188.00,13.24
189.00,1.00
190.00,60.12
191.00,36.17
192.00,43.39
193.00,60.60
194.00,33.85
195.00,52.07
196.00,29.63
197.00,4.01
198.00,35.39
199.00,25.41
200.00,44.86
201.00,52.91
202.00,75.53
203.00,4.38
204.00,52.54
205.00,12.40
206.00,34.81
207.00,3.20
208.00,33.84
209.00,64.13
210.00,9.06
211.00,5.88
212.00,20.30
213.00,44.36
214.00,62.70
215.00,14.68
216.00,38.10
217.00,28.82
218.00,8.61
219.00,93.88
220.00,42.95
221.00,28.68
222.00,6.34
223.00,64.60
224.00,17.58
225.00,31.28
226.00,13.65
227.00,1.00
228.00,39.02
229.00,46.09
230.00,51.99
231.00,48.23
232.00,38.39
233.00,42.43
234.00,43.28
235.00,20.03
236.00,19.64
237.00,41.32
238.00,1.00
239.00,50.53
240.00,55.74
241.00,65.72
242.00,63.72
243.00,17.79
244.00,47.44
245.00,31.64
246.00,62.06
247.00,66.00
248.00,24.85
249.00,19.00
250.00,12.83
251.00,27.39
252.00,1.00
253.00,92.10
254.00,35.62
255.00,85.14
256.00,61.43
257.00,45.40
258.00,21.16
259.00,2.09
260.00,36.15
261.00,50.05
262.00,29.03
263.00,19.36
264.00,58.04
265.00,52.18
266.00,13.07
267.00,75.99
268.00,9.78
269.00,52.34
270.00,60.81
271.00,79.75
272.00,72.87
273.00,73.26
274.00,45.30
275.00,62.13
276.00,93.44
277.00,15.72
278.00,89.15
279.00,50.90
280.00,38.56
281.00,64.49
282.00,67.89
283.00,1.00
284.00,52.96
285.00,22.94
286.00,1.00
287.00,17.30
288.00,28.16
289.00,22.05
290.00,60.54
291.00,51.51
292.00,37.27
293.00,46.25
294.00,44.75
295.00,31.05
296.00,36.21
297.00,43.18
298.00,53.55
299.00,61.36
300.00,41.17
301.00,39.11
302.00,82.49
303.00,49.10
304.00,95.52
305.00,22.26
306.00,86.96
307.00,6.20
308.00,70.54
309.00,82.01
310.00,66.92
311.00,17.13
312.00,50.69
313.00,1.00
314.00,17.45
315.00,57.80
316.00,84.84
317.00,96.02
318.00,62.17
319.00,83.01
320.00,61.42
321.00,27.59
322.00,42.74
323.00,9.59
324.00,15.44
325.00,18.40
326.00,48.48
327.00,64.79
328.00,65.27
329.00,72.98
330.00,28.96
331.00,25.87
332.00,15.84
333.00,33.32
334.00,37.93
335.00,78.12
336.00,10.38
337.00,25.06
338.00,33.50
339.00,78.69
340.00,14.98
341.00,54.69
342.00,33.24
343.00,54.78
344.00,33.36
345.00,90.35
346.00,42.78
347.00,77.79
348.00,50.06
349.00,89.48
350.00,6.75
351.00,78.79
352.00,74.81
353.00,33.50
354.00,56.32
355.00,7.54
356.00,40.49
357.00,32.89
358.00,56.42
359.00,4.62
360.00,1.00
361.00,69.32
362.00,1.00
363.00,22.00
364.00,18.84
365.00,39.24
366.00,45.00
367.00,66.62
368.00,59.80
369.00,115.36
370.00,35.65
371.00,69.23
372.00,36.44
373.00,49.39
374.00,39.98
375.00,30.06
376.00,58.75
377.00,24.32
378.00,47.86
379.00,81.87
