@relation Dynamic_Log_Rate_s2_alpha0.5
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,1.00
1.00,1.74
2.00,1.00
3.00,12.04
4.00,20.88
5.00,11.85
6.00,19.39
7.00,15.54
8.00,1.00
9.00,2.22
10.00,3.19
11.00,35.62
12.00,30.84
13.00,39.25
14.00,41.12
15.00,15.28
16.00,46.47
17.00,63.71
18.00,17.75
19.00,1.00
20.00,15.74
21.00,21.97
22.00,6.85
23.00,14.59
24.00,22.28
25.00,21.81
26.00,26.59
27.00,23.45
28.00,56.19
29.00,6.39
30.00,28.54
31.00,41.69
32.00,29.26
33.00,1.00
34.00,28.31
35.00,9.21
36.00,1.00
37.00,55.28
38.00,37.90
39.00,68.73
40.00,28.38
41.00,21.78
42.00,45.50
43.00,1.37
44.00,23.07
45.00,38.58
46.00,49.56
47.00,58.61
48.00,29.70
49.00,15.77
50.00,28.12
51.00,48.71
52.00,36.58
53.00,51.85
54.00,45.62
55.00,31.06
56.00,48.41
57.00,35.19
58.00,39.64
59.00,31.71
60.00,44.17
61.00,25.18
62.00,29.55
63.00,9.36
64.00,38.75
65.00,9.94
66.00,31.14
67.00,55.92
68.00,55.09
69.00,46.91
70.00,13.02
71.00,25.09
72.00,59.22
73.00,27.47
74.00,40.36
75.00,33.40
76.00,29.80
77.00,39.74
78.00,32.05
79.00,52.29
80.00,33.50
81.00,30.88
82.00,48.41
83.00,43.16
84.00,30.42
85.00,28.86
86.00,28.76
87.00,40.12
88.00,36.27
89.00,70.60
90.00,27.21
91.00,27.52
92.00,40.42
93.00,34.60
94.00,41.53
95.00,27.34
96.00,60.64
97.00,34.22
98.00,33.57
99.00,52.90
100.00,56.81
101.00,49.97
102.00,65.59
103.00,43.13
104.00,59.07
105.00,66.36
106.00,57.84
107.00,58.53
108.00,33.84
109.00,63.14
110.00,52.80
111.00,63.72
112.00,42.99
113.00,39.32
114.00,45.64
115.00,41.64
116.00,51.81
117.00,49.13
118.00,33.65
119.00,48.03
120.00,34.19
121.00,54.49
122.00,60.71
123.00,32.67
124.00,33.63
125.00,33.25
126.00,64.23
127.00,35.29
128.00,42.65
129.00,42.28
130.00,65.27
131.00,45.05
132.00,31.71
133.00,59.67
134.00,53.15
135.00,49.90
136.00,49.85
137.00,44.07
138.00,50.59
139.00,64.70
140.00,37.87
141.00,58.54
142.00,59.46
143.00,35.35
144.00,60.32
145.00,42.85
146.00,35.49
147.00,49.46
148.00,54.15
149.00,62.91
150.00,77.41
151.00,29.22
152.00,69.66
153.00,68.01
154.00,44.53
155.00,71.14
156.00,68.05
157.00,11.72
158.00,56.67
159.00,25.26
160.00,39.35
161.00,47.81
162.00,64.16
163.00,52.65
164.00,42.06
165.00,17.48
166.00,37.02
167.00,59.32
168.00,58.64
169.00,64.93
170.00,56.40
171.00,76.16
172.00,52.36
173.00,60.96
174.00,85.44
175.00,84.73
176.00,42.08
177.00,48.04
178.00,65.07
179.00,59.51
180.00,49.22
181.00,65.89
182.00,31.54
183.00,55.75
184.00,34.75
185.00,62.73
186.00,51.29
187.00,59.04
188.00,64.14
189.00,52.90
190.00,47.58
191.00,68.67
192.00,67.62
193.00,56.37
194.00,36.55
