@relation Dynamic_Log_Rate_s2_alpha0.6
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,17.80
1.00,28.87
2.00,5.57
3.00,23.98
4.00,23.59
5.00,5.43
6.00,7.18
7.00,14.44
8.00,15.20
9.00,50.62
10.00,21.25
11.00,20.83
12.00,13.25
13.00,18.74
14.00,13.61
15.00,11.79
16.00,30.02
17.00,24.57
18.00,49.31
19.00,54.40
20.00,16.05
21.00,32.47
22.00,11.05
23.00,31.04
24.00,31.11
25.00,54.14
26.00,25.70
27.00,24.10
28.00,18.09
29.00,31.77
30.00,21.95
31.00,38.03
32.00,39.84
33.00,25.81
34.00,46.20
35.00,63.65
36.00,21.16
37.00,29.56
38.00,41.19
39.00,11.07
40.00,27.35
41.00,31.43
42.00,41.98
43.00,17.55
44.00,30.82
45.00,15.78
46.00,46.71
47.00,36.06
48.00,21.34
49.00,37.60
50.00,24.36
51.00,27.25
52.00,38.08
53.00,44.12
54.00,50.82
55.00,8.58
56.00,40.96
57.00,11.93
58.00,36.74
59.00,40.51
60.00,33.39
61.00,40.27
62.00,37.19
63.00,44.37
64.00,38.57
65.00,38.79
66.00,29.53
67.00,52.15
68.00,35.92
69.00,40.50
70.00,52.35
71.00,48.29
72.00,57.82
73.00,22.42
74.00,29.59
75.00,56.09
76.00,38.94
77.00,41.84
78.00,23.14
79.00,41.26
80.00,38.96
81.00,54.69
82.00,40.92
83.00,25.91
84.00,40.55
85.00,28.15
86.00,32.41
87.00,50.86
88.00,42.15
89.00,40.11
90.00,54.19
91.00,41.94
92.00,35.62
93.00,46.21
94.00,71.81
95.00,34.26
96.00,44.76
97.00,53.42
98.00,28.95
99.00,51.63
100.00,38.65
101.00,54.13
102.00,30.13
103.00,37.32
104.00,37.38
105.00,40.71
106.00,59.50
107.00,38.29
108.00,44.41
109.00,43.02
110.00,48.47
111.00,60.03
112.00,39.31
113.00,43.25
114.00,39.93
115.00,36.53
116.00,46.49
117.00,43.60
118.00,59.25
119.00,64.25
120.00,63.98
121.00,49.22
122.00,48.53
123.00,53.20
124.00,73.34
125.00,56.50
126.00,46.00
127.00,47.30
128.00,53.68
129.00,42.59
130.00,71.51
131.00,81.75
132.00,58.80
133.00,34.73
134.00,60.52
135.00,61.06
136.00,45.47
137.00,72.30
138.00,58.98
139.00,43.93
140.00,64.20
141.00,51.71
142.00,38.21
143.00,43.89
144.00,58.63
145.00,51.68
146.00,55.63
147.00,54.45
148.00,65.65
149.00,61.37
150.00,51.69
151.00,48.80
152.00,65.09
153.00,71.56
154.00,45.42
155.00,77.67
156.00,60.09
157.00,52.01
158.00,54.38
159.00,53.15
160.00,68.43
161.00,75.70
162.00,68.19
163.00,45.96
164.00,54.89
165.00,30.83
166.00,52.60
167.00,68.76
168.00,46.88
169.00,51.43
170.00,33.91
171.00,70.74
172.00,47.09
173.00,73.88
174.00,68.86
175.00,64.77
176.00,54.76
177.00,82.21
178.00,50.06
179.00,56.40
180.00,79.69
181.00,57.81
182.00,73.16
183.00,72.53
184.00,46.54
185.00,67.46
186.00,76.31
187.00,76.45
188.00,76.40
189.00,48.50
190.00,54.88
191.00,65.55
192.00,65.21
193.00,64.67
194.00,49.04
195.00,72.47
196.00,82.60
197.00,70.99
198.00,79.52
199.00,87.29
200.00,62.45
201.00,56.50
202.00,60.62
203.00,85.67
204.00,58.48
205.00,73.14
206.00,72.35
207.00,65.33
208.00,70.31
209.00,72.78
210.00,63.41
211.00,62.16
212.00,55.27
213.00,82.12
214.00,61.62
215.00,50.86
216.00,62.32
217.00,65.02
218.00,64.79
219.00,61.43
220.00,43.65
221.00,60.03
222.00,53.62
223.00,76.37
224.00,79.51
225.00,55.46
226.00,88.82
227.00,61.25
228.00,52.51
229.00,79.37
230.00,85.74
231.00,72.20
232.00,64.45
233.00,75.88
234.00,65.89
235.00,63.05
236.00,74.07
237.00,88.85
238.00,74.59
239.00,71.01
240.00,59.84
241.00,76.64
242.00,65.04
243.00,61.79
244.00,97.58
245.00,87.99
246.00,61.25
247.00,100.39
248.00,63.45
249.00,60.34
250.00,86.64
251.00,87.63
252.00,60.66
253.00,79.54
254.00,65.20
255.00,96.23
256.00,60.19
257.00,72.00
258.00,75.49
259.00,69.58
260.00,75.23
261.00,68.46
262.00,70.24
263.00,81.01
264.00,84.64
265.00,72.89
266.00,73.76
267.00,61.24
268.00,68.34
269.00,76.24
270.00,83.75
271.00,68.49
272.00,66.29
273.00,83.89
274.00,108.30
275.00,105.27
276.00,103.15
277.00,86.43
278.00,82.34
279.00,79.94
280.00,64.22
281.00,56.97
282.00,87.66
283.00,64.04
284.00,68.47
285.00,90.12
286.00,85.09
287.00,59.51
288.00,62.53
289.00,70.85
290.00,70.62
291.00,65.96
292.00,66.14
293.00,79.18
294.00,102.29
295.00,74.47
296.00,74.76
297.00,74.22
298.00,65.26
299.00,61.83
300.00,67.94
301.00,89.72
302.00,69.10
303.00,90.00
304.00,70.40
305.00,85.89
306.00,77.94
307.00,78.96
308.00,92.94
309.00,69.02
310.00,83.79
311.00,75.17
312.00,94.69
313.00,88.26
314.00,69.87
315.00,76.83
316.00,88.75
317.00,93.17
318.00,100.24
319.00,94.61
320.00,82.88
321.00,93.92
322.00,86.28
323.00,66.79
324.00,76.40
325.00,73.05
326.00,80.02
327.00,64.59
328.00,73.36
329.00,74.13
330.00,66.40
331.00,78.70
332.00,91.79
333.00,100.26
334.00,67.23
335.00,55.24
336.00,69.25
337.00,81.84
338.00,84.38
339.00,82.22
340.00,77.87
341.00,69.41
342.00,82.25
343.00,80.34
344.00,77.01
345.00,77.70
346.00,100.52
347.00,75.32
348.00,64.97
349.00,92.41
350.00,72.68
351.00,85.08
352.00,76.71
353.00,86.27
354.00,79.08
355.00,89.75
356.00,56.52
357.00,72.46
358.00,68.47
359.00,91.94
360.00,85.51
361.00,79.14
362.00,62.22
363.00,74.63
364.00,82.52
365.00,79.74
366.00,75.63
367.00,84.06
368.00,72.91
369.00,77.82
370.00,98.47
371.00,78.59
372.00,85.25
373.00,97.32
374.00,62.35
375.00,67.25
376.00,101.50
377.00,86.77
378.00,87.50
379.00,69.65
380.00,73.74
381.00,61.70
382.00,65.55
383.00,74.52
384.00,73.51
385.00,72.65
386.00,66.91
387.00,76.53
388.00,86.68
389.00,82.55
390.00,97.18
391.00,74.01
392.00,84.45
393.00,91.24
394.00,70.73
395.00,87.54
396.00,71.93
397.00,65.72
398.00,75.78
399.00,65.05
400.00,85.39
401.00,65.23
402.00,97.09
403.00,73.01
404.00,87.06
405.00,80.68
406.00,77.46
407.00,78.98
408.00,107.32
409.00,83.24
410.00,68.66
411.00,96.33
412.00,72.70
413.00,79.18
414.00,81.04
415.00,80.31
416.00,70.70
417.00,92.04
418.00,96.20
419.00,76.04
420.00,69.09
421.00,101.27
422.00,75.99
423.00,83.16
424.00,61.93
425.00,87.11
426.00,63.59
427.00,73.95
428.00,63.07
429.00,107.63
430.00,80.38
431.00,73.57
432.00,91.21
433.00,87.14
434.00,71.20
435.00,58.67
436.00,68.87
437.00,77.97
438.00,69.42
439.00,88.66
440.00,80.91
441.00,81.90
442.00,63.16
443.00,65.46
444.00,73.46
445.00,51.87
446.00,85.60
447.00,96.07
448.00,85.28
449.00,71.34
450.00,70.82
451.00,61.80
452.00,80.90
453.00,67.83
454.00,67.61
455.00,72.27
456.00,72.15
457.00,66.70
458.00,82.32
459.00,81.67
460.00,91.12
461.00,60.11
462.00,80.44
463.00,58.61
464.00,75.09
465.00,58.51
466.00,98.56
467.00,68.67
468.00,71.05
469.00,75.29
470.00,87.90
471.00,50.24
472.00,70.02
473.00,62.94
474.00,88.66
475.00,98.86
476.00,65.67
477.00,80.13
478.00,50.38
479.00,46.89
480.00,79.98
481.00,78.91
482.00,83.15
483.00,63.82
484.00,66.87
485.00,68.49
486.00,56.08
487.00,91.99
488.00,51.67
489.00,58.64
490.00,83.59
491.00,66.30
492.00,57.10
493.00,58.22
494.00,57.09
495.00,81.37
496.00,64.06
497.00,69.49
498.00,63.95
499.00,72.48
500.00,65.50
501.00,55.64
502.00,54.22
503.00,55.65
504.00,53.29
505.00,71.37
506.00,93.81
507.00,49.53
508.00,83.63
509.00,69.28
510.00,60.73
511.00,63.87
512.00,81.15
513.00,57.75
514.00,63.60
515.00,60.97
516.00,74.22
517.00,82.75
518.00,70.12
519.00,78.62
520.00,64.28
521.00,63.42
522.00,70.70
523.00,56.16
524.00,85.31
525.00,61.70
526.00,70.11
527.00,70.76
528.00,48.55
529.00,62.20
530.00,79.17
531.00,57.00
532.00,61.89
533.00,49.47
534.00,57.41
535.00,55.08
536.00,54.94
537.00,86.20
538.00,61.86
539.00,80.89
540.00,62.26
541.00,61.43
542.00,68.96
543.00,52.39
544.00,39.09
545.00,47.26
546.00,61.24
547.00,46.40
548.00,51.87
549.00,68.77
550.00,40.41
551.00,59.85
552.00,77.80
553.00,49.75
554.00,59.07
555.00,66.13
556.00,59.16
557.00,75.53
558.00,61.37
559.00,64.50
560.00,76.41
561.00,53.82
562.00,53.17
563.00,44.04
564.00,47.81
565.00,43.94
566.00,53.59
567.00,68.44
568.00,70.83
569.00,57.54
570.00,45.72
571.00,40.93
572.00,33.50
573.00,54.46
574.00,68.77
575.00,50.80
576.00,57.96
577.00,55.95
578.00,40.04
579.00,34.66
580.00,73.58
581.00,32.45
582.00,28.72
583.00,58.35
584.00,58.69
585.00,25.72
586.00,67.86
587.00,55.84
588.00,47.74
589.00,44.80
590.00,69.94
591.00,52.00
592.00,58.38
593.00,47.85
594.00,60.84
595.00,65.90
596.00,50.63
597.00,50.31
598.00,32.49
599.00,33.36
600.00,28.93
