@relation Dynamic_Log_Rate_s5_alpha1.0
@attribute Time numeric
@attribute log_rate_msg_per_sec numeric
@data
0.00,20.00
1.00,20.44
2.00,20.87
3.00,21.31
4.00,21.75
5.00,22.18
6.00,22.62
7.00,23.05
8.00,23.49
9.00,23.93
10.00,24.36
11.00,24.80
12.00,25.23
13.00,25.67
14.00,26.10
15.00,26.54
16.00,26.98
17.00,27.41
18.00,27.85
19.00,28.28
20.00,28.72
21.00,29.15
22.00,29.58
23.00,30.02
24.00,30.45
25.00,30.89
26.00,31.32
27.00,31.75
28.00,32.19
29.00,32.62
30.00,33.05
31.00,33.49
32.00,33.92
33.00,34.35
34.00,34.78
35.00,35.21
36.00,35.64
37.00,36.07
38.00,36.50
39.00,36.93
40.00,37.36
41.00,37.79
42.00,38.22
43.00,38.65
44.00,39.08
45.00,39.51
46.00,39.94
47.00,40.36
48.00,40.79
49.00,41.22
50.00,41.64
51.00,42.07
52.00,42.50
53.00,42.92
54.00,43.34
55.00,43.77
56.00,44.19
57.00,44.62
58.00,45.04
59.00,45.46
60.00,45.88
61.00,46.30
62.00,46.72
63.00,47.14
64.00,47.56
65.00,47.98
66.00,48.40
67.00,48.82
68.00,49.24
69.00,49.65
70.00,50.07
71.00,50.49
72.00,50.90
73.00,51.32
74.00,51.73
75.00,52.14
76.00,52.56
77.00,52.97
78.00,53.38
79.00,53.79
80.00,54.20
81.00,54.61
82.00,55.02
83.00,55.43
84.00,55.84
85.00,56.24
86.00,56.65
87.00,57.06
88.00,57.46
89.00,57.86
90.00,58.27
91.00,58.67
92.00,59.07
93.00,59.47
94.00,59.87
95.00,60.27
96.00,60.67
97.00,61.07
98.00,61.47
99.00,61.87
100.00,62.26
101.00,62.66
102.00,63.05
103.00,63.44
104.00,63.84
105.00,64.23
106.00,64.62
107.00,65.01
108.00,65.40
109.00,65.79
110.00,66.17
111.00,66.56
112.00,66.95
113.00,67.33
114.00,67.72
115.00,68.10
116.00,68.48
117.00,68.86
118.00,69.24
119.00,69.62
120.00,70.00
121.00,70.38
122.00,70.75
123.00,71.13
124.00,71.50
125.00,71.88
126.00,72.25
127.00,72.62
128.00,72.99
129.00,73.36
130.00,73.73
131.00,74.10
132.00,74.46
133.00,74.83
134.00,75.19
135.00,75.56
136.00,75.92
137.00,76.28
138.00,76.64
139.00,77.00
140.00,77.36
141.00,77.71
142.00,78.07
143.00,78.42
144.00,78.78
145.00,79.13
146.00,79.48
147.00,79.83
148.00,80.18
149.00,80.53
150.00,80.88
151.00,81.22
152.00,81.57
153.00,81.91
154.00,82.25
155.00,82.59
156.00,82.93
157.00,83.27
158.00,83.61
159.00,83.94
160.00,84.28
161.00,84.61
162.00,84.94
163.00,85.28
164.00,85.61
165.00,85.93
166.00,86.26
167.00,86.59
168.00,86.91
169.00,87.24
170.00,87.56
171.00,87.88
172.00,88.20
173.00,88.52
174.00,88.84
175.00,89.15
176.00,89.47
177.00,89.78
178.00,90.09
179.00,90.40
180.00,90.71
181.00,91.02
182.00,91.33
183.00,91.63
184.00,91.93
185.00,92.24
186.00,92.54
187.00,92.84
188.00,93.14
189.00,93.43
190.00,93.73
191.00,94.02
192.00,94.31
193.00,94.61
194.00,94.90
195.00,95.18
196.00,95.47
197.00,95.76
198.00,96.04
199.00,96.32
200.00,96.60
201.00,96.88
202.00,97.16
203.00,97.44
204.00,97.71
205.00,97.99
206.00,98.26
207.00,98.53
208.00,98.80
209.00,99.07
210.00,99.34
211.00,99.60
212.00,99.86
213.00,100.13
214.00,100.39
215.00,100.64
216.00,100.90
217.00,101.16
218.00,101.41
219.00,101.66
220.00,101.92
221.00,102.16
222.00,102.41
223.00,102.66
224.00,102.90
225.00,103.15
226.00,103.39
227.00,103.63
228.00,103.87
229.00,104.10
230.00,104.34
231.00,104.57
232.00,104.80
233.00,105.04
234.00,105.26
235.00,105.49
236.00,105.72
237.00,105.94
238.00,106.16
239.00,106.38
240.00,106.60
241.00,106.82
242.00,107.04
243.00,107.25
244.00,107.46
245.00,107.67
246.00,107.88
247.00,108.09
248.00,108.29
249.00,108.50
250.00,108.70
251.00,108.90
252.00,109.10
253.00,109.30
254.00,109.49
255.00,109.69
256.00,109.88
257.00,110.07
258.00,110.26
259.00,110.45
260.00,110.63
261.00,110.81
262.00,111.00
263.00,111.18
264.00,111.35
265.00,111.53
266.00,111.71
267.00,111.88
268.00,112.05
269.00,112.22
270.00,112.39
271.00,112.55
272.00,112.72
273.00,112.88
274.00,113.04
275.00,113.20
276.00,113.36
277.00,113.51
278.00,113.67
279.00,113.82
280.00,113.97
281.00,114.12
282.00,114.26
283.00,114.41
284.00,114.55
285.00,114.69
286.00,114.83
287.00,114.97
288.00,115.11
289.00,115.24
290.00,115.37
291.00,115.50
292.00,115.63
293.00,115.76
294.00,115.88
295.00,116.00
296.00,116.13
297.00,116.25
298.00,116.36
299.00,116.48
300.00,116.59
301.00,116.70
302.00,116.81
303.00,116.92
304.00,117.03
305.00,117.13
306.00,117.24
307.00,117.34
308.00,117.44
309.00,117.53
310.00,117.63
311.00,117.72
312.00,117.81
313.00,117.90
314.00,117.99
315.00,118.08
316.00,118.16
317.00,118.25
318.00,118.33
319.00,118.40
320.00,118.48
321.00,118.56
322.00,118.63
323.00,118.70
324.00,118.77
325.00,118.84
326.00,118.90
327.00,118.97
328.00,119.03
329.00,119.09
330.00,119.14
331.00,119.20
332.00,119.25
333.00,119.31
334.00,119.36
335.00,119.41
336.00,119.45
337.00,119.50
338.00,119.54
339.00,119.58
340.00,119.62
341.00,119.66
342.00,119.69
343.00,119.73
344.00,119.76
345.00,119.79
346.00,119.81
347.00,119.84
348.00,119.86
349.00,119.88
350.00,119.90
351.00,119.92
352.00,119.94
353.00,119.95
354.00,119.97
355.00,119.98
356.00,119.98
357.00,119.99
358.00,120.00
359.00,120.00
360.00,120.00
361.00,120.00
362.00,120.00
363.00,119.99
364.00,119.98
365.00,119.98
366.00,119.97
367.00,119.95
368.00,119.94
369.00,119.92
370.00,119.90
371.00,119.88
372.00,119.86
373.00,119.84
374.00,119.81
375.00,119.79
376.00,119.76
377.00,119.73
378.00,119.69
379.00,119.66
380.00,119.62
381.00,119.58
382.00,119.54
383.00,119.50
384.00,119.45
385.00,119.41
386.00,119.36
387.00,119.31
388.00,119.25
389.00,119.20
390.00,119.14
391.00,119.09
392.00,119.03
393.00,118.97
394.00,118.90
395.00,118.84
396.00,118.77
397.00,118.70
398.00,118.63
399.00,118.56
400.00,118.48
401.00,118.40
402.00,118.33
403.00,118.25
404.00,118.16
405.00,118.08
406.00,117.99
407.00,117.90
408.00,117.81
409.00,117.72
410.00,117.63
411.00,117.53
412.00,117.44
413.00,117.34
414.00,117.24
415.00,117.13
416.00,117.03
417.00,116.92
418.00,116.81
419.00,116.70
420.00,116.59
421.00,116.48
422.00,116.36
423.00,116.25
424.00,116.13
425.00,116.00
426.00,115.88
427.00,115.76
428.00,115.63
429.00,115.50
430.00,115.37
431.00,115.24
432.00,115.11
433.00,114.97
434.00,114.83
435.00,114.69
436.00,114.55
437.00,114.41
438.00,114.26
439.00,114.12
440.00,113.97
441.00,113.82
442.00,113.67
443.00,113.51
444.00,113.36
445.00,113.20
446.00,113.04
447.00,112.88
448.00,112.72
449.00,112.55
450.00,112.39
451.00,112.22
452.00,112.05
453.00,111.88
454.00,111.71
455.00,111.53
456.00,111.35
457.00,111.18
458.00,111.00
459.00,110.81
460.00,110.63
461.00,110.45
462.00,110.26
463.00,110.07
464.00,109.88
465.00,109.69
466.00,109.49
467.00,109.30
468.00,109.10
469.00,108.90
470.00,108.70
471.00,108.50
472.00,108.29
473.00,108.09
474.00,107.88
475.00,107.67
476.00,107.46
477.00,107.25
478.00,107.04
479.00,106.82
480.00,106.60
481.00,106.38
482.00,106.16
483.00,105.94
484.00,105.72
485.00,105.49
486.00,105.26
487.00,105.04
488.00,104.80
489.00,104.57
490.00,104.34
491.00,104.10
492.00,103.87
493.00,103.63
494.00,103.39
495.00,103.15
496.00,102.90
497.00,102.66
498.00,102.41
499.00,102.16
500.00,101.92
501.00,101.66
502.00,101.41
503.00,101.16
504.00,100.90
505.00,100.64
506.00,100.39
507.00,100.13
508.00,99.86
509.00,99.60
510.00,99.34
511.00,99.07
512.00,98.80
513.00,98.53
514.00,98.26
515.00,97.99
516.00,97.71
517.00,97.44
518.00,97.16
519.00,96.88
520.00,96.60
521.00,96.32
522.00,96.04
523.00,95.76
524.00,95.47
525.00,95.18
526.00,94.90
527.00,94.61
528.00,94.31
