Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,184295.2536
2.0000,14.1400,343277.9472,343277.9472
3.0000,10.0000,435425.5740,435425.5740
4.0000,48.9600,1156533.1542,1156533.1542
5.0000,18.3900,1384126.7262,1384126.7262
6.0000,10.0000,1476274.3530,1476274.3530
7.0000,10.0000,1568421.9798,1568421.9798
8.0000,10.0000,1660569.6066,1660569.6066
9.0000,10.0000,1752717.2334,1752717.2334
10.0000,10.0000,1844864.8602,1844864.8602
11.0000,10.0000,1937012.4870,1937012.4870
12.0000,10.0000,2029160.1138,2029160.1138
13.0000,10.0000,2121307.7406,2121307.7406
14.0000,13.6600,2272541.4414,2272541.4414
15.0000,20.7400,2538072.7926,2538072.7926
16.0000,10.0000,2630220.4194,2630220.4194
17.0000,10.0000,2722368.0462,2722368.0462
18.0000,10.3600,2820327.4182,2820327.4182
19.0000,29.7400,3231152.3934,3231152.3934
20.0000,10.0000,3323300.0202,3323300.0202
21.0000,10.0000,3415447.6470,3415447.6470
22.0000,10.0000,3507595.2738,3507595.2738
23.0000,10.0000,3599742.9006,3599742.9006
24.0000,43.7700,4237064.4912,4237064.4912
25.0000,10.0000,4329212.1180,4329212.1180
26.0000,24.8300,4660771.3494,4660771.3494
27.0000,10.0000,4752918.9762,4752918.9762
28.0000,11.1700,4863954.7740,4863954.7740
29.0000,10.0000,4956102.4008,4956102.4008
30.0000,10.0000,5048250.0276,5048250.0276
31.0000,12.1500,5175106.6866,5175106.6866
32.0000,10.0000,5267254.3134,5267254.3134
33.0000,10.0000,5359401.9402,5359401.9402
34.0000,14.2900,5520806.1942,5520806.1942
35.0000,13.8700,5675430.0792,5675430.0792
36.0000,10.0000,5767577.7060,5767577.7060
37.0000,10.4100,5866344.2646,5866344.2646
38.0000,14.8500,6036789.0108,6036789.0108
39.0000,10.2600,6133134.0090,6133134.0090
40.0000,26.9600,6499079.3982,6499079.3982
41.0000,10.0000,6591227.0250,6591227.0250
42.0000,10.0000,6683374.6518,6683374.6518
43.0000,10.0000,6775522.2786,6775522.2786
44.0000,18.0100,6996981.2304,6996981.2304
45.0000,27.8400,7377133.1070,7377133.1070
46.0000,49.0100,8099047.8744,8099047.8744
47.0000,10.0000,8191195.5012,8191195.5012
48.0000,17.1100,8398125.0906,8398125.0906
49.0000,10.0000,8490272.7174,8490272.7174
50.0000,17.7800,8708018.6100,8708018.6100
51.0000,39.0500,9269141.7672,9269141.7672
52.0000,10.0000,9361289.3940,9361289.3940
53.0000,10.4300,9460378.8276,9460378.8276
54.0000,21.1600,9732690.5478,9732690.5478
55.0000,15.9300,9920570.5290,9920570.5290
56.0000,29.5500,10328328.1944,10328328.1944
57.0000,14.5000,10493122.6332,10493122.6332
58.0000,10.0000,10585270.2600,10585270.2600
59.0000,10.0000,10677417.8868,10677417.8868
60.0000,18.8400,10912276.1400,10912276.1400
61.0000,12.5400,11045428.8564,11045428.8564
62.0000,10.0000,11137576.4832,11137576.4832
63.0000,10.0000,11229724.1100,11229724.1100
64.0000,16.4900,11426644.5834,11426644.5834
65.0000,32.2000,11877183.1488,11877183.1488
66.0000,10.0700,11970460.8372,11970460.8372
67.0000,10.0000,12062608.4640,12062608.4640
68.0000,15.8100,12248551.1970,12248551.1970
69.0000,21.5300,12526836.0996,12526836.0996
70.0000,10.0000,12618983.7264,12618983.7264
71.0000,10.0000,12711131.3532,12711131.3532
72.0000,10.0000,12803278.9800,12803278.9800
73.0000,10.0000,12895426.6068,12895426.6068
74.0000,26.5000,13253945.8770,13253945.8770
75.0000,10.0000,13346093.5038,13346093.5038
76.0000,10.0000,13438241.1306,13438241.1306
77.0000,10.0000,13530388.7574,13530388.7574
78.0000,10.0000,13622536.3842,13622536.3842
79.0000,10.0000,13714684.0110,13714684.0110
80.0000,10.0000,13806831.6378,13806831.6378
81.0000,10.0000,13898979.2646,13898979.2646
82.0000,45.3600,14561969.3958,14561969.3958
83.0000,25.6500,14906766.4908,14906766.4908
84.0000,11.4500,15022322.5350,15022322.5350
85.0000,10.0000,15114470.1618,15114470.1618
86.0000,39.6500,15685279.5606,15685279.5606
87.0000,41.3500,16283533.3104,16283533.3104
88.0000,10.0000,16375680.9372,16375680.9372
89.0000,10.0000,16467828.5640,16467828.5640
90.0000,14.6700,16635367.4376,16635367.4376
91.0000,23.1000,16938998.0058,16938998.0058
92.0000,10.0000,17031145.6326,17031145.6326
93.0000,22.5100,17325251.3964,17325251.3964
94.0000,10.0000,17417399.0232,17417399.0232
95.0000,19.9400,17670015.3858,17670015.3858
96.0000,32.7800,18129917.3184,18129917.3184
97.0000,31.0100,18561244.8384,18561244.8384
98.0000,10.0000,18653392.4652,18653392.4652
99.0000,10.0000,18745540.0920,18745540.0920
100.0000,37.1400,19275828.7134,19275828.7134
101.0000,24.9900,19609970.9424,19609970.9424
102.0000,39.0700,20171416.9740,20171416.9740
103.0000,10.0000,20263564.6008,20263564.6008
104.0000,15.9400,20451606.0192,20451606.0192
105.0000,10.0000,20543753.6460,20543753.6460
106.0000,37.3800,21077916.7638,21077916.7638
107.0000,20.9200,21346353.9876,21346353.9876
108.0000,22.7800,21644818.5600,21644818.5600
109.0000,22.7700,21943121.6952,21943121.6952
110.0000,44.7300,22595941.2726,22595941.2726
111.0000,10.0000,22688088.8994,22688088.8994
112.0000,27.6700,23065496.3412,23065496.3412
113.0000,29.1600,23466957.9492,23466957.9492
114.0000,19.5200,23712793.9428,23712793.9428
115.0000,10.0000,23804941.5696,23804941.5696
116.0000,48.2900,24515232.8472,24515232.8472
117.0000,10.0000,24607380.4740,24607380.4740
118.0000,10.0000,24699528.1008,24699528.1008
119.0000,10.0000,24791675.7276,24791675.7276
120.0000,25.0500,25126786.5810,25126786.5810
121.0000,57.8900,25992057.7236,25992057.7236
122.0000,12.4600,26123918.9412,26123918.9412
123.0000,32.5500,26580107.8146,26580107.8146
124.0000,30.2800,26999650.4070,26999650.4070
125.0000,30.9100,27429363.5532,27429363.5532
126.0000,10.0000,27521511.1800,27521511.1800
127.0000,12.0900,27647399.2152,27647399.2152
128.0000,29.4500,28053542.5068,28053542.5068
129.0000,10.0000,28145690.1336,28145690.1336
130.0000,10.0000,28237837.7604,28237837.7604
131.0000,10.0000,28329985.3872,28329985.3872
132.0000,30.4500,28752272.4150,28752272.4150
133.0000,17.2400,28961300.6904,28961300.6904
134.0000,11.6300,29079762.6072,29079762.6072
135.0000,26.0700,29431340.0712,29431340.0712
136.0000,38.2000,29978741.0526,29978741.0526
137.0000,11.8000,30099947.4042,30099947.4042
138.0000,18.4400,30328348.1628,30328348.1628
139.0000,42.6700,30947911.6440,30947911.6440
140.0000,16.0000,31136921.6868,31136921.6868
141.0000,14.3300,31298971.6902,31298971.6902
142.0000,10.0000,31391119.3170,31391119.3170
143.0000,38.4300,31942233.3576,31942233.3576
144.0000,10.0000,32034380.9844,32034380.9844
145.0000,28.5800,32426479.2258,32426479.2258
146.0000,19.8900,32678288.4012,32678288.4012
147.0000,10.8900,32784803.9532,32784803.9532
148.0000,27.2500,33155431.0254,33155431.0254
149.0000,29.9500,33569646.1848,33569646.1848
150.0000,53.0800,34357265.9574,34357265.9574
151.0000,53.2600,35147791.6026,35147791.6026
152.0000,12.7800,35284818.8154,35284818.8154
153.0000,64.0300,36249212.4972,36249212.4972
154.0000,48.4100,36961441.0230,36961441.0230
155.0000,19.7600,37211151.5130,37211151.5130
156.0000,53.2700,38001838.5954,38001838.5954
157.0000,23.0500,38304661.9770,38304661.9770
158.0000,51.5000,39066774.6468,39066774.6468
159.0000,42.3000,39680364.9456,39680364.9456
160.0000,14.1000,39838701.8898,39838701.8898
161.0000,27.6600,40215947.8938,40215947.8938
162.0000,81.0200,41454623.6496,41454623.6496
163.0000,25.5300,41797483.4964,41797483.4964
164.0000,18.3700,42024754.1934,42024754.1934
165.0000,20.7000,42289639.7952,42289639.7952
166.0000,27.7100,42667692.9864,42667692.9864
167.0000,16.8200,42869940.8928,42869940.8928
168.0000,30.5600,43294003.7316,43294003.7316
169.0000,37.2100,43825422.4146,43825422.4146
170.0000,49.3100,44552180.3028,44552180.3028
171.0000,35.1300,45050020.0146,45050020.0146
172.0000,27.1400,45418871.2758,45418871.2758
173.0000,19.4800,45664061.5200,45664061.5200
174.0000,53.2500,46454425.7280,46454425.7280
175.0000,53.4200,47247534.3708,47247534.3708
176.0000,15.1600,47422983.6756,47422983.6756
177.0000,55.1800,48244505.2938,48244505.2938
178.0000,30.8200,48672765.5034,48672765.5034
