Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,13.8800,154785.3222,154785.3222
1.0000,10.0000,246932.9490,246932.9490
2.0000,10.0000,339080.5758,339080.5758
3.0000,13.4500,486924.0918,486924.0918
4.0000,10.0000,579071.7186,579071.7186
5.0000,10.0000,671219.3454,671219.3454
6.0000,10.0000,763366.9722,763366.9722
7.0000,10.0000,855514.5990,855514.5990
8.0000,10.0000,947662.2258,947662.2258
9.0000,20.6500,1211740.6410,1211740.6410
10.0000,14.7800,1381055.3256,1381055.3256
11.0000,23.3800,1689206.1396,1689206.1396
12.0000,10.0000,1781353.7664,1781353.7664
13.0000,10.0000,1873501.3932,1873501.3932
14.0000,10.0000,1965649.0200,1965649.0200
15.0000,25.8800,2314159.1742,2314159.1742
16.0000,11.6300,2432621.0910,2432621.0910
17.0000,10.0000,2524768.7178,2524768.7178
18.0000,30.7800,2952383.1780,2952383.1780
19.0000,13.0800,3094253.5116,3094253.5116
20.0000,10.0000,3186401.1384,3186401.1384
21.0000,10.0000,3278548.7652,3278548.7652
22.0000,31.6600,3720369.7134,3720369.7134
23.0000,10.0000,3812517.3402,3812517.3402
24.0000,10.0000,3904664.9670,3904664.9670
25.0000,10.0000,3996812.5938,3996812.5938
26.0000,12.6500,4131741.1212,4131741.1212
27.0000,10.0000,4223888.7480,4223888.7480
28.0000,10.0000,4316036.3748,4316036.3748
29.0000,10.0000,4408184.0016,4408184.0016
30.0000,10.0000,4500331.6284,4500331.6284
31.0000,10.0000,4592479.2552,4592479.2552
32.0000,10.0000,4684626.8820,4684626.8820
33.0000,10.0000,4776774.5088,4776774.5088
34.0000,10.0000,4868922.1356,4868922.1356
35.0000,10.0000,4961069.7624,4961069.7624
36.0000,11.5800,5078724.4920,5078724.4920
37.0000,10.0000,5170872.1188,5170872.1188
38.0000,10.0000,5263019.7456,5263019.7456
39.0000,10.0000,5355167.3724,5355167.3724
40.0000,42.3700,5969887.7328,5969887.7328
41.0000,10.0000,6062035.3596,6062035.3596
42.0000,10.0000,6154182.9864,6154182.9864
43.0000,21.3800,6430046.3286,6430046.3286
44.0000,10.0000,6522193.9554,6522193.9554
45.0000,26.1500,6875062.9182,6875062.9182
46.0000,10.0000,6967210.5450,6967210.5450
47.0000,35.0400,7463597.3208,7463597.3208
48.0000,10.0000,7555744.9476,7555744.9476
49.0000,27.8800,7936542.5736,7936542.5736
50.0000,16.1900,8128619.9262,8128619.9262
51.0000,19.6500,8376554.6052,8376554.6052
52.0000,10.0000,8468702.2320,8468702.2320
53.0000,22.4600,8762000.8092,8762000.8092
54.0000,15.4400,8941970.3598,8941970.3598
55.0000,30.7300,9368777.6334,9368777.6334
56.0000,30.4400,9790903.2234,9790903.2234
57.0000,19.6000,10038030.7158,10038030.7158
58.0000,10.0000,10130178.3426,10130178.3426
59.0000,22.1800,10418956.6734,10418956.6734
60.0000,10.0000,10511104.3002,10511104.3002
61.0000,44.3700,11158112.1324,11158112.1324
62.0000,10.0000,11250259.7592,11250259.7592
63.0000,10.0000,11342407.3860,11342407.3860
64.0000,10.0000,11434555.0128,11434555.0128
65.0000,15.6500,11617914.7482,11617914.7482
66.0000,36.8200,12143037.3738,12143037.3738
67.0000,16.1000,12333661.7904,12333661.7904
68.0000,10.0000,12425809.4172,12425809.4172
69.0000,10.0000,12517957.0440,12517957.0440
70.0000,17.3900,12729406.8798,12729406.8798
71.0000,31.5400,13169290.5798,13169290.5798
72.0000,10.0000,13261438.2066,13261438.2066
73.0000,10.0000,13353585.8334,13353585.8334
74.0000,10.0000,13445733.4602,13445733.4602
75.0000,56.7600,14292762.1812,14292762.1812
76.0000,10.0000,14384909.8080,14384909.8080
77.0000,10.0000,14477057.4348,14477057.4348
78.0000,12.1200,14603429.7822,14603429.7822
79.0000,10.0000,14695577.4090,14695577.4090
80.0000,10.0000,14787725.0358,14787725.0358
81.0000,11.7800,14908608.5130,14908608.5130
82.0000,27.0500,15276006.8382,15276006.8382
83.0000,10.0000,15368154.4650,15368154.4650
84.0000,42.6600,15987556.5090,15987556.5090
85.0000,32.4800,16442615.3208,16442615.3208
86.0000,26.2000,16796291.4702,16796291.4702
87.0000,27.5500,17171761.6632,17171761.6632
88.0000,23.4100,17480396.7894,17480396.7894
89.0000,10.0000,17572544.4162,17572544.4162
90.0000,25.2700,17911206.8916,17911206.8916
91.0000,27.5000,18285869.8980,18285869.8980
92.0000,10.0000,18378017.5248,18378017.5248
93.0000,28.5700,18769954.3290,18769954.3290
94.0000,41.8800,19376764.2588,19376764.2588
95.0000,20.4400,19637452.4892,19637452.4892
96.0000,13.0600,19778999.9484,19778999.9484
97.0000,10.0000,19871147.5752,19871147.5752
98.0000,21.4900,20148786.7284,20148786.7284
99.0000,10.0000,20240934.3552,20240934.3552
100.0000,10.0000,20333081.9820,20333081.9820
101.0000,12.8700,20471562.1314,20471562.1314
102.0000,10.0000,20563709.7582,20563709.7582
103.0000,30.1200,20980669.3530,20980669.3530
104.0000,10.0000,21072816.9798,21072816.9798
105.0000,25.2300,21410833.7058,21410833.7058
106.0000,22.5600,21705746.6568,21705746.6568
107.0000,10.0000,21797894.2836,21797894.2836
108.0000,26.8500,22162063.8618,22162063.8618
109.0000,10.0000,22254211.4886,22254211.4886
110.0000,26.8400,22618219.6296,22618219.6296
111.0000,10.0000,22710367.2564,22710367.2564
112.0000,37.1500,23240817.3150,23240817.3150
113.0000,30.9600,23671337.6478,23671337.6478
114.0000,85.2100,24977655.6576,24977655.6576
115.0000,18.8800,25213159.6602,25213159.6602
116.0000,39.0500,25774282.8174,25774282.8174
117.0000,13.6700,25925677.9554,25925677.9554
118.0000,12.2200,26053664.6760,26053664.6760
119.0000,37.0400,26582338.9236,26582338.9236
120.0000,28.9400,26980248.9096,26980248.9096
121.0000,23.7400,27294211.4688,27294211.4688
122.0000,10.0000,27386359.0956,27386359.0956
123.0000,29.8300,27798637.0068,27798637.0068
124.0000,10.0000,27890784.6336,27890784.6336
125.0000,34.0600,28371350.5482,28371350.5482
126.0000,10.0000,28463498.1750,28463498.1750
127.0000,13.3700,28610050.1922,28610050.1922
128.0000,23.3400,28917555.2568,28917555.2568
129.0000,10.0000,29009702.8836,29009702.8836
130.0000,10.0000,29101850.5104,29101850.5104
131.0000,39.6800,29673144.2208,29673144.2208
132.0000,10.0000,29765291.8476,29765291.8476
133.0000,19.7200,30014356.5882,30014356.5882
134.0000,39.7400,30586618.9230,30586618.9230
135.0000,10.0000,30678766.5498,30678766.5498
136.0000,13.1700,30822089.8200,30822089.8200
137.0000,10.0000,30914237.4468,30914237.4468
138.0000,45.0700,31572545.8944,31572545.8944
139.0000,13.3500,31718775.0366,31718775.0366
140.0000,10.0000,31810922.6634,31810922.6634
141.0000,10.0000,31903070.2902,31903070.2902
142.0000,44.5800,32553468.3072,32553468.3072
143.0000,48.3000,33263921.0220,33263921.0220
144.0000,16.6400,33463263.0558,33463263.0558
145.0000,50.0200,34201482.9966,34201482.9966
146.0000,10.0000,34293630.6234,34293630.6234
147.0000,10.0000,34385778.2502,34385778.2502
148.0000,75.1300,35529367.4010,35529367.4010
149.0000,10.0000,35621515.0278,35621515.0278
150.0000,64.3700,36591397.5798,36591397.5798
151.0000,10.0000,36683545.2066,36683545.2066
152.0000,48.0500,37389961.9872,37389961.9872
153.0000,11.1800,37501159.2228,37501159.2228
154.0000,10.0000,37593306.8496,37593306.8496
155.0000,20.2300,37850604.8958,37850604.8958
156.0000,10.0000,37942752.5226,37942752.5226
157.0000,10.0000,38034900.1494,38034900.1494
158.0000,10.0000,38127047.7762,38127047.7762
159.0000,12.4300,38258424.6816,38258424.6816
160.0000,39.8300,38832139.9524,38832139.9524
161.0000,10.0000,38924287.5792,38924287.5792
162.0000,27.1100,39292654.5288,39292654.5288
163.0000,35.1100,39790171.3662,39790171.3662
164.0000,29.1000,40190664.3504,40190664.3504
165.0000,10.0000,40282811.9772,40282811.9772
166.0000,10.0000,40374959.6040,40374959.6040
167.0000,10.0000,40467107.2308,40467107.2308
168.0000,10.0000,40559254.8576,40559254.8576
169.0000,10.0000,40651402.4844,40651402.4844
170.0000,10.0000,40743550.1112,40743550.1112
171.0000,10.0000,40835697.7380,40835697.7380
172.0000,13.4000,40982734.0674,40982734.0674
173.0000,10.0000,41074881.6942,41074881.6942
174.0000,10.0000,41167029.3210,41167029.3210
175.0000,10.0000,41259176.9478,41259176.9478
176.0000,17.0700,41465460.7878,41465460.7878
177.0000,10.0000,41557608.4146,41557608.4146
178.0000,10.0000,41649756.0414,41649756.0414
179.0000,10.0000,41741903.6682,41741903.6682
180.0000,10.0000,41834051.2950,41834051.2950
181.0000,10.0000,41926198.9218,41926198.9218
182.0000,12.3200,42055800.0162,42055800.0162
183.0000,23.3200,42362982.2064,42362982.2064
184.0000,34.5300,42851135.6766,42851135.6766
185.0000,36.5400,43371738.0564,43371738.0564
186.0000,10.0000,43463885.6832,43463885.6832
187.0000,21.9800,43749435.2670,43749435.2670
188.0000,40.6700,44336711.2764,44336711.2764
189.0000,57.6700,45198430.7970,45198430.7970
190.0000,10.0000,45290578.4238,45290578.4238
191.0000,10.0000,45382726.0506,45382726.0506
192.0000,13.3400,45528793.7556,45528793.7556
193.0000,36.2900,46045360.2012,46045360.2012
194.0000,28.1700,46430839.5108,46430839.5108
195.0000,32.0700,46879279.3908,46879279.3908
196.0000,10.0000,46971427.0176,46971427.0176
197.0000,10.0000,47063574.6444,47063574.6444
198.0000,10.0000,47155722.2712,47155722.2712
199.0000,57.0400,48007271.2386,48007271.2386
200.0000,12.0400,48132352.0866,48132352.0866
201.0000,10.0000,48224499.7134,48224499.7134
202.0000,10.0000,48316647.3402,48316647.3402
203.0000,16.0200,48505980.2574,48505980.2574
204.0000,15.7200,48690470.0538,48690470.0538
205.0000,10.0000,48782617.6806,48782617.6806
206.0000,11.3400,48896397.9138,48896397.9138
207.0000,24.0700,49215687.9060,49215687.9060
208.0000,10.0000,49307835.5328,49307835.5328
209.0000,41.6400,49910770.9662,49910770.9662
210.0000,17.5900,50125449.5490,50125449.5490
211.0000,25.5700,50468955.1452,50468955.1452
212.0000,10.0000,50561102.7720,50561102.7720
213.0000,32.0800,51009704.0892,51009704.0892
214.0000,50.7500,51759708.9570,51759708.9570
215.0000,35.3900,52261746.0402,52261746.0402
216.0000,44.8500,52916502.8658,52916502.8658
217.0000,38.7900,53473428.6516,53473428.6516
218.0000,44.9300,54129476.9760,54129476.9760
219.0000,17.8000,54347545.7436,54347545.7436
220.0000,27.9500,54729473.4312,54729473.4312
221.0000,10.0000,54821621.0580,54821621.0580
222.0000,10.0000,54913768.6848,54913768.6848
223.0000,71.6600,56001339.0720,56001339.0720
224.0000,36.1400,56515483.9572,56515483.9572
225.0000,10.0000,56607631.5840,56607631.5840
226.0000,10.0000,56699779.2108,56699779.2108
227.0000,11.8800,56822277.0612,56822277.0612
228.0000,37.5600,57359346.0516,57359346.0516
229.0000,20.5900,57622455.8424,57622455.8424
230.0000,10.0000,57714603.4692,57714603.4692
231.0000,26.8900,58079418.7968,58079418.7968
232.0000,38.6000,58633277.2728,58633277.2728
233.0000,38.7900,59190203.0586,59190203.0586
234.0000,10.0900,59283803.6220,59283803.6220
