Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,184295.2536
2.0000,10.0000,276442.8804,276442.8804
3.0000,10.0000,368590.5072,368590.5072
4.0000,10.0000,460738.1340,460738.1340
5.0000,10.0000,552885.7608,552885.7608
6.0000,10.0000,645033.3876,645033.3876
7.0000,10.0000,737181.0144,737181.0144
8.0000,10.0000,829328.6412,829328.6412
9.0000,10.0000,921476.2680,921476.2680
10.0000,10.0000,1013623.8948,1013623.8948
11.0000,10.0000,1105771.5216,1105771.5216
12.0000,10.1500,1200340.7088,1200340.7088
13.0000,10.0000,1292488.3356,1292488.3356
14.0000,10.0000,1384635.9624,1384635.9624
15.0000,10.0000,1476783.5892,1476783.5892
16.0000,10.6100,1578778.8948,1578778.8948
17.0000,10.0000,1670926.5216,1670926.5216
18.0000,10.0000,1763074.1484,1763074.1484
19.0000,10.0000,1855221.7752,1855221.7752
20.0000,10.0000,1947369.4020,1947369.4020
21.0000,10.0000,2039517.0288,2039517.0288
22.0000,12.0600,2164920.7518,2164920.7518
23.0000,13.6000,2315185.8282,2315185.8282
24.0000,10.0000,2407333.4550,2407333.4550
25.0000,10.0000,2499481.0818,2499481.0818
26.0000,15.0700,2673477.4500,2673477.4500
27.0000,12.4400,2805015.7926,2805015.7926
28.0000,13.6600,2956249.4934,2956249.4934
29.0000,13.6800,3107806.0686,3107806.0686
30.0000,13.5700,3257586.8328,3257586.8328
31.0000,13.1600,3400748.6652,3400748.6652
32.0000,14.4200,3564251.6052,3564251.6052
33.0000,12.9400,3703861.8156,3703861.8156
34.0000,12.3200,3833462.9100,3833462.9100
35.0000,14.4500,3997450.1622,3997450.1622
36.0000,12.1100,4123661.0718,4123661.0718
37.0000,17.3400,4334303.7210,4334303.7210
38.0000,15.8300,4520569.3284,4520569.3284
39.0000,13.7700,4673578.8402,4673578.8402
40.0000,22.0400,4960097.0484,4960097.0484
41.0000,16.8600,5162990.7042,5162990.7042
42.0000,20.5600,5425616.1828,5425616.1828
43.0000,16.8500,5628348.4014,5628348.4014
44.0000,13.6800,5779904.9766,5779904.9766
45.0000,18.4300,6008144.2980,6008144.2980
46.0000,20.2800,6266249.5308,6266249.5308
47.0000,16.6000,6464945.8152,6464945.8152
48.0000,18.4300,6693185.1366,6693185.1366
49.0000,17.9900,6914321.2140,6914321.2140
50.0000,14.8900,7085411.7096,7085411.7096
51.0000,22.6600,7381939.0338,7381939.0338
52.0000,15.3600,7560617.0856,7560617.0856
53.0000,25.7300,7906705.6794,7906705.6794
54.0000,24.0000,8224865.6100,8224865.6100
55.0000,24.6600,8553680.4060,8553680.4060
56.0000,23.6800,8866674.3408,8866674.3408
57.0000,21.0200,9136725.9384,9136725.9384
58.0000,23.8100,9451818.5592,9451818.5592
59.0000,20.8300,9718802.8464,9718802.8464
60.0000,27.5200,10093788.7278,10093788.7278
61.0000,24.5000,10420020.5262,10420020.5262
62.0000,23.0500,10722843.9078,10722843.9078
63.0000,22.7300,11020501.2936,11020501.2936
64.0000,29.6800,11430357.6444,11430357.6444
65.0000,28.3100,11818097.0772,11818097.0772
66.0000,25.7800,12164992.8576,12164992.8576
67.0000,28.4100,12554346.6636,12554346.6636
68.0000,28.2600,12941278.9092,12941278.9092
69.0000,24.7100,13270900.8924,13270900.8924
70.0000,32.7400,13730157.0756,13730157.0756
71.0000,29.8700,14143080.7362,14143080.7362
72.0000,31.6400,14584578.8094,14584578.8094
73.0000,28.5500,14976192.7386,14976192.7386
74.0000,27.5100,15351017.1822,15351017.1822
75.0000,34.4200,15837394.8414,15837394.8414
76.0000,24.8400,16169115.5100,16169115.5100
77.0000,26.7400,16531509.2772,16531509.2772
78.0000,34.6000,17020792.8090,17020792.8090
79.0000,30.5800,17445178.5222,17445178.5222
80.0000,34.5500,17933654.8674,17933654.8674
81.0000,35.3300,18434723.3268,18434723.3268
82.0000,31.3100,18870893.9676,18870893.9676
83.0000,30.2000,19289145.0612,19289145.0612
84.0000,22.7800,19587609.6336,19587609.6336
85.0000,27.2300,19957913.8314,19957913.8314
86.0000,32.4500,20412488.3310,20412488.3310
87.0000,34.0000,20892085.6212,20892085.6212
88.0000,33.6500,21366032.6040,21366032.6040
89.0000,37.0800,21895352.6010,21895352.6010
90.0000,34.2200,22378501.5132,22378501.5132
91.0000,34.8300,22871498.1042,22871498.1042
92.0000,39.9300,23446827.7488,23446827.7488
93.0000,37.8400,23988416.9850,23988416.9850
94.0000,41.0000,24581020.4274,24581020.4274
95.0000,40.9300,25172493.8082,25172493.8082
96.0000,39.1700,25735554.2136,25735554.2136
97.0000,40.0400,26312659.6692,26312659.6692
98.0000,40.5300,26897675.5554,26897675.5554
99.0000,40.9200,27488987.4984,27488987.4984
100.0000,40.1300,28067545.8900,28067545.8900
101.0000,38.6000,28621404.3660,28621404.3660
102.0000,43.7700,29258725.9566,29258725.9566
103.0000,41.3600,29857141.1436,29857141.1436
104.0000,40.5900,30443125.6542,30443125.6542
105.0000,41.6300,31045899.6498,31045899.6498
106.0000,47.2900,31740047.1912,31740047.1912
107.0000,41.1200,32334587.8818,32334587.8818
108.0000,38.1300,32880858.8016,32880858.8016
109.0000,42.8900,33503973.9048,33503973.9048
110.0000,42.1800,34115626.9554,34115626.9554
111.0000,44.7400,34768607.9700,34768607.9700
112.0000,43.5300,35402055.0642,35402055.0642
113.0000,44.5700,36052291.6440,36052291.6440
114.0000,45.5900,36718994.8344,36718994.8344
115.0000,54.0400,37522112.5938,37522112.5938
116.0000,48.7800,38240314.3020,38240314.3020
117.0000,44.0700,38882479.0134,38882479.0134
118.0000,46.0400,39556446.8850,39556446.8850
119.0000,48.6100,40271904.1578,40271904.1578
120.0000,47.5500,40970249.0706,40970249.0706
121.0000,49.5600,41701042.8924,41701042.8924
122.0000,51.2200,42458635.3164,42458635.3164
123.0000,49.2300,43184101.7058,43184101.7058
124.0000,48.9600,43905209.2860,43905209.2860
125.0000,46.9900,44594513.7066,44594513.7066
126.0000,49.6200,45326276.1528,45326276.1528
127.0000,48.3400,46037374.6170,46037374.6170
128.0000,48.5300,46751540.3910,46751540.3910
129.0000,48.6200,47467159.1010,47467159.1010
130.0000,53.0900,48254940.3108,48254940.3108
131.0000,49.4200,48983474.0100,48983474.0100
132.0000,53.8600,49783685.8968,49783685.8968
133.0000,50.5400,50530300.5804,50530300.5804
134.0000,53.9600,51332126.8410,51332126.8410
135.0000,50.4700,52077611.4630,52077611.4630
136.0000,49.9800,52815185.6544,52815185.6544
137.0000,53.1700,53604258.3636,53604258.3636
138.0000,50.5900,54351680.2338,54351680.2338
139.0000,46.9500,55040338.9050,55040338.9050
140.0000,52.6600,55821178.3086,55821178.3086
141.0000,57.7600,56684350.7658,56684350.7658
142.0000,52.9300,57469548.9780,57469548.9780
143.0000,54.2300,58275734.0472,58275734.0472
144.0000,53.7700,59074492.9980,59074492.9980
145.0000,54.3500,59882615.3154,59882615.3154
146.0000,59.1700,60768550.4400,60768550.4400
147.0000,53.8700,61568923.7640,61568923.7640
148.0000,60.0900,62469711.1260,62469711.1260
149.0000,60.7100,63380507.6040,63380507.6040
150.0000,53.8600,64180719.4908,64180719.4908
151.0000,52.8800,64965110.5164,64965110.5164
152.0000,58.3800,65838292.0896,65838292.0896
153.0000,58.7000,66716639.6586,66716639.6586
154.0000,59.7900,67612583.8998,67612583.8998
155.0000,58.2800,68484151.0998,68484151.0998
156.0000,54.3900,69292919.1666,69292919.1666
157.0000,60.1700,70194998.0274,70194998.0274
158.0000,56.5800,71039120.8758,71039120.8758
159.0000,58.9500,71921504.3784,71921504.3784
160.0000,60.2600,72825036.1752,72825036.1752
161.0000,63.1800,73775707.6812,73775707.6812
162.0000,55.5700,74603525.3562,74603525.3562
163.0000,54.4000,75412454.8602,75412454.8602
164.0000,63.0300,76360704.8058,76360704.8058
165.0000,63.1900,77311537.7490,77311537.7490
166.0000,56.1800,78149203.1034,78149203.1034
167.0000,63.6200,79106977.8534,79106977.8534
168.0000,60.2200,80009863.9008,80009863.9008
169.0000,65.5600,80998957.4982,80998957.4982
170.0000,58.9400,81881179.5636,81881179.5636
171.0000,58.5000,82756298.3850,82756298.3850
172.0000,66.4000,83758952.7210,83758952.7210
173.0000,60.4800,84666036.1398,84666036.1398
174.0000,62.1000,85599272.4108,85599272.4108
175.0000,61.1500,86517172.1328,86517172.1328
176.0000,64.4600,87488507.6208,87488507.6208
177.0000,60.0900,88389294.9828,88389294.9828
178.0000,62.5700,89330118.8100,89330118.8100
