Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,184295.2536
2.0000,10.0000,276442.8804,276442.8804
3.0000,10.0000,368590.5072,368590.5072
4.0000,10.0000,460738.1340,460738.1340
5.0000,10.7300,564670.6884,564670.6884
6.0000,10.0000,656818.3152,656818.3152
7.0000,10.0000,748965.9420,748965.9420
8.0000,10.0000,841113.5688,841113.5688
9.0000,20.8700,1108743.6060,1108743.6060
10.0000,14.3800,1271600.7966,1271600.7966
11.0000,66.0900,2269250.5746,2269250.5746
12.0000,10.0000,2361398.2014,2361398.2014
13.0000,13.4000,2508434.5308,2508434.5308
14.0000,10.0000,2600582.1576,2600582.1576
15.0000,10.0000,2692729.7844,2692729.7844
16.0000,10.0000,2784877.4112,2784877.4112
17.0000,10.0000,2877025.0380,2877025.0380
18.0000,20.6600,3141264.8904,3141264.8904
19.0000,10.0000,3233412.5172,3233412.5172
20.0000,10.0000,3325560.1440,3325560.1440
21.0000,36.1500,3839866.4664,3839866.4664
22.0000,24.1900,4161093.7068,4161093.7068
23.0000,10.0000,4253241.3336,4253241.3336
24.0000,33.9400,4731870.0000,4731870.0000
25.0000,10.0000,4824017.6268,4824017.6268
26.0000,10.0000,4916165.2536,4916165.2536
27.0000,48.6000,5631461.0892,5631461.0892
28.0000,10.0000,5723608.7160,5723608.7160
29.0000,47.2900,6417756.2574,6417756.2574
30.0000,10.0000,6509903.8842,6509903.8842
31.0000,10.0000,6602051.5110,6602051.5110
32.0000,10.0000,6694199.1378,6694199.1378
33.0000,42.1300,7305045.0018,7305045.0018
34.0000,10.0000,7397192.6286,7397192.6286
35.0000,10.0000,7489340.2554,7489340.2554
36.0000,10.0000,7581487.8822,7581487.8822
37.0000,23.2900,7888185.7602,7888185.7602
38.0000,10.0000,7980333.3870,7980333.3870
39.0000,10.0000,8072481.0138,8072481.0138
40.0000,10.0000,8164628.6406,8164628.6406
41.0000,10.0000,8256776.2674,8256776.2674
42.0000,10.0000,8348923.8942,8348923.8942
43.0000,10.0000,8441071.5210,8441071.5210
44.0000,10.0000,8533219.1478,8533219.1478
45.0000,10.0000,8625366.7746,8625366.7746
46.0000,10.0000,8717514.4014,8717514.4014
47.0000,10.0000,8809662.0282,8809662.0282
48.0000,10.0000,8901809.6550,8901809.6550
49.0000,10.0000,8993957.2818,8993957.2818
50.0000,10.0000,9086104.9086,9086104.9086
51.0000,10.0000,9178252.5354,9178252.5354
52.0000,35.3600,9679805.3064,9679805.3064
53.0000,10.0000,9771952.9332,9771952.9332
54.0000,10.0000,9864100.5600,9864100.5600
55.0000,23.5400,10174834.3722,10174834.3722
56.0000,10.0000,10266981.9990,10266981.9990
57.0000,44.3500,10913666.9568,10913666.9568
58.0000,29.2400,11316420.0636,11316420.0636
59.0000,10.0000,11408567.6904,11408567.6904
60.0000,11.7600,11529128.2926,11529128.2926
61.0000,24.4100,11853907.1550,11853907.1550
62.0000,10.0000,11946054.7818,11946054.7818
63.0000,20.2900,12204321.4518,12204321.4518
64.0000,57.5800,13064588.0364,13064588.0364
65.0000,11.7000,13184180.0142,13184180.0142
66.0000,10.0000,13276327.6410,13276327.6410
67.0000,10.0000,13368475.2678,13368475.2678
68.0000,10.0000,13460622.8946,13460622.8946
69.0000,10.0000,13552770.5214,13552770.5214
70.0000,10.0000,13644918.1482,13644918.1482
71.0000,10.0000,13737065.7750,13737065.7750
72.0000,43.3800,14368091.3088,14368091.3088
73.0000,32.8400,14828961.8652,14828961.8652
74.0000,10.0000,14921109.4920,14921109.4920
75.0000,10.0000,15013257.1188,15013257.1188
76.0000,22.5000,15307201.4454,15307201.4454
77.0000,10.0000,15399349.0722,15399349.0722
78.0000,10.0000,15491496.6990,15491496.6990
79.0000,10.4000,15590101.8204,15590101.8204
80.0000,23.5600,15901158.5070,15901158.5070
81.0000,18.4100,16129074.9534,16129074.9534
82.0000,33.9600,16608026.4942,16608026.4942
83.0000,30.0800,17024340.3396,17024340.3396
84.0000,25.8900,17373011.9310,17373011.9310
85.0000,45.1800,18033096.1896,18033096.1896
86.0000,31.6800,18475240.0122,18475240.0122
87.0000,43.7200,19111754.4162,19111754.4162
88.0000,10.0000,19203902.0430,19203902.0430
89.0000,10.0000,19296049.6698,19296049.6698
90.0000,10.0000,19388197.2966,19388197.2966
91.0000,10.0000,19480344.9234,19480344.9234
92.0000,23.6100,19792208.7972,19792208.7972
93.0000,26.1100,20144432.0106,20144432.0106
94.0000,10.0000,20236579.6374,20236579.6374
95.0000,10.0000,20328727.2642,20328727.2642
96.0000,13.0900,20470759.0350,20470759.0350
97.0000,10.0000,20562906.6618,20562906.6618
98.0000,10.0000,20655054.2886,20655054.2886
99.0000,20.7800,20921231.3892,20921231.3892
100.0000,10.0000,21013379.0160,21013379.0160
101.0000,10.0000,21105526.6428,21105526.6428
102.0000,10.0000,21197674.2696,21197674.2696
103.0000,10.0000,21289821.8964,21289821.8964
104.0000,10.0000,21381969.5232,21381969.5232
105.0000,10.0000,21474117.1500,21474117.1500
106.0000,10.0000,21566264.7768,21566264.7768
107.0000,19.6600,21814360.8930,21814360.8930
108.0000,10.0000,21906508.5198,21906508.5198
109.0000,10.0000,21998656.1466,21998656.1466
110.0000,18.6600,22230608.5272,22230608.5272
111.0000,22.8400,22530041.7240,22530041.7240
112.0000,12.4000,22660934.3172,22660934.3172
113.0000,10.0000,22753081.9440,22753081.9440
114.0000,26.1500,23105950.9068,23105950.9068
115.0000,53.2200,23895830.8026,23895830.8026
116.0000,10.0000,23987978.4294,23987978.4294
117.0000,21.9200,24272559.3894,24272559.3894
118.0000,10.0000,24364707.0162,24364707.0162
119.0000,32.0700,24813146.8962,24813146.8962
120.0000,10.0000,24905294.5230,24905294.5230
121.0000,32.1100,25354380.1524,25354380.1524
122.0000,10.0000,25446527.7792,25446527.7792
123.0000,10.0000,25538675.4060,25538675.4060
124.0000,10.0000,25630823.0328,25630823.0328
125.0000,42.4000,26246027.7054,26246027.7054
126.0000,10.0000,26338175.3322,26338175.3322
127.0000,10.0000,26430322.9590,26430322.9590
128.0000,10.0000,26522470.5858,26522470.5858
129.0000,10.0000,26614618.2126,26614618.2126
130.0000,10.0000,26706765.8394,26706765.8394
131.0000,43.3000,27336499.8744,27336499.8744
132.0000,19.2600,27578138.4966,27578138.4966
133.0000,10.0000,27670286.1234,27670286.1234
134.0000,18.1000,27893198.0118,27893198.0118
135.0000,65.6400,28883583.1086,28883583.1086
136.0000,10.0000,28975730.7354,28975730.7354
137.0000,31.9700,29422556.2416,29422556.2416
138.0000,22.7100,29719890.7530,29719890.7530
139.0000,10.0000,29812038.3798,29812038.3798
140.0000,10.0000,29904186.0066,29904186.0066
141.0000,45.5900,30570889.1970,30570889.1970
142.0000,36.1300,31084872.6450,31084872.6450
143.0000,10.0000,31177020.2718,31177020.2718
144.0000,10.0000,31269167.8986,31269167.8986
145.0000,52.9000,32053881.7986,32053881.7986
146.0000,10.0000,32146029.4254,32146029.4254
147.0000,15.4000,32325353.2266,32325353.2266
148.0000,10.0000,32417500.8534,32417500.8534
149.0000,54.8000,33232887.8520,33232887.8520
150.0000,10.0000,33325035.4788,33325035.4788
151.0000,10.0000,33417183.1056,33417183.1056
152.0000,10.0000,33509330.7324,33509330.7324
153.0000,10.0000,33601478.3592,33601478.3592
154.0000,10.0000,33693625.9860,33693625.9860
155.0000,10.0000,33785773.6128,33785773.6128
156.0000,17.2600,33995124.7626,33995124.7626
157.0000,10.0000,34087272.3894,34087272.3894
158.0000,35.7600,34595282.6550,34595282.6550
159.0000,10.0000,34687430.2818,34687430.2818
160.0000,10.0000,34779577.9086,34779577.9086
161.0000,10.0000,34871725.5354,34871725.5354
162.0000,10.0000,34963873.1622,34963873.1622
163.0000,10.0000,35056020.7890,35056020.7890
164.0000,10.0000,35148168.4158,35148168.4158
165.0000,69.6000,36202482.7068,36202482.7068
166.0000,27.2700,36573432.6540,36573432.6540
167.0000,10.0000,36665580.2808,36665580.2808
168.0000,10.0000,36757727.9076,36757727.9076
169.0000,18.8500,36992747.5980,36992747.5980
170.0000,10.0000,37084895.2248,37084895.2248
171.0000,10.0000,37177042.8516,37177042.8516
172.0000,10.0000,37269190.4784,37269190.4784
173.0000,43.1700,37896825.8274,37896825.8274
174.0000,28.1900,38282628.0114,38282628.0114
175.0000,10.0000,38374775.6382,38374775.6382
176.0000,10.0000,38466923.2650,38466923.2650
177.0000,15.3800,38645924.1912,38645924.1912
178.0000,21.8200,38928890.7774,38928890.7774
