Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,12.3800,130569.7188,130569.7188
1.0000,10.0000,222717.3456,222717.3456
2.0000,10.0000,314864.9724,314864.9724
3.0000,10.0000,407012.5992,407012.5992
4.0000,16.9400,611197.7538,611197.7538
5.0000,27.2200,981340.5144,981340.5144
6.0000,17.6700,1197310.5960,1197310.5960
7.0000,10.0000,1289458.2228,1289458.2228
8.0000,10.0000,1381605.8496,1381605.8496
9.0000,10.0000,1473753.4764,1473753.4764
10.0000,10.0000,1565901.1032,1565901.1032
11.0000,10.0000,1658048.7300,1658048.7300
12.0000,10.0000,1750196.3568,1750196.3568
13.0000,10.0000,1842343.9836,1842343.9836
14.0000,10.0000,1934491.6104,1934491.6104
15.0000,10.0000,2026639.2372,2026639.2372
16.0000,10.0000,2118786.8640,2118786.8640
17.0000,11.6200,2237087.3430,2237087.3430
18.0000,10.0000,2329234.9698,2329234.9698
19.0000,18.5700,2559734.4138,2559734.4138
20.0000,10.0000,2651882.0406,2651882.0406
21.0000,10.0000,2744029.6674,2744029.6674
22.0000,10.0000,2836177.2942,2836177.2942
23.0000,13.6400,2987088.1200,2987088.1200
24.0000,16.6400,3186430.1538,3186430.1538
25.0000,10.0000,3278577.7806,3278577.7806
26.0000,10.0000,3370725.4074,3370725.4074
27.0000,22.2600,3660795.2376,3660795.2376
28.0000,26.4800,4018991.6334,4018991.6334
29.0000,14.5800,4185077.5710,4185077.5710
30.0000,10.0000,4277225.1978,4277225.1978
31.0000,29.8900,4690471.7334,4690471.7334
32.0000,10.0000,4782619.3602,4782619.3602
33.0000,20.9100,5050895.1468,5050895.1468
34.0000,20.7900,5317233.6846,5317233.6846
35.0000,10.0000,5409381.3114,5409381.3114
36.0000,10.0000,5501528.9382,5501528.9382
37.0000,34.7200,5992749.7182,5992749.7182
38.0000,10.0000,6084897.3450,6084897.3450
39.0000,10.0000,6177044.9718,6177044.9718
40.0000,15.5900,6359436.0828,6359436.0828
41.0000,10.0000,6451583.7096,6451583.7096
42.0000,27.2700,6822533.6568,6822533.6568
43.0000,11.5300,6939381.1998,6939381.1998
44.0000,10.0000,7031528.8266,7031528.8266
45.0000,10.0000,7123676.4534,7123676.4534
46.0000,18.9600,7360471.9548,7360471.9548
47.0000,17.4700,7573213.2894,7573213.2894
48.0000,15.5800,7755442.9632,7755442.9632
49.0000,35.2600,8255381.3610,8255381.3610
50.0000,14.6000,8421790.1736,8421790.1736
51.0000,11.3700,8536054.7190,8536054.7190
52.0000,10.0000,8628202.3458,8628202.3458
53.0000,10.0000,8720349.9726,8720349.9726
54.0000,26.3300,9076124.8080,9076124.8080
55.0000,11.9000,9198945.5334,9198945.5334
56.0000,19.2400,9440261.2806,9440261.2806
57.0000,10.3700,9538382.0898,9538382.0898
58.0000,13.7800,9691553.0388,9691553.0388
59.0000,14.6200,9858284.7258,9858284.7258
60.0000,12.6600,9993374.6904,9993374.6904
61.0000,28.3700,10382082.7470,10382082.7470
62.0000,10.4600,10481656.4922,10481656.4922
63.0000,35.6600,10988052.3840,10988052.3840
64.0000,10.0000,11080200.0108,11080200.0108
65.0000,10.0000,11172347.6376,11172347.6376
66.0000,52.6300,11952702.7290,11952702.7290
67.0000,34.2900,12436981.7028,12436981.7028
68.0000,35.8400,12946283.4672,12946283.4672
69.0000,10.0000,13038431.0940,13038431.0940
70.0000,10.0000,13130578.7208,13130578.7208
71.0000,10.0000,13222726.3476,13222726.3476
72.0000,10.0000,13314873.9744,13314873.9744
73.0000,21.4200,13591383.0660,13591383.0660
74.0000,21.8000,13874026.7772,13874026.7772
75.0000,19.1600,14114051.0256,14114051.0256
76.0000,35.5000,14617863.9198,14617863.9198
77.0000,33.2100,15084707.6586,15084707.6586
78.0000,10.0000,15176855.2854,15176855.2854
79.0000,20.3200,15435606.2676,15435606.2676
80.0000,10.4600,15535180.0128,15535180.0128
81.0000,10.0000,15627327.6396,15627327.6396
82.0000,33.3500,16096431.5016,16096431.5016
83.0000,35.2000,16595401.2750,16595401.2750
84.0000,26.8800,16960055.1654,16960055.1654
85.0000,21.1900,17232851.1978,17232851.1978
86.0000,30.7300,17659658.4714,17659658.4714
87.0000,21.4000,17935844.6886,17935844.6886
88.0000,19.6500,18183779.3676,18183779.3676
89.0000,13.9300,18339371.8770,18339371.8770
90.0000,35.3000,18839956.0242,18839956.0242
91.0000,25.5800,19183623.0576,19183623.0576
92.0000,25.9800,19533747.5856,19533747.5856
93.0000,25.6400,19878383.2434,19878383.2434
94.0000,15.9000,20065778.9124,20065778.9124
95.0000,20.6100,20329211.5782,20329211.5782
96.0000,20.5200,20591191.3074,20591191.3074
97.0000,34.8000,21083703.5862,21083703.5862
98.0000,11.3000,21196838.0700,21196838.0700
99.0000,17.4500,21409256.5296,21409256.5296
100.0000,36.8500,21934863.4674,21934863.4674
101.0000,34.4300,22421402.5644,22421402.5644
102.0000,27.7400,22799940.0672,22799940.0672
103.0000,27.7100,23177993.2584,23177993.2584
104.0000,30.3600,23598827.3496,23598827.3496
105.0000,40.2700,24179645.8644,24179645.8644
106.0000,39.8200,24753199.6980,24753199.6980
107.0000,10.0000,24845347.3248,24845347.3248
108.0000,34.7500,25337052.4170,25337052.4170
109.0000,44.3400,25983575.9370,25983575.9370
110.0000,13.5400,26132872.3890,26132872.3890
111.0000,29.1300,26533849.6848,26533849.6848
112.0000,58.6200,27410905.7550,27410905.7550
113.0000,34.2600,27894700.4166,27894700.4166
114.0000,55.5400,28722033.7800,28722033.7800
115.0000,42.1400,29333041.0812,29333041.0812
116.0000,22.6100,29628761.2188,29628761.2188
117.0000,32.3100,30081075.5952,30081075.5952
118.0000,43.1800,30708872.3820,30708872.3820
119.0000,29.5300,31116307.1724,31116307.1724
120.0000,31.0800,31548764.7534,31548764.7534
121.0000,20.6600,31813004.6058,31813004.6058
122.0000,25.1200,32149245.5208,32149245.5208
123.0000,30.2000,32567496.6144,32567496.6144
124.0000,21.6100,32847073.0158,32847073.0158
125.0000,50.9400,33600145.1934,33600145.1934
126.0000,25.9500,33949785.4092,33949785.4092
127.0000,45.9600,34622461.7820,34622461.7820
128.0000,36.5500,35143225.5990,35143225.5990
129.0000,30.7000,35569548.5604,35569548.5604
130.0000,32.1200,36018795.6270,36018795.6270
131.0000,25.6700,36363915.5964,36363915.5964
132.0000,28.5100,36754883.7762,36754883.7762
133.0000,61.2700,37674720.7464,37674720.7464
134.0000,33.8600,38152057.9134,38152057.9134
135.0000,47.3600,38847335.5164,38847335.5164
136.0000,43.6700,39483042.7338,39483042.7338
137.0000,38.4100,40033833.9000,40033833.9000
138.0000,53.5100,40828395.4794,40828395.4794
