Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,18.5000,229369.3824,229369.3824
1.0000,14.4500,393356.6346,393356.6346
2.0000,38.9800,953349.7302,953349.7302
3.0000,30.5900,1377896.8806,1377896.8806
4.0000,40.2600,1958553.9582,1958553.9582
5.0000,10.0000,2050701.5850,2050701.5850
6.0000,10.0000,2142849.2118,2142849.2118
7.0000,10.0000,2234996.8386,2234996.8386
8.0000,10.0000,2327144.4654,2327144.4654
9.0000,10.0000,2419292.0922,2419292.0922
10.0000,17.5100,2632679.1762,2632679.1762
11.0000,10.0000,2724826.8030,2724826.8030
12.0000,10.0000,2816974.4298,2816974.4298
13.0000,58.0000,3684021.3834,3684021.3834
14.0000,10.0000,3776169.0102,3776169.0102
15.0000,10.0000,3868316.6370,3868316.6370
16.0000,21.9200,4152897.5970,4152897.5970
17.0000,39.9800,4729034.4282,4729034.4282
18.0000,10.0000,4821182.0550,4821182.0550
19.0000,10.0000,4913329.6818,4913329.6818
20.0000,10.0000,5005477.3086,5005477.3086
21.0000,19.5100,5251151.8644,5251151.8644
22.0000,20.0200,5505059.7258,5505059.7258
23.0000,10.0000,5597207.3526,5597207.3526
24.0000,10.0000,5689354.9794,5689354.9794
25.0000,56.1200,6526051.7094,6526051.7094
26.0000,16.9200,6729913.9890,6729913.9890
27.0000,10.0000,6822061.6158,6822061.6158
28.0000,10.0000,6914209.2426,6914209.2426
29.0000,31.8100,7358451.7512,7358451.7512
30.0000,10.0000,7450599.3780,7450599.3780
31.0000,10.0000,7542747.0048,7542747.0048
32.0000,54.6100,8355066.6936,8355066.6936
33.0000,10.0000,8447214.3204,8447214.3204
34.0000,10.0000,8539361.9472,8539361.9472
35.0000,10.0000,8631509.5740,8631509.5740
36.0000,10.0000,8723657.2008,8723657.2008
37.0000,34.2900,9207936.1746,9207936.1746
38.0000,10.0000,9300083.8014,9300083.8014
39.0000,10.0000,9392231.4282,9392231.4282
40.0000,39.4500,9959812.0794,9959812.0794
41.0000,10.0000,10051959.7062,10051959.7062
42.0000,15.1500,10227247.5732,10227247.5732
43.0000,10.0000,10319395.2000,10319395.2000
44.0000,33.9300,10797862.4286,10797862.4286
45.0000,10.0000,10890010.0554,10890010.0554
46.0000,34.6600,11380262.2116,11380262.2116
47.0000,10.0000,11472409.8384,11472409.8384
48.0000,21.8500,11755860.7368,11755860.7368
49.0000,29.0100,12154900.7844,12154900.7844
50.0000,10.0000,12247048.4112,12247048.4112
51.0000,28.4000,12636240.7800,12636240.7800
52.0000,15.4500,12816371.7678,12816371.7678
53.0000,16.1100,13007157.6216,13007157.6216
54.0000,10.0000,13099305.2484,13099305.2484
55.0000,10.0000,13191452.8752,13191452.8752
56.0000,10.0000,13283600.5020,13283600.5020
57.0000,12.8800,13422242.0886,13422242.0886
58.0000,20.1500,13678248.6354,13678248.6354
59.0000,10.0000,13770396.2622,13770396.2622
60.0000,21.5300,14048681.1648,14048681.1648
61.0000,12.8600,14186999.8764,14186999.8764
62.0000,10.0000,14279147.5032,14279147.5032
63.0000,10.0000,14371295.1300,14371295.1300
64.0000,54.1700,15176511.5748,15176511.5748
65.0000,33.6100,15649812.8082,15649812.8082
66.0000,25.9700,15999775.8984,15999775.8984
67.0000,10.0000,16091923.5252,16091923.5252
68.0000,49.5900,16823201.6592,16823201.6592
69.0000,15.4900,17003978.3964,17003978.3964
70.0000,10.0000,17096126.0232,17096126.0232
71.0000,27.2100,17466107.3460,17466107.3460
