Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,184295.2536
2.0000,10.0000,276442.8804,276442.8804
3.0000,10.0000,368590.5072,368590.5072
4.0000,10.0000,460738.1340,460738.1340
5.0000,10.0000,552885.7608,552885.7608
6.0000,10.0000,645033.3876,645033.3876
7.0000,10.0000,737181.0144,737181.0144
8.0000,10.0000,829328.6412,829328.6412
9.0000,10.0000,921476.2680,921476.2680
10.0000,10.0000,1013623.8948,1013623.8948
11.0000,10.0000,1105771.5216,1105771.5216
12.0000,10.0000,1197919.1484,1197919.1484
13.0000,11.7600,1318479.7506,1318479.7506
14.0000,10.0000,1410627.3774,1410627.3774
15.0000,10.0000,1502775.0042,1502775.0042
16.0000,10.0000,1594922.6310,1594922.6310
17.0000,10.2600,1691267.6292,1691267.6292
18.0000,10.0000,1783415.2560,1783415.2560
19.0000,10.0000,1875562.8828,1875562.8828
20.0000,10.0000,1967710.5096,1967710.5096
21.0000,12.8900,2106513.5334,2106513.5334
22.0000,10.0000,2198661.1602,2198661.1602
23.0000,13.4700,2346827.5512,2346827.5512
24.0000,12.2700,2475621.4590,2475621.4590
25.0000,10.0000,2567769.0858,2567769.0858
26.0000,14.2700,2728850.4654,2728850.4654
27.0000,10.0000,2820998.0922,2820998.0922
28.0000,12.9400,2960608.3026,2960608.3026
29.0000,11.1300,3070998.3510,3070998.3510
30.0000,14.6600,3238375.7874,3238375.7874
31.0000,13.0600,3379923.2466,3379923.2466
32.0000,14.1400,3538905.9402,3538905.9402
33.0000,10.0000,3631053.5670,3631053.5670
34.0000,12.7100,3766950.7182,3766950.7182
35.0000,11.0900,3876695.0172,3876695.0172
36.0000,17.9100,4096539.5958,4096539.5958
37.0000,10.0000,4188687.2226,4188687.2226
38.0000,13.1400,4331526.1806,4331526.1806
39.0000,13.7400,4484051.3802,4484051.3802
40.0000,20.4600,4745062.4856,4745062.4856
41.0000,12.0200,4869820.4592,4869820.4592
42.0000,21.0100,5139710.6190,5139710.6190
43.0000,14.4200,5303213.5590,5303213.5590
44.0000,17.8300,5521766.6388,5521766.6388
45.0000,16.3600,5716588.4262,5716588.4262
46.0000,25.2900,6055573.7760,6055573.7760
47.0000,21.6900,6336441.6762,6336441.6762
48.0000,21.0500,6606977.5854,6606977.5854
49.0000,15.3000,6784687.0128,6784687.0128
50.0000,18.6900,7017123.7056,7017123.7056
51.0000,15.9600,7205487.9990,7205487.9990
52.0000,18.0900,7428238.4502,7428238.4502
53.0000,21.5700,7707169.1022,7707169.1022
54.0000,27.7400,8085706.6050,8085706.6050
55.0000,28.7700,8480872.1562,8480872.1562
56.0000,24.8700,8813077.1370,8813077.1370
57.0000,20.6800,9077639.8638,9077639.8638
58.0000,27.6200,9454240.1184,9454240.1184
59.0000,27.5000,9828903.1248,9828903.1248
60.0000,24.8600,10160946.6684,10160946.6684
61.0000,26.7700,10523824.7478,10523824.7478
62.0000,24.1600,10844567.6760,10844567.6760
63.0000,27.5300,11219714.9946,11219714.9946
64.0000,27.0100,11586467.5704,11586467.5704
65.0000,25.5600,11929811.7288,11929811.7288
66.0000,24.8700,12262016.7096,12262016.7096
67.0000,27.7400,12640554.2124,12640554.2124
68.0000,28.3900,13029585.1440,13029585.1440
69.0000,32.3000,13481738.0832,13481738.0832
70.0000,24.2500,13803933.9480,13803933.9480
71.0000,32.7200,14262867.2562,14262867.2562
72.0000,35.4700,14766195.8382,14766195.8382
73.0000,24.3800,15090490.3884,15090490.3884
74.0000,26.7500,15453045.5928,15453045.5928
75.0000,29.5800,15861287.5698,15861287.5698
76.0000,26.2100,16215125.1570,16215125.1570
77.0000,32.1800,16665340.8480,16665340.8480
78.0000,31.5200,17104901.6730,17104901.6730
79.0000,29.0600,17504748.9078,17504748.9078
80.0000,25.6600,17849707.4400,17849707.4400
81.0000,33.4200,18319941.3636,18319941.3636
82.0000,33.4600,18790821.0366,18790821.0366
83.0000,31.1200,19223924.3670,19223924.3670
84.0000,29.3100,19627807.5354,19627807.5354
85.0000,33.0300,20091745.4016,20091745.4016
86.0000,30.6100,20516615.4270,20516615.4270
87.0000,28.7200,20910973.7916,20910973.7916
88.0000,31.7800,21354731.9880,21354731.9880
89.0000,31.1400,21788158.1934,21788158.1934
90.0000,33.9700,22267271.1714,22267271.1714
91.0000,38.7000,22822744.0206,22822744.0206
92.0000,34.2300,23306054.3700,23306054.3700
93.0000,32.8300,23766763.4892,23766763.4892
94.0000,39.0200,24327402.3342,24327402.3342
95.0000,34.2500,24811035.5586,24811035.5586
96.0000,41.0600,25404607.6248,25404607.6248
97.0000,31.3900,25842069.7644,25842069.7644
98.0000,39.1600,26404968.7326,26404968.7326
99.0000,39.9800,26981105.5638,26981105.5638
100.0000,39.7700,27553852.2108,27553852.2108
101.0000,35.1900,28052660.5470,28052660.5470
102.0000,42.9600,28676905.7118,28676905.7118
103.0000,37.9700,29220593.6340,29220593.6340
104.0000,40.5800,29806416.7068,29806416.7068
105.0000,40.0500,30383683.5996,30383683.5996
106.0000,40.5200,30968538.0486,30968538.0486
107.0000,41.3300,31566468.9234,31566468.9234
108.0000,45.1700,32226391.7448,32226391.7448
109.0000,39.6900,32797846.8930,32797846.8930
110.0000,44.1500,33441303.1032,33441303.1032
111.0000,49.9500,34178392.9824,34178392.9824
112.0000,37.7400,34718367.8454,34718367.8454
113.0000,44.9900,35375384.7942,35375384.7942
114.0000,44.7500,36028527.2460,36028527.2460
115.0000,42.9400,36652449.5358,36652449.5358
116.0000,47.2800,37346435.6400,37346435.6400
117.0000,46.8300,38033157.0630,38033157.0630
118.0000,40.9500,38624953.3182,38624953.3182
119.0000,50.3700,39368823.5664,39368823.5664
120.0000,47.3200,40063455.4200,40063455.4200
121.0000,45.6500,40731127.2342,40731127.2342
122.0000,47.5900,41430117.8964,41430117.8964
123.0000,46.1800,42106345.8906,42106345.8906
124.0000,44.1100,42749156.3514,42749156.3514
125.0000,46.7400,43434424.8378,43434424.8378
126.0000,47.4800,44131639.6890,44131639.6890
127.0000,53.4800,44925716.9562,44925716.9562
128.0000,53.4500,45719309.9112,45719309.9112
129.0000,49.2300,46444776.3006,46444776.3006
130.0000,48.2300,47154098.9538,47154098.9538
131.0000,53.5200,47948821.9704,47948821.9704
132.0000,50.8500,48700441.2120,48700441.2120
133.0000,51.1900,49457549.3238,49457549.3238
134.0000,53.3900,50250173.6544,50250173.6544
135.0000,47.2600,50943836.8836,50943836.8836
136.0000,47.9600,51648800.7282,51648800.7282
137.0000,52.0400,52419631.0152,52419631.0152
138.0000,49.4900,53149294.7760,53149294.7760
139.0000,51.9400,53918510.6898,53918510.6898
140.0000,49.6500,54650757.4482,54650757.4482
141.0000,60.2100,55553482.0584,55553482.0584
142.0000,51.2100,56310913.0446,56310913.0446
143.0000,54.3700,57119358.2364,57119358.2364
144.0000,56.5800,57963481.0848,57963481.0848
145.0000,58.3600,58836339.7836,58836339.7836
146.0000,50.4900,59582147.2800,59582147.2800
147.0000,50.4100,60326663.2776,60326663.2776
148.0000,62.4600,61265711.2938,61265711.2938
149.0000,57.7100,62128076.5638,62128076.5638
150.0000,57.0900,62980432.7178,62980432.7178
151.0000,55.2200,63802600.0854,63802600.0854
152.0000,59.6300,64695961.3290,64695961.3290
153.0000,59.3500,65584802.3262,65584802.3262
154.0000,57.9900,66451687.8426,66451687.8426
155.0000,60.9600,67366520.2548,67366520.2548
156.0000,55.5800,68194499.3676,68194499.3676
157.0000,62.5400,69134838.8826,69134838.8826
158.0000,56.3800,69975732.9840,69975732.9840
159.0000,58.9700,70858439.3616,70858439.3616
160.0000,67.1200,71872717.1874,71872717.1874
161.0000,50.2700,72614973.0618,72614973.0618
162.0000,57.9400,73481051.3916,73481051.3916
163.0000,60.1900,74383453.1268,74383453.1268
164.0000,63.8100,75344295.1866,75344295.1866
165.0000,63.1800,76294966.6926,76294966.6926
166.0000,62.8500,77240310.7656,77240310.7656
167.0000,56.7400,78087016.6122,78087016.6122
168.0000,58.6200,78964072.6824,78964072.6824
169.0000,62.3800,79901829.1998,79901829.1998
170.0000,63.8300,80862994.1340,80862994.1340
171.0000,63.8500,81824481.9432,81824481.9432
172.0000,62.9800,82771924.7022,82771924.7022
173.0000,64.5800,83745197.4384,83745197.4384
174.0000,59.5900,84637912.9320,84637912.9320
175.0000,64.1200,85603759.5498,85603759.5498
176.0000,61.3500,86524888.0188,86524888.0188
177.0000,60.6100,87434070.1236,87434070.1236
178.0000,69.9900,88494680.4714,88494680.4714
