Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,184295.2536
2.0000,10.0000,276442.8804,276442.8804
3.0000,10.0000,368590.5072,368590.5072
4.0000,10.0000,460738.1340,460738.1340
5.0000,10.0000,552885.7608,552885.7608
6.0000,10.0000,645033.3876,645033.3876
7.0000,10.0000,737181.0144,737181.0144
8.0000,10.0000,829328.6412,829328.6412
9.0000,11.9300,952633.6788,952633.6788
10.0000,10.0000,1044781.3056,1044781.3056
11.0000,10.0000,1136928.9324,1136928.9324
12.0000,10.0000,1229076.5592,1229076.5592
13.0000,10.0000,1321224.1860,1321224.1860
14.0000,10.0000,1413371.8128,1413371.8128
15.0000,12.7700,1550237.5884,1550237.5884
16.0000,10.0000,1642385.2152,1642385.2152
17.0000,10.0800,1735824.3408,1735824.3408
18.0000,10.0000,1827971.9676,1827971.9676
19.0000,10.0000,1920119.5944,1920119.5944
20.0000,10.2700,2016626.0298,2016626.0298
21.0000,14.3700,2179321.7826,2179321.7826
22.0000,10.0000,2271469.4094,2271469.4094
23.0000,10.0000,2363617.0362,2363617.0362
24.0000,10.0000,2455764.6630,2455764.6630
25.0000,10.0000,2547912.2898,2547912.2898
26.0000,12.4400,2679450.6324,2679450.6324
27.0000,10.6700,2782414.5624,2782414.5624
28.0000,17.5500,2996447.3958,2996447.3958
29.0000,15.8800,3183520.1904,3183520.1904
30.0000,11.5900,3301336.3572,3301336.3572
31.0000,14.2400,3461933.4246,3461933.4246
32.0000,14.5300,3627212.1756,3627212.1756
33.0000,10.0000,3719359.8024,3719359.8024
34.0000,11.6400,3837983.1564,3837983.1564
35.0000,13.6800,3989539.7316,3989539.7316
36.0000,16.5500,4187428.8294,4187428.8294
37.0000,14.1900,4347218.7102,4347218.7102
38.0000,10.0000,4439366.3370,4439366.3370
39.0000,11.1900,4550725.0098,4550725.0098
40.0000,10.0000,4642872.6366,4642872.6366
41.0000,10.3600,4740832.0086,4740832.0086
42.0000,18.5100,4970362.8288,4970362.8288
43.0000,10.0000,5062510.4556,5062510.4556
44.0000,19.2500,5303987.6400,5303987.6400
45.0000,14.8900,5475078.1356,5475078.1356
46.0000,25.2500,5813417.7360,5813417.7360
47.0000,22.6800,6110267.9352,6110267.9352
48.0000,16.3400,6304766.8482,6304766.8482
49.0000,12.2300,6432915.0066,6432915.0066
50.0000,24.6100,6760922.6160,6760922.6160
51.0000,10.0000,6853070.2428,6853070.2428
52.0000,27.9500,7234997.9304,7234997.9304
53.0000,15.4200,7414644.6060,7414644.6060
54.0000,21.9000,7698902.6910,7698902.6910
55.0000,20.6500,7962981.1062,7962981.1062
56.0000,21.9800,8248530.6900,8248530.6900
57.0000,13.5600,8398150.0170,8398150.0170
58.0000,20.8000,8664649.9926,8664649.9926
59.0000,25.0600,8999922.2832,8999922.2832
60.0000,23.1100,9303714.2886,9303714.2886
61.0000,16.3100,9497728.8894,9497728.8894
62.0000,18.8400,9732587.1426,9732587.1426
63.0000,29.8300,10144865.0538,10144865.0538
64.0000,23.7600,10459150.4880,10459150.4880
65.0000,28.9600,10857383.3490,10857383.3490
66.0000,18.1400,11080940.9868,11080940.9868
67.0000,23.2200,11386508.8032,11386508.8032
68.0000,24.1700,11707413.1686,11707413.1686
69.0000,21.5700,11986343.8206,11986343.8206
70.0000,29.6000,12394908.6726,12394908.6726
71.0000,21.4800,12672386.3886,12672386.3886
72.0000,24.7700,13002976.9956,13002976.9956
73.0000,21.6300,13282876.2720,13282876.2720
74.0000,25.7600,13629449.1780,13629449.1780
75.0000,25.7400,13975699.2090,13975699.2090
76.0000,26.7000,14337447.2268,14337447.2268
77.0000,25.3700,14677724.0754,14677724.0754
78.0000,28.3300,15065786.3826,15065786.3826
79.0000,21.0600,15336483.7296,15336483.7296
80.0000,24.0500,15655450.8468,15655450.8468
81.0000,24.1700,15976355.2122,15976355.2122
82.0000,25.5500,16319537.9334,16319537.9334
83.0000,21.2100,16592656.8408,16592656.8408
84.0000,15.2600,16769720.5188,16769720.5188
85.0000,29.5400,17177316.7464,17177316.7464
86.0000,30.6600,17602993.9584,17602993.9584
87.0000,29.5800,18011235.9354,18011235.9354
88.0000,32.1700,18461290.1886,18461290.1886
89.0000,24.7000,18790750.7346,18790750.7346
90.0000,33.7500,19266312.0906,19266312.0906
91.0000,36.3300,19783524.2856,19783524.2856
92.0000,25.8300,20131227.2532,20131227.2532
93.0000,29.1100,20531881.6746,20531881.6746
94.0000,34.2300,21015192.0240,21015192.0240
95.0000,36.4300,21534018.5928,21534018.5928
96.0000,33.2000,22000700.8944,22000700.8944
97.0000,46.1900,22677090.3264,22677090.3264
98.0000,40.2100,23256940.2168,23256940.2168
99.0000,39.5100,23825489.4924,23825489.4924
100.0000,30.8200,24253749.7020,24253749.7020
101.0000,29.4500,24659892.9936,24659892.9936
102.0000,31.7100,25102521.1284,25102521.1284
103.0000,40.9600,25694478.8208,25694478.8208
104.0000,24.5000,26020710.6192,26020710.6192
105.0000,34.8300,26513707.2102,26513707.2102
106.0000,38.3400,27063368.3148,27063368.3148
107.0000,34.9900,27558947.9034,27558947.9034
108.0000,34.9200,28053397.4310,28053397.4310
109.0000,30.6200,28478428.8936,28478428.8936
110.0000,34.5600,28967066.6760,28967066.6760
111.0000,25.3500,29307020.6502,29307020.6502
112.0000,38.8700,29865237.9348,29865237.9348
113.0000,45.3300,30527743.7538,30527743.7538
114.0000,43.7100,31164096.7206,31164096.7206
115.0000,45.2500,31825311.0408,31825311.0408
116.0000,39.8200,32398864.8744,32398864.8744
117.0000,42.0700,33008742.1140,33008742.1140
118.0000,34.4000,33494796.8988,33494796.8988
119.0000,33.8700,33972295.5036,33972295.5036
120.0000,36.2900,34488861.9492,34488861.9492
121.0000,46.8400,35175744.8094,35175744.8094
122.0000,30.2900,35595448.8390,35595448.8390
123.0000,36.1400,36109593.7242,36109593.7242
124.0000,40.2900,36690735.1140,36690735.1140
125.0000,40.2500,37271230.7544,37271230.7544
126.0000,52.6900,38052554.4702,38052554.4702
127.0000,52.2500,38826774.9420,38826774.9420
128.0000,50.9000,39579201.3702,39579201.3702
129.0000,48.6900,40295950.1418,40295950.1418
130.0000,40.9300,40887423.5226,40887423.5226
131.0000,46.9000,41575275.0072,41575275.0072
132.0000,42.9500,42199358.7342,42199358.7342
133.0000,38.6600,42754185.8340,42754185.8340
134.0000,48.5400,43468513.0452,43468513.0452
135.0000,45.1400,44127951.5544,44127951.5544
136.0000,40.9700,44720070.6846,44720070.6846
137.0000,42.1000,45330432.2364,45330432.2364
138.0000,38.1800,45877510.3428,45877510.3428
139.0000,51.8300,46644950.4456,46644950.4456
140.0000,36.3200,47162001.2034,47162001.2034
141.0000,51.2100,47919432.1896,47919432.1896
142.0000,47.5800,48618261.4146,48618261.4146
143.0000,47.2400,49311601.7694,49311601.7694
144.0000,44.8000,49965551.4084,49965551.4084
145.0000,45.9500,50638066.3434,50638066.3434
146.0000,46.2300,51315101.5248,51315101.5248
147.0000,49.0300,52037339.1666,52037339.1666
148.0000,52.5000,52815595.5726,52815595.5726
149.0000,62.6700,53758033.7730,53758033.7730
150.0000,44.2600,54403265.7942,54403265.7942
151.0000,41.0600,54996837.8604,54996837.8604
152.0000,53.9700,55798825.5582,55798825.5582
153.0000,43.4700,56431304.0280,56431304.0280
154.0000,53.6700,57228448.6050,57228448.6050
155.0000,41.8800,57835258.5348,57835258.5348
156.0000,54.9500,58653067.0938,58653067.0938
157.0000,45.6000,59319931.7214,59319931.7214
158.0000,59.0200,60203445.2856,60203445.2856
159.0000,57.6100,61064196.1824,61064196.1824
160.0000,48.6200,61779814.8924,61779814.8924
161.0000,59.3300,62668333.0152,62668333.0152
162.0000,51.7800,63434965.9314,63434965.9314
163.0000,58.4500,64309277.5662,64309277.5662
164.0000,58.7500,65188432.3218,65188432.3218
165.0000,45.3600,65851422.4530,65851422.4530
166.0000,61.0300,66767384.9268,66767384.9268
167.0000,54.9500,67585193.4858,67585193.4858
168.0000,45.4100,68248990.8036,68248990.8036
169.0000,58.2900,69120719.4408,69120719.4408
170.0000,53.2700,69911406.5232,69911406.5232
171.0000,53.5400,70706452.4142,70706452.4142
172.0000,57.2200,71560907.2536,71560907.2536
173.0000,47.5400,72259090.7292,72259090.7292
174.0000,45.2600,72920466.4866,72920466.4866
175.0000,57.8000,73784284.6932,73784284.6932
176.0000,64.4600,74755620.1812,74755620.1812
177.0000,50.3600,75499328.9922,75499328.9922
178.0000,63.5400,76455812.2434,76455812.2434
