Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,10.0000,92147.6268,92147.6268
1.0000,10.0000,184295.2536,184295.2536
2.0000,10.0000,276442.8804,276442.8804
3.0000,10.0000,368590.5072,368590.5072
4.0000,23.2900,675288.3852,675288.3852
5.0000,10.0000,767436.0120,767436.0120
6.0000,10.0000,859583.6388,859583.6388
7.0000,10.0000,951731.2656,951731.2656
8.0000,52.9900,1737898.1022,1737898.1022
9.0000,42.8900,2361013.2054,2361013.2054
10.0000,10.0000,2453160.8322,2453160.8322
11.0000,20.6900,2717884.9968,2717884.9968
12.0000,10.0000,2810032.6236,2810032.6236
13.0000,10.0000,2902180.2504,2902180.2504
14.0000,10.0000,2994327.8772,2994327.8772
15.0000,10.0000,3086475.5040,3086475.5040
16.0000,10.0000,3178623.1308,3178623.1308
17.0000,10.0000,3270770.7576,3270770.7576
18.0000,18.6300,3502238.8260,3502238.8260
19.0000,19.4900,3747590.5074,3747590.5074
20.0000,35.9700,4258990.9578,4258990.9578
21.0000,15.0500,4432664.4516,4432664.4516
22.0000,10.0000,4524812.0784,4524812.0784
23.0000,10.0000,4616959.7052,4616959.7052
24.0000,10.0000,4709107.3320,4709107.3320
25.0000,27.7300,5087483.3976,5087483.3976
26.0000,50.9900,5841362.7618,5841362.7618
27.0000,10.0000,5933510.3886,5933510.3886
28.0000,11.5700,6051003.6810,6051003.6810
29.0000,10.0000,6143151.3078,6143151.3078
30.0000,15.2500,6320053.5486,6320053.5486
31.0000,10.0000,6412201.1754,6412201.1754
32.0000,10.0000,6504348.8022,6504348.8022
33.0000,10.0000,6596496.4290,6596496.4290
34.0000,21.8900,6880593.0768,6880593.0768
35.0000,10.0000,6972740.7036,6972740.7036
36.0000,10.0000,7064888.3304,7064888.3304
37.0000,10.0000,7157035.9572,7157035.9572
38.0000,20.9300,7425634.6182,7425634.6182
39.0000,10.0000,7517782.2450,7517782.2450
40.0000,10.0000,7609929.8718,7609929.8718
41.0000,21.2600,7883855.9658,7883855.9658
42.0000,19.7100,8132759.2692,8132759.2692
43.0000,29.8300,8545037.1804,8545037.1804
44.0000,10.0000,8637184.8072,8637184.8072
45.0000,10.0000,8729332.4340,8729332.4340
46.0000,10.0000,8821480.0608,8821480.0608
47.0000,10.0000,8913627.6876,8913627.6876
48.0000,41.0200,9506554.0044,9506554.0044
49.0000,10.4500,9605966.3124,9605966.3124
50.0000,18.6000,9836950.0686,9836950.0686
51.0000,10.0000,9929097.6954,9929097.6954
52.0000,10.0000,10021245.3222,10021245.3222
53.0000,10.0000,10113392.9490,10113392.9490
54.0000,24.2300,10435265.9388,10435265.9388
55.0000,10.0000,10527413.5656,10527413.5656
56.0000,10.0000,10619561.1924,10619561.1924
57.0000,49.9500,11356651.0716,11356651.0716
58.0000,10.0000,11448798.6984,11448798.6984
59.0000,10.0000,11540946.3252,11540946.3252
60.0000,10.0000,11633093.9520,11633093.9520
61.0000,12.8500,11771251.2264,11771251.2264
62.0000,25.7000,12116855.5080,12116855.5080
63.0000,10.0000,12209003.1348,12209003.1348
64.0000,10.0000,12301150.7616,12301150.7616
65.0000,35.8900,12811259.7126,12811259.7126
66.0000,10.0000,12903407.3394,12903407.3394
67.0000,10.0000,12995554.9662,12995554.9662
68.0000,10.0000,13087702.5930,13087702.5930
69.0000,13.2600,13232478.7992,13232478.7992
70.0000,10.0000,13324626.4260,13324626.4260
71.0000,10.0000,13416774.0528,13416774.0528
72.0000,22.9300,13717660.1856,13717660.1856
73.0000,29.2300,14120251.8552,14120251.8552
74.0000,10.0000,14212399.4820,14212399.4820
75.0000,48.2300,14921722.1352,14921722.1352
76.0000,19.6900,15170302.5636,15170302.5636
77.0000,31.1200,15603405.8940,15603405.8940
78.0000,10.0000,15695553.5208,15695553.5208
79.0000,10.0000,15787701.1476,15787701.1476
80.0000,12.8000,15925051.2354,15925051.2354
81.0000,38.3800,16475358.0894,16475358.0894
82.0000,10.0000,16567505.7162,16567505.7162
83.0000,10.0000,16659653.3430,16659653.3430
84.0000,21.7600,16941651.3048,16941651.3048
85.0000,10.0000,17033798.9316,17033798.9316
86.0000,12.2000,17161462.7778,17161462.7778
87.0000,10.0000,17253610.4046,17253610.4046
88.0000,10.0000,17345758.0314,17345758.0314
89.0000,30.7800,17773372.4916,17773372.4916
90.0000,10.0000,17865520.1184,17865520.1184
91.0000,10.0000,17957667.7452,17957667.7452
92.0000,10.0000,18049815.3720,18049815.3720
93.0000,14.2300,18210251.0022,18210251.0022
94.0000,21.2300,18483692.7840,18483692.7840
95.0000,10.0000,18575840.4108,18575840.4108
96.0000,15.9900,18764689.0164,18764689.0164
97.0000,10.0000,18856836.6432,18856836.6432
98.0000,10.0000,18948984.2700,18948984.2700
99.0000,18.5800,19179645.1518,19179645.1518
100.0000,10.0000,19271792.7786,19271792.7786
101.0000,10.0000,19363940.4054,19363940.4054
102.0000,20.1700,19620269.8272,19620269.8272
103.0000,10.0000,19712417.4540,19712417.4540
104.0000,24.5900,20040102.1890,20040102.1890
105.0000,27.9200,20421545.5644,20421545.5644
106.0000,17.0000,20626699.3434,20626699.3434
107.0000,10.0000,20718846.9702,20718846.9702
108.0000,17.9500,20939337.2982,20939337.2982
109.0000,18.0100,21160796.2500,21160796.2500
110.0000,10.0000,21252943.8768,21252943.8768
111.0000,10.0000,21345091.5036,21345091.5036
112.0000,37.1700,21875864.4372,21875864.4372
113.0000,10.0000,21968012.0640,21968012.0640
114.0000,10.0000,22060159.6908,22060159.6908
115.0000,45.3500,22722988.3842,22722988.3842
116.0000,32.9800,23186119.0638,23186119.0638
117.0000,49.5900,23917397.1978,23917397.1978
118.0000,10.0000,24009544.8246,24009544.8246
119.0000,27.7500,24388243.7652,24388243.7652
120.0000,10.0000,24480391.3920,24480391.3920
121.0000,32.4000,24934158.7050,24934158.7050
122.0000,52.0900,25705796.1792,25705796.1792
123.0000,16.4800,25902555.2154,25902555.2154
124.0000,29.8900,26315801.7510,26315801.7510
125.0000,10.0000,26407949.3778,26407949.3778
126.0000,21.5700,26686880.0298,26686880.0298
127.0000,10.0000,26779027.6566,26779027.6566
128.0000,39.8600,27353227.2396,27353227.2396
129.0000,10.3300,27450702.2994,27450702.2994
130.0000,10.0000,27542849.9262,27542849.9262
131.0000,10.0000,27634997.5530,27634997.5530
132.0000,66.7400,28643140.7592,28643140.7592
133.0000,10.4100,28741907.3178,28741907.3178
134.0000,16.5100,28939150.6656,28939150.6656
135.0000,11.8800,29061648.5160,29061648.5160
136.0000,10.0000,29153796.1428,29153796.1428
137.0000,18.3800,29381228.2770,29381228.2770
138.0000,10.0000,29473375.9038,29473375.9038
139.0000,32.5400,29929403.3394,29929403.3394
140.0000,10.0000,30021550.9662,30021550.9662
141.0000,10.0000,30113698.5930,30113698.5930
142.0000,10.0000,30205846.2198,30205846.2198
143.0000,10.0000,30297993.8466,30297993.8466
144.0000,25.8400,30645858.2514,30645858.2514
145.0000,10.0000,30738005.8782,30738005.8782
146.0000,10.0000,30830153.5050,30830153.5050
147.0000,17.2800,31039827.5298,31039827.5298
148.0000,15.0800,31213985.3352,31213985.3352
149.0000,32.1600,31663878.1512,31663878.1512
150.0000,10.0000,31756025.7780,31756025.7780
151.0000,27.1100,32124392.7276,32124392.7276
152.0000,31.4800,32563307.8032,32563307.8032
153.0000,10.0000,32655455.4300,32655455.4300
154.0000,10.0000,32747603.0568,32747603.0568
155.0000,10.8600,32853634.2966,32853634.2966
156.0000,23.6700,33166466.7942,33166466.7942
157.0000,10.0000,33258614.4210,33258614.4210
158.0000,10.0000,33350762.0478,33350762.0478
159.0000,30.1200,33767721.6426,33767721.6426
160.0000,49.9500,34504811.5218,34504811.5218
161.0000,23.6500,34817321.1450,34817321.1450
162.0000,10.0000,34909468.7718,34909468.7718
163.0000,19.9900,35162892.3210,35162892.3210
164.0000,10.0000,35255039.9478,35255039.9478
165.0000,10.0000,35347187.5746,35347187.5746
166.0000,15.3600,35525865.6264,35525865.6264
167.0000,10.0000,35618013.2532,35618013.2532
168.0000,10.0000,35710160.8800,35710160.8800
169.0000,10.0000,35802308.5068,35802308.5068
170.0000,29.0200,36201509.9922,36201509.9922
171.0000,34.2900,36685788.9660,36685788.9660
172.0000,54.9900,37504243.2744,37504243.2744
173.0000,10.9800,37612211.7624,37612211.7624
174.0000,10.0000,37704359.3892,37704359.3892
175.0000,10.0000,37796507.0160,37796507.0160
176.0000,10.0000,37888654.6428,37888654.6428
177.0000,41.5900,38490782.8890,38490782.8890
178.0000,10.0000,38582930.5158,38582930.5158
