Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,35.5700,504942.9558,504942.9558
1.0000,10.0000,597090.5826,597090.5826
2.0000,10.0000,689238.2094,689238.2094
3.0000,10.0000,781385.8362,781385.8362
4.0000,10.0000,873533.4630,873533.4630
5.0000,10.0000,965681.0898,965681.0898
6.0000,10.0000,1057828.7166,1057828.7166
7.0000,10.0000,1149976.3434,1149976.3434
8.0000,32.3700,1603259.3442,1603259.3442
9.0000,11.5400,1720268.3244,1720268.3244
10.0000,11.8600,1842443.3004,1842443.3004
11.0000,10.0000,1934590.9272,1934590.9272
12.0000,10.0000,2026738.5540,2026738.5540
13.0000,15.8700,2213649.9108,2213649.9108
14.0000,10.0000,2305797.5376,2305797.5376
15.0000,10.0000,2397945.1644,2397945.1644
16.0000,10.0000,2490092.7912,2490092.7912
17.0000,10.0000,2582240.4180,2582240.4180
18.0000,10.0000,2674388.0448,2674388.0448
19.0000,10.0000,2766535.6716,2766535.6716
20.0000,10.0000,2858683.2984,2858683.2984
21.0000,10.0000,2950830.9252,2950830.9252
22.0000,10.0000,3042978.5520,3042978.5520
23.0000,10.0000,3135126.1788,3135126.1788
24.0000,10.0000,3227273.8056,3227273.8056
25.0000,10.0000,3319421.4324,3319421.4324
26.0000,18.9500,3556055.4960,3556055.4960
27.0000,11.3700,3670320.0414,3670320.0414
28.0000,10.0000,3762467.6682,3762467.6682
29.0000,10.0000,3854615.2950,3854615.2950
30.0000,10.0000,3946762.9218,3946762.9218
31.0000,10.0000,4038910.5486,4038910.5486
32.0000,10.0000,4131058.1754,4131058.1754
33.0000,28.4800,4521542.0430,4521542.0430
34.0000,49.6500,5253788.8014,5253788.8014
35.0000,10.0000,5345936.4282,5345936.4282
36.0000,13.7800,5499107.3772,5499107.3772
37.0000,10.0000,5591255.0040,5591255.0040
38.0000,30.0700,6007407.4122,6007407.4122
39.0000,10.0000,6099555.0390,6099555.0390
40.0000,20.1900,6356207.3352,6356207.3352
41.0000,34.0900,6837257.5620,6837257.5620
42.0000,10.0000,6929405.1888,6929405.1888
43.0000,19.4900,7174756.8702,7174756.8702
44.0000,10.0000,7266904.4970,7266904.4970
45.0000,10.0000,7359052.1238,7359052.1238
46.0000,12.7300,7495272.1500,7495272.1500
47.0000,27.4700,7869450.8442,7869450.8442
48.0000,20.2100,8126426.0154,8126426.0154
49.0000,10.0000,8218573.6422,8218573.6422
50.0000,26.2600,8573218.4160,8573218.4160
51.0000,10.0000,8665366.0428,8665366.0428
52.0000,10.0000,8757513.6696,8757513.6696
53.0000,15.2000,8933608.7238,8933608.7238
54.0000,31.2300,9368487.8652,9368487.8652
55.0000,24.3000,9691490.9166,9691490.9166
56.0000,12.0800,9817217.5146,9817217.5146
57.0000,28.5400,10208670.0066,10208670.0066
58.0000,10.0000,10300817.6334,10300817.6334
59.0000,10.0000,10392965.2602,10392965.2602
60.0000,10.0000,10485112.8870,10485112.8870
61.0000,33.2400,10952440.9380,10952440.9380
62.0000,19.0800,11191173.6876,11191173.6876
63.0000,33.7300,11666412.1692,11666412.1692
64.0000,10.0000,11758559.7960,11758559.7960
65.0000,10.0000,11850707.4228,11850707.4228
66.0000,10.0000,11942855.0496,11942855.0496
67.0000,10.0000,12035002.6764,12035002.6764
68.0000,10.0000,12127150.3032,12127150.3032
69.0000,19.6300,12374762.1078,12374762.1078
70.0000,48.6000,13090057.9434,13090057.9434
71.0000,10.0000,13182205.5702,13182205.5702
