Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
0.0000,40.8500,590181.8820,590181.8820
1.0000,27.3100,961777.5786,961777.5786
2.0000,10.0000,1053925.2054,1053925.2054
3.0000,10.0000,1146072.8322,1146072.8322
4.0000,10.0000,1238220.4590,1238220.4590
5.0000,10.0000,1330368.0858,1330368.0858
6.0000,10.0000,1422515.7126,1422515.7126
7.0000,10.0000,1514663.3394,1514663.3394
8.0000,10.0000,1606810.9662,1606810.9662
9.0000,36.7800,2131287.8424,2131287.8424
10.0000,10.0000,2223435.4692,2223435.4692
11.0000,10.0000,2315583.0960,2315583.0960
12.0000,45.2100,2976151.6668,2976151.6668
13.0000,42.7700,3597329.5218,3597329.5218
14.0000,10.0000,3689477.1486,3689477.1486
15.0000,10.0000,3781624.7754,3781624.7754
16.0000,10.0000,3873772.4022,3873772.4022
17.0000,10.0000,3965920.0290,3965920.0290
18.0000,10.0000,4058067.6558,4058067.6558
19.0000,10.0000,4150215.2826,4150215.2826
20.0000,37.9700,4693903.2048,4693903.2048
21.0000,10.0000,4786050.8316,4786050.8316
22.0000,25.5200,5128749.2406,5128749.2406
23.0000,10.0000,5220896.8674,5220896.8674
24.0000,10.0000,5313044.4942,5313044.4942
25.0000,10.0000,5405192.1210,5405192.1210
26.0000,10.0000,5497339.7478,5497339.7478
27.0000,10.0000,5589487.3746,5589487.3746
28.0000,10.0000,5681635.0014,5681635.0014
29.0000,10.0000,5773782.6282,5773782.6282
30.0000,14.6300,5940675.7524,5940675.7524
31.0000,20.2300,6197973.7986,6197973.7986
32.0000,34.3400,6683059.9590,6683059.9590
33.0000,10.0000,6775207.5858,6775207.5858
34.0000,10.0000,6867355.2126,6867355.2126
35.0000,20.6500,7131433.6278,7131433.6278
36.0000,10.0000,7223581.2546,7223581.2546
37.0000,28.6700,7617132.4320,7617132.4320
38.0000,10.0000,7709280.0588,7709280.0588
39.0000,10.0000,7801427.6856,7801427.6856
40.0000,10.0000,7893575.3124,7893575.3124
41.0000,41.2900,8490860.4378,8490860.4378
42.0000,30.1600,8908465.7820,8908465.7820
43.0000,10.0000,9000613.4088,9000613.4088
44.0000,10.0000,9092761.0356,9092761.0356
45.0000,24.5100,9419154.2712,9419154.2712
46.0000,20.4700,9680326.8138,9680326.8138
47.0000,10.2300,9776187.4998,9776187.4998
48.0000,13.0300,9917250.6468,9917250.6468
49.0000,49.0700,10640134.0380,10640134.0380
50.0000,10.0000,10732281.6648,10732281.6648
51.0000,33.8100,11208811.6452,11208811.6452
52.0000,13.9800,11365211.3412,11365211.3412
53.0000,35.7100,11872414.4202,11872414.4202
54.0000,35.7600,12380424.6858,12380424.6858
55.0000,15.6600,12563945.8584,12563945.8584
56.0000,18.5300,12793799.5530,12793799.5530
57.0000,10.0000,12885947.1798,12885947.1798
58.0000,17.6900,13102240.1364,13102240.1364
59.0000,10.0000,13194387.7632,13194387.7632
60.0000,16.9200,13398250.0428,13398250.0428
61.0000,10.0000,13490397.6696,13490397.6696
62.0000,10.0000,13582545.2964,13582545.2964
63.0000,10.0000,13674692.9232,13674692.9232
64.0000,10.0000,13766840.5500,13766840.5500
65.0000,25.9700,14116803.6402,14116803.6402
