time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,18.0800,222589.0134,222589.0134,222589.0134
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,314736.6402,314736.6402
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,406884.2670,406884.2670
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,499031.8938,499031.8938
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,591179.5206,591179.5206
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,683327.1474,683327.1474
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,775474.7742,775474.7742
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,867622.4010,867622.4010
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,959770.0278,959770.0278
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1051917.6546,1051917.6546
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1144065.2814,1144065.2814
2020-01-01 00:11:00,11.0000,46.5500,682201.1766,1826266.4580,1826266.4580
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1918414.0848,1918414.0848
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,2010561.7116,2010561.7116
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,2102709.3384,2102709.3384
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,2194856.9652,2194856.9652
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,2287004.5920,2287004.5920
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2379152.2188,2379152.2188
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2471299.8456,2471299.8456
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,2563447.4724,2563447.4724
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2655595.0992,2655595.0992
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2747742.7260,2747742.7260
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,2839890.3528,2839890.3528
2020-01-01 00:23:00,23.0000,20.1000,255199.3602,3095089.7130,3095089.7130
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,3187237.3398,3187237.3398
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3279384.9666,3279384.9666
2020-01-01 00:26:00,26.0000,18.9500,236634.0636,3516019.0302,3516019.0302
2020-01-01 00:27:00,27.0000,11.5900,117816.1668,3633835.1970,3633835.1970
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,3725982.8238,3725982.8238
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,3818130.4506,3818130.4506
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,3910278.0774,3910278.0774
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,4002425.7042,4002425.7042
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,4094573.3310,4094573.3310
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,4186720.9578,4186720.9578
2020-01-01 00:34:00,34.0000,21.8100,282805.1490,4469526.1068,4469526.1068
2020-01-01 00:35:00,35.0000,31.0200,431488.9572,4901015.0640,4901015.0640
