time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,645033.3876,645033.3876
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,737181.0144,737181.0144
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,829328.6412,829328.6412
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,921476.2680,921476.2680
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1013623.8948,1013623.8948
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1105771.5216,1105771.5216
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1197919.1484,1197919.1484
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1290066.7752,1290066.7752
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1382214.4020,1382214.4020
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1474362.0288,1474362.0288
2020-01-01 00:16:00,16.0000,14.2900,161404.2540,1635766.2828,1635766.2828
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,1727913.9096,1727913.9096
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,1820061.5364,1820061.5364
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,1912209.1632,1912209.1632
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2004356.7900,2004356.7900
2020-01-01 00:21:00,21.0000,16.4700,196597.5984,2200954.3884,2200954.3884
2020-01-01 00:22:00,22.0000,15.0600,173834.9310,2374789.3194,2374789.3194
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,2466936.9462,2466936.9462
2020-01-01 00:24:00,24.0000,12.4100,131054.0304,2597990.9766,2597990.9766
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,2690138.6034,2690138.6034
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,2782286.2302,2782286.2302
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,2874433.8570,2874433.8570
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,2966581.4838,2966581.4838
2020-01-01 00:29:00,29.0000,11.1300,110390.0484,3076971.5322,3076971.5322
2020-01-01 00:30:00,30.0000,17.6200,215162.8950,3292134.4272,3292134.4272
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,3384282.0540,3384282.0540
2020-01-01 00:32:00,32.0000,26.6600,361102.2684,3745384.3224,3745384.3224
2020-01-01 00:33:00,33.0000,16.2900,193691.7264,3939076.0488,3939076.0488
2020-01-01 00:34:00,34.0000,20.5900,263109.7908,4202185.8396,4202185.8396
2020-01-01 00:35:00,35.0000,12.9200,139287.3360,4341473.1756,4341473.1756
2020-01-01 00:36:00,36.0000,12.7700,136865.7756,4478338.9512,4478338.9512
2020-01-01 00:37:00,37.0000,17.2500,209189.7126,4687528.6638,4687528.6638
2020-01-01 00:38:00,38.0000,12.3900,130731.1560,4818259.8198,4818259.8198
2020-01-01 00:39:00,39.0000,27.6600,377246.0040,5195505.8238,5195505.8238
2020-01-01 00:40:00,40.0000,16.7900,201763.5942,5397269.4180,5397269.4180
2020-01-01 00:41:00,41.0000,17.4200,211934.1480,5609203.5660,5609203.5660
2020-01-01 00:42:00,42.0000,33.3700,469426.7364,6078630.3024,6078630.3024
