time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,16.7800,201602.1570,478045.0374,478045.0374
2020-01-01 00:04:00,4.0000,15.2700,177225.1152,655270.1526,655270.1526
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,747417.7794,747417.7794
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,839565.4062,839565.4062
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,931713.0330,931713.0330
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,1023860.6598,1023860.6598
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1116008.2866,1116008.2866
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1208155.9134,1208155.9134
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1300303.5402,1300303.5402
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1392451.1670,1392451.1670
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1484598.7938,1484598.7938
2020-01-01 00:14:00,14.0000,15.1500,175287.8670,1659886.6608,1659886.6608
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1752034.2876,1752034.2876
2020-01-01 00:16:00,16.0000,10.1000,93762.0006,1845796.2882,1845796.2882
2020-01-01 00:17:00,17.0000,20.4000,260042.4810,2105838.7692,2105838.7692
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2197986.3960,2197986.3960
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,2290134.0228,2290134.0228
2020-01-01 00:20:00,20.0000,18.2500,225333.4488,2515467.4716,2515467.4716
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2607615.0984,2607615.0984
2020-01-01 00:22:00,22.0000,21.1500,272150.2830,2879765.3814,2879765.3814
2020-01-01 00:23:00,23.0000,22.3600,291684.2034,3171449.5848,3171449.5848
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,3263597.2116,3263597.2116
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3355744.8384,3355744.8384
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,3447892.4652,3447892.4652
2020-01-01 00:27:00,27.0000,33.4900,471363.9852,3919256.4504,3919256.4504
2020-01-01 00:28:00,28.0000,17.6300,215324.3322,4134580.7826,4134580.7826
2020-01-01 00:29:00,29.0000,15.6200,182875.4232,4317456.2058,4317456.2058
2020-01-01 00:30:00,30.0000,25.8200,347541.5298,4664997.7356,4664997.7356
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,4757145.3624,4757145.3624
2020-01-01 00:32:00,32.0000,24.3600,323971.6752,5081117.0376,5081117.0376
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,5173264.6644,5173264.6644
2020-01-01 00:34:00,34.0000,40.0700,577589.7678,5750854.4322,5750854.4322
2020-01-01 00:35:00,35.0000,10.0000,92147.6268,5843002.0590,5843002.0590
2020-01-01 00:36:00,36.0000,22.4700,293460.0144,6136462.0734,6136462.0734
2020-01-01 00:37:00,37.0000,17.3400,210642.6492,6347104.7226,6347104.7226
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,6439252.3494,6439252.3494
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,6531399.9762,6531399.9762
2020-01-01 00:40:00,40.0000,12.7500,136542.9006,6667942.8768,6667942.8768
2020-01-01 00:41:00,41.0000,11.4200,115071.7320,6783014.6088,6783014.6088
2020-01-01 00:42:00,42.0000,34.6900,490736.4684,7273751.0772,7273751.0772
