time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.9700,107807.0508,107807.0508,107807.0508
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,199954.6776,199954.6776
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,292102.3044,292102.3044
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,384249.9312,384249.9312
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,476397.5580,476397.5580
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,568545.1848,568545.1848
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,660692.8116,660692.8116
2020-01-01 00:07:00,7.0000,19.3400,242930.1210,903622.9326,903622.9326
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,995770.5594,995770.5594
2020-01-01 00:09:00,9.0000,21.1900,272796.0324,1268566.5918,1268566.5918
2020-01-01 00:10:00,10.0000,11.9600,123789.3492,1392355.9410,1392355.9410
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1484503.5678,1484503.5678
2020-01-01 00:12:00,12.0000,10.1900,95214.9366,1579718.5044,1579718.5044
2020-01-01 00:13:00,13.0000,24.6900,329299.1082,1909017.6126,1909017.6126
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,2001165.2394,2001165.2394
2020-01-01 00:15:00,15.0000,10.1900,95214.9366,2096380.1760,2096380.1760
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,2188527.8028,2188527.8028
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2280675.4296,2280675.4296
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2372823.0564,2372823.0564
2020-01-01 00:19:00,19.0000,19.0100,237602.6880,2610425.7444,2610425.7444
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2702573.3712,2702573.3712
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2794720.9980,2794720.9980
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,2886868.6248,2886868.6248
2020-01-01 00:23:00,23.0000,34.4500,486861.9714,3373730.5962,3373730.5962
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,3465878.2230,3465878.2230
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3558025.8498,3558025.8498
2020-01-01 00:26:00,26.0000,16.1600,191593.0404,3749618.8902,3749618.8902
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,3841766.5170,3841766.5170
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,3933914.1438,3933914.1438
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,4026061.7706,4026061.7706
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,4118209.3974,4118209.3974
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,4210357.0242,4210357.0242
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,4302504.6510,4302504.6510
