time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.2400,96022.1238,372465.0042,372465.0042
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,464612.6310,464612.6310
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,556760.2578,556760.2578
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,648907.8846,648907.8846
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,741055.5114,741055.5114
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,833203.1382,833203.1382
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,925350.7650,925350.7650
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1017498.3918,1017498.3918
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1109646.0186,1109646.0186
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1201793.6454,1201793.6454
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1293941.2722,1293941.2722
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1386088.8990,1386088.8990
2020-01-01 00:15:00,15.0000,13.3400,146067.7050,1532156.6040,1532156.6040
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1624304.2308,1624304.2308
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,1716451.8576,1716451.8576
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,1808599.4844,1808599.4844
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,1900747.1112,1900747.1112
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,1992894.7380,1992894.7380
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2085042.3648,2085042.3648
2020-01-01 00:22:00,22.0000,11.7500,120399.1650,2205441.5298,2205441.5298
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,2297589.1566,2297589.1566
2020-01-01 00:24:00,24.0000,15.1500,175287.8670,2472877.0236,2472877.0236
2020-01-01 00:25:00,25.0000,11.1200,110228.6112,2583105.6348,2583105.6348
2020-01-01 00:26:00,26.0000,14.3400,162211.4412,2745317.0760,2745317.0760
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,2837464.7028,2837464.7028
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,2929612.3296,2929612.3296
2020-01-01 00:29:00,29.0000,15.3000,177709.4274,3107321.7570,3107321.7570
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,3199469.3838,3199469.3838
2020-01-01 00:31:00,31.0000,12.3000,129278.2194,3328747.6032,3328747.6032
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,3420895.2300,3420895.2300
2020-01-01 00:33:00,33.0000,21.1800,272634.5952,3693529.8252,3693529.8252
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,3785677.4520,3785677.4520
2020-01-01 00:35:00,35.0000,23.4900,309926.6250,4095604.0770,4095604.0770
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,4187751.7038,4187751.7038
2020-01-01 00:37:00,37.0000,10.0000,92147.6268,4279899.3306,4279899.3306
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,4372046.9574,4372046.9574
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,4464194.5842,4464194.5842
2020-01-01 00:40:00,40.0000,16.4000,195467.5374,4659662.1216,4659662.1216
2020-01-01 00:41:00,41.0000,15.9700,188525.7306,4848187.8522,4848187.8522
2020-01-01 00:42:00,42.0000,10.0000,92147.6268,4940335.4790,4940335.4790
