time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,645033.3876,645033.3876
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,737181.0144,737181.0144
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,829328.6412,829328.6412
2020-01-01 00:09:00,9.0000,11.9300,123305.0376,952633.6788,952633.6788
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1044781.3056,1044781.3056
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1136928.9324,1136928.9324
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1229076.5592,1229076.5592
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1321224.1860,1321224.1860
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1413371.8128,1413371.8128
2020-01-01 00:15:00,15.0000,12.7700,136865.7756,1550237.5884,1550237.5884
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1642385.2152,1642385.2152
2020-01-01 00:17:00,17.0000,10.0800,93439.1256,1735824.3408,1735824.3408
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,1827971.9676,1827971.9676
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,1920119.5944,1920119.5944
2020-01-01 00:20:00,20.0000,10.2700,96506.4354,2016626.0298,2016626.0298
2020-01-01 00:21:00,21.0000,14.3700,162695.7528,2179321.7826,2179321.7826
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,2271469.4094,2271469.4094
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,2363617.0362,2363617.0362
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,2455764.6630,2455764.6630
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,2547912.2898,2547912.2898
2020-01-01 00:26:00,26.0000,12.4400,131538.3426,2679450.6324,2679450.6324
2020-01-01 00:27:00,27.0000,10.6700,102963.9300,2782414.5624,2782414.5624
2020-01-01 00:28:00,28.0000,17.5500,214032.8334,2996447.3958,2996447.3958
2020-01-01 00:29:00,29.0000,15.8800,187072.7946,3183520.1904,3183520.1904
2020-01-01 00:30:00,30.0000,11.5900,117816.1668,3301336.3572,3301336.3572
2020-01-01 00:31:00,31.0000,14.2400,160597.0674,3461933.4246,3461933.4246
2020-01-01 00:32:00,32.0000,14.5300,165278.7510,3627212.1756,3627212.1756
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,3719359.8024,3719359.8024
2020-01-01 00:34:00,34.0000,11.6400,118623.3540,3837983.1564,3837983.1564
2020-01-01 00:35:00,35.0000,13.6800,151556.5752,3989539.7316,3989539.7316
2020-01-01 00:36:00,36.0000,16.5500,197889.0978,4187428.8294,4187428.8294
2020-01-01 00:37:00,37.0000,14.1900,159789.8808,4347218.7102,4347218.7102
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,4439366.3370,4439366.3370
2020-01-01 00:39:00,39.0000,11.1900,111358.6728,4550725.0098,4550725.0098
2020-01-01 00:40:00,40.0000,10.0000,92147.6268,4642872.6366,4642872.6366
2020-01-01 00:41:00,41.0000,10.3600,97959.3720,4740832.0086,4740832.0086
2020-01-01 00:42:00,42.0000,18.5100,229530.8202,4970362.8288,4970362.8288
