time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,33.9400,478628.6664,478628.6664,478628.6664
2020-01-01 00:01:00,1.0000,21.1300,271827.4080,750456.0744,750456.0744
2020-01-01 00:02:00,2.0000,31.6400,441498.0732,1191954.1476,1191954.1476
2020-01-01 00:03:00,3.0000,31.6000,440852.3238,1632806.4714,1632806.4714
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,1724954.0982,1724954.0982
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,1817101.7250,1817101.7250
2020-01-01 00:06:00,6.0000,14.7800,169314.6846,1986416.4096,1986416.4096
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,2078564.0364,2078564.0364
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,2170711.6632,2170711.6632
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,2262859.2900,2262859.2900
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,2355006.9168,2355006.9168
2020-01-01 00:11:00,11.0000,41.7100,604065.4944,2959072.4112,2959072.4112
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,3051220.0380,3051220.0380
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,3143367.6648,3143367.6648
2020-01-01 00:14:00,14.0000,18.8500,235019.6904,3378387.3552,3378387.3552
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,3470534.9820,3470534.9820
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,3562682.6088,3562682.6088
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,3654830.2356,3654830.2356
2020-01-01 00:18:00,18.0000,11.7400,120237.7272,3775067.9628,3775067.9628
2020-01-01 00:19:00,19.0000,16.8100,202086.4686,3977154.4314,3977154.4314
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,4069302.0582,4069302.0582
2020-01-01 00:21:00,21.0000,13.3100,145583.3928,4214885.4510,4214885.4510
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,4307033.0778,4307033.0778
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,4399180.7046,4399180.7046
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,4491328.3314,4491328.3314
2020-01-01 00:25:00,25.0000,36.7800,524476.8762,5015805.2076,5015805.2076
2020-01-01 00:26:00,26.0000,40.5400,585177.3234,5600982.5310,5600982.5310
2020-01-01 00:27:00,27.0000,96.7700,1492939.5972,7093922.1282,7093922.1282
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,7186069.7550,7186069.7550
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,7278217.3818,7278217.3818
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,7370365.0086,7370365.0086
2020-01-01 00:31:00,31.0000,17.6800,216131.5194,7586496.5280,7586496.5280
2020-01-01 00:32:00,32.0000,11.4500,115556.0442,7702052.5722,7702052.5722
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,7794200.1990,7794200.1990
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,7886347.8258,7886347.8258
2020-01-01 00:35:00,35.0000,30.3900,421318.4034,8307666.2292,8307666.2292
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,8399813.8560,8399813.8560
2020-01-01 00:37:00,37.0000,10.0000,92147.6268,8491961.4828,8491961.4828
2020-01-01 00:38:00,38.0000,10.0000,92147.6268,8584109.1096,8584109.1096
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,8676256.7364,8676256.7364
2020-01-01 00:40:00,40.0000,15.2300,176579.3658,8852836.1022,8852836.1022
2020-01-01 00:41:00,41.0000,20.4500,260849.6676,9113685.7698,9113685.7698
2020-01-01 00:42:00,42.0000,10.0000,92147.6268,9205833.3966,9205833.3966
2020-01-01 00:43:00,43.0000,10.0000,92147.6268,9297981.0234,9297981.0234
2020-01-01 00:44:00,44.0000,10.0000,92147.6268,9390128.6502,9390128.6502
2020-01-01 00:45:00,45.0000,10.0000,92147.6268,9482276.2770,9482276.2770
2020-01-01 00:46:00,46.0000,16.6400,199342.0338,9681618.3108,9681618.3108
2020-01-01 00:47:00,47.0000,20.3000,258428.1072,9940046.4180,9940046.4180
2020-01-01 00:48:00,48.0000,10.0000,92147.6268,10032194.0448,10032194.0448
2020-01-01 00:49:00,49.0000,10.0000,92147.6268,10124341.6716,10124341.6716
2020-01-01 00:50:00,50.0000,10.0000,92147.6268,10216489.2984,10216489.2984
2020-01-01 00:51:00,51.0000,14.8500,170444.7462,10386934.0446,10386934.0446
2020-01-01 00:52:00,52.0000,10.0000,92147.6268,10479081.6714,10479081.6714
2020-01-01 00:53:00,53.0000,10.0000,92147.6268,10571229.2982,10571229.2982
2020-01-01 00:54:00,54.0000,22.7200,297495.9486,10868725.2468,10868725.2468
2020-01-01 00:55:00,55.0000,46.9800,689142.9834,11557868.2302,11557868.2302
2020-01-01 00:56:00,56.0000,42.4900,616657.6086,12174525.8388,12174525.8388
2020-01-01 00:57:00,57.0000,10.0000,92147.6268,12266673.4656,12266673.4656
2020-01-01 00:58:00,58.0000,10.0000,92147.6268,12358821.0924,12358821.0924
2020-01-01 00:59:00,59.0000,10.0000,92147.6268,12450968.7192,12450968.7192
2020-01-01 01:00:00,60.0000,10.0000,92147.6268,12543116.3460,12543116.3460
2020-01-01 01:01:00,61.0000,36.5600,520925.2542,13064041.6002,13064041.6002
2020-01-01 01:02:00,62.0000,10.0000,92147.6268,13156189.2270,13156189.2270
2020-01-01 01:03:00,63.0000,10.0000,92147.6268,13248336.8538,13248336.8538
2020-01-01 01:04:00,64.0000,10.0000,92147.6268,13340484.4806,13340484.4806
2020-01-01 01:05:00,65.0000,10.0000,92147.6268,13432632.1074,13432632.1074
2020-01-01 01:06:00,66.0000,10.0000,92147.6268,13524779.7342,13524779.7342
2020-01-01 01:07:00,67.0000,14.7800,169314.6846,13694094.4188,13694094.4188
2020-01-01 01:08:00,68.0000,10.0000,92147.6268,13786242.0456,13786242.0456
2020-01-01 01:09:00,69.0000,10.0000,92147.6268,13878389.6724,13878389.6724
2020-01-01 01:10:00,70.0000,10.0000,92147.6268,13970537.2992,13970537.2992
2020-01-01 01:11:00,71.0000,62.1200,933559.1460,14904096.4452,14904096.4452
