time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,35.5700,504942.9558,504942.9558,504942.9558
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,597090.5826,597090.5826
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,689238.2094,689238.2094
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,781385.8362,781385.8362
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,873533.4630,873533.4630
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,965681.0898,965681.0898
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,1057828.7166,1057828.7166
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,1149976.3434,1149976.3434
2020-01-01 00:08:00,8.0000,32.3700,453283.0008,1603259.3442,1603259.3442
2020-01-01 00:09:00,9.0000,11.5400,117008.9802,1720268.3244,1720268.3244
2020-01-01 00:10:00,10.0000,11.8600,122174.9760,1842443.3004,1842443.3004
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1934590.9272,1934590.9272
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,2026738.5540,2026738.5540
2020-01-01 00:13:00,13.0000,15.8700,186911.3568,2213649.9108,2213649.9108
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,2305797.5376,2305797.5376
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,2397945.1644,2397945.1644
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,2490092.7912,2490092.7912
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2582240.4180,2582240.4180
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2674388.0448,2674388.0448
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,2766535.6716,2766535.6716
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2858683.2984,2858683.2984
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2950830.9252,2950830.9252
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,3042978.5520,3042978.5520
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,3135126.1788,3135126.1788
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,3227273.8056,3227273.8056
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3319421.4324,3319421.4324
2020-01-01 00:26:00,26.0000,18.9500,236634.0636,3556055.4960,3556055.4960
2020-01-01 00:27:00,27.0000,11.3700,114264.5454,3670320.0414,3670320.0414
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,3762467.6682,3762467.6682
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,3854615.2950,3854615.2950
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,3946762.9218,3946762.9218
2020-01-01 00:31:00,31.0000,10.0000,92147.6268,4038910.5486,4038910.5486
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,4131058.1754,4131058.1754
2020-01-01 00:33:00,33.0000,28.4800,390483.8676,4521542.0430,4521542.0430
2020-01-01 00:34:00,34.0000,49.6500,732246.7584,5253788.8014,5253788.8014
2020-01-01 00:35:00,35.0000,10.0000,92147.6268,5345936.4282,5345936.4282
2020-01-01 00:36:00,36.0000,13.7800,153170.9490,5499107.3772,5499107.3772
2020-01-01 00:37:00,37.0000,10.0000,92147.6268,5591255.0040,5591255.0040
2020-01-01 00:38:00,38.0000,30.0700,416152.4082,6007407.4122,6007407.4122
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,6099555.0390,6099555.0390
2020-01-01 00:40:00,40.0000,20.1900,256652.2962,6356207.3352,6356207.3352
2020-01-01 00:41:00,41.0000,34.0900,481050.2268,6837257.5620,6837257.5620
2020-01-01 00:42:00,42.0000,10.0000,92147.6268,6929405.1888,6929405.1888
2020-01-01 00:43:00,43.0000,19.4900,245351.6814,7174756.8702,7174756.8702
2020-01-01 00:44:00,44.0000,10.0000,92147.6268,7266904.4970,7266904.4970
2020-01-01 00:45:00,45.0000,10.0000,92147.6268,7359052.1238,7359052.1238
2020-01-01 00:46:00,46.0000,12.7300,136220.0262,7495272.1500,7495272.1500
2020-01-01 00:47:00,47.0000,27.4700,374178.6942,7869450.8442,7869450.8442
2020-01-01 00:48:00,48.0000,20.2100,256975.1712,8126426.0154,8126426.0154
2020-01-01 00:49:00,49.0000,10.0000,92147.6268,8218573.6422,8218573.6422
2020-01-01 00:50:00,50.0000,26.2600,354644.7738,8573218.4160,8573218.4160
2020-01-01 00:51:00,51.0000,10.0000,92147.6268,8665366.0428,8665366.0428
2020-01-01 00:52:00,52.0000,10.0000,92147.6268,8757513.6696,8757513.6696
2020-01-01 00:53:00,53.0000,15.2000,176095.0542,8933608.7238,8933608.7238
2020-01-01 00:54:00,54.0000,31.2300,434879.1414,9368487.8652,9368487.8652
2020-01-01 00:55:00,55.0000,24.3000,323003.0514,9691490.9166,9691490.9166
2020-01-01 00:56:00,56.0000,12.0800,125726.5980,9817217.5146,9817217.5146
2020-01-01 00:57:00,57.0000,28.5400,391452.4920,10208670.0066,10208670.0066
2020-01-01 00:58:00,58.0000,10.0000,92147.6268,10300817.6334,10300817.6334
2020-01-01 00:59:00,59.0000,10.0000,92147.6268,10392965.2602,10392965.2602
2020-01-01 01:00:00,60.0000,10.0000,92147.6268,10485112.8870,10485112.8870
2020-01-01 01:01:00,61.0000,33.2400,467328.0510,10952440.9380,10952440.9380
2020-01-01 01:02:00,62.0000,19.0800,238732.7496,11191173.6876,11191173.6876
2020-01-01 01:03:00,63.0000,33.7300,475238.4816,11666412.1692,11666412.1692
2020-01-01 01:04:00,64.0000,10.0000,92147.6268,11758559.7960,11758559.7960
2020-01-01 01:05:00,65.0000,10.0000,92147.6268,11850707.4228,11850707.4228
2020-01-01 01:06:00,66.0000,10.0000,92147.6268,11942855.0496,11942855.0496
2020-01-01 01:07:00,67.0000,10.0000,92147.6268,12035002.6764,12035002.6764
2020-01-01 01:08:00,68.0000,10.0000,92147.6268,12127150.3032,12127150.3032
2020-01-01 01:09:00,69.0000,19.6300,247611.8046,12374762.1078,12374762.1078
2020-01-01 01:10:00,70.0000,48.6000,715295.8356,13090057.9434,13090057.9434
2020-01-01 01:11:00,71.0000,10.0000,92147.6268,13182205.5702,13182205.5702
2020-01-01 01:12:00,72.0000,19.0900,238894.1868,13421099.7570,13421099.7570
2020-01-01 01:13:00,73.0000,29.8700,412923.6606,13834023.4176,13834023.4176
2020-01-01 01:14:00,74.0000,10.0000,92147.6268,13926171.0444,13926171.0444
2020-01-01 01:15:00,75.0000,20.8400,267145.7250,14193316.7694,14193316.7694
2020-01-01 01:16:00,76.0000,10.0000,92147.6268,14285464.3962,14285464.3962
2020-01-01 01:17:00,77.0000,28.6500,393228.3030,14678692.6992,14678692.6992
2020-01-01 01:18:00,78.0000,10.0000,92147.6268,14770840.3260,14770840.3260
2020-01-01 01:19:00,79.0000,57.5700,860105.1474,15630945.4734,15630945.4734
2020-01-01 01:20:00,80.0000,31.6400,441498.0732,16072443.5466,16072443.5466
2020-01-01 01:21:00,81.0000,12.3200,129601.0944,16202044.6410,16202044.6410
2020-01-01 01:22:00,82.0000,13.9000,155108.1972,16357152.8382,16357152.8382
2020-01-01 01:23:00,83.0000,21.3600,275540.4678,16632693.3060,16632693.3060
2020-01-01 01:24:00,84.0000,10.0000,92147.6268,16724840.9328,16724840.9328
2020-01-01 01:25:00,85.0000,21.3700,275701.9050,17000542.8378,17000542.8378
2020-01-01 01:26:00,86.0000,10.0000,92147.6268,17092690.4646,17092690.4646
2020-01-01 01:27:00,87.0000,10.0000,92147.6268,17184838.0914,17184838.0914
2020-01-01 01:28:00,88.0000,10.0000,92147.6268,17276985.7182,17276985.7182
2020-01-01 01:29:00,89.0000,20.4100,260203.9182,17537189.6364,17537189.6364
2020-01-01 01:30:00,90.0000,10.0000,92147.6268,17629337.2632,17629337.2632
2020-01-01 01:31:00,91.0000,14.4500,163987.2522,17793324.5154,17793324.5154
2020-01-01 01:32:00,92.0000,10.0000,92147.6268,17885472.1422,17885472.1422
2020-01-01 01:33:00,93.0000,30.3900,421318.4034,18306790.5456,18306790.5456
2020-01-01 01:34:00,94.0000,39.4600,567742.0890,18874532.6346,18874532.6346
2020-01-01 01:35:00,95.0000,18.9400,236472.6264,19111005.2610,19111005.2610
2020-01-01 01:36:00,96.0000,10.6800,103125.3672,19214130.6282,19214130.6282
2020-01-01 01:37:00,97.0000,42.9900,624729.4764,19838860.1046,19838860.1046
2020-01-01 01:38:00,98.0000,10.0000,92147.6268,19931007.7314,19931007.7314
2020-01-01 01:39:00,99.0000,19.3800,243575.8704,20174583.6018,20174583.6018
2020-01-01 01:40:00,100.0000,32.4100,453928.7502,20628512.3520,20628512.3520
2020-01-01 01:41:00,101.0000,21.4500,276993.4038,20905505.7558,20905505.7558
2020-01-01 01:42:00,102.0000,45.2900,661860.0696,21567365.8254,21567365.8254
2020-01-01 01:43:00,103.0000,37.9900,544010.7966,22111376.6220,22111376.6220
2020-01-01 01:44:00,104.0000,10.0000,92147.6268,22203524.2488,22203524.2488
