time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.5700,101349.5562,377792.4366,377792.4366
2020-01-01 00:04:00,4.0000,26.0200,350770.2774,728562.7140,728562.7140
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,820710.3408,820710.3408
2020-01-01 00:06:00,6.0000,23.8400,315576.9330,1136287.2738,1136287.2738
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,1228434.9006,1228434.9006
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,1320582.5274,1320582.5274
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1412730.1542,1412730.1542
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1504877.7810,1504877.7810
2020-01-01 00:11:00,11.0000,17.0800,206445.2778,1711323.0588,1711323.0588
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1803470.6856,1803470.6856
2020-01-01 00:13:00,13.0000,31.3000,436009.2030,2239479.8886,2239479.8886
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,2331627.5154,2331627.5154
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,2423775.1422,2423775.1422
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,2515922.7690,2515922.7690
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2608070.3958,2608070.3958
2020-01-01 00:18:00,18.0000,26.3700,356420.5848,2964490.9806,2964490.9806
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,3056638.6074,3056638.6074
2020-01-01 00:20:00,20.0000,17.5400,213871.3962,3270510.0036,3270510.0036
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,3362657.6304,3362657.6304
2020-01-01 00:22:00,22.0000,26.1200,352384.6506,3715042.2810,3715042.2810
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,3807189.9078,3807189.9078
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,3899337.5346,3899337.5346
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,3991485.1614,3991485.1614
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,4083632.7882,4083632.7882
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,4175780.4150,4175780.4150
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,4267928.0418,4267928.0418
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,4360075.6686,4360075.6686
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,4452223.2954,4452223.2954
2020-01-01 00:31:00,31.0000,32.2600,451507.1898,4903730.4852,4903730.4852
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,4995878.1120,4995878.1120
2020-01-01 00:33:00,33.0000,10.0000,92147.6268,5088025.7388,5088025.7388
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,5180173.3656,5180173.3656
2020-01-01 00:35:00,35.0000,10.0000,92147.6268,5272320.9924,5272320.9924
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,5364468.6192,5364468.6192
2020-01-01 00:37:00,37.0000,43.8700,638935.9644,6003404.5836,6003404.5836
2020-01-01 00:38:00,38.0000,20.2400,257459.4834,6260864.0670,6260864.0670
2020-01-01 00:39:00,39.0000,34.2500,483633.2244,6744497.2914,6744497.2914
2020-01-01 00:40:00,40.0000,11.3000,113134.4838,6857631.7752,6857631.7752
2020-01-01 00:41:00,41.0000,10.0000,92147.6268,6949779.4020,6949779.4020
2020-01-01 00:42:00,42.0000,23.9900,317998.4934,7267777.8954,7267777.8954
