time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,12.4200,131215.4682,131215.4682,131215.4682
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,223363.0950,223363.0950
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,315510.7218,315510.7218
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,407658.3486,407658.3486
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,499805.9754,499805.9754
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,591953.6022,591953.6022
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,684101.2290,684101.2290
2020-01-01 00:07:00,7.0000,20.2400,257459.4834,941560.7124,941560.7124
2020-01-01 00:08:00,8.0000,12.2100,127825.2834,1069385.9958,1069385.9958
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1161533.6226,1161533.6226
2020-01-01 00:10:00,10.0000,14.0200,157045.4454,1318579.0680,1318579.0680
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1410726.6948,1410726.6948
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1502874.3216,1502874.3216
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1595021.9484,1595021.9484
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1687169.5752,1687169.5752
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1779317.2020,1779317.2020
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1871464.8288,1871464.8288
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,1963612.4556,1963612.4556
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2055760.0824,2055760.0824
2020-01-01 00:19:00,19.0000,15.6900,184005.4848,2239765.5672,2239765.5672
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2331913.1940,2331913.1940
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2424060.8208,2424060.8208
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,2516208.4476,2516208.4476
2020-01-01 00:23:00,23.0000,20.2200,257136.6084,2773345.0560,2773345.0560
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,2865492.6828,2865492.6828
2020-01-01 00:25:00,25.0000,10.0000,92147.6268,2957640.3096,2957640.3096
2020-01-01 00:26:00,26.0000,10.0700,93277.6884,3050917.9980,3050917.9980
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,3143065.6248,3143065.6248
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,3235213.2516,3235213.2516
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,3327360.8784,3327360.8784
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,3419508.5052,3419508.5052
2020-01-01 00:31:00,31.0000,14.0700,157852.6326,3577361.1378,3577361.1378
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,3669508.7646,3669508.7646
2020-01-01 00:33:00,33.0000,16.0200,189332.9172,3858841.6818,3858841.6818
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,3950989.3086,3950989.3086
2020-01-01 00:35:00,35.0000,19.8600,251324.8638,4202314.1724,4202314.1724
2020-01-01 00:36:00,36.0000,18.7100,232759.5672,4435073.7396,4435073.7396
2020-01-01 00:37:00,37.0000,10.0000,92147.6268,4527221.3664,4527221.3664
2020-01-01 00:38:00,38.0000,10.6900,103286.8050,4630508.1714,4630508.1714
2020-01-01 00:39:00,39.0000,15.6500,183359.7354,4813867.9068,4813867.9068
2020-01-01 00:40:00,40.0000,10.8700,106192.6770,4920060.5838,4920060.5838
2020-01-01 00:41:00,41.0000,19.2700,241800.0594,5161860.6432,5161860.6432
2020-01-01 00:42:00,42.0000,10.3100,97152.1848,5259012.8280,5259012.8280
2020-01-01 00:43:00,43.0000,15.0200,173189.1816,5432202.0096,5432202.0096
2020-01-01 00:44:00,44.0000,10.0000,92147.6268,5524349.6364,5524349.6364
2020-01-01 00:45:00,45.0000,13.0400,141224.5842,5665574.2206,5665574.2206
2020-01-01 00:46:00,46.0000,21.2400,273603.2190,5939177.4396,5939177.4396
2020-01-01 00:47:00,47.0000,22.8400,299433.1968,6238610.6364,6238610.6364
2020-01-01 00:48:00,48.0000,10.0000,92147.6268,6330758.2632,6330758.2632
2020-01-01 00:49:00,49.0000,10.0000,92147.6268,6422905.8900,6422905.8900
2020-01-01 00:50:00,50.0000,11.3000,113134.4838,6536040.3738,6536040.3738
2020-01-01 00:51:00,51.0000,10.4300,99089.4336,6635129.8074,6635129.8074
2020-01-01 00:52:00,52.0000,11.4200,115071.7320,6750201.5394,6750201.5394
2020-01-01 00:53:00,53.0000,31.9900,447148.3812,7197349.9206,7197349.9206
2020-01-01 00:54:00,54.0000,27.3200,371757.1338,7569107.0544,7569107.0544
2020-01-01 00:55:00,55.0000,10.0000,92147.6268,7661254.6812,7661254.6812
2020-01-01 00:56:00,56.0000,10.0000,92147.6268,7753402.3080,7753402.3080
2020-01-01 00:57:00,57.0000,14.5500,165601.6254,7919003.9334,7919003.9334
2020-01-01 00:58:00,58.0000,19.9900,253423.5492,8172427.4826,8172427.4826
2020-01-01 00:59:00,59.0000,20.2300,257298.0462,8429725.5288,8429725.5288
2020-01-01 01:00:00,60.0000,28.4700,390322.4304,8820047.9592,8820047.9592
2020-01-01 01:01:00,61.0000,29.1200,400815.8586,9220863.8178,9220863.8178
2020-01-01 01:02:00,62.0000,26.0800,351738.9012,9572602.7190,9572602.7190
2020-01-01 01:03:00,63.0000,36.2600,516082.1334,10088684.8524,10088684.8524
2020-01-01 01:04:00,64.0000,17.7900,217907.3304,10306592.1828,10306592.1828
2020-01-01 01:05:00,65.0000,21.6200,279737.8392,10586330.0220,10586330.0220
2020-01-01 01:06:00,66.0000,27.2400,370465.6350,10956795.6570,10956795.6570
2020-01-01 01:07:00,67.0000,16.1400,191270.1660,11148065.8230,11148065.8230
2020-01-01 01:08:00,68.0000,12.9400,139610.2104,11287676.0334,11287676.0334
2020-01-01 01:09:00,69.0000,16.2000,192238.7898,11479914.8232,11479914.8232
2020-01-01 01:10:00,70.0000,37.7900,540782.0496,12020696.8728,12020696.8728
2020-01-01 01:11:00,71.0000,28.1700,385479.3096,12406176.1824,12406176.1824
2020-01-01 01:12:00,72.0000,31.0400,431811.8316,12837988.0140,12837988.0140
2020-01-01 01:13:00,73.0000,29.7600,411147.8496,13249135.8636,13249135.8636
2020-01-01 01:14:00,74.0000,20.3500,259235.2944,13508371.1580,13508371.1580
2020-01-01 01:15:00,75.0000,13.8900,154946.7600,13663317.9180,13663317.9180
