time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,645033.3876,645033.3876
2020-01-01 00:07:00,7.0000,13.8900,154946.7600,799980.1476,799980.1476
2020-01-01 00:08:00,8.0000,12.3200,129601.0944,929581.2420,929581.2420
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1021728.8688,1021728.8688
2020-01-01 00:10:00,10.0000,22.3600,291684.2034,1313413.0722,1313413.0722
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1405560.6990,1405560.6990
2020-01-01 00:12:00,12.0000,16.1200,190947.2910,1596507.9900,1596507.9900
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1688655.6168,1688655.6168
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1780803.2436,1780803.2436
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1872950.8704,1872950.8704
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1965098.4972,1965098.4972
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2057246.1240,2057246.1240
2020-01-01 00:18:00,18.0000,27.2600,370788.5100,2428034.6340,2428034.6340
2020-01-01 00:19:00,19.0000,18.9800,237118.3758,2665153.0098,2665153.0098
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2757300.6366,2757300.6366
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2849448.2634,2849448.2634
2020-01-01 00:22:00,22.0000,11.5400,117008.9802,2966457.2436,2966457.2436
2020-01-01 00:23:00,23.0000,24.8100,331236.3564,3297693.6000,3297693.6000
2020-01-01 00:24:00,24.0000,10.6300,102318.1806,3400011.7806,3400011.7806
2020-01-01 00:25:00,25.0000,19.0200,237764.1252,3637775.9058,3637775.9058
2020-01-01 00:26:00,26.0000,31.0800,432457.5810,4070233.4868,4070233.4868
2020-01-01 00:27:00,27.0000,20.6100,263432.6658,4333666.1526,4333666.1526
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,4425813.7794,4425813.7794
2020-01-01 00:29:00,29.0000,10.5000,100219.4946,4526033.2740,4526033.2740
2020-01-01 00:30:00,30.0000,14.1500,159144.1314,4685177.4054,4685177.4054
2020-01-01 00:31:00,31.0000,21.5400,278446.3398,4963623.7452,4963623.7452
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,5055771.3720,5055771.3720
2020-01-01 00:33:00,33.0000,29.4700,406466.1666,5462237.5386,5462237.5386
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,5554385.1654,5554385.1654
2020-01-01 00:35:00,35.0000,18.4300,228239.3214,5782624.4868,5782624.4868
2020-01-01 00:36:00,36.0000,10.0000,92147.6268,5874772.1136,5874772.1136
2020-01-01 00:37:00,37.0000,10.0000,92147.6268,5966919.7404,5966919.7404
2020-01-01 00:38:00,38.0000,31.9900,447148.3812,6414068.1216,6414068.1216
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,6506215.7484,6506215.7484
2020-01-01 00:40:00,40.0000,14.4300,163664.3772,6669880.1256,6669880.1256
2020-01-01 00:41:00,41.0000,32.1800,450215.6910,7120095.8166,7120095.8166
2020-01-01 00:42:00,42.0000,13.1300,142677.5202,7262773.3368,7262773.3368
