time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,645033.3876,645033.3876
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,737181.0144,737181.0144
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,829328.6412,829328.6412
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,921476.2680,921476.2680
2020-01-01 00:10:00,10.0000,14.2300,160435.6302,1081911.8982,1081911.8982
2020-01-01 00:11:00,11.0000,18.0000,221297.5146,1303209.4128,1303209.4128
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1395357.0396,1395357.0396
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1487504.6664,1487504.6664
2020-01-01 00:14:00,14.0000,13.5900,150103.6392,1637608.3056,1637608.3056
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1729755.9324,1729755.9324
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1821903.5592,1821903.5592
2020-01-01 00:17:00,17.0000,17.8200,218391.6420,2040295.2012,2040295.2012
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2132442.8280,2132442.8280
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,2224590.4548,2224590.4548
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2316738.0816,2316738.0816
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2408885.7084,2408885.7084
2020-01-01 00:22:00,22.0000,20.3200,258750.9822,2667636.6906,2667636.6906
2020-01-01 00:23:00,23.0000,10.4600,99573.7452,2767210.4358,2767210.4358
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,2859358.0626,2859358.0626
2020-01-01 00:25:00,25.0000,14.6500,167215.9992,3026574.0618,3026574.0618
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,3118721.6886,3118721.6886
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,3210869.3154,3210869.3154
2020-01-01 00:28:00,28.0000,19.0600,238409.8746,3449279.1900,3449279.1900
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,3541426.8168,3541426.8168
2020-01-01 00:30:00,30.0000,10.0000,92147.6268,3633574.4436,3633574.4436
2020-01-01 00:31:00,31.0000,13.3100,145583.3928,3779157.8364,3779157.8364
2020-01-01 00:32:00,32.0000,10.9100,106838.4264,3885996.2628,3885996.2628
2020-01-01 00:33:00,33.0000,11.2200,111842.9850,3997839.2478,3997839.2478
2020-01-01 00:34:00,34.0000,17.7600,217423.0182,4215262.2660,4215262.2660
2020-01-01 00:35:00,35.0000,11.8700,122336.4132,4337598.6792,4337598.6792
2020-01-01 00:36:00,36.0000,11.4100,114910.2948,4452508.9740,4452508.9740
2020-01-01 00:37:00,37.0000,22.1500,288294.0192,4740802.9932,4740802.9932
2020-01-01 00:38:00,38.0000,12.9700,140094.5226,4880897.5158,4880897.5158
2020-01-01 00:39:00,39.0000,15.7000,184166.9220,5065064.4378,5065064.4378
2020-01-01 00:40:00,40.0000,11.5500,117170.4174,5182234.8552,5182234.8552
2020-01-01 00:41:00,41.0000,20.0200,253907.8614,5436142.7166,5436142.7166
2020-01-01 00:42:00,42.0000,10.6800,103125.3672,5539268.0838,5539268.0838
