time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,645033.3876,645033.3876
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,737181.0144,737181.0144
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,829328.6412,829328.6412
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,921476.2680,921476.2680
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1013623.8948,1013623.8948
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1105771.5216,1105771.5216
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1197919.1484,1197919.1484
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1290066.7752,1290066.7752
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1382214.4020,1382214.4020
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1474362.0288,1474362.0288
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1566509.6556,1566509.6556
2020-01-01 00:17:00,17.0000,10.2700,96506.4354,1663016.0910,1663016.0910
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,1755163.7178,1755163.7178
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,1847311.3446,1847311.3446
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,1939458.9714,1939458.9714
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,2031606.5982,2031606.5982
2020-01-01 00:22:00,22.0000,16.0300,189494.3550,2221100.9532,2221100.9532
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,2313248.5800,2313248.5800
2020-01-01 00:24:00,24.0000,11.1400,110551.4856,2423800.0656,2423800.0656
2020-01-01 00:25:00,25.0000,11.4800,116040.3564,2539840.4220,2539840.4220
2020-01-01 00:26:00,26.0000,10.0000,92147.6268,2631988.0488,2631988.0488
2020-01-01 00:27:00,27.0000,10.6600,102802.4928,2734790.5416,2734790.5416
2020-01-01 00:28:00,28.0000,10.5500,101026.6818,2835817.2234,2835817.2234
2020-01-01 00:29:00,29.0000,12.3200,129601.0944,2965418.3178,2965418.3178
2020-01-01 00:30:00,30.0000,12.1500,126856.6590,3092274.9768,3092274.9768
2020-01-01 00:31:00,31.0000,12.5600,133475.5908,3225750.5676,3225750.5676
2020-01-01 00:32:00,32.0000,17.9300,220167.4530,3445918.0206,3445918.0206
2020-01-01 00:33:00,33.0000,14.3800,162857.1906,3608775.2112,3608775.2112
2020-01-01 00:34:00,34.0000,17.0500,205960.9656,3814736.1768,3814736.1768
2020-01-01 00:35:00,35.0000,14.7500,168830.3730,3983566.5498,3983566.5498
2020-01-01 00:36:00,36.0000,11.6400,118623.3540,4102189.9038,4102189.9038
2020-01-01 00:37:00,37.0000,17.4100,211772.7102,4313962.6140,4313962.6140
2020-01-01 00:38:00,38.0000,21.7400,281675.0874,4595637.7014,4595637.7014
2020-01-01 00:39:00,39.0000,14.9400,171897.6828,4767535.3842,4767535.3842
2020-01-01 00:40:00,40.0000,25.1600,336886.6644,5104422.0486,5104422.0486
2020-01-01 00:41:00,41.0000,18.5600,230338.0068,5334760.0554,5334760.0554
2020-01-01 00:42:00,42.0000,14.5400,165440.1882,5500200.2436,5500200.2436
