time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,rotated_total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,11.9500,123627.9120,400070.7924,400070.7924
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,492218.4192,492218.4192
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,584366.0460,584366.0460
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,676513.6728,676513.6728
2020-01-01 00:07:00,7.0000,23.8200,315254.0580,991767.7308,991767.7308
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,1083915.3576,1083915.3576
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,1176062.9844,1176062.9844
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1268210.6112,1268210.6112
2020-01-01 00:11:00,11.0000,13.9300,155592.5094,1423803.1206,1423803.1206
2020-01-01 00:12:00,12.0000,13.6800,151556.5752,1575359.6958,1575359.6958
2020-01-01 00:13:00,13.0000,19.2000,240669.9978,1816029.6936,1816029.6936
2020-01-01 00:14:00,14.0000,22.4900,293782.8894,2109812.5830,2109812.5830
2020-01-01 00:15:00,15.0000,27.4600,374017.2570,2483829.8400,2483829.8400
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,2575977.4668,2575977.4668
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,2668125.0936,2668125.0936
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,2760272.7204,2760272.7204
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,2852420.3472,2852420.3472
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,2944567.9740,2944567.9740
2020-01-01 00:21:00,21.0000,10.0000,92147.6268,3036715.6008,3036715.6008
2020-01-01 00:22:00,22.0000,10.0000,92147.6268,3128863.2276,3128863.2276
2020-01-01 00:23:00,23.0000,10.0000,92147.6268,3221010.8544,3221010.8544
2020-01-01 00:24:00,24.0000,10.0000,92147.6268,3313158.4812,3313158.4812
2020-01-01 00:25:00,25.0000,11.9200,123143.5998,3436302.0810,3436302.0810
2020-01-01 00:26:00,26.0000,16.8000,201925.0314,3638227.1124,3638227.1124
2020-01-01 00:27:00,27.0000,10.0000,92147.6268,3730374.7392,3730374.7392
2020-01-01 00:28:00,28.0000,10.0000,92147.6268,3822522.3660,3822522.3660
2020-01-01 00:29:00,29.0000,10.0000,92147.6268,3914669.9928,3914669.9928
2020-01-01 00:30:00,30.0000,12.5900,133959.9030,4048629.8958,4048629.8958
2020-01-01 00:31:00,31.0000,18.3600,227109.2598,4275739.1556,4275739.1556
2020-01-01 00:32:00,32.0000,10.0000,92147.6268,4367886.7824,4367886.7824
2020-01-01 00:33:00,33.0000,30.9500,430358.8956,4798245.6780,4798245.6780
2020-01-01 00:34:00,34.0000,10.0000,92147.6268,4890393.3048,4890393.3048
2020-01-01 00:35:00,35.0000,15.2900,177547.9902,5067941.2950,5067941.2950
2020-01-01 00:36:00,36.0000,11.6000,117977.6046,5185918.8996,5185918.8996
2020-01-01 00:37:00,37.0000,10.0000,92147.6268,5278066.5264,5278066.5264
2020-01-01 00:38:00,38.0000,24.3100,323164.4886,5601231.0150,5601231.0150
2020-01-01 00:39:00,39.0000,10.0000,92147.6268,5693378.6418,5693378.6418
2020-01-01 00:40:00,40.0000,29.3000,403721.7312,6097100.3730,6097100.3730
2020-01-01 00:41:00,41.0000,10.0000,92147.6268,6189247.9998,6189247.9998
2020-01-01 00:42:00,42.0000,28.4900,390645.3048,6579893.3046,6579893.3046
