@relation Dynamic_Log_Rate_s5_alpha0.6
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,12.38
1.00,10.00
2.00,10.00
3.00,10.00
4.00,16.94
5.00,27.22
6.00,17.67
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.00
16.00,10.00
17.00,11.62
18.00,10.00
19.00,18.57
20.00,10.00
21.00,10.00
22.00,10.00
23.00,13.64
24.00,16.64
25.00,10.00
26.00,10.00
27.00,22.26
28.00,26.48
29.00,14.58
30.00,10.00
31.00,29.89
32.00,10.00
33.00,20.91
34.00,20.79
35.00,10.00
36.00,10.00
37.00,34.72
38.00,10.00
39.00,10.00
40.00,15.59
41.00,10.00
42.00,27.27
43.00,11.53
44.00,10.00
45.00,10.00
46.00,18.96
47.00,17.47
48.00,15.58
49.00,35.26
50.00,14.60
51.00,11.37
52.00,10.00
53.00,10.00
54.00,26.33
55.00,11.90
56.00,19.24
57.00,10.37
58.00,13.78
59.00,14.62
60.00,12.66
61.00,28.37
62.00,10.46
63.00,35.66
64.00,10.00
65.00,10.00
66.00,52.63
67.00,34.29
68.00,35.84
69.00,10.00
70.00,10.00
71.00,10.00
72.00,10.00
73.00,21.42
74.00,21.80
75.00,19.16
76.00,35.50
77.00,33.21
78.00,10.00
79.00,20.32
80.00,10.46
81.00,10.00
82.00,33.35
83.00,35.20
84.00,26.88
85.00,21.19
86.00,30.73
87.00,21.40
88.00,19.65
89.00,13.93
90.00,35.30
91.00,25.58
92.00,25.98
93.00,25.64
94.00,15.90
95.00,20.61
96.00,20.52
97.00,34.80
98.00,11.30
99.00,17.45
100.00,36.85
101.00,34.43
102.00,27.74
103.00,27.71
104.00,30.36
105.00,40.27
106.00,39.82
107.00,10.00
108.00,34.75
109.00,44.34
110.00,13.54
111.00,29.13
112.00,58.62
113.00,34.26
114.00,55.54
115.00,42.14
116.00,22.61
117.00,32.31
118.00,43.18
119.00,29.53
120.00,31.08
121.00,20.66
122.00,25.12
123.00,30.20
124.00,21.61
125.00,50.94
126.00,25.95
127.00,45.96
128.00,36.55
129.00,30.70
130.00,32.12
131.00,25.67
132.00,28.51
133.00,61.27
134.00,33.86
135.00,47.36
136.00,43.67
137.00,38.41
138.00,53.51
139.00,39.38
140.00,24.08
141.00,40.24
142.00,28.08
143.00,22.01
144.00,43.35
145.00,34.62
146.00,32.83
147.00,46.26
148.00,25.34
149.00,42.46
150.00,10.00
151.00,36.39
152.00,47.17
153.00,10.66
154.00,58.28
155.00,41.60
156.00,23.43
157.00,52.41
158.00,44.64
159.00,36.51
160.00,34.86
161.00,49.71
162.00,40.56
163.00,17.17
164.00,43.44
165.00,57.15
166.00,17.41
167.00,42.49
168.00,42.62
169.00,42.30
170.00,52.40
171.00,30.99
172.00,52.07
173.00,37.52
174.00,31.71
175.00,49.46
176.00,44.60
177.00,42.96
178.00,34.34
179.00,31.91
180.00,53.39
181.00,66.17
182.00,24.46
183.00,61.24
184.00,50.76
185.00,55.43
186.00,47.38
187.00,26.81
188.00,32.80
189.00,47.94
190.00,61.43
191.00,38.29
192.00,37.28
193.00,57.37
194.00,45.08
195.00,54.29
196.00,75.36
197.00,36.74
198.00,52.14
199.00,45.98
200.00,56.95
201.00,47.24
202.00,54.06
203.00,51.65
204.00,61.00
205.00,51.10
206.00,42.83
207.00,43.44
208.00,44.08
209.00,33.85
210.00,39.01
211.00,42.58
212.00,43.42
213.00,41.56
214.00,76.63
215.00,57.11
216.00,53.57
217.00,46.96
218.00,47.86
219.00,40.63
220.00,53.91
221.00,53.01
222.00,64.39
223.00,56.49
224.00,36.51
225.00,19.19
226.00,36.53
227.00,56.36
228.00,58.31
229.00,65.12
230.00,45.55
231.00,69.06
232.00,55.45
233.00,48.80
234.00,58.04
235.00,53.54
236.00,57.50
237.00,57.66
238.00,31.06
239.00,57.38
240.00,64.05
241.00,29.09
242.00,50.09
243.00,33.47
244.00,68.35
245.00,30.76
246.00,43.26
247.00,18.93
248.00,42.88
249.00,54.74
250.00,74.81
251.00,40.65
252.00,60.46
253.00,58.38
254.00,46.44
255.00,36.24
256.00,43.39
257.00,58.51
258.00,51.93
259.00,57.67
260.00,80.48
261.00,67.21
262.00,67.09
263.00,52.13
264.00,69.88
265.00,65.09
266.00,56.53
267.00,64.17
268.00,61.55
269.00,66.01
270.00,73.62
271.00,69.21
272.00,34.83
273.00,67.78
274.00,53.28
275.00,41.50
276.00,46.78
277.00,52.20
278.00,55.24
279.00,46.92
280.00,66.59
281.00,77.61
282.00,59.41
283.00,45.20
284.00,68.66
285.00,52.24
286.00,60.21
287.00,57.38
288.00,74.25
289.00,42.71
290.00,64.72
291.00,57.61
292.00,66.88
293.00,50.45
294.00,29.82
295.00,62.94
296.00,44.06
297.00,64.37
298.00,56.69
299.00,79.90
300.00,56.81
301.00,53.19
302.00,49.26
303.00,40.27
304.00,61.51
305.00,67.04
306.00,56.89
307.00,86.77
308.00,64.34
309.00,68.97
310.00,44.76
311.00,65.32
312.00,47.59
313.00,36.29
314.00,57.71
315.00,32.10
316.00,51.07
317.00,71.92
318.00,66.83
319.00,60.83
320.00,77.51
321.00,85.69
322.00,74.32
323.00,63.17
324.00,36.11
325.00,74.69
326.00,60.07
327.00,77.80
328.00,49.04
329.00,68.99
330.00,61.63
331.00,39.97
332.00,57.50
333.00,61.84
334.00,56.39
335.00,70.81
336.00,55.19
337.00,77.33
338.00,73.40
339.00,74.87
340.00,49.54
341.00,66.79
342.00,43.34
343.00,79.23
344.00,67.66
345.00,64.52
346.00,75.05
347.00,51.28
348.00,78.32
349.00,51.32
350.00,53.26
351.00,42.23
352.00,53.57
353.00,48.07
354.00,56.32
355.00,58.45
356.00,48.79
357.00,63.43
358.00,46.58
359.00,27.54
360.00,59.37
361.00,61.36
362.00,54.31
363.00,37.68
364.00,69.58
365.00,47.08
366.00,67.61
367.00,72.28
368.00,67.41
369.00,42.51
370.00,60.21
371.00,75.73
372.00,39.78
373.00,51.65
374.00,61.47
375.00,33.58
376.00,73.05
377.00,60.03
378.00,69.23
379.00,60.79
380.00,46.13
381.00,54.37
382.00,53.37
383.00,69.92
384.00,56.67
385.00,55.41
386.00,36.91
387.00,46.91
388.00,49.62
389.00,41.25
390.00,49.11
391.00,72.95
392.00,42.16
393.00,80.22
394.00,67.69
395.00,90.33
396.00,64.61
397.00,77.61
398.00,69.54
399.00,56.86
400.00,73.36
401.00,60.80
402.00,71.76
403.00,59.52
404.00,52.79
405.00,78.87
406.00,54.80
407.00,44.64
408.00,51.57
409.00,53.93
410.00,93.02
411.00,65.16
412.00,78.16
413.00,46.04
414.00,57.01
415.00,62.39
416.00,64.63
417.00,65.17
418.00,49.62
419.00,55.64
420.00,53.67
421.00,92.30
422.00,59.74
423.00,67.29
424.00,66.23
425.00,79.45
426.00,49.45
427.00,61.96
428.00,54.60
429.00,57.09
430.00,43.79
431.00,36.63
432.00,76.44
433.00,37.66
434.00,46.28
435.00,68.45
436.00,68.72
437.00,77.85
438.00,45.37
439.00,54.07
440.00,55.27
441.00,39.25
442.00,73.38
443.00,47.56
444.00,63.08
445.00,48.56
446.00,61.75
447.00,66.60
448.00,53.64
449.00,43.91
450.00,40.33
451.00,56.09
452.00,72.88
453.00,61.67
454.00,53.57
455.00,47.56
456.00,51.28
457.00,71.13
458.00,70.35
459.00,63.33
460.00,58.10
461.00,63.30
462.00,46.33
463.00,35.42
464.00,49.22
465.00,87.19
466.00,44.04
467.00,37.62
468.00,70.59
469.00,52.95
470.00,43.34
471.00,85.19
472.00,76.29
473.00,37.80
474.00,51.93
475.00,46.85
476.00,47.08
477.00,53.70
478.00,70.17
479.00,47.36
480.00,67.82
481.00,60.67
482.00,34.85
483.00,32.93
484.00,52.01
485.00,71.53
486.00,67.32
487.00,51.20
488.00,47.13
489.00,43.26
490.00,58.79
491.00,68.23
492.00,47.30
493.00,79.63
494.00,57.45
495.00,46.94
496.00,48.79
497.00,45.30
498.00,57.84
499.00,39.08
500.00,50.05
501.00,67.68
502.00,53.76
503.00,51.29
504.00,48.96
505.00,43.06
506.00,40.80
507.00,47.12
508.00,47.95
509.00,47.45
510.00,36.69
511.00,60.68
512.00,47.03
513.00,49.18
514.00,51.69
515.00,45.88
516.00,44.33
517.00,47.86
518.00,45.53
519.00,55.31
520.00,51.01
521.00,69.32
522.00,52.24
523.00,43.47
524.00,42.50
525.00,54.75
526.00,50.04
527.00,57.64
528.00,46.82
529.00,29.19
530.00,48.24
531.00,24.35
532.00,40.87
533.00,30.93
534.00,36.56
535.00,44.90
536.00,57.49
537.00,25.57
538.00,28.28
539.00,35.02
540.00,61.89
541.00,42.16
542.00,36.97
543.00,35.65
544.00,40.54
545.00,30.80
546.00,57.26
547.00,35.50
548.00,52.87
549.00,28.48
550.00,47.07
551.00,41.74
552.00,26.72
553.00,52.38
554.00,27.04
555.00,25.24
556.00,40.44
557.00,27.32
558.00,22.04
559.00,52.57
560.00,32.73
561.00,34.74
562.00,36.97
563.00,18.59
564.00,44.40
565.00,33.68
566.00,55.87
567.00,33.11
568.00,25.84
569.00,42.77
570.00,46.48
571.00,19.81
572.00,42.34
573.00,32.41
574.00,14.25
575.00,32.29
576.00,27.48
577.00,34.08
578.00,49.45
579.00,19.38
580.00,46.97
581.00,17.71
582.00,14.97
583.00,21.39
584.00,28.79
585.00,20.96
586.00,29.66
587.00,41.05
588.00,32.43
589.00,40.34
590.00,22.38
591.00,28.22
592.00,31.80
593.00,30.18
594.00,53.58
595.00,22.41
596.00,25.50
597.00,40.35
598.00,26.19
599.00,40.42
600.00,29.60
601.00,34.34
602.00,37.24
603.00,46.27
604.00,26.57
605.00,36.30
606.00,19.16
607.00,45.46
608.00,30.10
609.00,26.32
610.00,30.02
611.00,10.00
612.00,48.57
613.00,35.41
614.00,32.61
615.00,31.11
616.00,42.75
617.00,20.79
618.00,39.06
619.00,24.70
620.00,10.80
621.00,21.15
622.00,32.97
623.00,43.47
624.00,19.84
625.00,15.63
626.00,10.00
627.00,21.36
628.00,11.94
629.00,19.19
630.00,22.62
631.00,13.26
632.00,33.29
633.00,25.19
634.00,22.26
635.00,13.66
636.00,13.66
637.00,27.76
638.00,22.97
639.00,26.32
640.00,32.38
641.00,22.99
642.00,20.49
643.00,10.00
644.00,10.00
645.00,38.85
646.00,12.50
647.00,10.00
648.00,10.00
649.00,17.55
650.00,27.12
651.00,18.26
652.00,10.00
653.00,28.30
654.00,11.28
655.00,14.05
656.00,23.79
657.00,25.73
658.00,10.00
659.00,16.32
660.00,29.13
661.00,10.00
662.00,14.74
663.00,17.53
664.00,22.59
665.00,16.06
666.00,23.81
667.00,10.00
668.00,10.00
669.00,22.84
670.00,28.73
671.00,14.73
672.00,10.00
673.00,19.39
674.00,21.94
675.00,10.87
676.00,10.00
677.00,10.00
678.00,13.40
679.00,10.00
680.00,16.11
681.00,10.00
682.00,10.00
683.00,13.30
684.00,13.82
685.00,10.00
686.00,16.03
687.00,30.77
688.00,27.94
689.00,11.68
690.00,10.00
691.00,10.00
692.00,23.46
693.00,10.98
694.00,10.76
695.00,13.96
696.00,24.30
697.00,10.00
698.00,12.56
699.00,10.00
700.00,11.39
701.00,13.30
702.00,10.00
703.00,10.00
704.00,10.00
705.00,10.00
706.00,10.00
707.00,10.00
708.00,10.00
709.00,14.37
710.00,21.22
711.00,10.00
712.00,21.21
713.00,10.00
714.00,10.00
715.00,10.00
716.00,10.00
717.00,10.00
718.00,24.33
719.00,19.26
720.00,23.29
721.00,10.00
722.00,10.00
723.00,10.00
724.00,10.00
725.00,18.20
726.00,10.00
727.00,10.00
728.00,10.00
729.00,27.25
730.00,10.00
731.00,10.00
732.00,10.00
733.00,10.00
734.00,10.00
735.00,10.00
736.00,10.00
737.00,10.00
738.00,10.00
739.00,10.00
740.00,12.43
741.00,13.36
742.00,10.00
743.00,10.00
744.00,10.00
745.00,10.00
746.00,10.00
747.00,10.00
748.00,10.00
749.00,10.00
750.00,10.00
751.00,10.00
752.00,10.00
753.00,10.00
754.00,10.00
755.00,10.00
756.00,10.00
757.00,10.00
758.00,10.00
759.00,10.00
760.00,10.00
761.00,10.00
762.00,10.00
763.00,10.00
764.00,10.00
765.00,10.00
766.00,10.00
767.00,10.00
