@relation Dynamic_Log_Rate_s4_alpha0.8
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,14.23
11.00,18.00
12.00,10.00
13.00,10.00
14.00,13.59
15.00,10.00
16.00,10.00
17.00,17.82
18.00,10.00
19.00,10.00
20.00,10.00
21.00,10.00
22.00,20.32
23.00,10.46
24.00,10.00
25.00,14.65
26.00,10.00
27.00,10.00
28.00,19.06
29.00,10.00
30.00,10.00
31.00,13.31
32.00,10.91
33.00,11.22
34.00,17.76
35.00,11.87
36.00,11.41
37.00,22.15
38.00,12.97
39.00,15.70
40.00,11.55
41.00,20.02
42.00,10.68
43.00,10.00
44.00,20.31
45.00,19.11
46.00,20.89
47.00,10.00
48.00,10.00
49.00,14.63
50.00,18.71
51.00,15.55
52.00,19.93
53.00,21.81
54.00,19.71
55.00,21.39
56.00,18.27
57.00,21.48
58.00,19.02
59.00,21.93
60.00,28.10
61.00,21.91
62.00,30.62
63.00,19.96
64.00,19.23
65.00,22.97
66.00,18.52
67.00,26.25
68.00,17.01
69.00,16.61
70.00,20.74
71.00,26.02
72.00,25.68
73.00,23.30
74.00,37.10
75.00,23.45
76.00,36.62
77.00,31.93
78.00,33.37
79.00,33.39
80.00,33.65
81.00,33.21
82.00,25.70
83.00,28.72
84.00,20.86
85.00,33.38
86.00,31.02
87.00,25.12
88.00,40.15
89.00,33.53
90.00,31.70
91.00,36.69
92.00,33.51
93.00,32.32
94.00,33.41
95.00,38.53
96.00,37.70
97.00,45.60
98.00,35.48
99.00,36.30
100.00,35.07
101.00,33.68
102.00,23.32
103.00,39.07
104.00,33.81
105.00,37.05
106.00,32.48
107.00,40.71
108.00,44.95
109.00,38.85
110.00,52.18
111.00,40.38
112.00,33.97
113.00,36.23
114.00,43.96
115.00,38.95
116.00,60.23
117.00,29.63
118.00,33.23
119.00,48.23
120.00,37.77
121.00,41.59
122.00,44.55
123.00,39.86
124.00,56.94
125.00,44.76
126.00,36.28
127.00,50.69
128.00,57.13
129.00,46.28
130.00,49.60
131.00,36.91
132.00,49.07
133.00,54.88
134.00,58.39
135.00,43.97
136.00,48.21
137.00,40.92
138.00,36.95
139.00,46.68
140.00,42.10
141.00,61.64
142.00,46.75
143.00,55.47
144.00,49.16
145.00,55.97
146.00,50.40
147.00,52.79
148.00,41.69
149.00,52.27
150.00,52.07
151.00,47.14
152.00,44.51
153.00,62.64
154.00,44.72
155.00,48.35
156.00,57.80
157.00,55.81
158.00,53.32
159.00,51.21
160.00,52.28
161.00,51.00
162.00,47.96
163.00,58.95
164.00,43.91
165.00,56.06
166.00,48.56
167.00,59.78
168.00,49.30
169.00,44.74
170.00,57.83
171.00,60.39
172.00,62.07
173.00,62.10
174.00,53.74
175.00,53.07
176.00,66.65
177.00,52.92
178.00,63.14
179.00,52.01
180.00,59.64
181.00,69.45
182.00,57.45
183.00,53.85
184.00,59.50
185.00,59.73
186.00,58.35
187.00,61.05
188.00,57.79
189.00,53.03
190.00,63.90
191.00,58.13
192.00,61.47
193.00,56.15
194.00,57.62
195.00,62.89
196.00,61.33
197.00,66.59
198.00,62.56
199.00,68.15
200.00,64.24
201.00,55.26
202.00,53.65
203.00,66.46
204.00,66.08
205.00,57.93
206.00,60.27
207.00,67.01
208.00,61.66
209.00,66.83
210.00,59.71
211.00,57.22
212.00,60.33
213.00,62.49
214.00,61.73
215.00,69.09
216.00,61.72
217.00,64.75
218.00,62.17
219.00,68.07
220.00,66.88
221.00,60.78
222.00,76.04
223.00,69.99
224.00,66.92
225.00,62.97
226.00,60.59
227.00,59.13
228.00,67.97
229.00,60.93
230.00,70.98
231.00,63.32
232.00,69.12
233.00,58.60
234.00,62.73
235.00,66.85
236.00,67.44
237.00,72.81
238.00,66.11
239.00,74.60
240.00,75.50
241.00,69.90
242.00,72.82
243.00,78.59
244.00,82.57
245.00,74.46
246.00,72.17
247.00,77.27
248.00,68.07
249.00,70.87
250.00,68.37
251.00,70.91
252.00,70.11
253.00,66.58
254.00,79.42
255.00,82.13
256.00,79.12
257.00,73.89
258.00,71.54
259.00,79.46
260.00,72.51
261.00,77.26
262.00,64.58
263.00,71.62
264.00,87.09
265.00,84.84
266.00,66.15
267.00,75.16
268.00,73.06
269.00,65.80
270.00,81.86
271.00,64.08
272.00,69.05
273.00,76.53
274.00,79.98
275.00,70.46
276.00,67.37
277.00,77.21
278.00,70.70
279.00,74.99
280.00,70.04
281.00,77.20
282.00,75.65
283.00,76.56
284.00,80.11
285.00,74.86
286.00,81.30
287.00,80.15
288.00,90.54
289.00,72.50
290.00,71.46
291.00,75.57
292.00,81.02
293.00,69.87
294.00,78.27
295.00,84.48
296.00,68.75
297.00,76.92
298.00,83.90
299.00,78.61
300.00,67.16
301.00,71.74
302.00,80.76
303.00,85.61
304.00,79.45
305.00,71.08
306.00,79.63
307.00,68.80
308.00,79.13
309.00,90.00
310.00,70.52
311.00,74.56
312.00,77.72
313.00,87.61
314.00,74.47
315.00,76.05
316.00,71.59
317.00,76.72
318.00,88.79
319.00,74.13
320.00,85.53
321.00,73.95
322.00,81.39
323.00,83.38
324.00,82.59
325.00,81.42
326.00,68.20
327.00,76.55
328.00,76.93
329.00,87.53
330.00,70.38
331.00,72.16
332.00,85.05
333.00,73.36
334.00,82.61
335.00,81.52
336.00,77.11
337.00,81.88
338.00,80.98
339.00,86.31
340.00,83.57
341.00,74.89
342.00,86.83
343.00,87.48
344.00,83.18
345.00,81.56
346.00,74.82
