@relation Dynamic_Log_Rate_s4_alpha0.6
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,19.03
7.00,10.00
8.00,10.00
9.00,15.46
10.00,10.00
11.00,10.00
12.00,10.00
13.00,10.00
14.00,10.00
15.00,10.00
16.00,10.00
17.00,22.14
18.00,14.52
19.00,16.74
20.00,22.12
21.00,14.33
22.00,10.00
23.00,10.00
24.00,37.20
25.00,12.25
26.00,10.00
27.00,10.30
28.00,12.73
29.00,10.00
30.00,26.96
31.00,10.00
32.00,23.22
33.00,10.00
34.00,10.00
35.00,17.80
36.00,10.00
37.00,20.87
38.00,10.00
39.00,10.00
40.00,10.00
41.00,20.63
42.00,13.58
43.00,14.76
44.00,10.00
45.00,21.88
46.00,22.47
47.00,16.97
48.00,22.81
49.00,28.27
50.00,16.36
51.00,26.70
52.00,18.07
53.00,18.54
54.00,33.09
55.00,14.46
56.00,24.48
57.00,36.05
58.00,10.00
59.00,10.00
60.00,29.25
61.00,10.00
62.00,10.00
63.00,24.84
64.00,22.61
65.00,30.32
66.00,20.12
67.00,23.32
68.00,28.39
69.00,29.30
70.00,33.34
71.00,34.25
72.00,17.19
73.00,10.00
74.00,21.98
75.00,34.91
76.00,33.04
77.00,39.97
78.00,19.61
79.00,12.13
80.00,43.39
81.00,34.39
82.00,10.00
83.00,22.81
84.00,29.40
85.00,10.00
86.00,23.39
87.00,35.21
88.00,26.78
89.00,19.50
90.00,17.91
91.00,27.57
92.00,44.62
93.00,19.73
94.00,31.38
95.00,18.13
96.00,13.62
97.00,31.53
98.00,37.73
99.00,32.37
100.00,13.16
101.00,28.64
102.00,25.99
103.00,30.55
104.00,36.84
105.00,68.92
106.00,36.49
107.00,36.73
108.00,33.06
109.00,15.29
110.00,30.70
111.00,51.86
112.00,43.53
113.00,28.47
114.00,51.08
115.00,44.45
116.00,31.15
117.00,36.44
118.00,22.16
119.00,21.33
120.00,32.59
121.00,30.15
122.00,44.64
123.00,31.86
124.00,24.90
125.00,47.16
126.00,23.99
127.00,33.69
128.00,32.95
129.00,62.65
130.00,45.30
131.00,30.71
132.00,36.04
133.00,25.68
134.00,22.59
135.00,20.13
136.00,36.27
137.00,28.17
138.00,28.08
139.00,15.11
140.00,17.90
141.00,55.34
142.00,36.12
143.00,30.48
144.00,27.08
145.00,50.93
146.00,25.44
147.00,41.34
148.00,33.83
149.00,46.95
150.00,23.39
151.00,34.53
152.00,37.00
153.00,53.78
154.00,47.19
155.00,35.32
156.00,59.56
157.00,27.86
158.00,30.46
159.00,33.99
160.00,37.14
161.00,34.72
162.00,43.56
163.00,35.63
164.00,42.98
165.00,37.62
166.00,39.80
167.00,43.58
168.00,48.45
169.00,38.55
170.00,33.99
171.00,46.02
172.00,15.66
173.00,25.61
174.00,40.37
175.00,35.36
176.00,19.74
177.00,44.03
178.00,51.03
179.00,61.17
180.00,54.96
181.00,38.68
182.00,57.82
183.00,62.57
184.00,59.54
185.00,29.22
186.00,55.11
187.00,30.52
188.00,50.22
189.00,40.83
190.00,52.52
191.00,46.14
192.00,65.49
193.00,20.51
194.00,44.88
195.00,44.54
196.00,38.13
197.00,46.20
198.00,45.85
199.00,19.46
200.00,52.30
201.00,24.86
202.00,38.06
203.00,50.23
204.00,22.49
205.00,50.53
206.00,57.61
207.00,30.51
208.00,42.97
209.00,43.42
210.00,49.38
211.00,53.07
212.00,35.23
213.00,27.20
214.00,60.08
215.00,29.63
216.00,47.82
217.00,51.85
218.00,34.32
219.00,45.82
220.00,48.82
221.00,58.07
222.00,58.60
223.00,59.09
224.00,83.73
225.00,59.66
226.00,48.27
227.00,58.39
228.00,27.58
229.00,65.00
230.00,53.91
231.00,47.24
232.00,37.55
233.00,51.48
234.00,46.48
235.00,73.25
236.00,69.74
237.00,68.82
238.00,22.62
239.00,50.47
240.00,49.66
241.00,62.69
242.00,44.57
243.00,23.84
244.00,46.23
245.00,48.33
246.00,53.47
247.00,58.17
248.00,60.10
249.00,53.03
250.00,44.94
251.00,66.88
252.00,57.94
253.00,67.74
254.00,74.54
255.00,63.03
256.00,49.54
257.00,18.42
258.00,56.62
259.00,37.16
260.00,46.35
261.00,67.36
262.00,65.01
263.00,68.56
264.00,32.30
265.00,73.05
266.00,53.51
267.00,49.73
268.00,33.81
269.00,44.21
270.00,67.27
271.00,47.94
272.00,59.80
273.00,72.71
274.00,53.48
275.00,63.14
276.00,67.87
277.00,57.74
278.00,33.46
279.00,51.95
280.00,52.72
281.00,84.02
282.00,68.63
283.00,49.27
284.00,50.03
285.00,53.51
286.00,62.33
287.00,54.05
288.00,48.63
289.00,40.90
290.00,55.15
291.00,80.05
292.00,50.05
293.00,55.34
294.00,79.94
295.00,67.64
296.00,64.93
297.00,52.71
298.00,56.29
299.00,23.04
300.00,53.21
301.00,42.24
302.00,61.41
303.00,84.85
304.00,61.69
305.00,50.37
306.00,48.53
307.00,67.91
308.00,58.62
309.00,55.01
310.00,66.76
311.00,48.64
312.00,64.99
313.00,49.66
314.00,71.45
315.00,64.12
316.00,57.23
317.00,71.63
318.00,60.39
319.00,57.63
320.00,86.60
321.00,72.94
322.00,58.74
323.00,44.70
324.00,51.85
325.00,28.83
326.00,59.88
327.00,50.37
328.00,70.93
329.00,62.24
330.00,52.26
331.00,57.37
332.00,66.60
333.00,56.81
334.00,46.04
335.00,45.33
336.00,76.92
337.00,64.86
338.00,61.77
339.00,36.71
340.00,69.95
341.00,52.66
342.00,50.86
343.00,78.45
344.00,63.19
345.00,44.32
346.00,76.63
