@relation Dynamic_Log_Rate_s2_alpha0.5
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,17.12
2.00,10.00
3.00,14.55
4.00,24.75
5.00,35.57
6.00,11.64
7.00,10.00
8.00,14.57
9.00,10.00
10.00,10.00
11.00,21.71
12.00,10.00
13.00,40.63
14.00,10.00
15.00,10.00
16.00,10.00
17.00,17.70
18.00,35.48
19.00,10.00
20.00,10.00
21.00,10.81
22.00,17.80
23.00,16.68
24.00,25.78
25.00,10.20
26.00,12.02
27.00,10.00
28.00,10.65
29.00,10.00
30.00,10.00
31.00,10.00
32.00,10.00
33.00,10.00
34.00,10.00
35.00,10.00
36.00,10.00
37.00,45.37
38.00,38.24
39.00,10.00
40.00,10.00
41.00,31.30
42.00,30.94
43.00,10.00
44.00,10.00
45.00,55.09
46.00,10.00
47.00,10.00
48.00,10.00
49.00,32.30
50.00,10.00
51.00,51.85
52.00,10.00
53.00,10.31
54.00,10.00
55.00,27.39
56.00,10.00
57.00,21.83
58.00,10.00
59.00,10.00
60.00,41.51
61.00,10.00
62.00,10.00
63.00,10.00
64.00,36.64
65.00,30.30
66.00,18.98
67.00,23.02
68.00,10.00
69.00,11.63
70.00,10.00
71.00,22.02
72.00,21.27
73.00,26.10
74.00,10.00
75.00,18.35
76.00,28.20
77.00,30.90
78.00,10.00
79.00,11.27
80.00,13.54
81.00,39.60
82.00,32.50
83.00,27.01
84.00,28.92
85.00,29.36
86.00,27.34
87.00,15.91
88.00,22.25
89.00,26.33
90.00,17.25
91.00,10.00
92.00,31.66
93.00,38.57
94.00,44.47
95.00,38.87
96.00,16.77
97.00,23.60
98.00,31.65
99.00,10.00
100.00,29.77
101.00,42.79
102.00,22.65
103.00,50.05
104.00,50.94
105.00,34.76
106.00,20.55
107.00,51.81
108.00,18.88
109.00,48.67
110.00,31.01
111.00,20.76
112.00,15.05
113.00,22.01
114.00,45.64
115.00,31.53
116.00,14.88
117.00,22.50
118.00,50.63
119.00,28.06
120.00,22.28
121.00,21.53
122.00,22.87
123.00,18.38
124.00,10.16
125.00,25.96
126.00,15.10
127.00,42.04
128.00,21.59
129.00,12.32
130.00,48.75
131.00,31.97
132.00,36.44
133.00,13.47
134.00,41.06
135.00,10.00
136.00,10.00
137.00,40.79
138.00,16.72
139.00,47.74
140.00,32.07
141.00,43.25
142.00,36.82
143.00,10.00
144.00,28.37
145.00,23.91
146.00,41.29
147.00,20.94
148.00,10.00
149.00,38.83
150.00,34.55
151.00,21.22
152.00,56.33
153.00,30.79
154.00,38.34
155.00,22.10
156.00,19.87
157.00,22.59
158.00,31.13
159.00,55.37
160.00,36.97
161.00,26.50
162.00,58.10
163.00,14.09
164.00,44.54
165.00,11.84
166.00,35.08
167.00,25.28
168.00,26.97
169.00,24.76
170.00,40.73
171.00,46.06
172.00,40.94
173.00,30.24
174.00,20.80
175.00,33.34
176.00,17.51
177.00,24.95
178.00,51.41
179.00,17.54
180.00,60.04
181.00,20.56
182.00,55.09
183.00,55.67
184.00,53.93
185.00,36.84
186.00,14.77
187.00,54.83
188.00,45.70
