@relation Dynamic_Log_Rate_s5_alpha0.4
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,13.89
8.00,12.32
9.00,10.00
10.00,22.36
11.00,10.00
12.00,16.12
13.00,10.00
14.00,10.00
15.00,10.00
16.00,10.00
17.00,10.00
18.00,27.26
19.00,18.98
20.00,10.00
21.00,10.00
22.00,11.54
23.00,24.81
24.00,10.63
25.00,19.02
26.00,31.08
27.00,20.61
28.00,10.00
29.00,10.50
30.00,14.15
31.00,21.54
32.00,10.00
33.00,29.47
34.00,10.00
35.00,18.43
36.00,10.00
37.00,10.00
38.00,31.99
39.00,10.00
40.00,14.43
41.00,32.18
42.00,13.13
43.00,10.00
44.00,22.04
45.00,23.35
46.00,38.18
47.00,24.81
48.00,12.35
49.00,10.00
50.00,11.60
51.00,28.65
52.00,22.46
53.00,28.77
54.00,10.00
55.00,10.00
56.00,10.00
57.00,10.00
58.00,10.00
59.00,10.00
60.00,10.00
61.00,22.58
62.00,24.31
63.00,11.76
64.00,10.00
65.00,13.53
66.00,10.00
67.00,21.76
68.00,25.89
69.00,10.00
70.00,10.00
71.00,18.79
72.00,16.02
73.00,10.76
74.00,10.68
75.00,10.00
76.00,31.05
77.00,48.04
78.00,17.76
79.00,10.00
80.00,35.66
81.00,23.68
82.00,14.34
83.00,10.00
84.00,59.59
85.00,46.30
86.00,30.13
87.00,47.90
88.00,29.87
89.00,21.56
90.00,10.00
91.00,15.36
92.00,10.00
93.00,10.00
94.00,17.49
95.00,22.96
96.00,13.85
97.00,22.10
98.00,10.00
99.00,10.00
100.00,39.74
101.00,10.00
102.00,10.00
103.00,32.70
104.00,39.94
105.00,13.38
106.00,10.00
107.00,10.00
108.00,22.18
109.00,10.00
110.00,31.30
111.00,19.53
112.00,45.84
113.00,19.05
114.00,26.79
115.00,10.00
116.00,10.52
117.00,22.11
118.00,10.00
119.00,10.00
120.00,10.00
121.00,10.00
122.00,10.00
123.00,10.00
124.00,25.74
125.00,14.69
126.00,48.72
127.00,10.00
128.00,27.90
129.00,25.11
130.00,10.00
131.00,40.22
132.00,31.28
133.00,10.00
134.00,30.19
135.00,10.00
136.00,51.82
137.00,48.57
138.00,10.00
139.00,32.05
140.00,10.00
141.00,12.05
142.00,14.51
143.00,43.80
144.00,33.12
145.00,39.27
146.00,49.62
147.00,10.00
148.00,10.00
149.00,10.00
150.00,62.32
151.00,22.81
152.00,53.15
153.00,17.94
154.00,16.40
155.00,28.63
156.00,29.44
157.00,48.85
158.00,47.62
159.00,10.64
160.00,10.00
161.00,42.46
162.00,30.05
163.00,21.79
164.00,28.36
165.00,39.10
166.00,80.41
167.00,26.96
168.00,31.89
169.00,52.05
170.00,60.82
171.00,10.00
172.00,15.75
173.00,24.48
174.00,48.75
175.00,26.42
176.00,12.49
177.00,25.13
178.00,29.35
179.00,10.00
180.00,52.23
181.00,15.05
182.00,49.51
183.00,23.30
184.00,29.94
185.00,49.49
186.00,10.00
187.00,42.66
188.00,33.31
189.00,43.12
190.00,43.85
191.00,10.00
192.00,30.15
193.00,10.00
194.00,10.72
195.00,29.10
196.00,10.00
197.00,53.76
198.00,53.87
199.00,20.49
200.00,23.35
201.00,16.88
202.00,10.00
203.00,23.49
204.00,15.75
205.00,10.00
206.00,21.15
207.00,20.25
208.00,40.53
209.00,38.02
210.00,23.95
211.00,30.69
212.00,10.62
213.00,48.85
214.00,60.67
215.00,28.37
216.00,10.00
217.00,40.59
218.00,65.99
219.00,18.18
220.00,28.16
221.00,46.51
222.00,77.66
223.00,58.92
224.00,10.00
225.00,26.97
226.00,21.67
227.00,14.75
228.00,73.00
229.00,35.42
230.00,18.49
231.00,23.99
232.00,42.41
233.00,49.46
234.00,50.71
235.00,31.52
236.00,15.26
237.00,18.83
238.00,41.05
239.00,36.06
240.00,30.77
241.00,22.10
242.00,45.89
243.00,41.10
244.00,18.91
245.00,76.80
246.00,61.41
247.00,33.40
248.00,50.42
249.00,16.40
250.00,36.34
251.00,10.00
252.00,64.96
253.00,37.67
254.00,36.72
255.00,10.00
256.00,35.72
257.00,43.12
258.00,37.89
259.00,34.85
260.00,14.75
261.00,43.04
262.00,21.44
263.00,43.72
264.00,53.68
265.00,19.05
266.00,42.35
267.00,61.18
268.00,59.56
269.00,47.10
270.00,47.39
271.00,40.82
272.00,52.40
273.00,46.56
274.00,43.25
275.00,27.01
276.00,44.77
277.00,47.23
278.00,10.00
279.00,49.89
280.00,41.96
281.00,17.29
282.00,78.48
283.00,40.57
284.00,50.45
285.00,50.59
286.00,53.72
287.00,55.81
288.00,50.44
289.00,17.38
290.00,66.34
291.00,40.95
292.00,62.85
293.00,43.24
294.00,25.22
295.00,10.00
296.00,27.36
297.00,16.41
298.00,49.69
299.00,24.24
300.00,29.82
301.00,34.70
302.00,54.68
303.00,30.76
304.00,16.11
305.00,47.26
306.00,44.57
307.00,40.24
308.00,47.87
309.00,45.70
310.00,76.35
311.00,15.02
312.00,83.55
313.00,43.53
314.00,53.94
315.00,67.55
316.00,43.93
317.00,10.16
318.00,40.36
319.00,77.13
320.00,48.47
321.00,24.12
322.00,67.04
323.00,37.91
324.00,20.04
325.00,10.00
326.00,37.85
327.00,23.82
328.00,60.24
329.00,67.91
330.00,51.54
331.00,42.56
332.00,47.24
333.00,10.00
334.00,46.45
335.00,51.04
336.00,70.94
337.00,13.42
338.00,46.93
339.00,29.82
340.00,58.34
341.00,22.72
342.00,40.81
343.00,24.60
344.00,29.82
345.00,23.24
346.00,83.77
