@relation Dynamic_Log_Rate_s3_alpha0.9
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,10.00
11.00,10.00
12.00,10.15
13.00,10.00
14.00,10.00
15.00,10.00
16.00,10.61
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,10.00
22.00,12.06
23.00,13.60
24.00,10.00
25.00,10.00
26.00,15.07
27.00,12.44
28.00,13.66
29.00,13.68
30.00,13.57
31.00,13.16
32.00,14.42
33.00,12.94
34.00,12.32
35.00,14.45
36.00,12.11
37.00,17.34
38.00,15.83
39.00,13.77
40.00,22.04
41.00,16.86
42.00,20.56
43.00,16.85
44.00,13.68
45.00,18.43
46.00,20.28
47.00,16.60
48.00,18.43
49.00,17.99
50.00,14.89
51.00,22.66
52.00,15.36
53.00,25.73
54.00,24.00
55.00,24.66
56.00,23.68
57.00,21.02
58.00,23.81
59.00,20.83
60.00,27.52
61.00,24.50
62.00,23.05
63.00,22.73
64.00,29.68
65.00,28.31
66.00,25.78
67.00,28.41
68.00,28.26
69.00,24.71
70.00,32.74
71.00,29.87
72.00,31.64
73.00,28.55
74.00,27.51
75.00,34.42
76.00,24.84
77.00,26.74
78.00,34.60
79.00,30.58
80.00,34.55
81.00,35.33
82.00,31.31
83.00,30.20
84.00,22.78
85.00,27.23
86.00,32.45
87.00,34.00
88.00,33.65
89.00,37.08
90.00,34.22
91.00,34.83
92.00,39.93
93.00,37.84
94.00,41.00
95.00,40.93
96.00,39.17
97.00,40.04
98.00,40.53
99.00,40.92
100.00,40.13
101.00,38.60
102.00,43.77
103.00,41.36
104.00,40.59
105.00,41.63
106.00,47.29
107.00,41.12
108.00,38.13
109.00,42.89
110.00,42.18
111.00,44.74
112.00,43.53
113.00,44.57
114.00,45.59
115.00,54.04
116.00,48.78
117.00,44.07
118.00,46.04
119.00,48.61
120.00,47.55
121.00,49.56
122.00,51.22
123.00,49.23
124.00,48.96
125.00,46.99
126.00,49.62
127.00,48.34
128.00,48.53
129.00,48.62
130.00,53.09
131.00,49.42
132.00,53.86
133.00,50.54
134.00,53.96
135.00,50.47
136.00,49.98
137.00,53.17
138.00,50.59
139.00,46.95
140.00,52.66
141.00,57.76
142.00,52.93
143.00,54.23
144.00,53.77
145.00,54.35
146.00,59.17
147.00,53.87
148.00,60.09
149.00,60.71
150.00,53.86
151.00,52.88
152.00,58.38
153.00,58.70
154.00,59.79
155.00,58.28
156.00,54.39
157.00,60.17
158.00,56.58
159.00,58.95
160.00,60.26
161.00,63.18
162.00,55.57
163.00,54.40
164.00,63.03
165.00,63.19
166.00,56.18
167.00,63.62
168.00,60.22
169.00,65.56
170.00,58.94
171.00,58.50
172.00,66.40
173.00,60.48
174.00,62.10
175.00,61.15
176.00,64.46
177.00,60.09
178.00,62.57
179.00,65.17
180.00,71.22
181.00,68.85
182.00,68.44
183.00,66.50
184.00,63.43
185.00,59.84
186.00,63.92
187.00,64.58
188.00,70.71
189.00,68.20
190.00,69.62
191.00,72.69
192.00,66.44
193.00,66.89
194.00,65.49
195.00,68.33
196.00,67.18
197.00,71.99
198.00,71.46
199.00,76.27
200.00,65.72
201.00,74.92
202.00,69.06
203.00,72.84
204.00,73.09
205.00,70.69
206.00,73.96
207.00,75.64
208.00,70.52
209.00,72.36
210.00,71.75
211.00,75.93
212.00,73.42
213.00,69.78
214.00,75.74
215.00,73.16
216.00,73.21
217.00,72.98
218.00,75.10
219.00,72.18
220.00,73.85
221.00,79.19
222.00,75.00
223.00,72.26
224.00,77.65
225.00,78.13
226.00,75.88
227.00,76.36
228.00,81.10
229.00,78.37
230.00,78.18
231.00,76.97
232.00,81.45
233.00,81.14
234.00,78.58
235.00,78.22
236.00,76.46
237.00,76.39
238.00,80.05
239.00,84.30
240.00,72.90
241.00,76.18
242.00,81.00
243.00,76.71
244.00,80.80
245.00,77.52
246.00,82.26
247.00,82.48
248.00,76.95
249.00,77.12
250.00,80.43
251.00,81.23
252.00,85.56
253.00,79.89
254.00,78.19
255.00,79.87
256.00,80.95
257.00,78.62
258.00,83.70
259.00,84.43
260.00,80.29
261.00,85.40
262.00,84.99
263.00,83.04
264.00,87.69
265.00,81.62
266.00,82.48
267.00,90.70
268.00,83.35
269.00,78.18
270.00,82.18
271.00,86.35
272.00,84.39
273.00,81.56
274.00,87.60
275.00,88.55
276.00,83.43
277.00,83.87
278.00,83.95
279.00,83.04
280.00,88.49
281.00,86.17
282.00,82.28
283.00,87.38
284.00,85.83
285.00,85.01
286.00,87.26
287.00,87.37
288.00,86.84
289.00,87.11
290.00,87.95
291.00,85.32
292.00,83.49
293.00,87.84
294.00,87.77
295.00,84.47
296.00,90.65
297.00,88.94
298.00,90.28
299.00,88.53
300.00,87.19
301.00,86.42
302.00,93.67
303.00,91.13
304.00,86.72
305.00,89.76
306.00,95.69
307.00,90.85
308.00,89.10
309.00,87.61
310.00,90.18
311.00,89.76
312.00,86.23
313.00,91.70
314.00,85.11
315.00,96.82
316.00,90.46
317.00,90.68
318.00,90.81
319.00,89.80
320.00,90.84
321.00,88.13
322.00,92.11
323.00,86.87
324.00,85.15
325.00,92.20
326.00,96.37
327.00,95.28
328.00,91.78
329.00,90.14
330.00,94.01
331.00,88.58
332.00,90.17
333.00,88.76
334.00,90.51
335.00,90.49
336.00,94.19
337.00,89.66
338.00,91.51
339.00,91.09
340.00,91.07
341.00,94.52
342.00,89.41
343.00,92.48
344.00,92.39
345.00,96.15
346.00,90.70
