@relation Dynamic_Log_Rate_s4_alpha0.7
@attribute Time numeric
@attribute target_send_rate numeric
@data
0.00,10.00
1.00,10.00
2.00,10.00
3.00,10.00
4.00,10.00
5.00,10.00
6.00,10.00
7.00,10.00
8.00,10.00
9.00,10.00
10.00,13.70
11.00,11.06
12.00,10.00
13.00,10.18
14.00,10.00
15.00,10.00
16.00,10.54
17.00,10.00
18.00,10.00
19.00,10.00
20.00,10.00
21.00,10.00
22.00,10.00
23.00,10.00
24.00,10.00
25.00,17.51
26.00,19.16
27.00,10.00
28.00,10.00
29.00,10.00
30.00,10.00
31.00,10.00
32.00,10.00
33.00,10.00
34.00,10.00
35.00,13.81
36.00,22.84
37.00,19.45
38.00,10.74
39.00,17.90
40.00,12.03
41.00,26.09
42.00,10.00
43.00,10.00
44.00,10.00
45.00,13.16
46.00,10.00
47.00,22.34
48.00,18.84
49.00,10.00
50.00,18.52
51.00,17.92
52.00,16.84
53.00,18.25
54.00,22.17
55.00,12.73
56.00,10.00
57.00,27.50
58.00,17.10
59.00,14.36
60.00,22.77
61.00,29.56
62.00,18.98
63.00,23.65
64.00,13.78
65.00,10.00
66.00,26.91
67.00,18.11
68.00,17.99
69.00,28.14
70.00,31.47
71.00,15.78
72.00,21.83
73.00,26.39
74.00,33.29
75.00,26.65
76.00,27.04
77.00,41.62
78.00,25.73
79.00,31.49
80.00,18.98
81.00,28.46
82.00,25.65
83.00,20.79
84.00,32.92
85.00,20.04
86.00,51.87
87.00,24.48
88.00,14.16
89.00,19.59
90.00,34.65
91.00,23.97
92.00,37.00
93.00,24.97
94.00,39.02
95.00,10.63
96.00,35.05
97.00,29.98
98.00,35.59
99.00,39.41
100.00,25.00
101.00,24.07
102.00,30.71
103.00,37.13
104.00,30.72
105.00,41.34
106.00,60.34
107.00,26.17
108.00,35.05
109.00,32.85
110.00,16.59
111.00,23.76
112.00,32.80
113.00,46.88
114.00,27.86
115.00,38.47
116.00,24.69
117.00,42.20
118.00,41.50
119.00,43.07
120.00,59.44
121.00,40.15
122.00,30.76
123.00,39.95
124.00,31.98
125.00,50.74
126.00,40.31
127.00,35.14
128.00,54.99
129.00,36.34
130.00,43.25
131.00,23.31
132.00,47.48
133.00,49.23
134.00,37.30
135.00,62.71
136.00,36.86
137.00,35.88
138.00,42.80
139.00,35.46
140.00,35.01
141.00,31.83
142.00,41.10
143.00,41.15
144.00,48.12
145.00,45.46
146.00,37.26
147.00,35.52
148.00,50.07
149.00,28.75
150.00,42.10
151.00,30.43
152.00,45.78
153.00,40.71
154.00,45.63
155.00,46.08
156.00,44.00
157.00,56.04
158.00,43.76
159.00,36.01
160.00,36.00
161.00,54.77
162.00,35.22
163.00,40.40
164.00,42.13
165.00,45.94
166.00,32.62
167.00,55.07
168.00,52.84
169.00,41.13
170.00,59.69
171.00,48.61
172.00,49.35
173.00,56.25
174.00,30.37
175.00,47.94
176.00,61.59
177.00,43.17
178.00,44.57
179.00,43.31
180.00,66.26
181.00,53.51
182.00,46.12
183.00,56.26
184.00,54.32
185.00,57.71
186.00,47.01
187.00,40.98
188.00,51.12
189.00,39.11
190.00,56.63
191.00,59.28
192.00,68.47
193.00,57.26
194.00,52.66
195.00,49.58
196.00,48.61
197.00,54.45
198.00,59.31
199.00,44.69
200.00,54.88
201.00,70.54
202.00,54.50
203.00,47.31
204.00,49.27
205.00,71.47
206.00,49.45
207.00,69.38
208.00,61.61
209.00,48.55
210.00,60.62
211.00,62.85
212.00,57.90
213.00,48.13
214.00,78.98
215.00,63.11
216.00,49.31
217.00,53.40
218.00,55.60
219.00,65.03
220.00,56.27
221.00,51.92
222.00,69.79
223.00,71.73
224.00,52.26
225.00,64.78
226.00,65.06
227.00,58.31
228.00,70.43
229.00,50.72
230.00,69.64
231.00,50.13
232.00,65.93
233.00,54.89
234.00,66.94
235.00,70.35
236.00,48.95
237.00,60.27
238.00,59.85
239.00,72.09
240.00,52.32
241.00,55.18
242.00,67.85
243.00,64.20
244.00,72.75
245.00,73.57
246.00,68.65
247.00,53.73
248.00,76.28
249.00,66.25
250.00,56.91
251.00,65.46
252.00,74.90
253.00,51.75
254.00,68.74
255.00,49.25
256.00,67.16
257.00,82.60
258.00,77.80
259.00,56.63
260.00,53.90
261.00,53.11
262.00,59.02
263.00,63.97
264.00,64.36
265.00,67.74
266.00,62.17
267.00,74.42
268.00,50.24
269.00,73.30
270.00,66.16
271.00,69.56
272.00,90.40
273.00,71.87
274.00,59.45
275.00,62.65
276.00,53.65
277.00,60.12
278.00,63.53
279.00,82.11
280.00,59.14
281.00,71.19
282.00,64.04
283.00,64.67
284.00,62.37
285.00,61.17
286.00,55.29
287.00,65.08
288.00,63.68
289.00,61.10
290.00,71.58
291.00,59.92
292.00,82.14
293.00,73.56
294.00,74.92
295.00,86.75
296.00,68.07
297.00,48.10
298.00,61.11
299.00,60.66
300.00,61.15
301.00,67.41
302.00,69.37
303.00,70.71
304.00,67.04
305.00,52.28
306.00,73.05
307.00,69.30
308.00,74.77
309.00,80.64
310.00,60.07
311.00,73.53
312.00,78.37
313.00,53.32
314.00,74.11
315.00,79.78
316.00,64.20
317.00,69.09
318.00,83.87
319.00,67.06
320.00,71.13
321.00,68.01
322.00,64.61
323.00,71.49
324.00,68.40
325.00,65.37
326.00,71.17
327.00,72.39
328.00,60.09
329.00,75.92
330.00,78.35
331.00,53.47
332.00,71.63
333.00,71.72
334.00,63.51
335.00,68.38
336.00,81.45
337.00,62.11
338.00,63.73
339.00,66.79
340.00,67.86
341.00,82.52
342.00,80.99
343.00,74.54
344.00,75.26
345.00,66.28
346.00,66.34
